id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,duel,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,dribble,interception,out,clearance,foul_committed,foul_won,block,substitution,ball_recovery,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_straight,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,dribble_nutmeg,dribble_overrun,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_switch,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_cross
67b38a90-86c2-4460-97b9-316bb7f9b964,3482,2,00:34:28.468,79,28,30,Pass,149,217,Barcelona,2,From Corner,217,Barcelona,2.1027,,f611af9a-195a-48e3-81a5-55f90c9b7c5e,20055,Marc-André ter Stegen,1,Goalkeeper,6.9,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,41.445145,-0.16237201,3.0,High Pass,47.8,31.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f611af9a-195a-48e3-81a5-55f90c9b7c5e,3483,2,00:34:30.570,79,30,42,Ball Receipt*,149,217,Barcelona,2,From Corner,217,Barcelona,,,67b38a90-86c2-4460-97b9-316bb7f9b964,5216,Andrés Iniesta Luján,15,Left Center Midfield,47.8,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5473b20-a2cb-482b-aa4f-385c5a5e2658,3484,2,00:34:30.570,79,30,30,Pass,149,217,Barcelona,2,From Corner,217,Barcelona,1.904641,,55ed94b8-8f05-43d0-bc85-0e519d56f0f4,5216,Andrés Iniesta Luján,15,Left Center Midfield,47.8,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e107415-b465-4c57-b5ee-0aee8121fa10,,,4320.0,Neymar da Silva Santos Junior,20.302956,-0.57844007,3.0,High Pass,64.8,20.8,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55ed94b8-8f05-43d0-bc85-0e519d56f0f4,3485,2,00:34:32.475,79,32,42,Ball Receipt*,149,217,Barcelona,2,From Corner,217,Barcelona,,,c5473b20-a2cb-482b-aa4f-385c5a5e2658,4320,Neymar da Silva Santos Junior,21,Left Wing,64.1,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1045b64-b296-489f-82ab-cd18d5dda03c,3495,2,00:34:38.391,79,38,4,Duel,151,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,bb80e306-182f-46da-8ce5-eb714b481a7d,5216,Andrés Iniesta Luján,15,Left Center Midfield,35.4,19.7,,,True,,True,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6514dcc-67e4-408f-9634-0069d4bc40aa,3496,2,00:34:39.387,79,39,30,Pass,151,217,Barcelona,1,Regular Play,217,Barcelona,1.237567,,2d7f3841-e384-4eb9-8d36-257113b29fa3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,34.7,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.043903,-0.22082877,1.0,Ground Pass,44.5,18.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d7f3841-e384-4eb9-8d36-257113b29fa3,3497,2,00:34:40.624,79,40,42,Ball Receipt*,151,217,Barcelona,1,Regular Play,217,Barcelona,,,f6514dcc-67e4-408f-9634-0069d4bc40aa,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,44.5,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500985c-e9a2-4ff5-a5ff-119820db6a2d,3498,2,00:34:40.624,79,40,43,Carry,151,217,Barcelona,1,Regular Play,217,Barcelona,2.637033,,2d7f3841-e384-4eb9-8d36-257113b29fa3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,44.5,18.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,87e1a4ca-5f0c-4af6-8804-76268c83f16f,60.7,23.0,,,,,,,,,,,a0a88c4a-ceec-4b33-aa1b-69da866f0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87e1a4ca-5f0c-4af6-8804-76268c83f16f,3499,2,00:34:40.769,79,40,17,Pressure,151,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.362315,,1500985c-e9a2-4ff5-a5ff-119820db6a2d,5633,Yannick Ferreira Carrasco,12,Right Midfield,75.3,61.3,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74ae700b-3d45-42df-ba30-7058900b9221,3500,2,00:34:42.505,79,42,17,Pressure,151,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.376927,,,6384,Gabriel Fernández Arenas,9,Right Defensive Midfield,63.6,61.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48445a4f-75f0-47be-be33-23ec4cfa842b,3501,2,00:34:43.262,79,43,39,Dribbled Past,151,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.0,,2381dd45-c52b-4c1b-ad21-71071d6d0247,6384,Gabriel Fernández Arenas,9,Right Defensive Midfield,59.4,57.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,a0a88c4a-ceec-4b33-aa1b-69da866f0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0a88c4a-ceec-4b33-aa1b-69da866f0325,3502,2,00:34:43.262,79,43,14,Dribble,151,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,48445a4f-75f0-47be-be33-23ec4cfa842b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,60.7,23.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381dd45-c52b-4c1b-ad21-71071d6d0247,3503,2,00:34:43.262,79,43,43,Carry,151,217,Barcelona,1,Regular Play,217,Barcelona,3.253699,,45db232b-935c-422d-9b13-4f1485ba0ed4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,60.7,23.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,48445a4f-75f0-47be-be33-23ec4cfa842b,83.1,42.3,,,,,,,,,,,a0a88c4a-ceec-4b33-aa1b-69da866f0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8259685-3eaf-4890-9641-b6e65018b707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8259685-3eaf-4890-9641-b6e65018b707,3504,2,00:34:45.410,79,45,17,Pressure,151,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.833227,,2381dd45-c52b-4c1b-ad21-71071d6d0247,6384,Gabriel Fernández Arenas,9,Right Defensive Midfield,41.4,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3360e5b-40da-41de-8aa8-7c399b7151e9,3505,2,00:34:46.515,79,46,39,Dribbled Past,151,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.0,,45db232b-935c-422d-9b13-4f1485ba0ed4,6384,Gabriel Fernández Arenas,9,Right Defensive Midfield,37.0,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a433697-6caa-4754-8117-e22e57fb5b98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45db232b-935c-422d-9b13-4f1485ba0ed4,3506,2,00:34:46.515,79,46,14,Dribble,151,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,b3360e5b-40da-41de-8aa8-7c399b7151e9,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.1,42.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a433697-6caa-4754-8117-e22e57fb5b98,3507,2,00:34:46.515,79,46,43,Carry,151,217,Barcelona,1,Regular Play,217,Barcelona,1.861739,,45db232b-935c-422d-9b13-4f1485ba0ed4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.1,42.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac7f269e-7989-4f2b-8857-56c0cf6106b6,92.4,44.1,,,,,,,,,,,b3360e5b-40da-41de-8aa8-7c399b7151e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac7f269e-7989-4f2b-8857-56c0cf6106b6,3508,2,00:34:48.377,79,48,30,Pass,151,217,Barcelona,1,Regular Play,217,Barcelona,0.762046,,ad5c44df-4452-424e-b833-fa3d0f8092af,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.4,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,13.006152,1.6015558,1.0,Ground Pass,92.0,57.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad5c44df-4452-424e-b833-fa3d0f8092af,3509,2,00:34:49.139,79,49,42,Ball Receipt*,151,217,Barcelona,1,Regular Play,217,Barcelona,,,ac7f269e-7989-4f2b-8857-56c0cf6106b6,5246,Luis Alberto Suárez Díaz,23,Center Forward,92.0,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4518aed2-e263-4ac3-866b-07dda6e2dd74,3510,2,00:34:49.139,79,49,43,Carry,151,217,Barcelona,1,Regular Play,217,Barcelona,1.442616,,0f331aef-b566-409c-8aa7-c6255016a987,5246,Luis Alberto Suárez Díaz,23,Center Forward,92.0,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad5c44df-4452-424e-b833-fa3d0f8092af,94.4,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f331aef-b566-409c-8aa7-c6255016a987,3511,2,00:34:50.582,79,50,30,Pass,151,217,Barcelona,1,Regular Play,217,Barcelona,1.49416,,39fd0447-f4ad-4ea3-af11-9251c6cfd3ca,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.4,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,13.014223,1.100276,1.0,Ground Pass,100.3,66.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39fd0447-f4ad-4ea3-af11-9251c6cfd3ca,3512,2,00:34:52.076,79,52,42,Ball Receipt*,151,217,Barcelona,1,Regular Play,217,Barcelona,,,0f331aef-b566-409c-8aa7-c6255016a987,6379,Sergi Roberto Carnicer,2,Right Back,100.3,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4b3c5d3-bf33-4779-a91e-a5753cf92975,3513,2,00:34:52.076,79,52,43,Carry,151,217,Barcelona,1,Regular Play,217,Barcelona,2.771847,,1a9ee075-67da-434a-827b-b84f080817a4,6379,Sergi Roberto Carnicer,2,Right Back,100.3,66.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,39fd0447-f4ad-4ea3-af11-9251c6cfd3ca,95.1,63.9,,,,,,,,,,,893071dd-ecca-4124-b695-c63a839761f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a9ee075-67da-434a-827b-b84f080817a4,3514,2,00:34:53.159,79,53,17,Pressure,151,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.282868,,b4b3c5d3-bf33-4779-a91e-a5753cf92975,6320,Filipe Luís Kasmirski,6,Left Back,15.7,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893071dd-ecca-4124-b695-c63a839761f3,3515,2,00:34:54.848,79,54,30,Pass,151,217,Barcelona,1,Regular Play,217,Barcelona,1.800161,,55ded8e1-f160-4435-a250-f6e52f85f426,6379,Sergi Roberto Carnicer,2,Right Back,95.1,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,29.251495,-2.8144367,1.0,Ground Pass,67.4,54.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55ded8e1-f160-4435-a250-f6e52f85f426,3516,2,00:34:56.648,79,56,42,Ball Receipt*,151,217,Barcelona,1,Regular Play,217,Barcelona,,,893071dd-ecca-4124-b695-c63a839761f3,5506,Javier Alejandro Mascherano,3,Right Center Back,67.4,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efeba9a5-defd-47f4-8036-535ef66d30f5,3517,2,00:34:56.648,79,56,43,Carry,151,217,Barcelona,1,Regular Play,217,Barcelona,0.496332,,55ded8e1-f160-4435-a250-f6e52f85f426,5506,Javier Alejandro Mascherano,3,Right Center Back,67.4,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0bd9d48-12e8-46ca-8b15-08e8ece08345,63.5,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0bd9d48-12e8-46ca-8b15-08e8ece08345,3518,2,00:34:57.144,79,57,30,Pass,151,217,Barcelona,1,Regular Play,217,Barcelona,1.086575,,0a49328f-5965-4053-944a-1c79494bbaa7,5506,Javier Alejandro Mascherano,3,Right Center Back,63.5,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,21.358839,-0.7655332,1.0,Ground Pass,78.9,41.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
