id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,out,clearance,duel,off_camera,dribble,foul_committed,foul_won,interception,shot,goalkeeper,injury_stoppage,substitution,ball_recovery,bad_behaviour,block,pass,pass_body_part_id,pass_body_part_name,related_events_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,related_events_2,carry_end_location_0,carry_end_location_1,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,pass_switch,foul_won_defensive,player,position,related_events_3,pass_goal_assist,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate
3707fcc3-eaba-4fb4-9792-f04b0b40f967,1289,1,00:38:53.164,38,53,43,Carry,68,217,Barcelona,4,From Throw In,217,Barcelona,1.9188,,019d25b0-5624-4967-921f-6a0d73a5e2f4,5470.0,Ivan Rakitić,13.0,Right Center Midfield,68.3,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a83fb086-4248-4c18-8a2d-19f23ea79741,,,,,,,63.2,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a83fb086-4248-4c18-8a2d-19f23ea79741,1290,1,00:38:55.083,38,55,30,Pass,68,217,Barcelona,4,From Throw In,217,Barcelona,1.3046,,10417c6e-3c10-4c00-9220-639f6cb63f5e,5470.0,Ivan Rakitić,13.0,Right Center Midfield,63.2,66.6,5506.0,Javier Alejandro Mascherano,17.969418,-2.38768,1.0,Ground Pass,50.1,54.3,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10417c6e-3c10-4c00-9220-639f6cb63f5e,1291,1,00:38:56.388,38,56,42,Ball Receipt*,68,217,Barcelona,4,From Throw In,217,Barcelona,,,a83fb086-4248-4c18-8a2d-19f23ea79741,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,50.1,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de97076c-2556-4438-85ce-c8020d662a61,1292,1,00:38:56.388,38,56,43,Carry,68,217,Barcelona,4,From Throw In,217,Barcelona,0.8651,,10417c6e-3c10-4c00-9220-639f6cb63f5e,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,50.1,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be7f701b-5e48-46f7-b468-8455f8ae344f,,,,,,,50.1,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be7f701b-5e48-46f7-b468-8455f8ae344f,1293,1,00:38:57.253,38,57,30,Pass,68,217,Barcelona,4,From Throw In,217,Barcelona,1.5635,,ebc5b5d9-91c9-4c27-b347-fa6a91dfe758,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,50.1,53.2,6332.0,Thomas Vermaelen,23.90021,-1.5666122,1.0,Ground Pass,50.2,29.3,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebc5b5d9-91c9-4c27-b347-fa6a91dfe758,1294,1,00:38:58.816,38,58,42,Ball Receipt*,68,217,Barcelona,4,From Throw In,217,Barcelona,,,be7f701b-5e48-46f7-b468-8455f8ae344f,6332.0,Thomas Vermaelen,5.0,Left Center Back,50.2,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f29e2bb-2a9c-4f50-aa2f-895288d9969b,1295,1,00:38:58.816,38,58,43,Carry,68,217,Barcelona,4,From Throw In,217,Barcelona,1.875574,,7570f5bd-1e2e-4585-8201-4ba4fdab2a41,6332.0,Thomas Vermaelen,5.0,Left Center Back,50.2,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebc5b5d9-91c9-4c27-b347-fa6a91dfe758,,,,,,,55.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7570f5bd-1e2e-4585-8201-4ba4fdab2a41,1296,1,00:39:00.692,39,0,30,Pass,68,217,Barcelona,4,From Throw In,217,Barcelona,1.429426,,10c3820c-a498-4657-b8b2-b0925ece202e,6332.0,Thomas Vermaelen,5.0,Left Center Back,55.0,23.0,10609.0,Jérémy Mathieu,23.528069,-1.196604,1.0,Ground Pass,63.6,1.1,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10c3820c-a498-4657-b8b2-b0925ece202e,1297,1,00:39:02.121,39,2,42,Ball Receipt*,68,217,Barcelona,4,From Throw In,217,Barcelona,,,7570f5bd-1e2e-4585-8201-4ba4fdab2a41,10609.0,Jérémy Mathieu,6.0,Left Back,63.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae559de3-bfe9-4fc2-a335-3981ad797dab,1298,1,00:39:02.121,39,2,43,Carry,68,217,Barcelona,4,From Throw In,217,Barcelona,2.7448,,10c3820c-a498-4657-b8b2-b0925ece202e,10609.0,Jérémy Mathieu,6.0,Left Back,63.6,1.1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,399bb45b-9b30-4778-ac12-3b532fd86274,,,,,,460fab8a-1861-4a3f-b300-46ae515a005b,58.5,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460fab8a-1861-4a3f-b300-46ae515a005b,1299,1,00:39:02.341,39,2,17,Pressure,68,217,Barcelona,4,From Throw In,218,Real Betis,2.228245,,ae559de3-bfe9-4fc2-a335-3981ad797dab,26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,51.7,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399bb45b-9b30-4778-ac12-3b532fd86274,1300,1,00:39:04.866,39,4,30,Pass,68,217,Barcelona,4,From Throw In,217,Barcelona,1.925,,6a0471bd-d458-493d-85e3-eea28cb77ce6,10609.0,Jérémy Mathieu,6.0,Left Back,58.5,13.9,5506.0,Javier Alejandro Mascherano,24.989798,2.1654582,1.0,Ground Pass,44.5,34.6,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a0471bd-d458-493d-85e3-eea28cb77ce6,1301,1,00:39:06.791,39,6,42,Ball Receipt*,68,217,Barcelona,4,From Throw In,217,Barcelona,,,399bb45b-9b30-4778-ac12-3b532fd86274,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,44.5,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73150117-2646-4a25-bde6-8da50b2c22ff,1302,1,00:39:06.791,39,6,30,Pass,68,217,Barcelona,4,From Throw In,217,Barcelona,3.2169,,f0d88288-5f3e-472c-9089-352062266317,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,44.5,34.6,,,45.67899,-0.18494451,3.0,High Pass,89.4,26.2,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0d88288-5f3e-472c-9089-352062266317,1303,1,00:39:10.008,39,10,30,Pass,68,217,Barcelona,4,From Throw In,218,Real Betis,1.5252,,73150117-2646-4a25-bde6-8da50b2c22ff,7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,30.7,53.9,26723.0,Álvaro Cejudo Carmona,19.18463,0.7374644,3.0,High Pass,44.9,66.8,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,37.0,Head,e1dc4d7f-f271-4b87-9906-b9f984b7381a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1dc4d7f-f271-4b87-9906-b9f984b7381a,1304,1,00:39:11.533,39,11,42,Ball Receipt*,68,217,Barcelona,4,From Throw In,218,Real Betis,,,f0d88288-5f3e-472c-9089-352062266317,26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,44.9,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f66d312-2eac-4420-8b25-e6af3a67c8fe,1305,1,00:39:11.533,39,11,43,Carry,68,217,Barcelona,4,From Throw In,218,Real Betis,0.865862,,7fa63094-d543-4a0f-9cb7-853dff699fae,26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,44.9,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1dc4d7f-f271-4b87-9906-b9f984b7381a,,,,,,,49.2,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fa63094-d543-4a0f-9cb7-853dff699fae,1306,1,00:39:12.399,39,12,14,Dribble,68,217,Barcelona,4,From Throw In,218,Real Betis,0.0,,5719e2b1-6042-4008-b551-a2f86bbb552a,26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,49.2,64.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5719e2b1-6042-4008-b551-a2f86bbb552a,1307,1,00:39:12.399,39,12,4,Duel,68,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,7fa63094-d543-4a0f-9cb7-853dff699fae,10609.0,Jérémy Mathieu,6.0,Left Back,70.9,15.6,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,,,,,,,,,,,,,,,,,
94ce77f8-c34d-4c6c-b66d-cc8b3ea4e933,1308,1,00:39:12.399,39,12,43,Carry,68,217,Barcelona,4,From Throw In,217,Barcelona,3.603538,,5719e2b1-6042-4008-b551-a2f86bbb552a,10609.0,Jérémy Mathieu,6.0,Left Back,70.9,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845a1c15-c15b-439c-87dc-547f4822c1d5,,,,,,,92.9,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845a1c15-c15b-439c-87dc-547f4822c1d5,1309,1,00:39:16.003,39,16,30,Pass,68,217,Barcelona,4,From Throw In,217,Barcelona,1.4263,,35729ab9-5fdc-4e3a-91a4-7e29be01c6d4,10609.0,Jérémy Mathieu,6.0,Left Back,92.9,20.2,6379.0,Sergi Roberto Carnicer,11.754574,-1.1871305,1.0,Ground Pass,97.3,9.3,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35729ab9-5fdc-4e3a-91a4-7e29be01c6d4,1310,1,00:39:17.429,39,17,42,Ball Receipt*,68,217,Barcelona,4,From Throw In,217,Barcelona,,,845a1c15-c15b-439c-87dc-547f4822c1d5,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,97.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f3971ec-113c-4e59-8212-781524258273,1311,1,00:39:17.429,39,17,43,Carry,68,217,Barcelona,4,From Throw In,217,Barcelona,0.7158,,35729ab9-5fdc-4e3a-91a4-7e29be01c6d4,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,97.3,9.3,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,3a5b3a8d-9672-4a9e-9980-0173253d906b,,,,,,f8b6dafa-288f-4e6b-9809-73b3d48aaa0e,97.9,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8b6dafa-288f-4e6b-9809-73b3d48aaa0e,1312,1,00:39:17.465,39,17,17,Pressure,68,217,Barcelona,4,From Throw In,218,Real Betis,0.8471,,3a5b3a8d-9672-4a9e-9980-0173253d906b,27346.0,Petros Matheus dos Santos Araújo,13.0,Right Center Midfield,22.1,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f3971ec-113c-4e59-8212-781524258273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a5b3a8d-9672-4a9e-9980-0173253d906b,1313,1,00:39:18.145,39,18,30,Pass,68,217,Barcelona,4,From Throw In,217,Barcelona,1.5814,,d5cfeb80-12fb-4112-b388-ddc5c222c830,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,97.9,8.8,5203.0,Sergio Busquets i Burgos,22.137074,2.6779451,1.0,Ground Pass,78.1,18.7,,,,True,,,,,,,,,,,,,,,,,,,40.0,Right Foot,f8b6dafa-288f-4e6b-9809-73b3d48aaa0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5cfeb80-12fb-4112-b388-ddc5c222c830,1314,1,00:39:19.726,39,19,42,Ball Receipt*,68,217,Barcelona,4,From Throw In,217,Barcelona,,,3a5b3a8d-9672-4a9e-9980-0173253d906b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,78.1,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8466e2a6-a6a3-457b-8b31-cad942f36d6f,1315,1,00:39:19.726,39,19,43,Carry,68,217,Barcelona,4,From Throw In,217,Barcelona,0.6961,,220d9d07-c494-4a9d-a19d-6e78d2aea0ab,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,78.1,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5cfeb80-12fb-4112-b388-ddc5c222c830,,,,,,,77.2,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220d9d07-c494-4a9d-a19d-6e78d2aea0ab,1316,1,00:39:20.422,39,20,30,Pass,68,217,Barcelona,4,From Throw In,217,Barcelona,1.1686,,408bab75-8a77-40d2-b78a-1040ab7633e8,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,77.2,21.9,5503.0,Lionel Andrés Messi Cuccittini,7.9120164,1.2090671,1.0,Ground Pass,80.0,29.3,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408bab75-8a77-40d2-b78a-1040ab7633e8,1317,1,00:39:21.591,39,21,42,Ball Receipt*,68,217,Barcelona,4,From Throw In,217,Barcelona,,,220d9d07-c494-4a9d-a19d-6e78d2aea0ab,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,80.0,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8e2500b-d34c-4f86-8c0a-0e1b7546e539,1318,1,00:39:21.591,39,21,43,Carry,68,217,Barcelona,4,From Throw In,217,Barcelona,0.040000003,,408bab75-8a77-40d2-b78a-1040ab7633e8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,80.0,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c08820-902b-4245-baa5-85cc4296d16f,,,,,,,80.0,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6c08820-902b-4245-baa5-85cc4296d16f,1319,1,00:39:21.631,39,21,30,Pass,68,217,Barcelona,4,From Throw In,217,Barcelona,0.9528,,b03673b5-5a2c-4a34-8ce0-2378a9782118,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,80.0,29.3,5203.0,Sergio Busquets i Burgos,8.273452,-2.3647413,1.0,Ground Pass,74.1,23.5,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b03673b5-5a2c-4a34-8ce0-2378a9782118,1320,1,00:39:22.584,39,22,42,Ball Receipt*,68,217,Barcelona,4,From Throw In,217,Barcelona,,,d6c08820-902b-4245-baa5-85cc4296d16f,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,74.1,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92d56e0c-9050-4529-84ab-5a414fd7f858,1321,1,00:39:22.584,39,22,43,Carry,68,217,Barcelona,4,From Throw In,217,Barcelona,0.16,,6c1d067f-2b23-4f6e-8cf3-fbb75f2ea8f1,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,74.1,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b03673b5-5a2c-4a34-8ce0-2378a9782118,,,,,,,73.3,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c1d067f-2b23-4f6e-8cf3-fbb75f2ea8f1,1322,1,00:39:22.744,39,22,30,Pass,68,217,Barcelona,4,From Throw In,217,Barcelona,1.4551,,eebd555b-2064-4fdc-b0a8-f6a7085f1905,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,73.3,25.8,5470.0,Ivan Rakitić,25.573814,1.7635907,1.0,Ground Pass,68.4,50.9,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eebd555b-2064-4fdc-b0a8-f6a7085f1905,1323,1,00:39:24.199,39,24,42,Ball Receipt*,68,217,Barcelona,4,From Throw In,217,Barcelona,,,6c1d067f-2b23-4f6e-8cf3-fbb75f2ea8f1,5470.0,Ivan Rakitić,13.0,Right Center Midfield,68.4,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14ef1847-b95a-4c6c-b35f-235ce315c075,1324,1,00:39:24.199,39,24,43,Carry,68,217,Barcelona,4,From Throw In,217,Barcelona,2.1165,,935179bc-d922-46ef-8bb2-7fccf17cce5c,5470.0,Ivan Rakitić,13.0,Right Center Midfield,68.4,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eebd555b-2064-4fdc-b0a8-f6a7085f1905,,,,,,,70.1,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935179bc-d922-46ef-8bb2-7fccf17cce5c,1325,1,00:39:26.315,39,26,30,Pass,68,217,Barcelona,4,From Throw In,217,Barcelona,0.8935,,06969345-70ea-43fb-8da9-45eb13247bd8,5470.0,Ivan Rakitić,13.0,Right Center Midfield,70.1,55.2,5503.0,Lionel Andrés Messi Cuccittini,11.101802,-1.5527803,1.0,Ground Pass,70.3,44.1,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,67f27dcc-2b43-46ed-9402-1ae7478d478e,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
