id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,ball_receipt,50_50,counterpress,off_camera,out,duel,interception,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery,clearance,block,foul_committed,foul_won,miscontrol,substitution,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,foul_won_defensive,related_events,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,related_events_3,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,interception_outcome_id,interception_outcome_name,pass_aerial_won,clearance_right_foot,pass_cross,related_events_4,pass_switch,location,pass_inswinging,pass_technique_id,pass_technique_name,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_first_time,block_deflection,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_head,pass_cut_back,pass_goal_assist,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
05cf77ea-3c13-49f9-8e7a-beecda170ca1,1755,1,00:38:34.563,38,34,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,1c4ab485-7657-42d5-98d1-dba7d3233b0a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.1,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a0ab0ed-306c-482f-84a4-ddc3b8990ec5,1756,1,00:38:34.563,38,34,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,0.040002,,05cf77ea-3c13-49f9-8e7a-beecda170ca1,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.1,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25d1b65e-0bd6-4a0f-8445-e6e9735bfad7,62.1,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25d1b65e-0bd6-4a0f-8445-e6e9735bfad7,1757,1,00:38:34.603,38,34,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,1.03505,,44df1ef1-8d8a-4a6c-97d6-9ca297b198c6,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.1,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,14.405555,-1.598567,1.0,Ground Pass,61.7,8.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44df1ef1-8d8a-4a6c-97d6-9ca297b198c6,1758,1,00:38:35.638,38,35,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,25d1b65e-0bd6-4a0f-8445-e6e9735bfad7,5211,Jordi Alba Ramos,6,Left Back,61.7,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846477e8-04c0-4829-a570-94ff48cec3d6,1759,1,00:38:35.638,38,35,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,0.04005,,44df1ef1-8d8a-4a6c-97d6-9ca297b198c6,5211,Jordi Alba Ramos,6,Left Back,61.7,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e49e1141-e6ee-41cd-b49e-fe567f90c3b9,61.7,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e49e1141-e6ee-41cd-b49e-fe567f90c3b9,1760,1,00:38:35.679,38,35,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,1.935896,,baecf153-e0b7-4774-a4d0-24cd51925fec,5211,Jordi Alba Ramos,6,Left Back,61.7,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,18.4716,1.9130919,1.0,Ground Pass,55.5,25.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baecf153-e0b7-4774-a4d0-24cd51925fec,1761,1,00:38:37.614,38,37,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,e49e1141-e6ee-41cd-b49e-fe567f90c3b9,10609,Jérémy Mathieu,5,Left Center Back,55.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ffc219e-106e-4052-bffb-1b649505a11f,1762,1,00:38:37.614,38,37,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,0.501504,,baecf153-e0b7-4774-a4d0-24cd51925fec,10609,Jérémy Mathieu,5,Left Center Back,55.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df62cddd-f0c1-4912-972f-df2ea7a623c2,57.4,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df62cddd-f0c1-4912-972f-df2ea7a623c2,1763,1,00:38:38.116,38,38,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,0.835859,,a4de7776-8b52-4c5c-a8c4-a9d225e240bb,10609,Jérémy Mathieu,5,Left Center Back,57.4,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,18.024706,1.0922614,1.0,Ground Pass,65.7,42.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4de7776-8b52-4c5c-a8c4-a9d225e240bb,1764,1,00:38:38.952,38,38,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,df62cddd-f0c1-4912-972f-df2ea7a623c2,6379,Sergi Roberto Carnicer,13,Right Center Midfield,65.7,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02dc1837-8819-4486-a95c-8ec044790870,1765,1,00:38:38.952,38,38,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,2.800041,,a07c4cbc-8dcd-43b5-9c0b-2872cf8949de,6379,Sergi Roberto Carnicer,13,Right Center Midfield,65.7,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4de7776-8b52-4c5c-a8c4-a9d225e240bb,70.2,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a07c4cbc-8dcd-43b5-9c0b-2872cf8949de,1766,1,00:38:41.752,38,41,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,1.109228,,a240d779-2199-4152-a792-1765670a8dad,6379,Sergi Roberto Carnicer,13,Right Center Midfield,70.2,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.997083,-0.8739236,1.0,Ground Pass,77.9,39.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a240d779-2199-4152-a792-1765670a8dad,1767,1,00:38:42.861,38,42,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,a07c4cbc-8dcd-43b5-9c0b-2872cf8949de,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.9,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
befa7019-1cd2-48ea-a010-3038462548ed,1768,1,00:38:42.861,38,42,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,0.079972,,5a3f2340-1341-4bec-98ef-1172b2addca9,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.9,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a240d779-2199-4152-a792-1765670a8dad,77.9,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a3f2340-1341-4bec-98ef-1172b2addca9,1769,1,00:38:42.941,38,42,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,0.810942,,cd97ac3f-bf60-4386-9c31-b69e35a434f0,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.9,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,11.261438,2.2302818,1.0,Ground Pass,71.0,48.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd97ac3f-bf60-4386-9c31-b69e35a434f0,1770,1,00:38:43.752,38,43,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,5a3f2340-1341-4bec-98ef-1172b2addca9,6379,Sergi Roberto Carnicer,13,Right Center Midfield,71.0,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80c4fd9e-9019-4533-95f9-f67969f33b1f,1771,1,00:38:43.752,38,43,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,0.893358,,4e0cc43a-ff8b-4a05-a6b4-8bf8219ac7f0,6379,Sergi Roberto Carnicer,13,Right Center Midfield,71.0,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd97ac3f-bf60-4386-9c31-b69e35a434f0,73.4,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e0cc43a-ff8b-4a05-a6b4-8bf8219ac7f0,1772,1,00:38:44.645,38,44,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,1.703604,,b33d73e1-a502-4705-b4f2-84d3133edd43,6379,Sergi Roberto Carnicer,13,Right Center Midfield,73.4,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,17.395401,-1.8743671,1.0,Ground Pass,68.2,31.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b33d73e1-a502-4705-b4f2-84d3133edd43,1773,1,00:38:46.349,38,46,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,4e0cc43a-ff8b-4a05-a6b4-8bf8219ac7f0,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.2,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d0b4f2c-c084-4ca0-aa2a-25e50eca3286,1774,1,00:38:46.349,38,46,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,0.940096,,66c21035-89ef-4103-9725-db72ff24d816,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.2,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b33d73e1-a502-4705-b4f2-84d3133edd43,68.2,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66c21035-89ef-4103-9725-db72ff24d816,1775,1,00:38:47.289,38,47,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,1.112932,,c380380a-23ac-4670-800c-6433ec7770dd,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.2,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,16.198765,-0.5743048,1.0,Ground Pass,81.8,22.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1aaa1eb0-1597-47c2-9596-ad9e949ae1f9,1776,1,00:38:48.322,38,48,17,Pressure,70,217,Barcelona,1,Regular Play,213,Sevilla,1.368551,,c380380a-23ac-4670-800c-6433ec7770dd,6672,Jorge Andújar Moreno,2,Right Back,36.7,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6fb5f9f-71be-4d9c-96b0-3a141384c517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c380380a-23ac-4670-800c-6433ec7770dd,1777,1,00:38:48.402,38,48,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,1aaa1eb0-1597-47c2-9596-ad9e949ae1f9,4320,Neymar da Silva Santos Junior,21,Left Wing,81.8,22.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,66c21035-89ef-4103-9725-db72ff24d816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6fb5f9f-71be-4d9c-96b0-3a141384c517,1778,1,00:38:48.402,38,48,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,1.715268,,1aaa1eb0-1597-47c2-9596-ad9e949ae1f9,4320,Neymar da Silva Santos Junior,21,Left Wing,81.8,22.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,26f0b5ae-52d7-4bdb-95ef-b46f909490cb,77.9,22.6,,,,,,,,,,,90539adb-d53c-4ff2-a531-06b0ba2fe325,,,,,,,,,,,,,,,,,,,,,c380380a-23ac-4670-800c-6433ec7770dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90539adb-d53c-4ff2-a531-06b0ba2fe325,1779,1,00:38:50.117,38,50,22,Foul Committed,70,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,26f0b5ae-52d7-4bdb-95ef-b46f909490cb,6672,Jorge Andújar Moreno,2,Right Back,42.2,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6fb5f9f-71be-4d9c-96b0-3a141384c517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26f0b5ae-52d7-4bdb-95ef-b46f909490cb,1780,1,00:38:50.117,38,50,21,Foul Won,70,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,90539adb-d53c-4ff2-a531-06b0ba2fe325,4320,Neymar da Silva Santos Junior,21,Left Wing,77.9,22.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1ebeab5-b1c8-4d98-8906-4169187846ee,1781,1,00:39:41.254,39,41,30,Pass,71,217,Barcelona,3,From Free Kick,217,Barcelona,1.163891,,f5d2dcc4-d595-4b7c-82e4-47df39a08420,4320,Neymar da Silva Santos Junior,21,Left Wing,79.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,27.496363,1.6545416,1.0,Ground Pass,76.7,49.6,40.0,Right Foot,,,,,,,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5d2dcc4-d595-4b7c-82e4-47df39a08420,1782,1,00:39:42.418,39,42,42,Ball Receipt*,71,217,Barcelona,3,From Free Kick,217,Barcelona,,,c1ebeab5-b1c8-4d98-8906-4169187846ee,11094,Arda Turan,15,Left Center Midfield,76.7,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4248b1db-1020-40c0-9f12-ebd2f5144f51,1783,1,00:39:42.418,39,42,43,Carry,71,217,Barcelona,3,From Free Kick,217,Barcelona,2.189409,,5900b9d5-89c6-43b0-90bd-14d9c784e849,11094,Arda Turan,15,Left Center Midfield,76.7,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d2dcc4-d595-4b7c-82e4-47df39a08420,76.6,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900b9d5-89c6-43b0-90bd-14d9c784e849,1784,1,00:39:44.607,39,44,30,Pass,71,217,Barcelona,3,From Free Kick,217,Barcelona,1.2509,,4b1b4aa1-207b-4e06-a594-23361fecca5d,11094,Arda Turan,15,Left Center Midfield,76.6,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,25.541534,-0.938258,1.0,Ground Pass,91.7,30.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
