id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,miscontrol,counterpress,interception,clearance,dribble,foul_committed,foul_won,out,shot,goalkeeper,off_camera,ball_recovery,block,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_switch,pass_outcome_id,pass_outcome_name,foul_committed_advantage,foul_won_advantage,related_events_3,pass_cut_back,pass_deflected,block_deflection,player,position,location,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,dribble_overrun,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,ball_recovery_offensive,clearance_right_foot,pass_aerial_won,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,pass_goal_assist
709fcfab-f7df-483e-951a-468fe13ee715,1896,2,00:04:17.255,49,17,30,Pass,102,217,Barcelona,4,From Throw In,217,Barcelona,0.740198,,eef78b04-c94c-498c-9014-0d3b61175e66,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,97.3,28.0,5216.0,Andrés Iniesta Luján,5.748913,-1.3426937,1.0,Ground Pass,98.6,22.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eef78b04-c94c-498c-9014-0d3b61175e66,1897,2,00:04:17.995,49,17,42,Ball Receipt*,102,217,Barcelona,4,From Throw In,217,Barcelona,,,709fcfab-f7df-483e-951a-468fe13ee715,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,98.6,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045499-3fa2-4945-ae67-6648ff1aeec2,1898,2,00:04:17.995,49,17,43,Carry,102,217,Barcelona,4,From Throw In,217,Barcelona,4.033529,,408e1ced-866f-4ec4-a8b9-268824646682,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,98.6,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eef78b04-c94c-498c-9014-0d3b61175e66,,98.6,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408e1ced-866f-4ec4-a8b9-268824646682,1899,2,00:04:22.029,49,22,30,Pass,102,217,Barcelona,4,From Throw In,217,Barcelona,0.818371,,5cfd2cb9-0124-4037-bcc1-f51eeb9dc845,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,98.6,19.6,5503.0,Lionel Andrés Messi Cuccittini,10.523308,1.6373645,1.0,Ground Pass,97.9,30.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613cffd4-c542-4e7d-8277-84b2ca29f98b,1900,2,00:04:22.468,49,22,17,Pressure,102,217,Barcelona,4,From Throw In,209,Celta Vigo,2.637362,,4b987cfc-4861-4507-9d9c-cdf89bc7e718,7577.0,Carles Planas Antolínez,6.0,Left Back,19.4,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cfd2cb9-0124-4037-bcc1-f51eeb9dc845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cfd2cb9-0124-4037-bcc1-f51eeb9dc845,1901,2,00:04:22.847,49,22,42,Ball Receipt*,102,217,Barcelona,4,From Throw In,217,Barcelona,,,408e1ced-866f-4ec4-a8b9-268824646682,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,97.9,30.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,613cffd4-c542-4e7d-8277-84b2ca29f98b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b987cfc-4861-4507-9d9c-cdf89bc7e718,1902,2,00:04:22.847,49,22,43,Carry,102,217,Barcelona,4,From Throw In,217,Barcelona,2.540502,,5cfd2cb9-0124-4037-bcc1-f51eeb9dc845,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,97.9,30.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,60bae8c7-fa44-4a22-8bb2-958be6820e75,613cffd4-c542-4e7d-8277-84b2ca29f98b,97.9,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60bae8c7-fa44-4a22-8bb2-958be6820e75,1903,2,00:04:25.388,49,25,30,Pass,102,217,Barcelona,4,From Throw In,217,Barcelona,0.89,,4ceded29-aedc-4d44-8377-4e9160186f83,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,97.9,24.5,5203.0,Sergio Busquets i Burgos,16.025604,2.7645626,1.0,Ground Pass,83.0,30.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ceded29-aedc-4d44-8377-4e9160186f83,1904,2,00:04:26.278,49,26,42,Ball Receipt*,102,217,Barcelona,4,From Throw In,217,Barcelona,,,60bae8c7-fa44-4a22-8bb2-958be6820e75,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,83.0,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22526a5-21e5-4a19-b7e0-7bf8cded9952,1905,2,00:04:26.278,49,26,30,Pass,102,217,Barcelona,4,From Throw In,217,Barcelona,1.273778,,d29281a2-e1cb-4988-9f0d-9df71434f1fe,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,83.0,30.4,6379.0,Sergi Roberto Carnicer,12.682665,0.94779706,1.0,Ground Pass,90.4,40.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7e0fa71-90f7-4b04-bb39-d29b61fa0c86,1906,2,00:04:27.399,49,27,17,Pressure,102,217,Barcelona,4,From Throw In,209,Celta Vigo,0.55803,,1533e36b-6ddc-42bc-ab93-8444609dd0be,6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,24.5,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d29281a2-e1cb-4988-9f0d-9df71434f1fe,e5c4762e-5192-49f4-b6e4-97f7efa84dda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d29281a2-e1cb-4988-9f0d-9df71434f1fe,1907,2,00:04:27.551,49,27,42,Ball Receipt*,102,217,Barcelona,4,From Throw In,217,Barcelona,,,b7e0fa71-90f7-4b04-bb39-d29b61fa0c86,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,90.4,40.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,e22526a5-21e5-4a19-b7e0-7bf8cded9952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5c4762e-5192-49f4-b6e4-97f7efa84dda,1908,2,00:04:27.551,49,27,43,Carry,102,217,Barcelona,4,From Throw In,217,Barcelona,0.232622,,1533e36b-6ddc-42bc-ab93-8444609dd0be,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,90.4,40.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,b7e0fa71-90f7-4b04-bb39-d29b61fa0c86,d29281a2-e1cb-4988-9f0d-9df71434f1fe,90.6,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533e36b-6ddc-42bc-ab93-8444609dd0be,1909,2,00:04:27.784,49,27,30,Pass,102,217,Barcelona,4,From Throw In,217,Barcelona,1.1886,,b7e0fa71-90f7-4b04-bb39-d29b61fa0c86,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,90.6,40.0,5246.0,Luis Alberto Suárez Díaz,18.344753,0.8432486,1.0,Ground Pass,102.8,53.7,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,c0c3183c-39a6-4d75-8d41-3a974836a6d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0c3183c-39a6-4d75-8d41-3a974836a6d0,1910,2,00:04:28.973,49,28,42,Ball Receipt*,102,217,Barcelona,4,From Throw In,217,Barcelona,,,1533e36b-6ddc-42bc-ab93-8444609dd0be,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,102.8,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f89e3a6-4a45-49b5-ba3d-7a0c3cfd3342,1911,2,00:04:28.973,49,28,43,Carry,102,217,Barcelona,4,From Throw In,217,Barcelona,0.1009,,a3ceabd4-a374-4197-8650-ac5e3d6fa8e6,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,102.8,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0c3183c-39a6-4d75-8d41-3a974836a6d0,,102.1,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3ceabd4-a374-4197-8650-ac5e3d6fa8e6,1912,2,00:04:29.073,49,29,38,Miscontrol,102,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,102.1,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e250e1bc-eb94-4719-bc23-f4d351510c0a,1913,2,00:04:30.225,49,30,17,Pressure,102,217,Barcelona,4,From Throw In,217,Barcelona,2.1159,,227629f1-b1a5-4a2e-8123-1c6e9fd569d3,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,104.2,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67c875f9-0814-4bd7-b3c8-088d95f64503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c875f9-0814-4bd7-b3c8-088d95f64503,1914,2,00:04:30.815,49,30,2,Ball Recovery,102,217,Barcelona,4,From Throw In,209,Celta Vigo,0.0,,e250e1bc-eb94-4719-bc23-f4d351510c0a,6802.0,Jonathan Castro Otto,5.0,Left Center Back,12.1,18.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227629f1-b1a5-4a2e-8123-1c6e9fd569d3,1915,2,00:04:30.815,49,30,43,Carry,102,217,Barcelona,4,From Throw In,209,Celta Vigo,1.810467,,67c875f9-0814-4bd7-b3c8-088d95f64503,6802.0,Jonathan Castro Otto,5.0,Left Center Back,12.1,18.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,9daf3e71-29ea-4b66-b0fd-41e559432033,e250e1bc-eb94-4719-bc23-f4d351510c0a,13.1,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9daf3e71-29ea-4b66-b0fd-41e559432033,1916,2,00:04:32.625,49,32,38,Miscontrol,102,217,Barcelona,4,From Throw In,209,Celta Vigo,0.0,,,6802.0,Jonathan Castro Otto,5.0,Left Center Back,13.1,2.7,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffcf7360-0d9d-4dbd-8420-9308c5b01b6b,1917,2,00:04:40.535,49,40,30,Pass,103,217,Barcelona,4,From Throw In,217,Barcelona,0.956,,70ba4d9c-b800-4d28-84de-d47dd3edf465,4324.0,Daniel Alves da Silva,2.0,Right Back,97.3,80.0,6379.0,Sergi Roberto Carnicer,11.456003,-0.7977432,2.0,Low Pass,105.3,71.8,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70ba4d9c-b800-4d28-84de-d47dd3edf465,1918,2,00:04:41.491,49,41,42,Ball Receipt*,103,217,Barcelona,4,From Throw In,217,Barcelona,,,ffcf7360-0d9d-4dbd-8420-9308c5b01b6b,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,105.3,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19f7734d-f76b-4365-802c-e941313bb697,1919,2,00:04:41.491,49,41,30,Pass,103,217,Barcelona,4,From Throw In,217,Barcelona,0.8506,,2da6d1d1-245e-4756-a28f-8add2f78fd6f,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,105.3,71.8,4324.0,Daniel Alves da Silva,10.965857,2.3884413,1.0,Ground Pass,97.3,79.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da6d1d1-245e-4756-a28f-8add2f78fd6f,1920,2,00:04:42.342,49,42,42,Ball Receipt*,103,217,Barcelona,4,From Throw In,217,Barcelona,,,19f7734d-f76b-4365-802c-e941313bb697,4324.0,Daniel Alves da Silva,2.0,Right Back,97.3,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cad707ce-1104-481f-830b-b4af3f920337,1921,2,00:04:42.342,49,42,30,Pass,103,217,Barcelona,4,From Throw In,217,Barcelona,0.8934,,94e1d850-a981-4a46-9c30-abf1118c7a08,4324.0,Daniel Alves da Silva,2.0,Right Back,97.3,79.3,6379.0,Sergi Roberto Carnicer,6.4513564,-0.33155417,1.0,Ground Pass,103.4,77.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23f75893-84aa-46ae-9ba0-50e815f15e59,1922,2,00:04:42.860,49,42,17,Pressure,103,217,Barcelona,4,From Throw In,209,Celta Vigo,1.311103,,7b56587a-6228-4f78-9b21-1ff7b3018f6e,7577.0,Carles Planas Antolínez,6.0,Left Back,14.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94e1d850-a981-4a46-9c30-abf1118c7a08,e3f8f7bd-5e77-4ca0-9465-0fbe4755029e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
