id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception_outcome_id,interception_outcome_name,out,foul_won,off_camera,shot,goalkeeper,dribble,block,foul_committed,ball_recovery,substitution,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,interception,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events,pass_type_id,pass_type_name,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_head,pass_switch,related_events_3,pass_deflected,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,pass_technique_id,pass_technique_name,pass_inswinging
ede2125a-a919-4318-8b9c-ac80fb889b4e,68,1,00:01:17.669,1,17,43,Carry,5,217,Barcelona,3,From Free Kick,217,Barcelona,0.5649,,22471a65-8cc9-4f24-9b01-1775141c76b0,5211,Jordi Alba Ramos,6,Left Back,71.7,9.0,,,,,,,,,,,,,,,,,,,,ff359c5e-8f6f-471d-8734-b77095d5ff84,,71.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff359c5e-8f6f-471d-8734-b77095d5ff84,69,1,00:01:18.234,1,18,30,Pass,5,217,Barcelona,3,From Free Kick,217,Barcelona,0.874,,1110ee39-8150-4f94-9cba-e6955144eff8,5211,Jordi Alba Ramos,6,Left Back,71.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,11.307077,1.6061798,1.0,Ground Pass,71.3,20.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340029b3-42bc-4e5a-a0e6-6a5cb3b24304,70,1,00:01:18.499,1,18,17,Pressure,5,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,0.51989,,,6733,Pedro Mosquera Parada,10,Center Defensive Midfield,43.5,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110ee39-8150-4f94-9cba-e6955144eff8,71,1,00:01:19.108,1,19,42,Ball Receipt*,5,217,Barcelona,3,From Free Kick,217,Barcelona,,,ff359c5e-8f6f-471d-8734-b77095d5ff84,5216,Andrés Iniesta Luján,15,Left Center Midfield,71.3,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63b65548-a061-42af-a037-bc123ffb8177,72,1,00:01:19.108,1,19,30,Pass,5,217,Barcelona,3,From Free Kick,217,Barcelona,0.8816,,741d2005-66ac-4fa2-82fd-dc82c5eae238,5216,Andrés Iniesta Luján,15,Left Center Midfield,71.7,20.5,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,10.701869,-1.5521069,1.0,Ground Pass,71.9,9.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741d2005-66ac-4fa2-82fd-dc82c5eae238,73,1,00:01:19.990,1,19,42,Ball Receipt*,5,217,Barcelona,3,From Free Kick,217,Barcelona,,,63b65548-a061-42af-a037-bc123ffb8177,5211,Jordi Alba Ramos,6,Left Back,71.9,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16cf322a-340c-4265-9d47-f6baf5ed2491,74,1,00:01:19.990,1,19,43,Carry,5,217,Barcelona,3,From Free Kick,217,Barcelona,0.6648,,741d2005-66ac-4fa2-82fd-dc82c5eae238,5211,Jordi Alba Ramos,6,Left Back,71.9,9.8,,,,,,,,,,,,,,,,,,,,872b7648-006d-480f-8369-f231058a932a,,70.7,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872b7648-006d-480f-8369-f231058a932a,75,1,00:01:20.654,1,20,30,Pass,5,217,Barcelona,3,From Free Kick,217,Barcelona,1.3033,,61f628d5-9987-4baf-a29b-850cde8d4540,5211,Jordi Alba Ramos,6,Left Back,70.7,9.1,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,28.22853,2.3887644,2.0,Low Pass,50.1,28.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61f628d5-9987-4baf-a29b-850cde8d4540,76,1,00:01:21.958,1,21,42,Ball Receipt*,5,217,Barcelona,3,From Free Kick,217,Barcelona,,,872b7648-006d-480f-8369-f231058a932a,5506,Javier Alejandro Mascherano,5,Left Center Back,50.1,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7acf336d-e7df-4ed1-8fff-4d8c5a4fb3a8,77,1,00:01:21.958,1,21,43,Carry,5,217,Barcelona,3,From Free Kick,217,Barcelona,1.376645,,4ba76b99-44ec-4209-a432-fe8a64b40a91,5506,Javier Alejandro Mascherano,5,Left Center Back,50.1,28.4,,,,,,,,,,,,,,,,,,,,61f628d5-9987-4baf-a29b-850cde8d4540,,52.8,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ba76b99-44ec-4209-a432-fe8a64b40a91,78,1,00:01:23.334,1,23,30,Pass,5,217,Barcelona,3,From Free Kick,217,Barcelona,1.770755,,6f33b04c-e831-473a-893a-ea1c96803a66,5506,Javier Alejandro Mascherano,5,Left Center Back,52.8,32.9,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,37.11617,1.2839847,1.0,Ground Pass,63.3,68.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f33b04c-e831-473a-893a-ea1c96803a66,79,1,00:01:25.105,1,25,42,Ball Receipt*,5,217,Barcelona,3,From Free Kick,217,Barcelona,,,4ba76b99-44ec-4209-a432-fe8a64b40a91,4324,Daniel Alves da Silva,2,Right Back,63.3,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4c52f7e-be07-4ef6-a64c-da8a061454e1,80,1,00:01:25.105,1,25,43,Carry,5,217,Barcelona,3,From Free Kick,217,Barcelona,1.1289,,370e3f88-beab-49ea-b659-900027c4564e,4324,Daniel Alves da Silva,2,Right Back,63.3,68.5,,,,,,,,,,,,,,,,,,,,6f33b04c-e831-473a-893a-ea1c96803a66,,64.7,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370e3f88-beab-49ea-b659-900027c4564e,81,1,00:01:26.234,1,26,30,Pass,5,217,Barcelona,3,From Free Kick,217,Barcelona,1.1135,,4d7d44c1-b7d1-4d48-8c88-777bb553d257,4324,Daniel Alves da Silva,2,Right Back,64.7,68.5,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,17.046993,0.5424316,1.0,Ground Pass,79.3,77.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d7d44c1-b7d1-4d48-8c88-777bb553d257,82,1,00:01:27.348,1,27,42,Ball Receipt*,5,217,Barcelona,3,From Free Kick,217,Barcelona,,,370e3f88-beab-49ea-b659-900027c4564e,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,79.3,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9b2b28a-4ff3-4b10-a934-f1a05e71a3ee,83,1,00:01:27.348,1,27,30,Pass,5,217,Barcelona,3,From Free Kick,217,Barcelona,1.1858,,0222eef3-ddc4-4934-8da6-a12747eebfa8,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,79.3,77.3,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,15.725775,-2.5553536,1.0,Ground Pass,66.2,68.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0222eef3-ddc4-4934-8da6-a12747eebfa8,84,1,00:01:28.533,1,28,42,Ball Receipt*,5,217,Barcelona,3,From Free Kick,217,Barcelona,,,b9b2b28a-4ff3-4b10-a934-f1a05e71a3ee,4324,Daniel Alves da Silva,2,Right Back,66.2,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcf15c0d-4348-4f11-aa7c-f1a671a81519,85,1,00:01:28.533,1,28,43,Carry,5,217,Barcelona,3,From Free Kick,217,Barcelona,2.7683,,0222eef3-ddc4-4934-8da6-a12747eebfa8,4324,Daniel Alves da Silva,2,Right Back,66.2,68.6,,,,,,,,,,,,,,,,,,,,9a01c5f4-01c6-4f90-9b62-6aaf55deb905,,69.2,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a01c5f4-01c6-4f90-9b62-6aaf55deb905,86,1,00:01:31.302,1,31,30,Pass,5,217,Barcelona,3,From Free Kick,217,Barcelona,1.2846,,ecd17fef-d88a-4dca-b03c-5313993f4ce1,4324,Daniel Alves da Silva,2,Right Back,69.2,68.5,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,12.2147455,0.69264185,1.0,Ground Pass,78.6,76.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecd17fef-d88a-4dca-b03c-5313993f4ce1,87,1,00:01:32.586,1,32,42,Ball Receipt*,5,217,Barcelona,3,From Free Kick,217,Barcelona,,,9a01c5f4-01c6-4f90-9b62-6aaf55deb905,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.6,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a04946f-6abf-4811-8b35-8d4595f89b08,88,1,00:01:32.586,1,32,43,Carry,5,217,Barcelona,3,From Free Kick,217,Barcelona,4.3907,,3346aa1c-b556-4517-b962-c6b027cbb7c3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.6,76.3,,,,,,,,,,,,,,,,,,,,ecd17fef-d88a-4dca-b03c-5313993f4ce1,,70.2,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346aa1c-b556-4517-b962-c6b027cbb7c3,89,1,00:01:36.977,1,36,30,Pass,5,217,Barcelona,3,From Free Kick,217,Barcelona,1.8346,,6404cc87-c5cc-44c7-af01-fe9cb9e7bc8c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,70.2,56.2,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,26.943274,-2.2298863,1.0,Ground Pass,53.7,34.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6404cc87-c5cc-44c7-af01-fe9cb9e7bc8c,90,1,00:01:38.812,1,38,42,Ball Receipt*,5,217,Barcelona,3,From Free Kick,217,Barcelona,,,3346aa1c-b556-4517-b962-c6b027cbb7c3,5506,Javier Alejandro Mascherano,5,Left Center Back,53.7,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da534156-fdc0-4b01-bd51-7e73269d880f,91,1,00:01:38.812,1,38,43,Carry,5,217,Barcelona,3,From Free Kick,217,Barcelona,0.5483,,6404cc87-c5cc-44c7-af01-fe9cb9e7bc8c,5506,Javier Alejandro Mascherano,5,Left Center Back,53.7,34.9,,,,,,,,,,,,,,,,,,,,c7a2a117-1a79-421b-a1c9-5a758b34c146,,52.9,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7a2a117-1a79-421b-a1c9-5a758b34c146,92,1,00:01:39.360,1,39,30,Pass,5,217,Barcelona,3,From Free Kick,217,Barcelona,1.7737,,2f8f51e2-c333-4fdf-b870-3b0e257f55e4,5506,Javier Alejandro Mascherano,5,Left Center Back,52.9,33.9,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,22.631174,-1.0933156,1.0,Ground Pass,63.3,13.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f8f51e2-c333-4fdf-b870-3b0e257f55e4,93,1,00:01:41.134,1,41,42,Ball Receipt*,5,217,Barcelona,3,From Free Kick,217,Barcelona,,,c7a2a117-1a79-421b-a1c9-5a758b34c146,5211,Jordi Alba Ramos,6,Left Back,63.3,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176e6cdb-5f5f-4fde-b112-e2a51b27dbbd,94,1,00:01:41.134,1,41,43,Carry,5,217,Barcelona,3,From Free Kick,217,Barcelona,0.8269,,2f8f51e2-c333-4fdf-b870-3b0e257f55e4,5211,Jordi Alba Ramos,6,Left Back,63.3,13.8,,,,,,,,,,,,,,,,,,,,fc943879-83a2-4b9f-9e11-685dc45233f0,,69.2,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc943879-83a2-4b9f-9e11-685dc45233f0,95,1,00:01:41.960,1,41,30,Pass,5,217,Barcelona,3,From Free Kick,217,Barcelona,1.1538,,3fdcf835-ec30-4741-a4cf-7285972dea32,5211,Jordi Alba Ramos,6,Left Back,69.2,12.5,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,15.55667,-0.6898,1.0,Ground Pass,81.2,2.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fdcf835-ec30-4741-a4cf-7285972dea32,96,1,00:01:43.114,1,43,42,Ball Receipt*,5,217,Barcelona,3,From Free Kick,217,Barcelona,,,fc943879-83a2-4b9f-9e11-685dc45233f0,4320,Neymar da Silva Santos Junior,21,Left Wing,81.2,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfce65f3-3046-4db8-83f3-085562ea5881,97,1,00:01:43.114,1,43,43,Carry,5,217,Barcelona,3,From Free Kick,217,Barcelona,5.0829,,3fdcf835-ec30-4741-a4cf-7285972dea32,4320,Neymar da Silva Santos Junior,21,Left Wing,81.2,2.6,,,,True,,,,,,,,,,,,,,,,7903ac23-d2e5-49b7-b2f8-da4865474c6d,97e83bc9-1494-44ba-a4a0-ab6512ef911f,79.2,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97e83bc9-1494-44ba-a4a0-ab6512ef911f,98,1,00:01:46.830,1,46,17,Pressure,5,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,1.278447,,cfce65f3-3046-4db8-83f3-085562ea5881,6733,Pedro Mosquera Parada,10,Center Defensive Midfield,37.2,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7903ac23-d2e5-49b7-b2f8-da4865474c6d,99,1,00:01:48.197,1,48,30,Pass,5,217,Barcelona,3,From Free Kick,217,Barcelona,2.7277,,3eb57c2b-22c4-433c-aeda-660ffcb776a5,4320,Neymar da Silva Santos Junior,21,Left Wing,79.2,27.4,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,26.303612,2.70175,1.0,Ground Pass,55.4,38.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eb57c2b-22c4-433c-aeda-660ffcb776a5,100,1,00:01:50.925,1,50,42,Ball Receipt*,5,217,Barcelona,3,From Free Kick,217,Barcelona,,,7903ac23-d2e5-49b7-b2f8-da4865474c6d,7068,Marc Bartra Aregall,3,Right Center Back,55.4,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
