id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,ball_receipt,counterpress,dribble,duel,off_camera,out,ball_recovery,interception,shot,goalkeeper,clearance,foul_won,block,foul_committed,miscontrol,substitution,bad_behaviour,related_events_0,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_won_defensive,related_events_4,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,pass_deflected,block_deflection,pass_through_ball,clearance_aerial_won,ball_recovery_recovery_failure,pass_switch,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cut_back
c9bd7adf-3a81-483a-812c-3176f0fe7e5a,698,1,00:14:47.488,14,47,42,Ball Receipt*,31,217,Barcelona,2,From Corner,217,Barcelona,,,,4320,Neymar da Silva Santos Junior,21,Left Wing,101.6,21.8,,True,,,,,,,,,,,,,,,,,,,0901f8fc-3281-4e28-aa55-6de95f59b8fd,29bc3cad-dcf3-4c65-95ae-71370a089c5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7867ac02-4302-43f2-8db6-2a6a45802422,699,1,00:14:47.488,14,47,43,Carry,31,217,Barcelona,2,From Corner,217,Barcelona,1.017154,,,4320,Neymar da Silva Santos Junior,21,Left Wing,101.6,21.8,,True,,,,,,,,,,,,,,,,,,,29bc3cad-dcf3-4c65-95ae-71370a089c5e,9a3bf762-7e84-4a61-a02f-55fe99c5e13d,101.1,22.0,,,,,,,,,,,c9bd7adf-3a81-483a-812c-3176f0fe7e5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a3bf762-7e84-4a61-a02f-55fe99c5e13d,700,1,00:14:48.505,14,48,30,Pass,31,217,Barcelona,2,From Corner,217,Barcelona,1.821546,,,4320,Neymar da Silva Santos Junior,21,Left Wing,101.1,22.0,,,,,,,,,,,,,,,,,,,,,489c90af-4b7d-49bf-937d-7c10841585ec,,,,,,26.947355,1.2302686,3.0,High Pass,110.1,47.4,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189afc75-1733-499f-80e1-1943192b8101,701,1,00:14:50.327,14,50,4,Duel,31,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,110.1,47.4,,True,,,,,,,,,,,,,,,,,,,489c90af-4b7d-49bf-937d-7c10841585ec,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489c90af-4b7d-49bf-937d-7c10841585ec,702,1,00:14:50.327,14,50,9,Clearance,31,217,Barcelona,2,From Corner,209,Celta Vigo,0.0,,,6804,Sergi Gómez Solà,5,Left Center Back,10.9,33.6,,True,,,,,,,,,,,,,,,,,,,189afc75-1733-499f-80e1-1943192b8101,9a3bf762-7e84-4a61-a02f-55fe99c5e13d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,True,,,,True,,,,,
e3c744a4-35ec-4567-9fac-72e97aef7dc3,703,1,00:14:51.985,14,51,2,Ball Recovery,31,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,10609,Jérémy Mathieu,6,Left Back,98.6,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
487a81aa-6d71-4f7a-9143-a41af33f6537,704,1,00:14:52.162,14,52,6,Block,31,217,Barcelona,2,From Corner,209,Celta Vigo,0.0,,,6796,Nemanja Radoja,11,Left Defensive Midfield,21.9,27.6,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316cc00-a29c-4140-ad58-43d775d86f92,705,1,00:15:04.760,15,4,30,Pass,32,217,Barcelona,4,From Throw In,217,Barcelona,3.9331,,,4324,Daniel Alves da Silva,2,Right Back,82.9,80.0,,,,,,,,True,,,,,,,,,,,,,871c120b-ebe6-4c20-919f-15179bbd9b52,,,,,,32.41543,-1.5399419,3.0,High Pass,83.9,47.6,,,,,,,9.0,Incomplete,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032e490-b7c2-4173-97c3-eca9858e4c33,721,1,00:15:25.356,15,25,30,Pass,34,217,Barcelona,1,Regular Play,217,Barcelona,2.6824,,,10609,Jérémy Mathieu,6,Left Back,19.5,24.3,,,,,True,,,,,,,,,,,,,,,,20cf1c1c-aebd-430d-9dd7-1582e22e39ce,9a9a5522-b61e-4fe9-8358-2b67a22554ae,,,4320.0,Neymar da Silva Santos Junior,22.455511,-0.20176235,3.0,High Pass,41.5,19.8,37.0,Head,,,,,,,,,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7393c76e-f6d8-4c7d-8851-29991bee3fca,722,1,00:15:26.991,15,26,17,Pressure,34,217,Barcelona,1,Regular Play,209,Celta Vigo,1.0781,,,6805,Hugo Mallo Novegil,2,Right Back,73.5,61.5,,,,,True,,,,,,,,,,,,,,,,20cf1c1c-aebd-430d-9dd7-1582e22e39ce,a136cbf7-3142-44c0-9726-fa6df235c356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20cf1c1c-aebd-430d-9dd7-1582e22e39ce,723,1,00:15:28.039,15,28,42,Ball Receipt*,34,217,Barcelona,1,Regular Play,217,Barcelona,,,,4320,Neymar da Silva Santos Junior,21,Left Wing,41.5,19.8,,True,,,,,,,,,,,,,,,,,,,7393c76e-f6d8-4c7d-8851-29991bee3fca,8032e490-b7c2-4173-97c3-eca9858e4c33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a136cbf7-3142-44c0-9726-fa6df235c356,724,1,00:15:28.039,15,28,43,Carry,34,217,Barcelona,1,Regular Play,217,Barcelona,0.08,,,4320,Neymar da Silva Santos Junior,21,Left Wing,41.5,19.8,,True,,,,,,,,,,,,,,,,,,,20cf1c1c-aebd-430d-9dd7-1582e22e39ce,49566e87-b087-427d-b664-670152cf8360,41.5,22.7,,,,,,,,,,,7393c76e-f6d8-4c7d-8851-29991bee3fca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49566e87-b087-427d-b664-670152cf8360,725,1,00:15:28.119,15,28,30,Pass,34,217,Barcelona,1,Regular Play,217,Barcelona,0.8139,,,4320,Neymar da Silva Santos Junior,21,Left Wing,41.5,22.7,,,,,,,,,,,,,,,,,,,,,40cfc4f0-d9ec-40ea-a3ce-6809ab26286b,,,,5216.0,Andrés Iniesta Luján,8.09506,2.0454931,1.0,Ground Pass,37.8,29.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40cfc4f0-d9ec-40ea-a3ce-6809ab26286b,726,1,00:15:28.933,15,28,42,Ball Receipt*,34,217,Barcelona,1,Regular Play,217,Barcelona,,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,37.8,29.9,,,,,,,,,,,,,,,,,,,,,49566e87-b087-427d-b664-670152cf8360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fdc8da1-9538-452e-b556-964c23b1fed0,727,1,00:15:28.933,15,28,43,Carry,34,217,Barcelona,1,Regular Play,217,Barcelona,2.393234,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,37.8,29.9,,True,,,,,,,,,,,,,,,,,,,01e244ff-5f62-4bf9-928e-e36cd8b0ff84,40cfc4f0-d9ec-40ea-a3ce-6809ab26286b,43.8,13.5,,,,,,,,,,,bcabb44b-5b78-46a4-b1d5-079a29099e6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01e244ff-5f62-4bf9-928e-e36cd8b0ff84,728,1,00:15:29.022,15,29,17,Pressure,34,217,Barcelona,1,Regular Play,209,Celta Vigo,2.010578,,,19668,Augusto Matías Fernández,9,Right Defensive Midfield,79.9,52.7,,,,,True,,,,,,,,,,,,,,,,9fdc8da1-9538-452e-b556-964c23b1fed0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcabb44b-5b78-46a4-b1d5-079a29099e6a,729,1,00:15:31.326,15,31,14,Dribble,34,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,43.8,13.5,,True,,,,,,,,,,,,,,,,,,,974376f1-c513-43db-be15-a0d1e04d3a0e,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61b59042-201b-4209-a8fb-4fddb0564d30,758,1,00:16:18.495,16,18,30,Pass,36,217,Barcelona,7,From Goal Kick,217,Barcelona,1.5593,,,20055,Marc-André ter Stegen,1,Goalkeeper,6.0,44.0,,,,,,,,True,,,,,,,,,,,,,c919fdac-851e-411a-83a3-424fa7f4580c,,,,5203.0,Sergio Busquets i Burgos,37.06211,0.11900029,3.0,High Pass,42.8,48.4,40.0,Right Foot,,,,,,,,,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c919fdac-851e-411a-83a3-424fa7f4580c,759,1,00:16:20.054,16,20,42,Ball Receipt*,36,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,42.8,48.4,,,,,,,,,,,,,,,,,,,,,61b59042-201b-4209-a8fb-4fddb0564d30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ab34ab5-4021-48e5-9409-6b837c1ec56a,760,1,00:16:20.244,16,20,30,Pass,36,217,Barcelona,7,From Goal Kick,217,Barcelona,1.383631,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,41.5,48.2,,,,,,,,,,,,,,,,,,,,,3a5fa377-2de2-4af8-8e75-f2d97ec722b9,,,,6379.0,Sergi Roberto Carnicer,16.9685,0.51110536,1.0,Ground Pass,56.3,56.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9a0070b-1c16-40c7-abd3-95b288868087,761,1,00:16:21.158,16,21,17,Pressure,36,217,Barcelona,7,From Goal Kick,209,Celta Vigo,1.2011,,,6796,Nemanja Radoja,11,Left Defensive Midfield,63.7,32.4,,,,,,,,,,,,,,,,,,,,,06146b21-4a61-4d6b-bd04-506b76263baa,3a5fa377-2de2-4af8-8e75-f2d97ec722b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a5fa377-2de2-4af8-8e75-f2d97ec722b9,762,1,00:16:21.628,16,21,42,Ball Receipt*,36,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,56.3,56.5,,True,,,,,,,,,,,,,,,,,,,0ab34ab5-4021-48e5-9409-6b837c1ec56a,a9a0070b-1c16-40c7-abd3-95b288868087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06146b21-4a61-4d6b-bd04-506b76263baa,763,1,00:16:21.628,16,21,43,Carry,36,217,Barcelona,7,From Goal Kick,217,Barcelona,0.736243,,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,56.3,56.5,,True,,,,,,,,,,,,,,,,,,,3a5fa377-2de2-4af8-8e75-f2d97ec722b9,8411d90f-78c6-4801-9e75-5febda0fc4db,61.7,58.2,,,,,,,,,,,a9a0070b-1c16-40c7-abd3-95b288868087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8411d90f-78c6-4801-9e75-5febda0fc4db,764,1,00:16:22.364,16,22,30,Pass,36,217,Barcelona,7,From Goal Kick,217,Barcelona,1.049426,,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,61.7,58.2,,,,,,,,,,,,,,,,,,,,,d57d7a54-eed6-41da-b57c-ae46634ad929,,,,5246.0,Luis Alberto Suárez Díaz,22.994347,-0.5747344,1.0,Ground Pass,81.0,45.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d57d7a54-eed6-41da-b57c-ae46634ad929,765,1,00:16:23.414,16,23,42,Ball Receipt*,36,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,81.0,45.7,,,,,,,,,,,,,,,,,,,,,8411d90f-78c6-4801-9e75-5febda0fc4db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2a98693-1608-4e3d-af77-f849e4bb479a,766,1,00:16:23.414,16,23,43,Carry,36,217,Barcelona,7,From Goal Kick,217,Barcelona,1.395537,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,81.0,45.7,,,,,,,,,,,,,,,,,,,,,5647db7f-3c26-461a-9a02-74f0384f69c8,d57d7a54-eed6-41da-b57c-ae46634ad929,81.8,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5647db7f-3c26-461a-9a02-74f0384f69c8,767,1,00:16:24.809,16,24,30,Pass,36,217,Barcelona,7,From Goal Kick,217,Barcelona,2.015063,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,81.8,42.8,,,,,,,,,,,,,,,,,,,,,eeb1d3cb-6b0c-49ea-99d1-2d69d1f16b1d,,,,5216.0,Andrés Iniesta Luján,17.526266,-1.4506876,1.0,Ground Pass,83.9,25.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9167a74-6b12-4d96-a896-143f68cfe8eb,768,1,00:16:26.737,16,26,17,Pressure,36,217,Barcelona,7,From Goal Kick,209,Celta Vigo,1.07598,,,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,31.7,56.1,,,,,,,,,,,,,,,,,,,,,e02690e6-574d-41a2-9a6d-a732a2f078ed,eeb1d3cb-6b0c-49ea-99d1-2d69d1f16b1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeb1d3cb-6b0c-49ea-99d1-2d69d1f16b1d,769,1,00:16:26.824,16,26,42,Ball Receipt*,36,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,83.9,25.4,,True,,,,,,,,,,,,,,,,,,,5647db7f-3c26-461a-9a02-74f0384f69c8,a9167a74-6b12-4d96-a896-143f68cfe8eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e02690e6-574d-41a2-9a6d-a732a2f078ed,770,1,00:16:26.824,16,26,43,Carry,36,217,Barcelona,7,From Goal Kick,217,Barcelona,1.3333,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,83.9,25.4,,True,,,,,,,,,,,,,,,,,,,361066fe-4692-4580-bde7-7c793d73fb8e,a9167a74-6b12-4d96-a896-143f68cfe8eb,93.2,19.1,,,,,,,,,,,eeb1d3cb-6b0c-49ea-99d1-2d69d1f16b1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361066fe-4692-4580-bde7-7c793d73fb8e,771,1,00:16:28.157,16,28,30,Pass,36,217,Barcelona,7,From Goal Kick,217,Barcelona,1.12413,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,93.2,19.1,,,,,,,,,,,,,,,,,,,,,60bf2113-cedd-42e0-9af1-5452486ae227,,,,4320.0,Neymar da Silva Santos Junior,10.938464,-1.1767085,1.0,Ground Pass,97.4,9.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60bf2113-cedd-42e0-9af1-5452486ae227,772,1,00:16:29.282,16,29,42,Ball Receipt*,36,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,4320,Neymar da Silva Santos Junior,21,Left Wing,97.4,9.0,,,,,,,,,,,,,,,,,,,,,361066fe-4692-4580-bde7-7c793d73fb8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
