id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,counterpress,duel,off_camera,ball_receipt,interception,out,clearance,ball_recovery,foul_committed,foul_won,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,50_50,block,miscontrol,substitution,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_type_id,pass_type_name,related_events,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,miscontrol_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,dribble_overrun,related_events_3,foul_committed_advantage,foul_won_advantage,pass_cross,pass_switch,duel_outcome_id,duel_outcome_name,related_events_4,related_events_5,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
c06c2ef9-8c1c-4e78-b5ba-ff021220ce6b,1315,1,00:33:07.820,33,7,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,7.135757,,0ffe408a-793d-428e-9c04-b914b61161b4,11094,Arda Turan,13,Right Center Midfield,57.3,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d5ba268-6f8f-43f2-a238-ff1fd1f7eea5,67.9,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ffe408a-793d-428e-9c04-b914b61161b4,1316,1,00:33:14.956,33,14,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,2.022307,,2b4627bd-04f8-4ace-9bcd-20a1f8d1aa00,11094,Arda Turan,13,Right Center Midfield,67.9,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,22.522211,-2.1698823,3.0,High Pass,55.2,35.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b4627bd-04f8-4ace-9bcd-20a1f8d1aa00,1317,1,00:33:16.978,33,16,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,0ffe408a-793d-428e-9c04-b914b61161b4,10609,Jérémy Mathieu,5,Left Center Back,55.2,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46d398fe-f973-45a6-b95c-92fe6990c067,1318,1,00:33:16.978,33,16,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,2.555484,,2b4627bd-04f8-4ace-9bcd-20a1f8d1aa00,10609,Jérémy Mathieu,5,Left Center Back,55.2,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958524a9-6f45-453a-a901-e29b3888a434,67.5,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958524a9-6f45-453a-a901-e29b3888a434,1319,1,00:33:19.534,33,19,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,1.171165,,88255b2b-291d-4962-8074-d3dde20b70bc,10609,Jérémy Mathieu,5,Left Center Back,67.5,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,21.371243,-1.4441198,1.0,Ground Pass,70.2,11.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88255b2b-291d-4962-8074-d3dde20b70bc,1320,1,00:33:20.705,33,20,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,958524a9-6f45-453a-a901-e29b3888a434,5211,Jordi Alba Ramos,6,Left Back,70.2,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f92a34f7-39a8-4fdf-a6f7-76cdb8544c9f,1321,1,00:33:20.705,33,20,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,1.276144,,88255b2b-291d-4962-8074-d3dde20b70bc,5211,Jordi Alba Ramos,6,Left Back,70.2,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1f5231f-582c-4b6f-942c-7cf59b473441,73.5,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1f5231f-582c-4b6f-942c-7cf59b473441,1322,1,00:33:21.981,33,21,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.936745,,25f356c1-029f-491c-be89-237e7d29a80f,5211,Jordi Alba Ramos,6,Left Back,73.5,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.718362,-0.4789136,1.0,Ground Pass,83.9,5.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4eb35bb-2869-4b39-84fd-943d905c0a55,1323,1,00:33:22.500,33,22,17,Pressure,65,217,Barcelona,1,Regular Play,216,Getafe,0.910558,,25f356c1-029f-491c-be89-237e7d29a80f,11813,Emiliano Buendía,2,Right Back,28.2,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7833346-71db-44d5-8712-2ab1f23cc174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25f356c1-029f-491c-be89-237e7d29a80f,1324,1,00:33:22.918,33,22,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,a4eb35bb-2869-4b39-84fd-943d905c0a55,4320,Neymar da Silva Santos Junior,21,Left Wing,83.9,5.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,c1f5231f-582c-4b6f-942c-7cf59b473441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7833346-71db-44d5-8712-2ab1f23cc174,1325,1,00:33:22.918,33,22,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,0.544455,,25f356c1-029f-491c-be89-237e7d29a80f,4320,Neymar da Silva Santos Junior,21,Left Wing,83.9,5.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,a3421e7c-3f2b-4420-a0cc-6f7bb31e0908,88.0,5.5,,,,,,,,,,,a4eb35bb-2869-4b39-84fd-943d905c0a55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3421e7c-3f2b-4420-a0cc-6f7bb31e0908,1326,1,00:33:23.462,33,23,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.7264,,ae5e1b00-5c38-4a30-9d42-f423e1ec2aaa,4320,Neymar da Silva Santos Junior,21,Left Wing,88.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,9.493682,1.1589891,1.0,Ground Pass,91.8,14.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae5e1b00-5c38-4a30-9d42-f423e1ec2aaa,1327,1,00:33:24.189,33,24,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,a3421e7c-3f2b-4420-a0cc-6f7bb31e0908,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.8,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff85f3ce-cf2d-49de-8fff-451873289a07,1328,1,00:33:24.189,33,24,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,0.0366,,6fe3a4c0-8939-43a0-8157-e0167ccef09c,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.8,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5e1b00-5c38-4a30-9d42-f423e1ec2aaa,91.8,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fe3a4c0-8939-43a0-8157-e0167ccef09c,1329,1,00:33:24.225,33,24,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.4246,,ffdd31e8-79a1-4030-ad68-961dde9ab933,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.8,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,6.9971423,-2.1112158,1.0,Ground Pass,88.2,8.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffdd31e8-79a1-4030-ad68-961dde9ab933,1330,1,00:33:24.650,33,24,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,6fe3a4c0-8939-43a0-8157-e0167ccef09c,4320,Neymar da Silva Santos Junior,21,Left Wing,88.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a2a9ab5-740a-4c94-904d-bc38b02ad0f4,1331,1,00:33:24.650,33,24,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,2c439bf5-c19f-4ae3-9d84-20fbe52ff893,4320,Neymar da Silva Santos Junior,21,Left Wing,88.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffdd31e8-79a1-4030-ad68-961dde9ab933,88.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c439bf5-c19f-4ae3-9d84-20fbe52ff893,1332,1,00:33:24.690,33,24,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.4363,,a46c6cb7-4254-499b-aa1f-5818079debe2,4320,Neymar da Silva Santos Junior,21,Left Wing,88.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,6.1522355,0.7968919,1.0,Ground Pass,92.5,12.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a46c6cb7-4254-499b-aa1f-5818079debe2,1333,1,00:33:25.126,33,25,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,2c439bf5-c19f-4ae3-9d84-20fbe52ff893,5216,Andrés Iniesta Luján,15,Left Center Midfield,92.5,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb0ebddd-0f71-4972-8ef2-87c812fb8b77,1334,1,00:33:25.126,33,25,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,0.259,,2979f868-d137-4969-a02f-d9add5b0887a,5216,Andrés Iniesta Luján,15,Left Center Midfield,92.5,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a46c6cb7-4254-499b-aa1f-5818079debe2,92.3,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979f868-d137-4969-a02f-d9add5b0887a,1335,1,00:33:25.385,33,25,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.6557,,3cb32b64-9c65-442c-b75a-06fa1aaaadc4,5216,Andrés Iniesta Luján,15,Left Center Midfield,92.3,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.2401657,2.1396441,1.0,Ground Pass,88.4,20.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cb32b64-9c65-442c-b75a-06fa1aaaadc4,1336,1,00:33:26.041,33,26,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,2979f868-d137-4969-a02f-d9add5b0887a,4320,Neymar da Silva Santos Junior,21,Left Wing,88.4,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a487b23-0be8-4aca-9329-aeb83ec68c81,1337,1,00:33:26.041,33,26,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,1.2673,,3cb32b64-9c65-442c-b75a-06fa1aaaadc4,4320,Neymar da Silva Santos Junior,21,Left Wing,88.4,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8446cc2-e879-40b8-8a12-636b7a99696e,91.8,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8446cc2-e879-40b8-8a12-636b7a99696e,1338,1,00:33:27.308,33,27,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.9928,,8035cd90-9be2-4e9b-a63e-15a6e84c215e,4320,Neymar da Silva Santos Junior,21,Left Wing,91.8,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.679876,0.9913895,1.0,Ground Pass,97.1,36.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8035cd90-9be2-4e9b-a63e-15a6e84c215e,1339,1,00:33:28.301,33,28,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,e8446cc2-e879-40b8-8a12-636b7a99696e,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,97.1,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b0fbb12-4284-4c17-ba09-f38391ace626,1340,1,00:33:28.301,33,28,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,0.031100001,,0ce09a95-d582-4dd9-83c6-cb4334dd12d8,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,97.1,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8035cd90-9be2-4e9b-a63e-15a6e84c215e,97.1,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ce09a95-d582-4dd9-83c6-cb4334dd12d8,1341,1,00:33:28.332,33,28,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.4059,,9f51856a-f0ec-44dc-a351-e2b89c3a07ca,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,97.1,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e73331c7-7c3f-4eb3-970f-032f8f3ba0c5,,,6616.0,Munir El Haddadi Mohamed,5.866856,-0.51703197,3.0,High Pass,102.2,33.7,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f51856a-f0ec-44dc-a351-e2b89c3a07ca,1342,1,00:33:28.738,33,28,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,0ce09a95-d582-4dd9-83c6-cb4334dd12d8,6616,Munir El Haddadi Mohamed,23,Center Forward,107.1,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e73331c7-7c3f-4eb3-970f-032f8f3ba0c5,1343,1,00:33:28.738,33,28,9,Clearance,65,217,Barcelona,1,Regular Play,216,Getafe,0.0,,0ce09a95-d582-4dd9-83c6-cb4334dd12d8,17054,Emiliano Daniel Velázquez Maldonado,5,Left Center Back,17.9,46.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5da3e9cf-d997-4938-8627-8ebaf5cab97d,1344,1,00:33:30.591,33,30,30,Pass,65,217,Barcelona,1,Regular Play,216,Getafe,1.894129,,6c99fcef-0c02-452e-bbd6-38947b77cc3d,25881,Juan Antonio Rodríguez Villamuela,13,Right Center Midfield,26.6,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23416.0,Stefan Šćepović,36.91409,-0.72214293,2.0,Low Pass,54.3,23.9,40.0,Right Foot,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c99fcef-0c02-452e-bbd6-38947b77cc3d,1345,1,00:33:32.486,33,32,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,216,Getafe,,,5da3e9cf-d997-4938-8627-8ebaf5cab97d,23416,Stefan Šćepović,24,Left Center Forward,54.3,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
