id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,counterpress,dribble,duel,clearance,foul_won,off_camera,out,foul_committed,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_2,related_events,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_right_foot,pass_cross,foul_won_defensive,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate
9374c02a-3194-41ba-837e-943b8647348d,3041,2,00:37:10.571,82,10,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,0de1b1d8-9337-4f5e-a29f-77b55d771840,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,93.8,50.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc1f718c-44a2-4b13-a7b7-80e47574a3aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69fbbddc-4e78-4d75-a423-c317b94383cc,3042,2,00:37:10.571,82,10,43,Carry,161,217,Barcelona,4,From Throw In,217,Barcelona,1.261631,,0de1b1d8-9337-4f5e-a29f-77b55d771840,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,93.8,50.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9374c02a-3194-41ba-837e-943b8647348d,96.6,52.5,,,,,,,d2483031-403b-4b53-8998-ddbfa07cd90e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2483031-403b-4b53-8998-ddbfa07cd90e,3043,2,00:37:11.832,82,11,14,Dribble,161,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,ac1a544f-fde4-4d1c-bf40-8ee802145617,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,96.6,52.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac1a544f-fde4-4d1c-bf40-8ee802145617,3044,2,00:37:11.832,82,11,4,Duel,161,217,Barcelona,4,From Throw In,214,Espanyol,0.0,,d2483031-403b-4b53-8998-ddbfa07cd90e,6612,Rubén Duarte Sánchez,5,Left Center Back,23.5,27.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0d463d9-4e1d-4d22-9cf3-44ab938ebfe7,3045,2,00:37:13.273,82,13,2,Ball Recovery,161,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,4324,Daniel Alves da Silva,2,Right Back,95.2,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0642fbbc-238a-464f-9f35-bc3c85dc5669,3046,2,00:37:13.273,82,13,43,Carry,161,217,Barcelona,4,From Throw In,217,Barcelona,0.9954,,17042306-6727-4b45-a8e6-856280e83175,4324,Daniel Alves da Silva,2,Right Back,95.2,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0d463d9-4e1d-4d22-9cf3-44ab938ebfe7,98.3,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17042306-6727-4b45-a8e6-856280e83175,3047,2,00:37:14.269,82,14,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,1.5156,,c048a8c7-1ad9-40d1-b537-171eae96955f,4324,Daniel Alves da Silva,2,Right Back,98.3,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,14.3178215,-0.49488744,3.0,High Pass,110.9,49.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c048a8c7-1ad9-40d1-b537-171eae96955f,3048,2,00:37:15.784,82,15,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,17042306-6727-4b45-a8e6-856280e83175,5246,Luis Alberto Suárez Díaz,23,Center Forward,110.9,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575b80a2-e47e-4e90-8689-83dfcb2406ab,3049,2,00:37:15.784,82,15,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,1.1622,,2d44fc05-f8e1-4b75-b64e-65d1aa4011c5,5246,Luis Alberto Suárez Díaz,23,Center Forward,113.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,16.40762,-1.540318,1.0,Ground Pass,113.5,35.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546a8599-335b-4652-80f0-11b016f92960,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dde89b45-96f8-4fd2-bbec-900c3fc888b4,3050,2,00:37:16.588,82,16,17,Pressure,161,217,Barcelona,4,From Throw In,214,Espanyol,0.4017,,2d44fc05-f8e1-4b75-b64e-65d1aa4011c5,23974,Roberto Antonio Correa Silva,17,Right Wing,5.9,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546a8599-335b-4652-80f0-11b016f92960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d44fc05-f8e1-4b75-b64e-65d1aa4011c5,3051,2,00:37:16.935,82,16,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,575b80a2-e47e-4e90-8689-83dfcb2406ab,4320,Neymar da Silva Santos Junior,21,Left Wing,113.5,35.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dde89b45-96f8-4fd2-bbec-900c3fc888b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546a8599-335b-4652-80f0-11b016f92960,3052,2,00:37:16.935,82,16,16,Shot,161,217,Barcelona,4,From Throw In,217,Barcelona,0.7229,,3c14dad8-b5cb-4fc4-9c2a-e13859b113a0,4320,Neymar da Silva Santos Junior,21,Left Wing,114.2,35.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dde89b45-96f8-4fd2-bbec-900c3fc888b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5387931,120.0,37.7,0.2,575b80a2-e47e-4e90-8689-83dfcb2406ab,True,93.0,Normal,40.0,Right Foot,87.0,Open Play,97.0,Goal,108.8,40.0,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,117.8,41.9,6792.0,Pau López Sabata,1.0,Goalkeeper,False,118.6,51.2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,115.8,41.4,11094.0,Arda Turan,13.0,Right Center Midfield,True,113.1,41.7,16456.0,Enzo Pablo Roco Roco,3.0,Right Center Back,False,115.9,39.2,23974.0,Roberto Antonio Correa Silva,17.0,Right Wing,False
