id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_aerial_won,goalkeeper,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,related_events_3,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,duel_outcome_id,duel_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_miscommunication,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,player,position,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,miscontrol_aerial_won,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,pass_through_ball,pass_technique_id,pass_technique_name,clearance_left_foot,goalkeeper_punched_out,pass_inswinging,clearance_aerial_won,clearance_head,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate
5d715dd2-acac-44a9-9ab7-b9d734022a37,1523,1,00:37:12.013,37,12,30,Pass,89,217,Barcelona,3,From Free Kick,217,Barcelona,0.662426,,314fb47c-0eb8-4a72-91c5-7c8336e50290,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,81.6,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,5.3160133,-0.28605145,1.0,Ground Pass,86.7,22.8,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e6718cd-3aab-46d5-b44e-49f2a792bc46,1524,1,00:37:12.409,37,12,17,Pressure,89,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,0.856729,,314fb47c-0eb8-4a72-91c5-7c8336e50290,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,30.8,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9ba187-cbad-4492-bf9b-8fb15a345e8a,c946c777-fc09-4896-b617-e77053b06eef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314fb47c-0eb8-4a72-91c5-7c8336e50290,1525,1,00:37:12.676,37,12,42,Ball Receipt*,89,217,Barcelona,3,From Free Kick,217,Barcelona,,,4e6718cd-3aab-46d5-b44e-49f2a792bc46,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,86.7,22.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5d715dd2-acac-44a9-9ab7-b9d734022a37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f9ba187-cbad-4492-bf9b-8fb15a345e8a,1526,1,00:37:12.676,37,12,43,Carry,89,217,Barcelona,3,From Free Kick,217,Barcelona,0.47074,,314fb47c-0eb8-4a72-91c5-7c8336e50290,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,86.7,22.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4e6718cd-3aab-46d5-b44e-49f2a792bc46,c946c777-fc09-4896-b617-e77053b06eef,,,,,,,,,,,,,85.2,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c946c777-fc09-4896-b617-e77053b06eef,1527,1,00:37:13.146,37,13,30,Pass,89,217,Barcelona,3,From Free Kick,217,Barcelona,0.588783,,4e6718cd-3aab-46d5-b44e-49f2a792bc46,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,85.2,22.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,56cdddf5-143f-4002-ac47-6ab34806c571,,6379.0,Sergi Roberto Carnicer,4.554119,-2.987274,1.0,Ground Pass,80.7,21.3,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b423496a-b395-4a18-b749-bb04ca0227f4,1528,1,00:37:13.301,37,13,17,Pressure,89,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,0.578893,,56cdddf5-143f-4002-ac47-6ab34806c571,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,43.7,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,af08c58e-94a1-4ad5-ba6a-3baca734c15a,f531b72a-efb4-4e52-8969-e0698ffd60f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56cdddf5-143f-4002-ac47-6ab34806c571,1529,1,00:37:13.735,37,13,42,Ball Receipt*,89,217,Barcelona,3,From Free Kick,217,Barcelona,,,b423496a-b395-4a18-b749-bb04ca0227f4,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,80.7,21.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c946c777-fc09-4896-b617-e77053b06eef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af08c58e-94a1-4ad5-ba6a-3baca734c15a,1530,1,00:37:13.735,37,13,43,Carry,89,217,Barcelona,3,From Free Kick,217,Barcelona,0.04,,56cdddf5-143f-4002-ac47-6ab34806c571,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,80.7,21.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,b423496a-b395-4a18-b749-bb04ca0227f4,f531b72a-efb4-4e52-8969-e0698ffd60f1,,,,,,,,,,,,,79.4,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f531b72a-efb4-4e52-8969-e0698ffd60f1,1531,1,00:37:13.775,37,13,30,Pass,89,217,Barcelona,3,From Free Kick,217,Barcelona,0.896875,,750f6b04-4b3f-4482-b25a-0ded697fffc3,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,79.4,21.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,b423496a-b395-4a18-b749-bb04ca0227f4,,5211.0,Jordi Alba Ramos,15.433082,-1.2613403,1.0,Ground Pass,84.1,6.4,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750f6b04-4b3f-4482-b25a-0ded697fffc3,1532,1,00:37:14.672,37,14,42,Ball Receipt*,89,217,Barcelona,3,From Free Kick,217,Barcelona,,,f531b72a-efb4-4e52-8969-e0698ffd60f1,5211.0,Jordi Alba Ramos,6.0,Left Back,84.1,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673effbc-7da2-4c5c-8166-229ab66bcb15,1533,1,00:37:14.672,37,14,43,Carry,89,217,Barcelona,3,From Free Kick,217,Barcelona,1.079081,,750f6b04-4b3f-4482-b25a-0ded697fffc3,5211.0,Jordi Alba Ramos,6.0,Left Back,84.1,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d5328f-b324-4c82-8a8b-65c15e7459e3,,,,,,,,,,,,,,82.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d5328f-b324-4c82-8a8b-65c15e7459e3,1534,1,00:37:15.751,37,15,30,Pass,89,217,Barcelona,3,From Free Kick,217,Barcelona,1.033077,,551a6eff-81a0-4782-a4cd-a5d959f9d3bf,5211.0,Jordi Alba Ramos,6.0,Left Back,82.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.10198,1.5509969,1.0,Ground Pass,82.6,17.5,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551a6eff-81a0-4782-a4cd-a5d959f9d3bf,1535,1,00:37:16.784,37,16,42,Ball Receipt*,89,217,Barcelona,3,From Free Kick,217,Barcelona,,,d4d5328f-b324-4c82-8a8b-65c15e7459e3,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,82.6,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da604721-abad-434f-9c0e-cacb61016dad,1536,1,00:37:16.784,37,16,43,Carry,89,217,Barcelona,3,From Free Kick,217,Barcelona,0.48394,,551a6eff-81a0-4782-a4cd-a5d959f9d3bf,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,82.6,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,d659ecc8-1553-4a6e-b7c1-56b915e4194c,,,,,,,,,,,,,,82.6,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d659ecc8-1553-4a6e-b7c1-56b915e4194c,1537,1,00:37:17.268,37,17,30,Pass,89,217,Barcelona,3,From Free Kick,217,Barcelona,0.363222,,727bae29-ed48-4797-a124-b9c3a8acae79,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,82.6,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc6f1d5d-b1f9-494b-9735-712df4064697,,5203.0,Sergio Busquets i Burgos,6.9971423,2.6011732,1.0,Ground Pass,76.6,21.1,,,,,,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc6f1d5d-b1f9-494b-9735-712df4064697,1538,1,00:37:17.631,37,17,42,Ball Receipt*,89,217,Barcelona,3,From Free Kick,217,Barcelona,,,d659ecc8-1553-4a6e-b7c1-56b915e4194c,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,69.8,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727bae29-ed48-4797-a124-b9c3a8acae79,1539,1,00:37:17.631,37,17,10,Interception,89,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,0.0,,d659ecc8-1553-4a6e-b7c1-56b915e4194c,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,43.5,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b146d20-5897-436c-b6e3-3165dd6ee415,1540,1,00:37:18.586,37,18,17,Pressure,89,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,0.216407,,,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,40.3,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f321e258-3191-4153-ba8b-b094f9e3cf4f,1541,1,00:37:18.829,37,18,30,Pass,89,217,Barcelona,3,From Free Kick,217,Barcelona,1.08706,,94e02291-4c81-40a3-a3d1-5ab88d8b9a45,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,70.2,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,7.2470684,-2.6532588,1.0,Ground Pass,63.8,22.0,66.0,Recovery,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94e02291-4c81-40a3-a3d1-5ab88d8b9a45,1542,1,00:37:19.916,37,19,42,Ball Receipt*,89,217,Barcelona,3,From Free Kick,217,Barcelona,,,f321e258-3191-4153-ba8b-b094f9e3cf4f,10609.0,Jérémy Mathieu,5.0,Left Center Back,63.8,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ba0d42c-5799-4515-92e8-375a2bd712ad,1543,1,00:37:19.916,37,19,30,Pass,89,217,Barcelona,3,From Free Kick,217,Barcelona,1.913824,,03a1db52-7511-4c52-bcb5-1ee147f9c0a4,10609.0,Jérémy Mathieu,5.0,Left Center Back,63.8,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,22.973246,1.7946588,1.0,Ground Pass,58.7,44.4,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03a1db52-7511-4c52-bcb5-1ee147f9c0a4,1544,1,00:37:21.830,37,21,42,Ball Receipt*,89,217,Barcelona,3,From Free Kick,217,Barcelona,,,4ba0d42c-5799-4515-92e8-375a2bd712ad,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,58.7,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1fe6c88-da93-422a-89d5-565ff964e02f,1545,1,00:37:21.830,37,21,43,Carry,89,217,Barcelona,3,From Free Kick,217,Barcelona,1.512763,,03a1db52-7511-4c52-bcb5-1ee147f9c0a4,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,58.7,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,92f6f883-3633-455f-afd2-fce1ef8967a8,,,,,,,,,,,,,,69.6,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92f6f883-3633-455f-afd2-fce1ef8967a8,1546,1,00:37:23.342,37,23,30,Pass,89,217,Barcelona,3,From Free Kick,217,Barcelona,1.39602,,8497831a-da51-4404-b70b-9677a0963e9d,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,69.6,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,11.428036,0.57344055,1.0,Ground Pass,79.2,55.5,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8497831a-da51-4404-b70b-9677a0963e9d,1547,1,00:37:24.739,37,24,42,Ball Receipt*,89,217,Barcelona,3,From Free Kick,217,Barcelona,,,92f6f883-3633-455f-afd2-fce1ef8967a8,5470.0,Ivan Rakitić,13.0,Right Center Midfield,79.2,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
