id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,off_camera,duel,ball_receipt,clearance,interception,counterpress,dribble,foul_committed,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,block,miscontrol,foul_won,50_50,ball_recovery,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,related_events_3,related_events_4,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,foul_committed_advantage,foul_won_advantage,clearance_head,miscontrol_aerial_won,pass_deflected,block_deflection,pass_inswinging,interception_outcome_id,interception_outcome_name,clearance_aerial_won,pass_aerial_won,pass_goal_assist,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate
bf2bc5d8-3666-47ad-b780-21adf3dd821b,570,1,00:12:20.847,12,20,22,Foul Committed,23,217,Barcelona,7,From Goal Kick,322,Eibar,0.0,,3689f20e-9e79-4cbd-8b94-c0e6bed9d0de,6566,Borja González Tomás,24,Left Center Forward,79.9,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,99e0b051-25be-4eb3-ac82-6dd07a4618c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689f20e-9e79-4cbd-8b94-c0e6bed9d0de,571,1,00:12:20.847,12,20,21,Foul Won,23,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,bf2bc5d8-3666-47ad-b780-21adf3dd821b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,40.2,57.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be110019-255b-4705-8e37-b5a08d9b8849,572,1,00:12:33.268,12,33,30,Pass,24,217,Barcelona,3,From Free Kick,217,Barcelona,2.6549,,2d3dba98-fe62-4868-9ee8-836498e27593,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.2,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,52.377953,-1.4097279,3.0,High Pass,48.6,5.4,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d3dba98-fe62-4868-9ee8-836498e27593,573,1,00:12:35.923,12,35,42,Ball Receipt*,24,217,Barcelona,3,From Free Kick,217,Barcelona,,,be110019-255b-4705-8e37-b5a08d9b8849,6616,Munir El Haddadi Mohamed,21,Left Wing,48.6,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196c693c-83a5-4ab3-b15c-5a7a8accfc9e,574,1,00:12:35.923,12,35,43,Carry,24,217,Barcelona,3,From Free Kick,217,Barcelona,1.9487,,2d3dba98-fe62-4868-9ee8-836498e27593,6616,Munir El Haddadi Mohamed,21,Left Wing,48.6,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b26f3e5-54cf-486e-89ce-ad1dca168bd0,,,,,,,,,,,,,,,,,57.2,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b26f3e5-54cf-486e-89ce-ad1dca168bd0,575,1,00:12:37.871,12,37,30,Pass,24,217,Barcelona,3,From Free Kick,217,Barcelona,0.664,,915dc1b5-152d-409c-8c19-d7d38ca13378,6616,Munir El Haddadi Mohamed,21,Left Wing,57.2,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9c47d59-a717-4457-97be-73897aaeac79,11094.0,Arda Turan,13.3,0.0,1.0,Ground Pass,70.5,6.6,38.0,Left Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9c47d59-a717-4457-97be-73897aaeac79,576,1,00:12:38.535,12,38,42,Ball Receipt*,24,217,Barcelona,3,From Free Kick,217,Barcelona,,,8b26f3e5-54cf-486e-89ce-ad1dca168bd0,11094,Arda Turan,15,Left Center Midfield,76.2,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915dc1b5-152d-409c-8c19-d7d38ca13378,577,1,00:12:38.535,12,38,6,Block,24,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,8b26f3e5-54cf-486e-89ce-ad1dca168bd0,6699,Ander Capa Rodríguez,2,Right Back,49.6,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aed5230e-0fba-4fb3-9c01-f5d4f76a88b5,578,1,00:12:39.900,12,39,30,Pass,24,217,Barcelona,3,From Free Kick,322,Eibar,1.8877,,b393f76d-b224-48bc-8774-02b83aac8f8a,6699,Ander Capa Rodríguez,2,Right Back,49.4,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24453.0,Josip Radošević,7.8517513,-0.81241864,1.0,Ground Pass,54.8,67.3,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b393f76d-b224-48bc-8774-02b83aac8f8a,579,1,00:12:41.788,12,41,42,Ball Receipt*,24,217,Barcelona,3,From Free Kick,322,Eibar,,,aed5230e-0fba-4fb3-9c01-f5d4f76a88b5,24453,Josip Radošević,9,Right Defensive Midfield,54.8,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aa88414-d700-4a24-b0ef-3653b4e90693,580,1,00:12:41.788,12,41,43,Carry,24,217,Barcelona,3,From Free Kick,322,Eibar,0.2134,,930c4cfc-060f-422e-aa10-cc7ba363e175,24453,Josip Radošević,9,Right Defensive Midfield,54.8,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,b393f76d-b224-48bc-8774-02b83aac8f8a,,,,,,,,,,,,,,,,,54.8,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930c4cfc-060f-422e-aa10-cc7ba363e175,581,1,00:12:42.001,12,42,3,Dispossessed,24,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,28faf13f-a160-4cb2-b911-b84d670e3a62,24453,Josip Radošević,9,Right Defensive Midfield,54.8,67.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28faf13f-a160-4cb2-b911-b84d670e3a62,582,1,00:12:42.001,12,42,4,Duel,24,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,930c4cfc-060f-422e-aa10-cc7ba363e175,6616,Munir El Haddadi Mohamed,21,Left Wing,65.3,12.8,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,
1f228eea-9be2-4f53-9067-52b0a7c64f11,583,1,00:12:42.001,12,42,43,Carry,24,217,Barcelona,3,From Free Kick,217,Barcelona,2.442,,28faf13f-a160-4cb2-b911-b84d670e3a62,6616,Munir El Haddadi Mohamed,21,Left Wing,65.3,12.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,35c1ad24-d1ff-42d0-996c-503a7e727214,,,,,,,,,,,,,,bacd269d-dead-43a7-abf7-3a41e96e6dc9,,,69.6,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35c1ad24-d1ff-42d0-996c-503a7e727214,584,1,00:12:42.870,12,42,17,Pressure,24,217,Barcelona,3,From Free Kick,322,Eibar,1.505308,,1f228eea-9be2-4f53-9067-52b0a7c64f11,24453,Josip Radošević,9,Right Defensive Midfield,55.1,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46303a1b-71e6-4d47-981d-4b4241fdd3b9,585,1,00:12:44.443,12,44,22,Foul Committed,24,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,bacd269d-dead-43a7-abf7-3a41e96e6dc9,24453,Josip Radošević,9,Right Defensive Midfield,50.5,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bacd269d-dead-43a7-abf7-3a41e96e6dc9,586,1,00:12:44.443,12,44,21,Foul Won,24,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,46303a1b-71e6-4d47-981d-4b4241fdd3b9,6616,Munir El Haddadi Mohamed,21,Left Wing,69.6,25.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198cd79-a507-4dd6-8f23-d637aead1cdc,587,1,00:13:04.038,13,4,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.4233,,86103851-536d-4d82-a25e-7d6808fec347,5211,Jordi Alba Ramos,6,Left Back,69.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,22.081894,3.0554428,1.0,Ground Pass,47.6,26.9,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86103851-536d-4d82-a25e-7d6808fec347,588,1,00:13:04.461,13,4,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,2198cd79-a507-4dd6-8f23-d637aead1cdc,5506,Javier Alejandro Mascherano,5,Left Center Back,47.6,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c45f36c3-58df-4557-b44c-7d23a7025ccb,589,1,00:13:04.493,13,4,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,1.73788,,f2d0df71-f2c2-400b-ac95-4a7341d1284f,5506,Javier Alejandro Mascherano,5,Left Center Back,47.6,26.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,26.909107,1.5447799,1.0,Ground Pass,48.3,53.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2d0df71-f2c2-400b-ac95-4a7341d1284f,590,1,00:13:06.231,13,6,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,c45f36c3-58df-4557-b44c-7d23a7025ccb,5213,Gerard Piqué Bernabéu,3,Right Center Back,48.3,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b6b8b81-6722-4a37-b95e-20c44aae4376,591,1,00:13:07.461,13,7,17,Pressure,25,217,Barcelona,3,From Free Kick,322,Eibar,1.064155,,ac0ee8e2-6dd5-48cd-85ad-09eda4656338,6566,Borja González Tomás,24,Left Center Forward,69.4,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac0ee8e2-6dd5-48cd-85ad-09eda4656338,592,1,00:13:08.193,13,8,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,1.2193,,7b6b8b81-6722-4a37-b95e-20c44aae4376,5213,Gerard Piqué Bernabéu,3,Right Center Back,48.6,56.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,f93e0d32-85eb-49c1-a9db-d814dffa9b27,5503.0,Lionel Andrés Messi Cuccittini,26.163334,0.7799928,2.0,Low Pass,67.2,74.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f93e0d32-85eb-49c1-a9db-d814dffa9b27,593,1,00:13:09.412,13,9,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,ac0ee8e2-6dd5-48cd-85ad-09eda4656338,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,67.2,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9449584-9730-4cfb-820c-3c6e9c6c62dd,594,1,00:13:09.412,13,9,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,1.2285,,e91a8ce2-11a0-40c1-8206-feaa0b56c76c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,67.2,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,15.20855,-1.1866269,1.0,Ground Pass,72.9,60.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47ff6cdd-7f15-46df-84b3-0c709df39c0f,595,1,00:13:10.255,13,10,17,Pressure,25,217,Barcelona,3,From Free Kick,322,Eibar,0.837094,,2e05de1b-6a00-4d6e-b7ee-d4fe9e92d40a,6778,Iván Ramis Barrios,5,Left Center Back,42.7,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b4f38d4-c514-4cb8-9057-23a9d3654d35,,,,,,,,,,,,,,a0997c6f-d95d-4d5c-b30f-6deb0f556eef,d21db3d3-658c-424e-9d27-48b4556d47d0,e91a8ce2-11a0-40c1-8206-feaa0b56c76c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e91a8ce2-11a0-40c1-8206-feaa0b56c76c,596,1,00:13:10.641,13,10,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,47ff6cdd-7f15-46df-84b3-0c709df39c0f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,72.9,60.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,b9449584-9730-4cfb-820c-3c6e9c6c62dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0997c6f-d95d-4d5c-b30f-6deb0f556eef,597,1,00:13:10.641,13,10,43,Carry,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.3319,,47ff6cdd-7f15-46df-84b3-0c709df39c0f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,72.9,60.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,cd69389c-c673-4cfd-95d4-aac1024a33af,,,,,,,,,,,,,,d21db3d3-658c-424e-9d27-48b4556d47d0,e91a8ce2-11a0-40c1-8206-feaa0b56c76c,,73.4,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd69389c-c673-4cfd-95d4-aac1024a33af,598,1,00:13:10.973,13,10,22,Foul Committed,25,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,7b4f38d4-c514-4cb8-9057-23a9d3654d35,6775,Daniel García Carrillo,11,Left Defensive Midfield,46.7,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0997c6f-d95d-4d5c-b30f-6deb0f556eef,,,,,,,,,,,,,,d21db3d3-658c-424e-9d27-48b4556d47d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
d21db3d3-658c-424e-9d27-48b4556d47d0,599,1,00:13:10.973,13,10,21,Foul Won,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,47ff6cdd-7f15-46df-84b3-0c709df39c0f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,73.4,60.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,cd69389c-c673-4cfd-95d4-aac1024a33af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
7b4f38d4-c514-4cb8-9057-23a9d3654d35,600,1,00:13:10.973,13,10,43,Carry,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.0796,,2e05de1b-6a00-4d6e-b7ee-d4fe9e92d40a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,73.4,60.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,47ff6cdd-7f15-46df-84b3-0c709df39c0f,,,,,,,,,,,,,,cd69389c-c673-4cfd-95d4-aac1024a33af,d21db3d3-658c-424e-9d27-48b4556d47d0,,75.5,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e05de1b-6a00-4d6e-b7ee-d4fe9e92d40a,601,1,00:13:11.052,13,11,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,2.2958,,47ff6cdd-7f15-46df-84b3-0c709df39c0f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,75.5,61.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5ddeb7df-4d71-43eb-ab70-32c5d2e24467,5246.0,Luis Alberto Suárez Díaz,29.415981,0.1467047,1.0,Ground Pass,104.6,66.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dc620d4-1897-420c-8afa-0ce5072b496c,602,1,00:13:12.935,13,12,17,Pressure,25,217,Barcelona,3,From Free Kick,322,Eibar,1.336632,,214d944d-2c62-43ce-8948-69caa1201786,6775,Daniel García Carrillo,11,Left Defensive Midfield,28.4,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ddeb7df-4d71-43eb-ab70-32c5d2e24467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ddeb7df-4d71-43eb-ab70-32c5d2e24467,603,1,00:13:13.348,13,13,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,2e05de1b-6a00-4d6e-b7ee-d4fe9e92d40a,5246,Luis Alberto Suárez Díaz,23,Center Forward,104.6,66.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,8dc620d4-1897-420c-8afa-0ce5072b496c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214d944d-2c62-43ce-8948-69caa1201786,604,1,00:13:13.348,13,13,43,Carry,25,217,Barcelona,3,From Free Kick,217,Barcelona,2.4265,,43411fb7-7492-4623-8614-1aa4aebaf468,5246,Luis Alberto Suárez Díaz,23,Center Forward,104.6,66.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5ddeb7df-4d71-43eb-ab70-32c5d2e24467,,,,,,,,,,,,,,8dc620d4-1897-420c-8afa-0ce5072b496c,,,105.1,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43411fb7-7492-4623-8614-1aa4aebaf468,605,1,00:13:15.775,13,15,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.8938,,6d4db692-a76a-4e70-a5b7-96a0bb35d100,5246,Luis Alberto Suárez Díaz,23,Center Forward,105.1,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,73d08b22-9324-4698-9d69-19b508770806,5503.0,Lionel Andrés Messi Cuccittini,15.738488,-1.500847,3.0,High Pass,106.2,47.4,40.0,Right Foot,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d4db692-a76a-4e70-a5b7-96a0bb35d100,606,1,00:13:16.668,13,16,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,43411fb7-7492-4623-8614-1aa4aebaf468,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.9,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
