id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,out,clearance,duel,off_camera,dribble,foul_committed,foul_won,interception,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,injury_stoppage,substitution,ball_recovery,bad_behaviour,block,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,related_events,duel_type_id,duel_type_name,clearance_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_cross,pass_aerial_won,clearance_left_foot,pass_deflected,clearance_right_foot,pass_switch,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_end_location_2,block_deflection,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,shot_saved_to_post,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_shot_saved_to_post,pass_straight,ball_recovery_recovery_failure,shot_one_on_one,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,pass_goal_assist
39ba1516-bc9f-497c-bdce-b3b6216587e9,1947,2,00:07:40.327,52,40,42,Ball Receipt*,95,217,Barcelona,4,From Throw In,217,Barcelona,,,5f26cf12-2706-430d-b2d8-01ea5960124a,5506,Javier Alejandro Mascherano,3,Right Center Back,34.3,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c24c872a-6d50-4a7a-8df9-9751ebbb91b2,1948,2,00:07:40.327,52,40,43,Carry,95,217,Barcelona,4,From Throw In,217,Barcelona,1.4746,,39ba1516-bc9f-497c-bdce-b3b6216587e9,5506,Javier Alejandro Mascherano,3,Right Center Back,34.3,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd4dc8af-17ee-469e-8d93-e12594addf49,,35.5,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd4dc8af-17ee-469e-8d93-e12594addf49,1949,2,00:07:41.801,52,41,30,Pass,95,217,Barcelona,4,From Throw In,217,Barcelona,1.3166,,ee628700-e6d2-46c6-a3eb-6687891675be,5506,Javier Alejandro Mascherano,3,Right Center Back,35.5,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,21.70576,0.023037398,1.0,Ground Pass,57.2,47.0,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee628700-e6d2-46c6-a3eb-6687891675be,1950,2,00:07:43.118,52,43,42,Ball Receipt*,95,217,Barcelona,4,From Throw In,217,Barcelona,,,cd4dc8af-17ee-469e-8d93-e12594addf49,5470,Ivan Rakitić,13,Right Center Midfield,57.2,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897be888-d17f-4649-a2f5-22fd181f537e,1951,2,00:07:43.118,52,43,43,Carry,95,217,Barcelona,4,From Throw In,217,Barcelona,0.608,,01e7f23a-8245-40c7-a2a6-3376440a8ceb,5470,Ivan Rakitić,13,Right Center Midfield,57.2,47.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0abafa0f-f922-4c78-a16e-3e51f7f9638b,ee628700-e6d2-46c6-a3eb-6687891675be,57.6,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0abafa0f-f922-4c78-a16e-3e51f7f9638b,1952,2,00:07:43.698,52,43,17,Pressure,95,217,Barcelona,4,From Throw In,218,Real Betis,0.7812,,01e7f23a-8245-40c7-a2a6-3376440a8ceb,27346,Petros Matheus dos Santos Araújo,13,Right Center Midfield,61.9,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897be888-d17f-4649-a2f5-22fd181f537e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01e7f23a-8245-40c7-a2a6-3376440a8ceb,1953,2,00:07:43.726,52,43,30,Pass,95,217,Barcelona,4,From Throw In,217,Barcelona,0.9243,,0abafa0f-f922-4c78-a16e-3e51f7f9638b,5470,Ivan Rakitić,13,Right Center Midfield,57.6,45.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,10.107423,-1.0982994,1.0,Ground Pass,62.2,36.7,,,,26133452-303e-428c-acbc-ef6fa5fa5c0d,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26133452-303e-428c-acbc-ef6fa5fa5c0d,1954,2,00:07:44.650,52,44,42,Ball Receipt*,95,217,Barcelona,4,From Throw In,217,Barcelona,,,01e7f23a-8245-40c7-a2a6-3376440a8ceb,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.2,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d8c99e7-74d5-48f1-abae-136ed181d25b,1955,2,00:07:44.650,52,44,43,Carry,95,217,Barcelona,4,From Throw In,217,Barcelona,0.582158,,26133452-303e-428c-acbc-ef6fa5fa5c0d,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.2,36.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655dcee6-043f-4713-bacc-99109b258199,c869cec8-8fd0-469c-9ab9-9547ad970746,62.8,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655dcee6-043f-4713-bacc-99109b258199,1956,2,00:07:45.232,52,45,22,Foul Committed,95,217,Barcelona,4,From Throw In,218,Real Betis,0.0,,8d8c99e7-74d5-48f1-abae-136ed181d25b,27346,Petros Matheus dos Santos Araújo,13,Right Center Midfield,57.3,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c869cec8-8fd0-469c-9ab9-9547ad970746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c869cec8-8fd0-469c-9ab9-9547ad970746,1957,2,00:07:45.232,52,45,21,Foul Won,95,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,655dcee6-043f-4713-bacc-99109b258199,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.8,37.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac925c85-e06c-4d26-b5d0-c9bf58b4198a,1958,2,00:07:58.201,52,58,30,Pass,96,217,Barcelona,3,From Free Kick,217,Barcelona,0.899911,,10478f75-ec59-4690-a66e-080fb0375d74,5470,Ivan Rakitić,13,Right Center Midfield,65.1,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,3.748333,-1.731559,1.0,Ground Pass,64.5,40.7,62.0,Free Kick,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10478f75-ec59-4690-a66e-080fb0375d74,1959,2,00:07:59.100,52,59,42,Ball Receipt*,96,217,Barcelona,3,From Free Kick,217,Barcelona,,,ac925c85-e06c-4d26-b5d0-c9bf58b4198a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.5,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cdfa53c-8062-4f42-9e66-109a78a435bc,1960,2,00:07:59.100,52,59,43,Carry,96,217,Barcelona,3,From Free Kick,217,Barcelona,3.679089,,10478f75-ec59-4690-a66e-080fb0375d74,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.5,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b3cee50-6302-4c6c-acc5-4966192041d2,,64.1,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b3cee50-6302-4c6c-acc5-4966192041d2,1961,2,00:08:02.780,53,2,30,Pass,96,217,Barcelona,3,From Free Kick,217,Barcelona,1.0139,,ce93e8b8-886c-4641-8333-fa833a8f989d,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.1,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,9.693296,1.19029,1.0,Ground Pass,67.7,49.7,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce93e8b8-886c-4641-8333-fa833a8f989d,1962,2,00:08:03.793,53,3,42,Ball Receipt*,96,217,Barcelona,3,From Free Kick,217,Barcelona,,,9b3cee50-6302-4c6c-acc5-4966192041d2,5470,Ivan Rakitić,13,Right Center Midfield,67.7,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abbcce89-5833-49ff-abf1-9b28e5a691ab,1963,2,00:08:03.793,53,3,43,Carry,96,217,Barcelona,3,From Free Kick,217,Barcelona,1.2,,1a057b1d-a0a4-4d5f-ad1e-da8c7f6d5eec,5470,Ivan Rakitić,13,Right Center Midfield,67.7,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce93e8b8-886c-4641-8333-fa833a8f989d,,68.9,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a057b1d-a0a4-4d5f-ad1e-da8c7f6d5eec,1964,2,00:08:04.993,53,4,30,Pass,96,217,Barcelona,3,From Free Kick,217,Barcelona,1.654,,99edca1b-009c-43e0-b053-66eb81888b99,5470,Ivan Rakitić,13,Right Center Midfield,68.9,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,25.292292,1.1513677,1.0,Ground Pass,79.2,76.2,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99edca1b-009c-43e0-b053-66eb81888b99,1965,2,00:08:06.647,53,6,42,Ball Receipt*,96,217,Barcelona,3,From Free Kick,217,Barcelona,,,1a057b1d-a0a4-4d5f-ad1e-da8c7f6d5eec,4324,Daniel Alves da Silva,2,Right Back,79.2,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e31d2d4b-19d4-402a-866a-4df375324234,1966,2,00:08:06.647,53,6,43,Carry,96,217,Barcelona,3,From Free Kick,217,Barcelona,0.7284,,24730ec5-739b-4152-af7c-aa1a44644784,4324,Daniel Alves da Silva,2,Right Back,79.2,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99edca1b-009c-43e0-b053-66eb81888b99,,80.1,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24730ec5-739b-4152-af7c-aa1a44644784,1967,2,00:08:07.376,53,7,30,Pass,96,217,Barcelona,3,From Free Kick,217,Barcelona,0.7742,,57caf2e7-4102-4dd4-a32f-a4d0454ec98f,4324,Daniel Alves da Silva,2,Right Back,80.1,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,15.185519,-0.86931276,1.0,Ground Pass,89.9,64.6,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57caf2e7-4102-4dd4-a32f-a4d0454ec98f,1968,2,00:08:08.150,53,8,42,Ball Receipt*,96,217,Barcelona,3,From Free Kick,217,Barcelona,,,24730ec5-739b-4152-af7c-aa1a44644784,5246,Luis Alberto Suárez Díaz,23,Center Forward,89.9,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2447327-edbf-40f5-852b-f6c508651560,1969,2,00:08:08.150,53,8,43,Carry,96,217,Barcelona,3,From Free Kick,217,Barcelona,0.7122,,57caf2e7-4102-4dd4-a32f-a4d0454ec98f,5246,Luis Alberto Suárez Díaz,23,Center Forward,89.9,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75893ccb-36cc-44d5-922e-2c7243c0e64c,,87.4,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75893ccb-36cc-44d5-922e-2c7243c0e64c,1970,2,00:08:08.862,53,8,30,Pass,96,217,Barcelona,3,From Free Kick,217,Barcelona,1.297895,,90002809-9b1b-4fc5-8ca9-68d4110eb034,5246,Luis Alberto Suárez Díaz,23,Center Forward,87.4,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,16.801191,-3.1296885,1.0,Ground Pass,70.6,65.5,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90002809-9b1b-4fc5-8ca9-68d4110eb034,1971,2,00:08:10.160,53,10,42,Ball Receipt*,96,217,Barcelona,3,From Free Kick,217,Barcelona,,,75893ccb-36cc-44d5-922e-2c7243c0e64c,5470,Ivan Rakitić,13,Right Center Midfield,70.6,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e25309b-a2f7-4a2d-a069-33c86bb9cf5b,1972,2,00:08:10.160,53,10,30,Pass,96,217,Barcelona,3,From Free Kick,217,Barcelona,0.6733,,cb61e87d-b114-4942-a010-ae9ceae5428d,5470,Ivan Rakitić,13,Right Center Midfield,70.6,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,5.9665737,0.8803499,1.0,Ground Pass,74.4,70.1,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb61e87d-b114-4942-a010-ae9ceae5428d,1973,2,00:08:10.833,53,10,42,Ball Receipt*,96,217,Barcelona,3,From Free Kick,217,Barcelona,,,8e25309b-a2f7-4a2d-a069-33c86bb9cf5b,4324,Daniel Alves da Silva,2,Right Back,74.4,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e155a7db-2cf8-4926-8d7a-871c61164946,1974,2,00:08:10.833,53,10,30,Pass,96,217,Barcelona,3,From Free Kick,217,Barcelona,0.624701,,fd651c34-1d0c-4dcb-b228-86ba49d19a94,4324,Daniel Alves da Silva,2,Right Back,74.2,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,12.448293,-2.333471,1.0,Ground Pass,65.6,61.5,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
