id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,duel,ball_receipt,counterpress,interception,clearance,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,out,block,ball_recovery,foul_committed,foul_won,injury_stoppage,substitution,interception_outcome_id,interception_outcome_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_type_id,pass_type_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,foul_won_defensive,pass_switch,block_offensive,pass_no_touch,foul_committed_card_id,foul_committed_card_name,location,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,pass_cross,clearance_right_foot,clearance_head,related_events_4,pass_miscommunication
9feeba9e-7b21-4433-acff-ed798e41d331,2612,2,00:16:08.364,61,8,17,Pressure,117,217,Barcelona,4,From Throw In,207,Valencia,1.119844,,5fddbf10-2586-4d95-b207-7961c894428d,27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,9.2,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2beea4a-79da-40b8-8067-515ae7166afb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fddbf10-2586-4d95-b207-7961c894428d,2613,2,00:16:08.894,61,8,42,Ball Receipt*,117,217,Barcelona,4,From Throw In,217,Barcelona,,,9feeba9e-7b21-4433-acff-ed798e41d331,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,110.4,52.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,b4df5c13-c005-4c7d-93e1-d7fcf8ba40c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2beea4a-79da-40b8-8067-515ae7166afb,2614,2,00:16:08.894,61,8,43,Carry,117,217,Barcelona,4,From Throw In,217,Barcelona,0.6771,,48f4b34b-0987-4782-b9d1-4e2a236fec74,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,110.4,52.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,5fddbf10-2586-4d95-b207-7961c894428d,9feeba9e-7b21-4433-acff-ed798e41d331,110.9,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48f4b34b-0987-4782-b9d1-4e2a236fec74,2615,2,00:16:09.571,61,9,3,Dispossessed,117,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,4fc824c7-42c1-4bd5-a84e-3a2b8109b3c8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,110.9,51.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fc824c7-42c1-4bd5-a84e-3a2b8109b3c8,2616,2,00:16:09.571,61,9,4,Duel,117,217,Barcelona,4,From Throw In,207,Valencia,0.0,,48f4b34b-0987-4782-b9d1-4e2a236fec74,27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,9.2,29.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02f09205-f014-4c1a-a407-63dafc1615cc,2617,2,00:16:37.490,61,37,30,Pass,118,217,Barcelona,2,From Corner,217,Barcelona,1.18836,,45f45cad-819f-4ec7-9772-e918d88dbe9f,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,120.0,80.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.7201037,-2.5032728,1.0,Ground Pass,113.8,75.4,40.0,Right Foot,,,,,,,,,,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45f45cad-819f-4ec7-9772-e918d88dbe9f,2618,2,00:16:38.678,61,38,42,Ball Receipt*,118,217,Barcelona,2,From Corner,217,Barcelona,,,02f09205-f014-4c1a-a407-63dafc1615cc,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,113.8,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a24c165e-c999-438b-add8-9cefc662bd5d,2619,2,00:16:40.412,61,40,30,Pass,118,217,Barcelona,2,From Corner,217,Barcelona,1.142639,,0509738a-0997-447e-b7f8-25df3d0f93df,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,113.4,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.0025,3.116598,1.0,Ground Pass,105.4,75.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75ceab36-c313-4282-b3fb-0cfec7b46e5d,2620,2,00:16:41.136,61,41,17,Pressure,118,217,Barcelona,2,From Corner,207,Valencia,1.69157,,0509738a-0997-447e-b7f8-25df3d0f93df,7797.0,Rodrigo Javier De Paul,21.0,Left Wing,13.7,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53a035d5-29d6-4a02-b74b-f3751a26db03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0509738a-0997-447e-b7f8-25df3d0f93df,2621,2,00:16:41.555,61,41,42,Ball Receipt*,118,217,Barcelona,2,From Corner,217,Barcelona,,,75ceab36-c313-4282-b3fb-0cfec7b46e5d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,105.4,75.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,a24c165e-c999-438b-add8-9cefc662bd5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53a035d5-29d6-4a02-b74b-f3751a26db03,2622,2,00:16:41.555,61,41,43,Carry,118,217,Barcelona,2,From Corner,217,Barcelona,1.413439,,0509738a-0997-447e-b7f8-25df3d0f93df,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,105.4,75.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,75ceab36-c313-4282-b3fb-0cfec7b46e5d,920d8a12-f84a-4249-9d29-cb2bbe268e99,99.3,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920d8a12-f84a-4249-9d29-cb2bbe268e99,2623,2,00:16:42.968,61,42,38,Miscontrol,118,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,99.3,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610be81f-e9a3-4b37-a9b4-74e35abbefee,2624,2,00:16:43.907,61,43,2,Ball Recovery,118,217,Barcelona,2,From Corner,207,Valencia,0.0,,,7797.0,Rodrigo Javier De Paul,21.0,Left Wing,23.3,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678d545b-76cb-47c4-9b1c-f9ee1401b538,2625,2,00:16:43.907,61,43,43,Carry,118,217,Barcelona,2,From Corner,207,Valencia,2.883014,,4745c5d9-25da-4edd-b058-dd5c006bb766,7797.0,Rodrigo Javier De Paul,21.0,Left Wing,23.3,12.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,610be81f-e9a3-4b37-a9b4-74e35abbefee,a1f834cd-af10-433b-b422-bf5ee98ab33c,35.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745c5d9-25da-4edd-b058-dd5c006bb766,2626,2,00:16:44.169,61,44,17,Pressure,118,217,Barcelona,2,From Corner,217,Barcelona,1.699902,,678d545b-76cb-47c4-9b1c-f9ee1401b538,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,96.6,63.2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1f834cd-af10-433b-b422-bf5ee98ab33c,2627,2,00:16:46.790,61,46,30,Pass,118,217,Barcelona,2,From Corner,207,Valencia,0.820484,,75f03a77-f41a-46db-834c-787f69b1c158,7797.0,Rodrigo Javier De Paul,21.0,Left Wing,35.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.617692,0.15660188,1.0,Ground Pass,45.4,5.4,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75f03a77-f41a-46db-834c-787f69b1c158,2628,2,00:16:47.610,61,47,2,Ball Recovery,118,217,Barcelona,2,From Corner,217,Barcelona,0.0,,a1f834cd-af10-433b-b422-bf5ee98ab33c,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,74.7,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef949e4f-3049-4f27-8d70-f9e0c9a871a8,2629,2,00:16:47.610,61,47,43,Carry,118,217,Barcelona,2,From Corner,217,Barcelona,5.771108,,75f03a77-f41a-46db-834c-787f69b1c158,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,74.7,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a0eebc9-7d8d-43a5-aa3b-abe024854ecc,,73.9,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a0eebc9-7d8d-43a5-aa3b-abe024854ecc,2630,2,00:16:53.381,61,53,30,Pass,118,217,Barcelona,2,From Corner,217,Barcelona,1.03301,,2961539f-28bc-4ca9-aa2f-2c1b1e758420,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,73.9,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,12.175796,0.5925584,1.0,Ground Pass,84.0,66.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961539f-28bc-4ca9-aa2f-2c1b1e758420,2631,2,00:16:54.414,61,54,42,Ball Receipt*,118,217,Barcelona,2,From Corner,217,Barcelona,,,8a0eebc9-7d8d-43a5-aa3b-abe024854ecc,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,84.0,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab00a8b0-e25f-4187-9bf7-900dc3f87ed7,2632,2,00:16:54.414,61,54,43,Carry,118,217,Barcelona,2,From Corner,217,Barcelona,0.593759,,2961539f-28bc-4ca9-aa2f-2c1b1e758420,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,84.0,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686390ca-1caf-4aba-bebc-9c36d4a8283a,,84.4,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686390ca-1caf-4aba-bebc-9c36d4a8283a,2633,2,00:16:55.008,61,55,30,Pass,118,217,Barcelona,2,From Corner,217,Barcelona,1.871025,,3706fb4f-275a-416d-81d1-52f2b9f4770b,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,84.4,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,14.087228,0.4636476,1.0,Ground Pass,97.0,73.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706fb4f-275a-416d-81d1-52f2b9f4770b,2634,2,00:16:56.879,61,56,42,Ball Receipt*,118,217,Barcelona,2,From Corner,217,Barcelona,,,686390ca-1caf-4aba-bebc-9c36d4a8283a,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,97.0,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55b32c8d-0dbf-44f2-8140-1a27599571a6,2635,2,00:16:56.879,61,56,43,Carry,118,217,Barcelona,2,From Corner,217,Barcelona,1.709614,,3706fb4f-275a-416d-81d1-52f2b9f4770b,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,97.0,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e795f5a4-ba43-4096-9ae4-b5b8241c92b1,,99.9,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
