id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,foul_committed,foul_won,off_camera,ball_receipt,counterpress,interception,dribble,clearance,duel,out,bad_behaviour,shot,goalkeeper,ball_recovery,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events,related_events_2,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_defensive,foul_won_advantage,interception_outcome_id,interception_outcome_name,pass_outswinging,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_overrun,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_miscommunication,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,pass_aerial_won,clearance_left_foot,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_end_location_2,goalkeeper_technique_id,goalkeeper_technique_name,related_events_4,foul_committed_card_id,foul_committed_card_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position
830d5ff1-0c87-4652-992c-3ead0ac9a99a,2900,2,00:25:23.595,70,23,42,Ball Receipt*,131,217,Barcelona,1,Regular Play,217,Barcelona,,,9ee52934-968b-4796-8b4e-17ea459101d4,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,43.4,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ab9077b-cb11-437a-9292-02c7641699e4,2901,2,00:25:23.646,70,23,30,Pass,131,217,Barcelona,1,Regular Play,217,Barcelona,2.3727,,220af455-c0bc-407c-bab8-5cdef375d16d,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,43.2,42.2,4324.0,Daniel Alves da Silva,17.275415,1.2160907,2.0,Low Pass,49.2,58.4,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb7dab99-07e7-4ca3-93bd-44b2450633a2,2902,2,00:25:24.601,70,24,17,Pressure,131,217,Barcelona,1,Regular Play,220,Real Madrid,1.342872,,,19677.0,Karim Benzema,23.0,Center Forward,76.7,29.2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220af455-c0bc-407c-bab8-5cdef375d16d,2903,2,00:25:26.019,70,26,42,Ball Receipt*,131,217,Barcelona,1,Regular Play,217,Barcelona,,,3ab9077b-cb11-437a-9292-02c7641699e4,4324.0,Daniel Alves da Silva,2.0,Right Back,49.2,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431e9d72-a74c-489c-b638-a6bd5f2514d8,2904,2,00:25:26.019,70,26,43,Carry,131,217,Barcelona,1,Regular Play,217,Barcelona,0.08,,220af455-c0bc-407c-bab8-5cdef375d16d,4324.0,Daniel Alves da Silva,2.0,Right Back,49.2,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74237312-1446-48d6-8a1e-300ccac03443,51.3,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74237312-1446-48d6-8a1e-300ccac03443,2905,2,00:25:26.099,70,26,30,Pass,131,217,Barcelona,1,Regular Play,217,Barcelona,1.968932,,d6da05a7-6822-467a-a50c-eade9f58f8e2,4324.0,Daniel Alves da Silva,2.0,Right Back,51.3,64.7,5246.0,Luis Alberto Suárez Díaz,34.59624,0.31443807,1.0,Ground Pass,84.2,75.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6da05a7-6822-467a-a50c-eade9f58f8e2,2906,2,00:25:28.068,70,28,42,Ball Receipt*,131,217,Barcelona,1,Regular Play,217,Barcelona,,,74237312-1446-48d6-8a1e-300ccac03443,5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,84.2,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beb1b89c-dc70-4886-8153-5b0a72dcbea2,2907,2,00:25:28.068,70,28,43,Carry,131,217,Barcelona,1,Regular Play,217,Barcelona,1.664527,,d6da05a7-6822-467a-a50c-eade9f58f8e2,5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,84.2,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea1fd4a-3ba1-46db-a5ca-2e16ce58ed27,97.2,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fea1fd4a-3ba1-46db-a5ca-2e16ce58ed27,2908,2,00:25:29.732,70,29,30,Pass,131,217,Barcelona,1,Regular Play,217,Barcelona,2.066341,,73e4a608-b88b-4592-ad95-676610c652d2,5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,97.2,75.6,4320.0,Neymar da Silva Santos Junior,44.408333,-1.3919499,3.0,High Pass,105.1,31.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,True,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73e4a608-b88b-4592-ad95-676610c652d2,2909,2,00:25:31.799,70,31,42,Ball Receipt*,131,217,Barcelona,1,Regular Play,217,Barcelona,,,fea1fd4a-3ba1-46db-a5ca-2e16ce58ed27,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,105.5,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb61410b-c6d2-45e2-b184-56a165bbc854,2910,2,00:25:32.006,70,32,22,Foul Committed,131,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,d29d6289-6855-48ec-a2da-a16b6225e5a4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,105.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d29d6289-6855-48ec-a2da-a16b6225e5a4,2911,2,00:25:32.006,70,32,21,Foul Won,131,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,eb61410b-c6d2-45e2-b184-56a165bbc854,5721.0,Daniel Carvajal Ramos,2.0,Right Back,14.6,48.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262c0bd5-3f23-44df-b546-e2387974c529,2953,2,00:26:37.463,71,37,30,Pass,134,217,Barcelona,1,Regular Play,217,Barcelona,0.795394,,599629bb-709f-4bb4-b89c-d1b049d5dca9,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,29.3,24.3,5211.0,Jordi Alba Ramos,8.670063,-3.0143764,1.0,Ground Pass,20.7,23.2,40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,9302e736-6035-4d33-8e87-265436619406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9302e736-6035-4d33-8e87-265436619406,2954,2,00:26:38.259,71,38,42,Ball Receipt*,134,217,Barcelona,1,Regular Play,217,Barcelona,,,262c0bd5-3f23-44df-b546-e2387974c529,5211.0,Jordi Alba Ramos,6.0,Left Back,20.7,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc6dcfa8-2c1a-4183-bd09-fa46cfcc8d68,2955,2,00:26:38.259,71,38,43,Carry,134,217,Barcelona,1,Regular Play,217,Barcelona,2.973986,,4db07e6f-a399-4d6f-944d-efb286647993,5211.0,Jordi Alba Ramos,6.0,Left Back,20.7,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9302e736-6035-4d33-8e87-265436619406,8.4,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4db07e6f-a399-4d6f-944d-efb286647993,2956,2,00:26:41.233,71,41,30,Pass,134,217,Barcelona,1,Regular Play,217,Barcelona,2.7949,,9ef49e9c-16a9-445f-81ec-8b8e0bfca044,5211.0,Jordi Alba Ramos,6.0,Left Back,8.4,12.3,4320.0,Neymar da Silva Santos Junior,41.28353,-0.15320182,3.0,High Pass,49.2,6.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9fcaea0-3e2d-4294-b50b-7417fb83182f,2957,2,00:26:42.804,71,42,17,Pressure,134,217,Barcelona,1,Regular Play,220,Real Madrid,1.155954,,,6399.0,Gareth Frank Bale,17.0,Right Wing,75.0,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ef49e9c-16a9-445f-81ec-8b8e0bfca044,2958,2,00:26:44.027,71,44,42,Ball Receipt*,134,217,Barcelona,1,Regular Play,217,Barcelona,,,4db07e6f-a399-4d6f-944d-efb286647993,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,49.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a6c5455-7b0f-4299-8939-43326cb5d69d,2959,2,00:26:44.027,71,44,38,Miscontrol,134,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,49.4,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d94843e9-0493-4be9-a55f-cd86ff4fc3e5,2968,2,00:26:56.697,71,56,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,2.3774,,7fce5891-0467-4332-b424-216d32fed56b,5211.0,Jordi Alba Ramos,6.0,Left Back,40.3,0.1,5506.0,Javier Alejandro Mascherano,16.900888,2.4483695,2.0,Low Pass,27.3,10.9,,,67.0,Throw-in,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fce5891-0467-4332-b424-216d32fed56b,2969,2,00:26:59.074,71,59,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,d94843e9-0493-4be9-a55f-cd86ff4fc3e5,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,27.3,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d2c147b-d3a0-4fac-838a-0e7d88a9c17f,2970,2,00:27:00.277,72,0,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,2.181314,,696d39f3-62fb-478d-967c-f9fb61305930,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,22.0,11.9,5213.0,Gerard Piqué Bernabéu,31.895454,1.7472848,1.0,Ground Pass,16.4,43.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696d39f3-62fb-478d-967c-f9fb61305930,2971,2,00:27:02.458,72,2,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,7d2c147b-d3a0-4fac-838a-0e7d88a9c17f,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,16.4,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d50e59d-74b6-4302-8cd8-e485ae628d32,2972,2,00:27:06.072,72,6,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,2.091,,55f1ca89-219a-4087-b9a5-efb8bbcce2dc,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,25.1,42.5,5506.0,Javier Alejandro Mascherano,24.200207,-1.171873,1.0,Ground Pass,34.5,20.2,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55f1ca89-219a-4087-b9a5-efb8bbcce2dc,2973,2,00:27:08.163,72,8,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,2d50e59d-74b6-4302-8cd8-e485ae628d32,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,34.5,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557ce3ef-9183-44d9-a3ff-8e2839a7a104,2974,2,00:27:11.359,72,11,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,2.049879,,074e7568-629f-4294-a3ee-93e4d82916fe,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,43.1,25.4,5213.0,Gerard Piqué Bernabéu,29.9,1.5707964,1.0,Ground Pass,43.1,55.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
074e7568-629f-4294-a3ee-93e4d82916fe,2975,2,00:27:13.409,72,13,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,557ce3ef-9183-44d9-a3ff-8e2839a7a104,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,43.1,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
