id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,dribble,duel,clearance,counterpress,out,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_committed,foul_won,substitution,interception,block,miscontrol,bad_behaviour,location,goalkeeper,related_events,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_type_id,pass_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,pass_switch,clearance_left_foot,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cut_back,goalkeeper_punched_out,ball_recovery_recovery_failure,foul_won_defensive,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_3,clearance_right_foot,pass_deflected,block_deflection,interception_outcome_id,interception_outcome_name,pass_aerial_won,goalkeeper_lost_out,pass_goal_assist
2e49c572-dcce-4b18-9be6-14469aef1cc3,2950,2,00:31:03.690,76,3,30,Pass,117,217,Barcelona,4,From Throw In,217,Barcelona,2.330884,,f569b9d5-46bb-412e-b069-415813f2e444,5203,Sergio Busquets i Burgos,13,Right Center Midfield,76.7,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,44.5926,-2.0996778,2.0,Low Pass,54.2,30.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f569b9d5-46bb-412e-b069-415813f2e444,2951,2,00:31:06.021,76,6,42,Ball Receipt*,117,217,Barcelona,4,From Throw In,217,Barcelona,,,2e49c572-dcce-4b18-9be6-14469aef1cc3,7068,Marc Bartra Aregall,5,Left Center Back,54.2,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f120650e-b3cc-477a-b633-11a3a13a71d6,2952,2,00:31:06.021,76,6,43,Carry,117,217,Barcelona,4,From Throw In,217,Barcelona,3.802274,,4ffe54f9-fd24-41ad-bf94-535ae158dabb,7068,Marc Bartra Aregall,5,Left Center Back,54.2,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f569b9d5-46bb-412e-b069-415813f2e444,58.8,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ffe54f9-fd24-41ad-bf94-535ae158dabb,2953,2,00:31:09.823,76,9,30,Pass,117,217,Barcelona,4,From Throw In,217,Barcelona,1.933575,,13180f42-7e9b-4c08-b682-091d9f01dd6a,7068,Marc Bartra Aregall,5,Left Center Back,58.8,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,27.927048,1.3762097,1.0,Ground Pass,64.2,59.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13180f42-7e9b-4c08-b682-091d9f01dd6a,2954,2,00:31:11.757,76,11,42,Ball Receipt*,117,217,Barcelona,4,From Throw In,217,Barcelona,,,4ffe54f9-fd24-41ad-bf94-535ae158dabb,5213,Gerard Piqué Bernabéu,3,Right Center Back,64.2,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f48cf32-9eca-49ac-bcd9-a3063ba4756c,2955,2,00:31:11.757,76,11,43,Carry,117,217,Barcelona,4,From Throw In,217,Barcelona,2.186105,,13180f42-7e9b-4c08-b682-091d9f01dd6a,5213,Gerard Piqué Bernabéu,3,Right Center Back,64.2,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e19524d9-6cee-4018-9497-ddf425258ca6,64.2,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e19524d9-6cee-4018-9497-ddf425258ca6,2956,2,00:31:13.943,76,13,30,Pass,117,217,Barcelona,4,From Throw In,217,Barcelona,1.020208,,5735f066-fd26-4f52-93a2-540b34c18ea7,5213,Gerard Piqué Bernabéu,3,Right Center Back,64.2,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.744019,0.66861355,1.0,Ground Pass,74.2,67.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5735f066-fd26-4f52-93a2-540b34c18ea7,2957,2,00:31:14.963,76,14,42,Ball Receipt*,117,217,Barcelona,4,From Throw In,217,Barcelona,,,e19524d9-6cee-4018-9497-ddf425258ca6,5203,Sergio Busquets i Burgos,13,Right Center Midfield,74.2,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6da37f0c-33ba-4a46-8f7e-a9c7bd17cb30,2958,2,00:31:14.963,76,14,43,Carry,117,217,Barcelona,4,From Throw In,217,Barcelona,1.295889,,174d4cec-3c62-4408-aa00-503920ac50ec,5203,Sergio Busquets i Burgos,13,Right Center Midfield,74.2,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5735f066-fd26-4f52-93a2-540b34c18ea7,74.4,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174d4cec-3c62-4408-aa00-503920ac50ec,2959,2,00:31:16.259,76,16,30,Pass,117,217,Barcelona,4,From Throw In,217,Barcelona,3.758302,,fa577f7c-305e-4788-a2f0-876ef6ca84b5,5203,Sergio Busquets i Burgos,13,Right Center Midfield,74.4,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,67.85764,-0.893984,2.0,Low Pass,116.9,14.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa577f7c-305e-4788-a2f0-876ef6ca84b5,2960,2,00:31:20.017,76,20,42,Ball Receipt*,117,217,Barcelona,4,From Throw In,217,Barcelona,,,174d4cec-3c62-4408-aa00-503920ac50ec,4320,Neymar da Silva Santos Junior,21,Left Wing,116.9,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eadddbaa-3edf-4965-b442-9c6281393e36,2961,2,00:31:20.017,76,20,43,Carry,117,217,Barcelona,4,From Throw In,217,Barcelona,6.757284,,a481530b-9e7e-4682-80d9-cb79d08a3a2d,4320,Neymar da Silva Santos Junior,21,Left Wing,116.9,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa577f7c-305e-4788-a2f0-876ef6ca84b5,116.5,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a481530b-9e7e-4682-80d9-cb79d08a3a2d,2962,2,00:31:26.774,76,26,30,Pass,117,217,Barcelona,4,From Throw In,217,Barcelona,0.971338,,9b09c2b8-7573-4e3c-81f5-43ccbfbc8a36,4320,Neymar da Silva Santos Junior,21,Left Wing,116.5,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,17.857212,2.8694468,1.0,Ground Pass,99.3,23.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b09c2b8-7573-4e3c-81f5-43ccbfbc8a36,2963,2,00:31:27.746,76,27,42,Ball Receipt*,117,217,Barcelona,4,From Throw In,217,Barcelona,,,a481530b-9e7e-4682-80d9-cb79d08a3a2d,5216,Andrés Iniesta Luján,15,Left Center Midfield,99.3,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892cabff-e9b2-4ca0-bf22-50ec7e312598,2964,2,00:31:27.746,76,27,43,Carry,117,217,Barcelona,4,From Throw In,217,Barcelona,1.479572,,98795900-1a7c-45d3-841d-2d4c5d75236c,5216,Andrés Iniesta Luján,15,Left Center Midfield,99.3,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b09c2b8-7573-4e3c-81f5-43ccbfbc8a36,99.0,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98795900-1a7c-45d3-841d-2d4c5d75236c,2965,2,00:31:29.225,76,29,30,Pass,117,217,Barcelona,4,From Throw In,217,Barcelona,1.30279,,28b79801-94a2-4255-a057-6e1ca78b2551,5216,Andrés Iniesta Luján,15,Left Center Midfield,99.0,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,24.79758,0.8481727,2.0,Low Pass,115.4,43.8,40.0,Right Foot,88d71136-10a2-4a79-a6ba-643234f44e5b,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28b79801-94a2-4255-a057-6e1ca78b2551,2966,2,00:31:30.528,76,30,42,Ball Receipt*,117,217,Barcelona,4,From Throw In,217,Barcelona,,,98795900-1a7c-45d3-841d-2d4c5d75236c,11094,Arda Turan,17,Right Wing,111.2,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88d71136-10a2-4a79-a6ba-643234f44e5b,2967,2,00:31:30.528,76,30,23,Goal Keeper,117,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,98795900-1a7c-45d3-841d-2d4c5d75236c,6662,Iago Herrerín Buisán,1,Goalkeeper,4.7,36.3,,,,,,,,,,,,,,,,30.0,Punch,117.0,Punched out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f61b0c4f-3230-4d70-ac98-3f25213d7397,2968,2,00:31:41.905,76,41,30,Pass,118,217,Barcelona,4,From Throw In,217,Barcelona,1.425266,,7946885b-62d2-425a-b082-e23f45cfbf81,6400,Aleix Vidal Parreu,2,Right Back,109.7,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,13.752818,-2.884269,2.0,Low Pass,96.4,76.5,,,,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7946885b-62d2-425a-b082-e23f45cfbf81,2969,2,00:31:43.330,76,43,42,Ball Receipt*,118,217,Barcelona,4,From Throw In,217,Barcelona,,,f61b0c4f-3230-4d70-ac98-3f25213d7397,5246,Luis Alberto Suárez Díaz,23,Center Forward,96.4,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfb4437a-f0dd-400f-a0d7-02d482850bc4,2970,2,00:31:43.330,76,43,43,Carry,118,217,Barcelona,4,From Throw In,217,Barcelona,0.144734,,7946885b-62d2-425a-b082-e23f45cfbf81,5246,Luis Alberto Suárez Díaz,23,Center Forward,96.4,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eedd1ef9-66a0-499d-acd0-5a4252bd1bf0,96.4,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eedd1ef9-66a0-499d-acd0-5a4252bd1bf0,2971,2,00:31:43.475,76,43,38,Miscontrol,118,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,96.4,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48359459-ed3f-402f-9e78-4af939e9226b,2972,2,00:31:43.709,76,43,6,Block,118,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,,6388,Ander Iturraspe Derteano,11,Left Defensive Midfield,22.1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852d64fa-80ce-4f95-818f-809f43619118,2973,2,00:31:44.963,76,44,2,Ball Recovery,118,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,,6388,Ander Iturraspe Derteano,11,Left Defensive Midfield,24.9,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023449d0-2fa5-41cd-b42c-a749db391f9f,2974,2,00:31:45.524,76,45,2,Ball Recovery,118,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,5203,Sergio Busquets i Burgos,13,Right Center Midfield,93.0,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8e817bf-b369-48e3-8787-97483989bfe9,2975,2,00:31:45.524,76,45,43,Carry,118,217,Barcelona,4,From Throw In,217,Barcelona,1.990958,,023449d0-2fa5-41cd-b42c-a749db391f9f,5203,Sergio Busquets i Burgos,13,Right Center Midfield,93.0,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ace8034-e855-475f-865f-dd459d786c38,86.4,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ace8034-e855-475f-865f-dd459d786c38,2976,2,00:31:47.515,76,47,30,Pass,118,217,Barcelona,4,From Throw In,217,Barcelona,1.596287,,399438a8-88b2-4602-97b8-c6fa62139379,5203,Sergio Busquets i Burgos,13,Right Center Midfield,86.4,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,27.752117,-2.243849,1.0,Ground Pass,69.1,39.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399438a8-88b2-4602-97b8-c6fa62139379,2977,2,00:31:49.111,76,49,42,Ball Receipt*,118,217,Barcelona,4,From Throw In,217,Barcelona,,,3ace8034-e855-475f-865f-dd459d786c38,7068,Marc Bartra Aregall,5,Left Center Back,69.1,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e8fe6e9-6910-4c5c-a249-f54360eb5415,2978,2,00:31:49.111,76,49,43,Carry,118,217,Barcelona,4,From Throw In,217,Barcelona,2.113827,,399438a8-88b2-4602-97b8-c6fa62139379,7068,Marc Bartra Aregall,5,Left Center Back,69.1,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6d6a259-63e1-45ba-936a-8186536e7dd2,73.7,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6d6a259-63e1-45ba-936a-8186536e7dd2,2979,2,00:31:51.225,76,51,30,Pass,118,217,Barcelona,4,From Throw In,217,Barcelona,1.771636,,3c11b86f-bc13-4542-9a7f-9b8eab513f4b,7068,Marc Bartra Aregall,5,Left Center Back,73.7,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,39.12199,-1.2644043,1.0,Ground Pass,85.5,4.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
