id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,ball_receipt,clearance,off_camera,interception,out,shot,goalkeeper,counterpress,dribble,foul_won,foul_committed,ball_recovery,block,injury_stoppage,bad_behaviour,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,related_events_3,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_goal_assist,shot_first_time
13c81b37-77dd-4274-81af-dc0b5e0a97e0,1077,1,00:27:56.335,27,56,30,Pass,41,217,Barcelona,3,From Free Kick,217,Barcelona,1.234803,,41d94ae1-2bea-4d63-9952-c8c4dbc4915c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,81.0,60.7,5246.0,Luis Alberto Suárez Díaz,29.49661,-0.7590254,3.0,High Pass,102.4,40.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,cb55c636-1a45-4511-b7de-90ecf2b40752,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41d94ae1-2bea-4d63-9952-c8c4dbc4915c,1078,1,00:27:57.570,27,57,42,Ball Receipt*,41,217,Barcelona,3,From Free Kick,217,Barcelona,,,13c81b37-77dd-4274-81af-dc0b5e0a97e0,5246,Luis Alberto Suárez Díaz,23,Center Forward,99.6,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb55c636-1a45-4511-b7de-90ecf2b40752,1079,1,00:27:57.570,27,57,10,Interception,41,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,0.0,,13c81b37-77dd-4274-81af-dc0b5e0a97e0,26256,Igor Lichnovsky Osorio,3,Right Center Back,17.7,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e89881e5-c900-4be0-aea4-feb61e645736,1080,1,00:27:58.300,27,58,2,Ball Recovery,41,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,5470,Ivan Rakitić,13,Right Center Midfield,95.2,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c525fad-0580-433a-a3d2-baa696e1d9e9,1081,1,00:27:59.975,27,59,2,Ball Recovery,41,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,0.0,,,23994,Alejandro Menéndez Díez,21,Left Wing,31.4,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0fd352e-89ef-4166-a5df-82b5fdf9ba58,1082,1,00:27:59.975,27,59,43,Carry,41,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,1.93628,,314543b5-641c-4610-93e4-87cb804f218b,23994,Alejandro Menéndez Díez,21,Left Wing,31.4,18.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,7c525fad-0580-433a-a3d2-baa696e1d9e9,13.0,6.8,d5a40beb-f989-4673-90da-197c46050bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5a40beb-f989-4673-90da-197c46050bad,1083,1,00:28:00.383,28,0,17,Pressure,41,217,Barcelona,3,From Free Kick,217,Barcelona,1.461887,,c0fd352e-89ef-4166-a5df-82b5fdf9ba58,5470,Ivan Rakitić,13,Right Center Midfield,98.2,61.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314543b5-641c-4610-93e4-87cb804f218b,1084,1,00:28:01.912,28,1,30,Pass,41,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,0.356151,,1fcf545e-c842-49b0-ae96-c3611d0f62dd,23994,Alejandro Menéndez Díez,21,Left Wing,13.0,6.8,,,3.9012818,-0.025635408,2.0,Low Pass,16.9,6.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fcf545e-c842-49b0-ae96-c3611d0f62dd,1085,1,00:28:02.268,28,2,6,Block,41,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,314543b5-641c-4610-93e4-87cb804f218b,5470,Ivan Rakitić,13,Right Center Midfield,103.2,73.4,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f14f1db-9f22-42ce-9c4d-3e9d871acc37,1087,1,00:28:42.629,28,42,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,1.857058,,85be6ccb-4515-4771-907f-65e1c6bedccf,22102,Adriano Correia Claro,6,Left Back,56.9,0.1,10609.0,Jérémy Mathieu,22.426992,2.7958694,2.0,Low Pass,35.8,7.7,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85be6ccb-4515-4771-907f-65e1c6bedccf,1088,1,00:28:44.486,28,44,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,2f14f1db-9f22-42ce-9c4d-3e9d871acc37,10609,Jérémy Mathieu,5,Left Center Back,35.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a55a898-8ba4-41ee-8420-124d49b50530,1089,1,00:28:44.486,28,44,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,0.621481,,85be6ccb-4515-4771-907f-65e1c6bedccf,10609,Jérémy Mathieu,5,Left Center Back,35.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bc5ad77-416f-470e-8973-2ff8a620be95,36.3,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc5ad77-416f-470e-8973-2ff8a620be95,1090,1,00:28:45.108,28,45,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,2.050398,,e7c0656e-fe48-4e9c-8f4e-ae52cf05b8be,10609,Jérémy Mathieu,5,Left Center Back,36.3,8.7,5213.0,Gerard Piqué Bernabéu,36.703407,1.5844195,1.0,Ground Pass,35.8,45.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7c0656e-fe48-4e9c-8f4e-ae52cf05b8be,1091,1,00:28:47.158,28,47,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,9bc5ad77-416f-470e-8973-2ff8a620be95,5213,Gerard Piqué Bernabéu,3,Right Center Back,35.8,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7132dd74-9325-47a5-9923-3a8e76492460,1092,1,00:28:47.158,28,47,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,5.807677,,0f1760d3-5d81-4efe-9d64-320098c4c69e,5213,Gerard Piqué Bernabéu,3,Right Center Back,35.8,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7c0656e-fe48-4e9c-8f4e-ae52cf05b8be,50.5,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1760d3-5d81-4efe-9d64-320098c4c69e,1093,1,00:28:52.966,28,52,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,1.602067,,26847e81-33b1-4a92-8f6c-3eaefab05cfe,5213,Gerard Piqué Bernabéu,3,Right Center Back,50.5,57.4,5203.0,Sergio Busquets i Burgos,15.880806,-1.8646656,1.0,Ground Pass,45.9,42.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26847e81-33b1-4a92-8f6c-3eaefab05cfe,1094,1,00:28:54.568,28,54,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,0f1760d3-5d81-4efe-9d64-320098c4c69e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,45.9,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152d5dff-be96-497b-886e-e7e8410bc2b6,1095,1,00:28:54.568,28,54,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,3.440126,,26847e81-33b1-4a92-8f6c-3eaefab05cfe,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,45.9,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c883f67b-0327-4c86-a5d8-228804de76d5,57.3,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c883f67b-0327-4c86-a5d8-228804de76d5,1096,1,00:28:58.008,28,58,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,1.700878,,12251c74-8454-4bd5-a3a6-842e7aa3f68f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,57.3,40.6,5213.0,Gerard Piqué Bernabéu,24.79516,1.3512524,1.0,Ground Pass,62.7,64.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12251c74-8454-4bd5-a3a6-842e7aa3f68f,1097,1,00:28:59.709,28,59,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,c883f67b-0327-4c86-a5d8-228804de76d5,5213,Gerard Piqué Bernabéu,3,Right Center Back,62.7,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29e9af8f-269d-4476-986b-b98b96d5207d,1098,1,00:28:59.709,28,59,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,1.152468,,12251c74-8454-4bd5-a3a6-842e7aa3f68f,5213,Gerard Piqué Bernabéu,3,Right Center Back,62.7,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431f541-67e1-456c-b76d-a1c303eb9758,63.7,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431f541-67e1-456c-b76d-a1c303eb9758,1099,1,00:29:00.862,29,0,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,1.93042,,3f8ad076-c5e7-43b5-9d5c-ed25293edee9,5213,Gerard Piqué Bernabéu,3,Right Center Back,63.7,65.0,6400.0,Aleix Vidal Parreu,30.158249,0.43101823,1.0,Ground Pass,91.1,77.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f8ad076-c5e7-43b5-9d5c-ed25293edee9,1100,1,00:29:02.792,29,2,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,1431f541-67e1-456c-b76d-a1c303eb9758,6400,Aleix Vidal Parreu,2,Right Back,91.1,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88a7296d-7f28-4465-882d-190f4aac8861,1101,1,00:29:02.792,29,2,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,1.667476,,3f8ad076-c5e7-43b5-9d5c-ed25293edee9,6400,Aleix Vidal Parreu,2,Right Back,91.1,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9a17f8-da67-4650-9678-ef97a774f6c3,89.1,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f9a17f8-da67-4650-9678-ef97a774f6c3,1102,1,00:29:04.459,29,4,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,1.253458,,33f444b7-dd86-411d-9cb2-c7acbb68d8d0,6400,Aleix Vidal Parreu,2,Right Back,89.1,76.2,5503.0,Lionel Andrés Messi Cuccittini,12.448293,-1.9841267,1.0,Ground Pass,84.1,64.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72a7a013-4aaf-461e-b2c4-5dd8f7987bdf,1103,1,00:29:05.584,29,5,17,Pressure,43,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.405753,,33f444b7-dd86-411d-9cb2-c7acbb68d8d0,24173,Carlos Castro García,23,Center Forward,37.3,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ec21674-e102-44cd-8209-13d697762174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33f444b7-dd86-411d-9cb2-c7acbb68d8d0,1104,1,00:29:05.713,29,5,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,5f9a17f8-da67-4650-9678-ef97a774f6c3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.1,64.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,72a7a013-4aaf-461e-b2c4-5dd8f7987bdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ec21674-e102-44cd-8209-13d697762174,1105,1,00:29:05.713,29,5,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,0.434589,,33f444b7-dd86-411d-9cb2-c7acbb68d8d0,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.1,64.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,61b3a2cb-cbd5-4459-ab4e-7b6c3f92da34,84.9,62.9,72a7a013-4aaf-461e-b2c4-5dd8f7987bdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61b3a2cb-cbd5-4459-ab4e-7b6c3f92da34,1106,1,00:29:06.148,29,6,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,0.77536,,1b6fb868-7733-4a6c-8341-d0d35ff8d8f9,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.9,62.9,5470.0,Ivan Rakitić,6.441273,-2.0552742,1.0,Ground Pass,81.9,57.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b6fb868-7733-4a6c-8341-d0d35ff8d8f9,1107,1,00:29:06.923,29,6,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,61b3a2cb-cbd5-4459-ab4e-7b6c3f92da34,5470,Ivan Rakitić,13,Right Center Midfield,81.9,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f11e213a-e5c3-424a-9b38-d0260baf8272,1108,1,00:29:06.923,29,6,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,0.497405,,1b6fb868-7733-4a6c-8341-d0d35ff8d8f9,5470,Ivan Rakitić,13,Right Center Midfield,81.9,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a622a7d2-d7fd-4e6f-9191-b6911d52ad07,81.9,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a622a7d2-d7fd-4e6f-9191-b6911d52ad07,1109,1,00:29:07.420,29,7,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,0.400608,,6d63838b-a572-421b-b67c-838482b6700e,5470,Ivan Rakitić,13,Right Center Midfield,81.9,57.2,5503.0,Lionel Andrés Messi Cuccittini,6.9123077,1.8192837,1.0,Ground Pass,80.2,63.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
