id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance,out,ball_receipt,interception,dribble,counterpress,duel,ball_recovery,foul_won,block,foul_committed,injury_stoppage,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events,pass_outcome_id,pass_outcome_name,related_events_2,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_outcome_id,dribble_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_no_touch,clearance_left_foot,foul_committed_advantage,foul_won_advantage,related_events_3,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_through_ball,shot_one_on_one,clearance_right_foot,pass_cross,foul_won_defensive
b7b91a41-a76c-43f0-a1b1-863f52562c04,2074,2,00:11:15.469,56,15,42,Ball Receipt*,127,217,Barcelona,1,Regular Play,217,Barcelona,,,b7bf968d-8ab6-4ca8-bf38-6b949c1ea187,11094.0,Arda Turan,13.0,Right Center Midfield,63.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cc44fef-867f-4f3b-bb01-84e14a69b835,2075,2,00:11:15.469,56,15,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,1.716398,,008962d1-974b-4da1-9225-c73e1bb2cc85,11094.0,Arda Turan,13.0,Right Center Midfield,63.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,b7b91a41-a76c-43f0-a1b1-863f52562c04,,,,,,,,,,,,,,62.8,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008962d1-974b-4da1-9225-c73e1bb2cc85,2076,2,00:11:17.185,56,17,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,0.981582,,74010159-ae62-445b-8ac0-8897793ec036,11094.0,Arda Turan,13.0,Right Center Midfield,62.8,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,9.708244,2.9340963,1.0,Ground Pass,53.3,5.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74010159-ae62-445b-8ac0-8897793ec036,2077,2,00:11:18.167,56,18,42,Ball Receipt*,127,217,Barcelona,1,Regular Play,217,Barcelona,,,008962d1-974b-4da1-9225-c73e1bb2cc85,22102.0,Adriano Correia Claro,6.0,Left Back,53.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59437d58-e5ce-4f03-839e-3acfc2f74088,2078,2,00:11:18.167,56,18,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,1.251284,,0f393a60-ccb6-4bc2-98f9-872e9dda8ca2,22102.0,Adriano Correia Claro,6.0,Left Back,53.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,74010159-ae62-445b-8ac0-8897793ec036,,,,,,,,,,,,,,53.1,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f393a60-ccb6-4bc2-98f9-872e9dda8ca2,2079,2,00:11:19.418,56,19,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,1.570434,,61c987aa-da05-42ae-9f52-ffe859478406,22102.0,Adriano Correia Claro,6.0,Left Back,53.1,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,16.752314,2.5602124,1.0,Ground Pass,39.1,14.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c987aa-da05-42ae-9f52-ffe859478406,2080,2,00:11:20.988,56,20,42,Ball Receipt*,127,217,Barcelona,1,Regular Play,217,Barcelona,,,0f393a60-ccb6-4bc2-98f9-872e9dda8ca2,10609.0,Jérémy Mathieu,5.0,Left Center Back,39.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836b1c4-355a-4f85-89b9-032ea1e1ddf0,2081,2,00:11:20.988,56,20,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,2.681472,,61c987aa-da05-42ae-9f52-ffe859478406,10609.0,Jérémy Mathieu,5.0,Left Center Back,39.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b50e7b-3edb-4c26-8b20-1f26d792c890,,,,,,,,,,,,,,38.4,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2b50e7b-3edb-4c26-8b20-1f26d792c890,2082,2,00:11:23.670,56,23,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,1.148328,,f4ce70d1-13b7-4672-9c9c-f4ef65c3e99b,10609.0,Jérémy Mathieu,5.0,Left Center Back,38.4,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.106591,2.113099,1.0,Ground Pass,33.7,22.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4ce70d1-13b7-4672-9c9c-f4ef65c3e99b,2083,2,00:11:24.818,56,24,42,Ball Receipt*,127,217,Barcelona,1,Regular Play,217,Barcelona,,,c2b50e7b-3edb-4c26-8b20-1f26d792c890,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,33.7,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcaf65c3-6bfa-4df2-a13c-4eb6cec83609,2084,2,00:11:24.818,56,24,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,0.492699,,0324fb64-083a-4419-aa21-154740c0e17b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,33.7,22.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,9c06da65-0ba0-4bb0-919b-33d3567793a3,,,,,,,,,,,,,,33.8,19.7,,,,f4ce70d1-13b7-4672-9c9c-f4ef65c3e99b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c06da65-0ba0-4bb0-919b-33d3567793a3,2085,2,00:11:24.956,56,24,17,Pressure,127,217,Barcelona,1,Regular Play,223,Málaga,0.921134,,0324fb64-083a-4419-aa21-154740c0e17b,6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,85.4,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,fcaf65c3-6bfa-4df2-a13c-4eb6cec83609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0324fb64-083a-4419-aa21-154740c0e17b,2086,2,00:11:25.311,56,25,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,1.752901,,79525cdd-0238-4c07-8423-9f57eeda1b1f,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,33.8,19.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,9c06da65-0ba0-4bb0-919b-33d3567793a3,5216.0,Andrés Iniesta Luján,23.762156,0.9407624,1.0,Ground Pass,47.8,38.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79525cdd-0238-4c07-8423-9f57eeda1b1f,2087,2,00:11:27.064,56,27,42,Ball Receipt*,127,217,Barcelona,1,Regular Play,217,Barcelona,,,0324fb64-083a-4419-aa21-154740c0e17b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,47.8,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353c6d68-827b-4f51-85c9-ff43d88cc79d,2088,2,00:11:27.064,56,27,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,2.438918,,79525cdd-0238-4c07-8423-9f57eeda1b1f,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,47.8,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,cb3b1f7d-5f4c-47a3-8c6c-44276fad1782,,,,,,,,,,,,,,41.6,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb3b1f7d-5f4c-47a3-8c6c-44276fad1782,2089,2,00:11:29.503,56,29,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,2.161165,,510bcafb-99ff-4575-99c7-617dbd98a71f,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,41.6,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,38.192146,1.1094906,3.0,High Pass,58.6,76.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510bcafb-99ff-4575-99c7-617dbd98a71f,2090,2,00:11:31.664,56,31,42,Ball Receipt*,127,217,Barcelona,1,Regular Play,217,Barcelona,,,cb3b1f7d-5f4c-47a3-8c6c-44276fad1782,6400.0,Aleix Vidal Parreu,2.0,Right Back,58.6,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95a81cc6-f54d-48f5-aefa-18e1c3f1d7db,2091,2,00:11:31.664,56,31,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,1.425447,,37937e34-8d9b-4327-8323-11e79378b0ba,6400.0,Aleix Vidal Parreu,2.0,Right Back,58.6,76.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,510bcafb-99ff-4575-99c7-617dbd98a71f,,,,,,,,,,,,,,55.8,73.9,,,,576eb117-8cd0-4502-a193-3ee547284e41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37937e34-8d9b-4327-8323-11e79378b0ba,2092,2,00:11:32.206,56,32,17,Pressure,127,217,Barcelona,1,Regular Play,223,Málaga,0.501755,,95a81cc6-f54d-48f5-aefa-18e1c3f1d7db,6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,61.2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576eb117-8cd0-4502-a193-3ee547284e41,2093,2,00:11:33.089,56,33,14,Dribble,127,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,4115a109-c483-43fe-b339-99527bab290c,6400.0,Aleix Vidal Parreu,2.0,Right Back,55.8,73.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4115a109-c483-43fe-b339-99527bab290c,2094,2,00:11:33.089,56,33,4,Duel,127,217,Barcelona,1,Regular Play,223,Málaga,0.0,,576eb117-8cd0-4502-a193-3ee547284e41,6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,64.3,6.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e63bb165-b2f4-4629-af12-574c3e608645,2095,2,00:11:44.097,56,44,30,Pass,128,217,Barcelona,4,From Throw In,217,Barcelona,1.182071,,2f789662-8e9c-4af8-a137-bf0d976023ca,6400.0,Aleix Vidal Parreu,2.0,Right Back,54.7,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,10.841587,-1.8224863,2.0,Low Pass,52.0,69.5,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
