id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,dribble,duel,clearance,counterpress,out,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_committed,foul_won,substitution,interception,block,miscontrol,bad_behaviour,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,related_events_2,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_left_foot,pass_cross,pass_switch,related_events_3,related_events_4,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate
e4dd8ceb-b7a5-4cf7-b939-234efad932ae,2435,2,00:16:12.640,61,12,23,Goal Keeper,96,217,Barcelona,7,From Goal Kick,215,Athletic Club,0.0,,f6a169ff-a646-4d15-ae15-d2a47ce66fbe,6662,Iago Herrerín Buisán,1,Goalkeeper,1.3,43.7,,,,,,,,,,,,45.0,Diving,44.0,Set,26.0,Goal Conceded,55.0,No Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0735bd0-29e7-404a-94dc-4228d441fa3e,2436,2,00:17:07.544,62,7,19,Substitution,96,217,Barcelona,7,From Goal Kick,215,Athletic Club,0.0,,,6396,Beñat Etxebarria Urkiaga,11,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,6388.0,Ander Iturraspe Derteano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc94fb83-abcb-458b-ada9-d0df65190f80,2437,2,00:17:20.068,62,20,19,Substitution,96,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,5470,Ivan Rakitić,13,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,6379.0,Sergi Roberto Carnicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9beb94e0-f3fe-46f5-b2f6-07343e340fab,2466,2,00:17:51.350,62,51,30,Pass,98,217,Barcelona,1,Regular Play,217,Barcelona,1.350952,,aa1acc99-b6db-40a5-a46b-091f8e935690,5213,Gerard Piqué Bernabéu,3,Right Center Back,14.5,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,12.169634,2.3910642,1.0,Ground Pass,5.6,40.8,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa1acc99-b6db-40a5-a46b-091f8e935690,2467,2,00:17:52.701,62,52,42,Ball Receipt*,98,217,Barcelona,1,Regular Play,217,Barcelona,,,9beb94e0-f3fe-46f5-b2f6-07343e340fab,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.6,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8220acd0-cda4-44d9-a26f-6bef3e87b7dc,2468,2,00:17:52.701,62,52,43,Carry,98,217,Barcelona,1,Regular Play,217,Barcelona,0.975374,,8c1481ae-d646-4531-8c78-00f148497897,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.6,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1acc99-b6db-40a5-a46b-091f8e935690,5.6,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c1481ae-d646-4531-8c78-00f148497897,2469,2,00:17:53.676,62,53,30,Pass,98,217,Barcelona,1,Regular Play,217,Barcelona,3.304528,,01ebdcc2-5612-4ac5-b231-9e11f8a30808,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.6,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,45.581135,0.87549627,1.0,Ground Pass,34.8,75.8,40.0,Right Foot,,,32cb6fba-a7e8-4ec9-a727-b9cda8bf1045,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01ebdcc2-5612-4ac5-b231-9e11f8a30808,2470,2,00:17:56.981,62,56,42,Ball Receipt*,98,217,Barcelona,1,Regular Play,217,Barcelona,,,8c1481ae-d646-4531-8c78-00f148497897,6400,Aleix Vidal Parreu,2,Right Back,32.9,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32cb6fba-a7e8-4ec9-a727-b9cda8bf1045,2471,2,00:17:56.981,62,56,2,Ball Recovery,98,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,8c1481ae-d646-4531-8c78-00f148497897,6789,Mikel Balenziaga Oruesagasti,6,Left Back,85.3,4.3,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035a982c-7c3e-4898-8c4e-61755db4cbc6,2472,2,00:18:06.972,63,6,30,Pass,99,217,Barcelona,4,From Throw In,217,Barcelona,1.8979,,d5a73144-b659-4741-b5a8-4abaeeb87332,6400,Aleix Vidal Parreu,2,Right Back,26.1,80.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,17.91089,-1.1571071,2.0,Low Pass,33.3,63.6,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5a73144-b659-4741-b5a8-4abaeeb87332,2473,2,00:18:08.870,63,8,42,Ball Receipt*,99,217,Barcelona,4,From Throw In,217,Barcelona,,,035a982c-7c3e-4898-8c4e-61755db4cbc6,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,33.3,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72848775-e84e-4492-bd2a-167786575720,2474,2,00:18:09.776,63,9,30,Pass,99,217,Barcelona,4,From Throw In,217,Barcelona,1.69421,,e17c01aa-444f-4f59-a1eb-35ab5fe2acee,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,38.0,54.4,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,32.337284,-1.7354366,1.0,Ground Pass,32.7,22.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e17c01aa-444f-4f59-a1eb-35ab5fe2acee,2475,2,00:18:11.470,63,11,42,Ball Receipt*,99,217,Barcelona,4,From Throw In,217,Barcelona,,,72848775-e84e-4492-bd2a-167786575720,5211,Jordi Alba Ramos,6,Left Back,32.7,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e77cab17-5736-441c-8ae4-e8c7e1ac293c,2476,2,00:18:12.810,63,12,30,Pass,99,217,Barcelona,4,From Throw In,217,Barcelona,2.529924,,094c10c5-2155-4722-b2d4-3a5582821c0e,5211,Jordi Alba Ramos,6,Left Back,36.2,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,25.303162,-0.65931004,1.0,Ground Pass,56.2,4.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
094c10c5-2155-4722-b2d4-3a5582821c0e,2477,2,00:18:15.340,63,15,42,Ball Receipt*,99,217,Barcelona,4,From Throw In,217,Barcelona,,,e77cab17-5736-441c-8ae4-e8c7e1ac293c,4320,Neymar da Silva Santos Junior,21,Left Wing,56.2,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
096b04aa-6c5e-4307-8e70-8596c2fe7064,2478,2,00:18:15.340,63,15,43,Carry,99,217,Barcelona,4,From Throw In,217,Barcelona,4.296107,,0567198e-e41a-400c-9ef2-542dcfeb61ef,4320,Neymar da Silva Santos Junior,21,Left Wing,56.2,4.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094c10c5-2155-4722-b2d4-3a5582821c0e,77.5,7.8,,,,,,95bd767f-bde5-4ab0-8ae5-a289c4743d2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95bd767f-bde5-4ab0-8ae5-a289c4743d2b,2479,2,00:18:19.305,63,19,17,Pressure,99,217,Barcelona,4,From Throw In,215,Athletic Club,0.500607,,0567198e-e41a-400c-9ef2-542dcfeb61ef,6388,Ander Iturraspe Derteano,11,Left Defensive Midfield,40.6,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,096b04aa-6c5e-4307-8e70-8596c2fe7064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0567198e-e41a-400c-9ef2-542dcfeb61ef,2480,2,00:18:19.636,63,19,38,Miscontrol,99,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,95bd767f-bde5-4ab0-8ae5-a289c4743d2b,4320,Neymar da Silva Santos Junior,21,Left Wing,77.5,7.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a8cf4d3-67ee-42c1-b82f-eedc52b1479e,2481,2,00:18:20.641,63,20,17,Pressure,99,217,Barcelona,4,From Throw In,217,Barcelona,0.693666,,5b7b2bd5-5784-41de-a811-2129c42d1bc2,4320,Neymar da Silva Santos Junior,21,Left Wing,78.5,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b85e2e6-112e-41ba-9373-e1cf99569488,,,,,,,,7f44cced-570c-495e-a7fa-d00726963c44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b10a1add-bede-48c5-a1e6-140437432611,2518,2,00:18:56.931,63,56,2,Ball Recovery,102,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,4171a71c-18a1-4acd-9880-9308fc09d42d,5211,Jordi Alba Ramos,6,Left Back,17.9,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d92eed7-9e3f-4b20-92b7-4c1bf279666e,2519,2,00:18:56.931,63,56,43,Carry,102,217,Barcelona,1,Regular Play,217,Barcelona,2.307945,,b10a1add-bede-48c5-a1e6-140437432611,5211,Jordi Alba Ramos,6,Left Back,17.9,21.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a29b4f-cf82-4916-9bd4-ee060ff6b0cf,13.9,27.1,,,,,,eab302da-ec0c-4381-bd29-cb7853f8443a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8a29b4f-cf82-4916-9bd4-ee060ff6b0cf,2520,2,00:18:57.501,63,57,17,Pressure,102,217,Barcelona,1,Regular Play,215,Athletic Club,2.696387,,0d92eed7-9e3f-4b20-92b7-4c1bf279666e,6388,Ander Iturraspe Derteano,11,Left Defensive Midfield,102.7,54.9,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eab302da-ec0c-4381-bd29-cb7853f8443a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eab302da-ec0c-4381-bd29-cb7853f8443a,2521,2,00:18:59.239,63,59,30,Pass,102,217,Barcelona,1,Regular Play,217,Barcelona,1.804864,,00c90977-1e86-488e-9f96-e60351b40677,5211,Jordi Alba Ramos,6,Left Back,13.9,27.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,20.17771,2.0056272,1.0,Ground Pass,5.4,45.4,38.0,Left Foot,,,e8a29b4f-cf82-4916-9bd4-ee060ff6b0cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d9a8785-008e-49e1-b2ec-a7274a14059b,2522,2,00:19:00.861,64,0,17,Pressure,102,217,Barcelona,1,Regular Play,215,Athletic Club,1.112679,,00c90977-1e86-488e-9f96-e60351b40677,6606,Javier Eraso Goñi,16,Left Midfield,106.9,32.9,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205ea55-e062-4c95-bb7b-06e858d59def,,,,,,,,637cacbc-49e7-4e4f-98cb-8398e0cc8df7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00c90977-1e86-488e-9f96-e60351b40677,2523,2,00:19:01.044,64,1,42,Ball Receipt*,102,217,Barcelona,1,Regular Play,217,Barcelona,,,2d9a8785-008e-49e1-b2ec-a7274a14059b,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.4,45.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eab302da-ec0c-4381-bd29-cb7853f8443a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637cacbc-49e7-4e4f-98cb-8398e0cc8df7,2524,2,00:19:01.044,64,1,43,Carry,102,217,Barcelona,1,Regular Play,217,Barcelona,0.381573,,00c90977-1e86-488e-9f96-e60351b40677,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.4,45.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d9a8785-008e-49e1-b2ec-a7274a14059b,5.6,45.0,,,,,,5205ea55-e062-4c95-bb7b-06e858d59def,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205ea55-e062-4c95-bb7b-06e858d59def,2525,2,00:19:01.425,64,1,30,Pass,102,217,Barcelona,1,Regular Play,217,Barcelona,3.643753,,1df71b04-b59f-4d65-967c-dcf07db2c384,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.6,45.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,0.09084656,2.0,Low Pass,53.9,49.4,40.0,Right Foot,,,2d9a8785-008e-49e1-b2ec-a7274a14059b,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1df71b04-b59f-4d65-967c-dcf07db2c384,2526,2,00:19:05.069,64,5,9,Clearance,102,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,5205ea55-e062-4c95-bb7b-06e858d59def,4353,Aymeric Laporte,5,Left Center Back,66.2,30.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b5795fa-b9ce-40b6-ac16-da3ff6a4a99c,2527,2,00:19:06.490,64,6,30,Pass,102,217,Barcelona,1,Regular Play,217,Barcelona,4.1098,,629734eb-72e1-450c-b361-8bcc113f0727,6379,Sergi Roberto Carnicer,13,Right Center Midfield,45.9,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,51.153103,0.11756557,2.0,Low Pass,96.7,62.8,40.0,Right Foot,66.0,Recovery,dce7348d-0acd-408d-9099-f5834b1f3780,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629734eb-72e1-450c-b361-8bcc113f0727,2528,2,00:19:10.600,64,10,42,Ball Receipt*,102,217,Barcelona,1,Regular Play,217,Barcelona,,,8b5795fa-b9ce-40b6-ac16-da3ff6a4a99c,5246,Luis Alberto Suárez Díaz,23,Center Forward,96.0,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dce7348d-0acd-408d-9099-f5834b1f3780,2529,2,00:19:10.600,64,10,9,Clearance,102,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,8b5795fa-b9ce-40b6-ac16-da3ff6a4a99c,6788,Xabier Etxeita Gorritxategi,3,Right Center Back,23.4,17.3,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369c501e-460b-41e4-ab7a-56f7370c4ec9,2530,2,00:19:15.265,64,15,30,Pass,103,217,Barcelona,4,From Throw In,217,Barcelona,1.656754,,dfeb1be2-6f24-4ec4-a9a7-d77e9e82055b,5246,Luis Alberto Suárez Díaz,23,Center Forward,105.1,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,17.920101,-2.4947433,2.0,Low Pass,90.8,69.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfeb1be2-6f24-4ec4-a9a7-d77e9e82055b,2531,2,00:19:16.922,64,16,42,Ball Receipt*,103,217,Barcelona,4,From Throw In,217,Barcelona,,,369c501e-460b-41e4-ab7a-56f7370c4ec9,6379,Sergi Roberto Carnicer,13,Right Center Midfield,90.8,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff18c1a2-d149-47c3-9e46-1f79359eaf47,2532,2,00:19:16.922,64,16,43,Carry,103,217,Barcelona,4,From Throw In,217,Barcelona,1.031511,,d6266007-7eb4-4060-bd15-b9f80ed573f6,6379,Sergi Roberto Carnicer,13,Right Center Midfield,90.8,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfeb1be2-6f24-4ec4-a9a7-d77e9e82055b,90.8,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6266007-7eb4-4060-bd15-b9f80ed573f6,2533,2,00:19:17.953,64,17,30,Pass,103,217,Barcelona,4,From Throw In,217,Barcelona,0.80887,,6be73b77-b464-4511-adba-eb25969d732d,6379,Sergi Roberto Carnicer,13,Right Center Midfield,90.8,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,8.05295,0.43587697,1.0,Ground Pass,98.1,72.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6be73b77-b464-4511-adba-eb25969d732d,2534,2,00:19:18.762,64,18,42,Ball Receipt*,103,217,Barcelona,4,From Throw In,217,Barcelona,,,d6266007-7eb4-4060-bd15-b9f80ed573f6,11094,Arda Turan,17,Right Wing,98.1,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631ccda-acae-45b5-8411-b26f29c41efe,2535,2,00:19:18.762,64,18,43,Carry,103,217,Barcelona,4,From Throw In,217,Barcelona,2.220233,,6be73b77-b464-4511-adba-eb25969d732d,11094,Arda Turan,17,Right Wing,98.1,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd2937d2-0f57-47ef-a984-2ada6a58a4a5,98.1,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd2937d2-0f57-47ef-a984-2ada6a58a4a5,2536,2,00:19:20.982,64,20,30,Pass,103,217,Barcelona,4,From Throw In,217,Barcelona,1.244179,,ac5a5ec0-5106-4b21-ad9b-3dff609becee,11094,Arda Turan,17,Right Wing,98.1,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,24.63331,-2.3102498,1.0,Ground Pass,81.5,54.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac5a5ec0-5106-4b21-ad9b-3dff609becee,2537,2,00:19:22.226,64,22,42,Ball Receipt*,103,217,Barcelona,4,From Throw In,217,Barcelona,,,cd2937d2-0f57-47ef-a984-2ada6a58a4a5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,81.5,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01342d9e-8473-4d09-95d4-23e4778f1d26,2538,2,00:19:22.226,64,22,43,Carry,103,217,Barcelona,4,From Throw In,217,Barcelona,0.988751,,ac5a5ec0-5106-4b21-ad9b-3dff609becee,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,81.5,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9835c2d-4f12-442a-9d8e-b981e26ecd35,81.5,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9835c2d-4f12-442a-9d8e-b981e26ecd35,2539,2,00:19:23.215,64,23,30,Pass,103,217,Barcelona,4,From Throw In,217,Barcelona,1.254002,,f0e9b8ee-8004-40be-a525-e43ec4aaad65,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,81.5,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,20.678492,-1.483639,1.0,Ground Pass,83.3,33.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e9b8ee-8004-40be-a525-e43ec4aaad65,2540,2,00:19:24.469,64,24,42,Ball Receipt*,103,217,Barcelona,4,From Throw In,217,Barcelona,,,e9835c2d-4f12-442a-9d8e-b981e26ecd35,5216,Andrés Iniesta Luján,15,Left Center Midfield,83.3,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e49dafe-b045-4c93-b7b6-ed96293b090e,2541,2,00:19:24.469,64,24,43,Carry,103,217,Barcelona,4,From Throw In,217,Barcelona,1.011621,,2a6265d9-c823-494c-85de-5c746592db59,5216,Andrés Iniesta Luján,15,Left Center Midfield,83.3,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0e9b8ee-8004-40be-a525-e43ec4aaad65,82.8,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a6265d9-c823-494c-85de-5c746592db59,2542,2,00:19:25.481,64,25,30,Pass,103,217,Barcelona,4,From Throw In,217,Barcelona,2.002262,,3d35ccda-46d1-46a2-9ab9-23a4c27bb802,5216,Andrés Iniesta Luján,15,Left Center Midfield,82.8,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,23.190516,-1.1534476,1.0,Ground Pass,92.2,12.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d35ccda-46d1-46a2-9ab9-23a4c27bb802,2543,2,00:19:27.483,64,27,42,Ball Receipt*,103,217,Barcelona,4,From Throw In,217,Barcelona,,,2a6265d9-c823-494c-85de-5c746592db59,5211,Jordi Alba Ramos,6,Left Back,92.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd69b66b-fc86-475c-8af5-a4a482f81506,2544,2,00:19:27.483,64,27,43,Carry,103,217,Barcelona,4,From Throw In,217,Barcelona,1.337759,,3d35ccda-46d1-46a2-9ab9-23a4c27bb802,5211,Jordi Alba Ramos,6,Left Back,92.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40595c9b-ae5c-4301-bbda-33bbbfdefa7a,92.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40595c9b-ae5c-4301-bbda-33bbbfdefa7a,2545,2,00:19:28.821,64,28,30,Pass,103,217,Barcelona,4,From Throw In,217,Barcelona,0.612671,,0a3263bc-0a64-4053-8cc3-dc04e1575555,5211,Jordi Alba Ramos,6,Left Back,92.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.449454,1.1188669,1.0,Ground Pass,97.2,22.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
