id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,out,foul_won,off_camera,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble,block,foul_committed,ball_recovery,substitution,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events,related_events_2,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_left_foot,related_events_3,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,player,position,location
33808e43-a755-4f3d-9e0b-8eab3225d93f,3532,2,00:37:39.675,82,39,30,Pass,144,217,Barcelona,8,From Keeper,217,Barcelona,1.4914,,19f49662-6e82-4551-b419-b50ba33d8a80,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,66.8,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.928925,-0.35370314,1.0,Ground Pass,73.3,55.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19f49662-6e82-4551-b419-b50ba33d8a80,3533,2,00:37:41.167,82,41,42,Ball Receipt*,144,217,Barcelona,8,From Keeper,217,Barcelona,,,33808e43-a755-4f3d-9e0b-8eab3225d93f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,73.3,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a96e08c-3bf4-449f-b0c0-c2fddd370c91,3534,2,00:37:41.167,82,41,43,Carry,144,217,Barcelona,8,From Keeper,217,Barcelona,0.8027,,19f49662-6e82-4551-b419-b50ba33d8a80,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,73.3,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e88f9a47-d872-4b69-8e11-797d7f04b01e,75.6,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e88f9a47-d872-4b69-8e11-797d7f04b01e,3535,2,00:37:41.969,82,41,14,Dribble,144,217,Barcelona,8,From Keeper,217,Barcelona,0.0,,f8eebd78-b7ce-49f0-b38e-74bc05defb87,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,75.6,55.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8eebd78-b7ce-49f0-b38e-74bc05defb87,3536,2,00:37:41.969,82,41,4,Duel,144,217,Barcelona,8,From Keeper,219,RC Deportivo La Coruña,0.0,,e88f9a47-d872-4b69-8e11-797d7f04b01e,6733.0,Pedro Mosquera Parada,13.0,Right Center Midfield,44.5,24.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1ec6042-c31d-4d62-b852-0bd0b768b3dd,3537,2,00:37:42.704,82,42,2,Ball Recovery,144,217,Barcelona,8,From Keeper,217,Barcelona,0.0,,,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,70.5,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b84c9e1c-7e9c-4f25-b37a-44b9b21533ee,3538,2,00:37:43.311,82,43,17,Pressure,144,217,Barcelona,8,From Keeper,217,Barcelona,0.530178,,,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,70.5,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725e858-5437-4774-aea6-297690162c37,3586,2,00:38:30.108,83,30,30,Pass,146,217,Barcelona,7,From Goal Kick,217,Barcelona,2.8422,,dec98a9a-9233-4d73-8133-073905acc4ff,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.0,36.1,,,,,,,,,,,True,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,19.12616,-1.518488,1.0,Ground Pass,8.0,17.0,40.0,Right Foot,,,,,,,,,,,,,,,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec98a9a-9233-4d73-8133-073905acc4ff,3587,2,00:38:32.950,83,32,42,Ball Receipt*,146,217,Barcelona,7,From Goal Kick,217,Barcelona,,,3725e858-5437-4774-aea6-297690162c37,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,8.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffed10da-d70c-4bd9-8e7f-ddaaad9ffe10,3588,2,00:38:33.220,83,33,30,Pass,146,217,Barcelona,7,From Goal Kick,217,Barcelona,1.265257,,910cbf10-5219-4cc9-8388-db7f7c70c3c8,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,8.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,21.29413,0.48885235,1.0,Ground Pass,26.8,27.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910cbf10-5219-4cc9-8388-db7f7c70c3c8,3589,2,00:38:34.485,83,34,42,Ball Receipt*,146,217,Barcelona,7,From Goal Kick,217,Barcelona,,,ffed10da-d70c-4bd9-8e7f-ddaaad9ffe10,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,26.8,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83395de4-7146-4fa7-8819-b56e38134e66,3590,2,00:38:34.485,83,34,43,Carry,146,217,Barcelona,7,From Goal Kick,217,Barcelona,2.053443,,877cfc2d-1065-41db-8659-edcef5d082a3,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,26.8,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910cbf10-5219-4cc9-8388-db7f7c70c3c8,26.8,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877cfc2d-1065-41db-8659-edcef5d082a3,3591,2,00:38:36.538,83,36,30,Pass,146,217,Barcelona,7,From Goal Kick,217,Barcelona,1.0328,,29bf4a27-ae32-4caa-a661-9127da964d1b,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,26.8,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,17.219175,1.3779565,1.0,Ground Pass,30.1,43.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29bf4a27-ae32-4caa-a661-9127da964d1b,3592,2,00:38:37.571,83,37,42,Ball Receipt*,146,217,Barcelona,7,From Goal Kick,217,Barcelona,,,877cfc2d-1065-41db-8659-edcef5d082a3,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,30.1,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9b84738-dd13-48ae-97cf-dab00c28103f,3593,2,00:38:37.571,83,37,30,Pass,146,217,Barcelona,7,From Goal Kick,217,Barcelona,1.0391,,2bc4049a-87d0-4bda-9d96-c1b404433197,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,30.1,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,4.924429,-1.152572,1.0,Ground Pass,32.1,39.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bc4049a-87d0-4bda-9d96-c1b404433197,3594,2,00:38:38.610,83,38,42,Ball Receipt*,146,217,Barcelona,7,From Goal Kick,217,Barcelona,,,c9b84738-dd13-48ae-97cf-dab00c28103f,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,32.1,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d200aa4-c0bd-4206-b6bc-bdc489b3f010,3595,2,00:38:38.610,83,38,43,Carry,146,217,Barcelona,7,From Goal Kick,217,Barcelona,1.2158,,2bc4049a-87d0-4bda-9d96-c1b404433197,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,32.1,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48ba3e0c-80b6-4513-82a6-b7aa48fa6af1,45.2,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48ba3e0c-80b6-4513-82a6-b7aa48fa6af1,3596,2,00:38:39.826,83,39,30,Pass,146,217,Barcelona,7,From Goal Kick,217,Barcelona,2.7825,,b79fa3c4-70c1-4e94-b271-a9cf7cafcd34,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,45.2,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,31.144983,1.8305714,1.0,Ground Pass,37.2,74.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b79fa3c4-70c1-4e94-b271-a9cf7cafcd34,3597,2,00:38:42.609,83,42,42,Ball Receipt*,146,217,Barcelona,7,From Goal Kick,217,Barcelona,,,48ba3e0c-80b6-4513-82a6-b7aa48fa6af1,4324.0,Daniel Alves da Silva,2.0,Right Back,37.2,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69da1edb-4d78-4c04-982d-22bad6f4271a,3598,2,00:38:42.609,83,42,43,Carry,146,217,Barcelona,7,From Goal Kick,217,Barcelona,6.0437,,5e2ff855-e0d5-440b-86c9-fb6346da9fe2,4324.0,Daniel Alves da Silva,2.0,Right Back,37.2,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b79fa3c4-70c1-4e94-b271-a9cf7cafcd34,48.8,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2ff855-e0d5-440b-86c9-fb6346da9fe2,3599,2,00:38:48.652,83,48,30,Pass,146,217,Barcelona,7,From Goal Kick,217,Barcelona,1.1626,,023eb8cf-720b-4024-83ef-2a714db4937b,4324.0,Daniel Alves da Silva,2.0,Right Back,48.8,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,11.806778,-0.67738646,1.0,Ground Pass,58.0,54.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e15242d6-5c4a-4427-b355-f925eea89088,3600,2,00:38:49.662,83,49,17,Pressure,146,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,0.498441,,023eb8cf-720b-4024-83ef-2a714db4937b,6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,66.4,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381ec3fe-b763-4d0b-bca4-7ffa8ede39f3,,,,fb9ed36d-a472-4b84-b29d-bc16765e48b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023eb8cf-720b-4024-83ef-2a714db4937b,3601,2,00:38:49.815,83,49,42,Ball Receipt*,146,217,Barcelona,7,From Goal Kick,217,Barcelona,,,5e2ff855-e0d5-440b-86c9-fb6346da9fe2,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,58.0,54.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e15242d6-5c4a-4427-b355-f925eea89088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb9ed36d-a472-4b84-b29d-bc16765e48b8,3602,2,00:38:49.815,83,49,43,Carry,146,217,Barcelona,7,From Goal Kick,217,Barcelona,0.111237,,023eb8cf-720b-4024-83ef-2a714db4937b,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,58.0,54.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381ec3fe-b763-4d0b-bca4-7ffa8ede39f3,57.0,54.1,,e15242d6-5c4a-4427-b355-f925eea89088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381ec3fe-b763-4d0b-bca4-7ffa8ede39f3,3603,2,00:38:49.926,83,49,30,Pass,146,217,Barcelona,7,From Goal Kick,217,Barcelona,0.788663,,a5adcaa9-2de7-4ae6-95ea-753da5fb0c0b,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,57.0,54.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.347947,2.4245808,1.0,Ground Pass,49.2,60.9,38.0,Left Foot,,e15242d6-5c4a-4427-b355-f925eea89088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5adcaa9-2de7-4ae6-95ea-753da5fb0c0b,3604,2,00:38:50.715,83,50,42,Ball Receipt*,146,217,Barcelona,7,From Goal Kick,217,Barcelona,,,381ec3fe-b763-4d0b-bca4-7ffa8ede39f3,4324.0,Daniel Alves da Silva,2.0,Right Back,49.2,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127fd13-be42-474a-a281-89d9fce4ffc6,3605,2,00:38:50.715,83,50,43,Carry,146,217,Barcelona,7,From Goal Kick,217,Barcelona,1.3626,,a5adcaa9-2de7-4ae6-95ea-753da5fb0c0b,4324.0,Daniel Alves da Silva,2.0,Right Back,49.2,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b169b399-055f-422f-a03b-d2e83a81a8f0,52.9,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b169b399-055f-422f-a03b-d2e83a81a8f0,3606,2,00:38:52.077,83,52,30,Pass,146,217,Barcelona,7,From Goal Kick,217,Barcelona,1.5099,,70baaaca-edae-44ec-ba05-daaca6f26d8a,4324.0,Daniel Alves da Silva,2.0,Right Back,52.9,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,22.924223,-2.5172863,2.0,Low Pass,34.3,46.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70baaaca-edae-44ec-ba05-daaca6f26d8a,3607,2,00:38:53.587,83,53,42,Ball Receipt*,146,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b169b399-055f-422f-a03b-d2e83a81a8f0,7068.0,Marc Bartra Aregall,3.0,Right Center Back,34.3,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c10f3056-b5d7-4cd2-b45f-3996682d69e5,3608,2,00:38:53.587,83,53,43,Carry,146,217,Barcelona,7,From Goal Kick,217,Barcelona,0.7023,,3dd451e3-66aa-40dc-9f77-8d668c58ae22,7068.0,Marc Bartra Aregall,3.0,Right Center Back,34.3,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70baaaca-edae-44ec-ba05-daaca6f26d8a,35.2,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dd451e3-66aa-40dc-9f77-8d668c58ae22,3609,2,00:38:54.290,83,54,30,Pass,146,217,Barcelona,7,From Goal Kick,217,Barcelona,1.137772,,ba2e09ca-094d-43e0-a780-dc2e63603190,7068.0,Marc Bartra Aregall,3.0,Right Center Back,35.2,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,15.45736,-1.4279844,1.0,Ground Pass,37.4,28.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba2e09ca-094d-43e0-a780-dc2e63603190,3610,2,00:38:55.427,83,55,42,Ball Receipt*,146,217,Barcelona,7,From Goal Kick,217,Barcelona,,,3dd451e3-66aa-40dc-9f77-8d668c58ae22,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,37.4,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75c8d1fe-09cd-44d7-a5e8-5d16a16e3ba4,3611,2,00:38:55.427,83,55,43,Carry,146,217,Barcelona,7,From Goal Kick,217,Barcelona,3.865728,,5df0dc6b-20e2-4c84-8f8a-e532bb6e7acc,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,37.4,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba2e09ca-094d-43e0-a780-dc2e63603190,49.8,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5df0dc6b-20e2-4c84-8f8a-e532bb6e7acc,3612,2,00:38:59.293,83,59,30,Pass,146,217,Barcelona,7,From Goal Kick,217,Barcelona,1.1308,,0351a0da-782a-4bb0-9d2f-3dce8fa93405,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,49.8,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,21.61157,0.2573237,1.0,Ground Pass,70.7,38.4,40.0,Right Foot,,b5c5b6d8-a964-4595-b321-0604973e6c39,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5c5b6d8-a964-4595-b321-0604973e6c39,3613,2,00:39:00.424,84,0,42,Ball Receipt*,146,217,Barcelona,7,From Goal Kick,217,Barcelona,,,5df0dc6b-20e2-4c84-8f8a-e532bb6e7acc,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,74.5,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
