id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,off_camera,duel,ball_receipt,clearance,interception,counterpress,dribble,foul_committed,shot,goalkeeper,out,block,miscontrol,foul_won,50_50,ball_recovery,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_no_touch,dribble_overrun,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,related_events,pass_cross,clearance_left_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_deflected,block_deflection,shot_open_goal,shot_end_location_2
75960bd9-c62e-4f7e-8761-a55a26daa60c,56,1,00:00:52.343,0,52,43,Carry,3,217,Barcelona,3,From Free Kick,217,Barcelona,0.4214,,26ade04d-eca3-48dd-be28-0bca0855956b,5506,Javier Alejandro Mascherano,5,Left Center Back,47.2,23.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,939416d0-fdcf-4987-94cb-8bfc0afee606,48.3,23.3,c90f7416-8788-40f4-89ea-291c2472103b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26ade04d-eca3-48dd-be28-0bca0855956b,57,1,00:00:52.765,0,52,30,Pass,3,217,Barcelona,3,From Free Kick,217,Barcelona,1.723916,,1a9ebe8b-a067-4819-b749-ea96d3493f16,5506,Javier Alejandro Mascherano,5,Left Center Back,48.3,23.3,5213.0,Gerard Piqué Bernabéu,30.647186,2.1162522,1.0,Ground Pass,32.4,49.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,939416d0-fdcf-4987-94cb-8bfc0afee606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a9ebe8b-a067-4819-b749-ea96d3493f16,58,1,00:00:54.488,0,54,42,Ball Receipt*,3,217,Barcelona,3,From Free Kick,217,Barcelona,,,26ade04d-eca3-48dd-be28-0bca0855956b,5213,Gerard Piqué Bernabéu,3,Right Center Back,32.4,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895feb95-de35-4a75-804c-166930837460,59,1,00:00:54.488,0,54,43,Carry,3,217,Barcelona,3,From Free Kick,217,Barcelona,2.159484,,1a9ebe8b-a067-4819-b749-ea96d3493f16,5213,Gerard Piqué Bernabéu,3,Right Center Back,32.4,49.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,1b741c98-3be4-41e3-8bec-5c7fd2464e63,35.0,55.5,e856edc2-7456-4c0e-a899-761186af787c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b741c98-3be4-41e3-8bec-5c7fd2464e63,60,1,00:00:56.311,0,56,17,Pressure,3,217,Barcelona,3,From Free Kick,322,Eibar,0.831332,,895feb95-de35-4a75-804c-166930837460,6566,Borja González Tomás,24,Left Center Forward,71.0,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e856edc2-7456-4c0e-a899-761186af787c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e856edc2-7456-4c0e-a899-761186af787c,61,1,00:00:56.648,0,56,30,Pass,3,217,Barcelona,3,From Free Kick,217,Barcelona,1.0928,,1b741c98-3be4-41e3-8bec-5c7fd2464e63,5213,Gerard Piqué Bernabéu,3,Right Center Back,35.0,55.5,4324.0,Daniel Alves da Silva,17.813759,1.5314907,1.0,Ground Pass,35.7,73.3,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,9744f482-9fea-4d6a-8179-295894e1608d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9744f482-9fea-4d6a-8179-295894e1608d,62,1,00:00:57.741,0,57,42,Ball Receipt*,3,217,Barcelona,3,From Free Kick,217,Barcelona,,,e856edc2-7456-4c0e-a899-761186af787c,4324,Daniel Alves da Silva,2,Right Back,35.7,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed05fa52-9cd1-40be-8ab3-ad664b1da41b,63,1,00:00:57.741,0,57,43,Carry,3,217,Barcelona,3,From Free Kick,217,Barcelona,0.9704,,74ce8f4d-6f96-459c-b7de-076b25dc9b17,4324,Daniel Alves da Silva,2,Right Back,35.7,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9744f482-9fea-4d6a-8179-295894e1608d,35.7,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74ce8f4d-6f96-459c-b7de-076b25dc9b17,64,1,00:00:58.711,0,58,30,Pass,3,217,Barcelona,3,From Free Kick,217,Barcelona,1.1718,,0f07e1e8-40fa-42c4-a9eb-62c3272a01b5,4324,Daniel Alves da Silva,2,Right Back,35.7,71.9,5213.0,Gerard Piqué Bernabéu,18.784302,-2.046348,1.0,Ground Pass,27.1,55.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f07e1e8-40fa-42c4-a9eb-62c3272a01b5,65,1,00:00:59.883,0,59,42,Ball Receipt*,3,217,Barcelona,3,From Free Kick,217,Barcelona,,,74ce8f4d-6f96-459c-b7de-076b25dc9b17,5213,Gerard Piqué Bernabéu,3,Right Center Back,27.1,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621ee0ab-b83b-4a3f-859b-94208e5e0296,66,1,00:00:59.883,0,59,30,Pass,3,217,Barcelona,3,From Free Kick,217,Barcelona,2.1308,,848c58a5-e1be-4d4d-9f03-5c6f189e425a,5213,Gerard Piqué Bernabéu,3,Right Center Back,27.1,55.2,5506.0,Javier Alejandro Mascherano,17.828068,-1.5146755,2.0,Low Pass,28.1,37.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a78779d-253e-4b2c-9239-3069eac26cef,67,1,00:01:01.526,1,1,17,Pressure,3,217,Barcelona,3,From Free Kick,322,Eibar,0.801061,,2fdcefa1-0c12-4bf6-a85e-e903be3d2bb5,6700,Sergio Enrich Ametller,22,Right Center Forward,92.2,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362b8294-4079-4768-bb1c-3c46b0a1b8d0,,,848c58a5-e1be-4d4d-9f03-5c6f189e425a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848c58a5-e1be-4d4d-9f03-5c6f189e425a,68,1,00:01:02.014,1,2,42,Ball Receipt*,3,217,Barcelona,3,From Free Kick,217,Barcelona,,,621ee0ab-b83b-4a3f-859b-94208e5e0296,5506,Javier Alejandro Mascherano,5,Left Center Back,28.1,37.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6a78779d-253e-4b2c-9239-3069eac26cef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362b8294-4079-4768-bb1c-3c46b0a1b8d0,69,1,00:01:02.014,1,2,43,Carry,3,217,Barcelona,3,From Free Kick,217,Barcelona,0.031102002,,2fdcefa1-0c12-4bf6-a85e-e903be3d2bb5,5506,Javier Alejandro Mascherano,5,Left Center Back,28.1,37.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6a78779d-253e-4b2c-9239-3069eac26cef,28.8,39.7,848c58a5-e1be-4d4d-9f03-5c6f189e425a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fdcefa1-0c12-4bf6-a85e-e903be3d2bb5,70,1,00:01:02.045,1,2,30,Pass,3,217,Barcelona,3,From Free Kick,217,Barcelona,2.242698,,0c39dfb7-1c7a-4744-9f4d-ef0d8ac7dc65,5506,Javier Alejandro Mascherano,5,Left Center Back,28.8,39.7,5470.0,Ivan Rakitić,37.15616,0.28088745,3.0,High Pass,64.5,50.0,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,6a78779d-253e-4b2c-9239-3069eac26cef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c39dfb7-1c7a-4744-9f4d-ef0d8ac7dc65,71,1,00:01:04.288,1,4,42,Ball Receipt*,3,217,Barcelona,3,From Free Kick,217,Barcelona,,,2fdcefa1-0c12-4bf6-a85e-e903be3d2bb5,5470,Ivan Rakitić,13,Right Center Midfield,64.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e22fd06-fec0-4650-96f8-d57cb6677373,72,1,00:01:04.288,1,4,4,Duel,3,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,512ca623-5452-465d-bf47-58089df8b48d,6778,Iván Ramis Barrios,5,Left Center Back,56.5,31.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512ca623-5452-465d-bf47-58089df8b48d,73,1,00:01:04.288,1,4,30,Pass,3,217,Barcelona,3,From Free Kick,217,Barcelona,0.9068,,1e22fd06-fec0-4650-96f8-d57cb6677373,5470,Ivan Rakitić,13,Right Center Midfield,63.6,48.8,5246.0,Luis Alberto Suárez Díaz,8.807384,-0.21743742,3.0,High Pass,72.2,46.9,,,,,,True,,,,,,,,,,,,,,,,,,,93c601f0-c28d-4a17-9437-74e034060d1d,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93c601f0-c28d-4a17-9437-74e034060d1d,74,1,00:01:05.194,1,5,42,Ball Receipt*,3,217,Barcelona,3,From Free Kick,217,Barcelona,,,512ca623-5452-465d-bf47-58089df8b48d,5246,Luis Alberto Suárez Díaz,23,Center Forward,72.2,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf6368be-a2aa-4506-a532-cf0a4c9859f7,75,1,00:01:05.194,1,5,30,Pass,3,217,Barcelona,3,From Free Kick,217,Barcelona,2.8448,,f58b3622-cf88-4707-b44c-fa86492e0827,5246,Luis Alberto Suárez Díaz,23,Center Forward,72.2,46.4,5503.0,Lionel Andrés Messi Cuccittini,27.397993,1.379843,2.0,Low Pass,77.4,73.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f58b3622-cf88-4707-b44c-fa86492e0827,76,1,00:01:08.039,1,8,42,Ball Receipt*,3,217,Barcelona,3,From Free Kick,217,Barcelona,,,cf6368be-a2aa-4506-a532-cf0a4c9859f7,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.4,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84c283b5-7972-4c9b-8875-83bda79c058f,77,1,00:01:08.039,1,8,43,Carry,3,217,Barcelona,3,From Free Kick,217,Barcelona,2.3498,,9c7c9e79-2985-41d7-91bf-15252f8ac25b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.4,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f58b3622-cf88-4707-b44c-fa86492e0827,94.1,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c7c9e79-2985-41d7-91bf-15252f8ac25b,78,1,00:01:10.389,1,10,30,Pass,3,217,Barcelona,3,From Free Kick,217,Barcelona,0.6943,,2599f3e2-ec87-462b-becd-e0eb168d81c2,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,94.1,60.2,5246.0,Luis Alberto Suárez Díaz,16.555664,-0.88379186,2.0,Low Pass,104.6,47.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,ab209f40-d48e-4659-9816-754485d9520d,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab209f40-d48e-4659-9816-754485d9520d,79,1,00:01:11.083,1,11,42,Ball Receipt*,3,217,Barcelona,3,From Free Kick,217,Barcelona,,,9c7c9e79-2985-41d7-91bf-15252f8ac25b,5246,Luis Alberto Suárez Díaz,23,Center Forward,105.8,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599f3e2-ec87-462b-becd-e0eb168d81c2,80,1,00:01:11.083,1,11,9,Clearance,3,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,9c7c9e79-2985-41d7-91bf-15252f8ac25b,27239,Aleksandar Pantić,3,Right Center Back,15.5,32.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2146e2a-261f-46ce-9c64-9824f16efafd,81,1,00:01:13.647,1,13,4,Duel,3,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,aed0a34d-61df-4481-93ac-35b9f71dcde4,6700,Sergio Enrich Ametller,22,Right Center Forward,51.0,24.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aed0a34d-61df-4481-93ac-35b9f71dcde4,82,1,00:01:13.647,1,13,30,Pass,3,217,Barcelona,3,From Free Kick,217,Barcelona,1.291,,722e7f8f-006b-4eb8-808a-5894d38c14e0,4324,Daniel Alves da Silva,2,Right Back,69.1,55.2,,,9.404786,-0.14941572,3.0,High Pass,78.4,53.8,,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,d2146e2a-261f-46ce-9c64-9824f16efafd,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2333736-f4fb-4988-bb99-a162c7347c82,102,1,00:01:56.491,1,56,30,Pass,6,217,Barcelona,7,From Goal Kick,217,Barcelona,2.298723,,40ea590a-d8ce-4347-8267-32d257feda10,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,44.0,5506.0,Javier Alejandro Mascherano,30.70798,-1.547999,1.0,Ground Pass,6.7,13.3,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40ea590a-d8ce-4347-8267-32d257feda10,103,1,00:01:58.789,1,58,42,Ball Receipt*,6,217,Barcelona,7,From Goal Kick,217,Barcelona,,,a2333736-f4fb-4988-bb99-a162c7347c82,5506,Javier Alejandro Mascherano,5,Left Center Back,6.7,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64bf3724-d6ed-4272-b2b5-6972d7308b9f,104,1,00:01:58.789,1,58,43,Carry,6,217,Barcelona,7,From Goal Kick,217,Barcelona,0.039977,,40ea590a-d8ce-4347-8267-32d257feda10,5506,Javier Alejandro Mascherano,5,Left Center Back,6.7,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f58013af-1aa9-4b40-9d59-c8c28cfe31ce,6.2,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f58013af-1aa9-4b40-9d59-c8c28cfe31ce,105,1,00:01:58.829,1,58,30,Pass,6,217,Barcelona,7,From Goal Kick,217,Barcelona,1.6266,,b0c2e03a-cc81-41cf-9216-cb49957fa0c1,5506,Javier Alejandro Mascherano,5,Left Center Back,6.2,14.5,5211.0,Jordi Alba Ramos,17.563599,-0.5247958,2.0,Low Pass,21.4,5.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
