id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry,ball_receipt,counterpress,dribble,duel,off_camera,out,ball_recovery,interception,shot,goalkeeper,clearance,foul_won,block,foul_committed,miscontrol,substitution,bad_behaviour,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,dribble_overrun,ball_recovery_offensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_straight,pass_technique_id,pass_technique_name,pass_cross,miscontrol_aerial_won,clearance_head,pass_aerial_won,pass_switch,clearance_aerial_won,player,position,location,shot_end_location_2,pass_through_ball,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging
01de6c37-139b-47f3-8344-9fc04f6343d2,1879,1,00:44:55.768,44,55,4,Duel,92,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,950e0740-9eeb-484a-818b-f21eb8c4f738,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,67.8,32.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950e0740-9eeb-484a-818b-f21eb8c4f738,1880,1,00:44:55.768,44,55,9,Clearance,92,217,Barcelona,7,From Goal Kick,209,Celta Vigo,0.0,,01de6c37-139b-47f3-8344-9fc04f6343d2,6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,53.2,49.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,ace5ddd4-cdd5-4dee-9814-b04501d9247f,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,
60ac7fa3-02a4-4a3d-908f-ddf9229934d2,1881,1,00:44:57.749,44,57,17,Pressure,92,217,Barcelona,7,From Goal Kick,209,Celta Vigo,2.5236,,038120be-e6f9-43b7-862d-8d177b04aa03,6797.0,Daniel Wass,22.0,Right Center Forward,78.5,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3267f135-6a99-4b04-8a04-331d6d7656bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3267f135-6a99-4b04-8a04-331d6d7656bf,1882,1,00:44:58.260,44,58,2,Ball Recovery,92,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,60ac7fa3-02a4-4a3d-908f-ddf9229934d2,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,36.1,25.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038120be-e6f9-43b7-862d-8d177b04aa03,1883,1,00:44:58.260,44,58,43,Carry,92,217,Barcelona,7,From Goal Kick,217,Barcelona,2.440172,,3267f135-6a99-4b04-8a04-331d6d7656bf,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,36.1,25.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,3c594dec-89ec-417e-9df7-8c7ffeefc8f4,60ac7fa3-02a4-4a3d-908f-ddf9229934d2,32.8,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c594dec-89ec-417e-9df7-8c7ffeefc8f4,1884,1,00:45:00.700,45,0,30,Pass,92,217,Barcelona,7,From Goal Kick,217,Barcelona,0.773473,,44839db4-c121-4c89-ba48-a18afffb6f23,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,32.8,22.3,5506.0,Javier Alejandro Mascherano,12.055289,1.2149383,1.0,Ground Pass,37.0,33.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44839db4-c121-4c89-ba48-a18afffb6f23,1885,1,00:00:00.354,0,0,42,Ball Receipt*,92,217,Barcelona,7,From Goal Kick,217,Barcelona,,,3c594dec-89ec-417e-9df7-8c7ffeefc8f4,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,37.0,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66866b6b-7385-48b7-b0ed-8a338674a1b5,1886,1,00:45:06.794,45,6,34,Half End,92,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,63662c1e-1bf5-4dce-bf1a-acab00575a8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63662c1e-1bf5-4dce-bf1a-acab00575a8a,1887,1,00:45:06.794,45,6,34,Half End,92,217,Barcelona,7,From Goal Kick,209,Celta Vigo,0.0,,66866b6b-7385-48b7-b0ed-8a338674a1b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b9b05e5-469c-4b39-aa2f-1d3217a8cde7,1888,2,00:00:00.000,45,0,18,Half Start,92,217,Barcelona,7,From Goal Kick,209,Celta Vigo,0.0,,fa1470cb-276e-44fc-8ce9-20ab00779163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa1470cb-276e-44fc-8ce9-20ab00779163,1889,2,00:00:00.000,45,0,18,Half Start,92,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,8b9b05e5-469c-4b39-aa2f-1d3217a8cde7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb3e9f09-6db0-4cde-9dca-02d4095e4ad6,1890,2,00:00:00.354,45,0,30,Pass,93,217,Barcelona,9,From Kick Off,217,Barcelona,0.2106,,34cd04fa-ac65-470c-af1b-424a0bb8f91a,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,61.0,41.0,5503.0,Lionel Andrés Messi Cuccittini,0.50990194,-1.3734008,1.0,Ground Pass,61.1,40.5,38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34cd04fa-ac65-470c-af1b-424a0bb8f91a,1891,2,00:00:00.565,45,0,42,Ball Receipt*,93,217,Barcelona,9,From Kick Off,217,Barcelona,,,cb3e9f09-6db0-4cde-9dca-02d4095e4ad6,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,61.1,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899fbc87-aad9-4406-b77a-7059e20e0a46,1892,2,00:00:00.565,45,0,30,Pass,93,217,Barcelona,9,From Kick Off,217,Barcelona,1.6877,,0fe44f87-eb9a-4a01-99aa-69172991433d,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,61.1,40.1,5203.0,Sergio Busquets i Burgos,10.2859125,2.6779451,1.0,Ground Pass,51.9,44.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fe44f87-eb9a-4a01-99aa-69172991433d,1893,2,00:00:02.253,45,2,42,Ball Receipt*,93,217,Barcelona,9,From Kick Off,217,Barcelona,,,899fbc87-aad9-4406-b77a-7059e20e0a46,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,51.9,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88c78eec-3e05-47d7-ace1-3ec711b1870a,1894,2,00:00:02.253,45,2,43,Carry,93,217,Barcelona,9,From Kick Off,217,Barcelona,1.3239,,0fe44f87-eb9a-4a01-99aa-69172991433d,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,51.9,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27d7eaa9-7146-4cb5-8de8-c47ea833a23d,,49.6,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27d7eaa9-7146-4cb5-8de8-c47ea833a23d,1895,2,00:00:03.576,45,3,30,Pass,93,217,Barcelona,9,From Kick Off,217,Barcelona,1.2749,,01ae30e8-2199-4229-ae67-3f4c2c79ecff,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,49.6,47.9,5506.0,Javier Alejandro Mascherano,10.7354555,-2.6571147,1.0,Ground Pass,40.1,42.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642d494c-c9cb-4b98-bb64-c48573979857,1896,2,00:00:04.470,45,4,17,Pressure,93,217,Barcelona,9,From Kick Off,209,Celta Vigo,0.84955,,01ae30e8-2199-4229-ae67-3f4c2c79ecff,5217.0,Iago Aspas Juncal,24.0,Left Center Forward,75.4,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a3a609-5039-44cc-a1a7-ba773021b20a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01ae30e8-2199-4229-ae67-3f4c2c79ecff,1897,2,00:00:04.851,45,4,42,Ball Receipt*,93,217,Barcelona,9,From Kick Off,217,Barcelona,,,27d7eaa9-7146-4cb5-8de8-c47ea833a23d,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,40.1,42.9,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,642d494c-c9cb-4b98-bb64-c48573979857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0a3a609-5039-44cc-a1a7-ba773021b20a,1898,2,00:00:04.851,45,4,30,Pass,93,217,Barcelona,9,From Kick Off,217,Barcelona,1.7505,,642d494c-c9cb-4b98-bb64-c48573979857,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,39.9,43.5,5213.0,Gerard Piqué Bernabéu,18.809572,1.6027004,1.0,Ground Pass,39.3,62.3,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,9aca0294-f6c6-422c-905d-c21db9417736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aca0294-f6c6-422c-905d-c21db9417736,1899,2,00:00:06.602,45,6,42,Ball Receipt*,93,217,Barcelona,9,From Kick Off,217,Barcelona,,,d0a3a609-5039-44cc-a1a7-ba773021b20a,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,39.3,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200ee469-be28-423b-a9ea-762f3cfeb7aa,1900,2,00:00:06.602,45,6,43,Carry,93,217,Barcelona,9,From Kick Off,217,Barcelona,0.6103,,8cb32771-0551-4592-84f2-1cf93c03e68a,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,39.3,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aca0294-f6c6-422c-905d-c21db9417736,,39.3,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cb32771-0551-4592-84f2-1cf93c03e68a,1901,2,00:00:07.212,45,7,30,Pass,93,217,Barcelona,9,From Kick Off,217,Barcelona,1.1731,,62d510e7-4202-44ea-9d8f-64e0c822a096,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,39.3,62.3,6379.0,Sergi Roberto Carnicer,13.801449,-0.014491739,1.0,Ground Pass,53.1,62.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62d510e7-4202-44ea-9d8f-64e0c822a096,1902,2,00:00:08.385,45,8,42,Ball Receipt*,93,217,Barcelona,9,From Kick Off,217,Barcelona,,,8cb32771-0551-4592-84f2-1cf93c03e68a,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,53.1,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af93c326-52c6-4b8b-88be-4b85203ec454,1903,2,00:00:08.385,45,8,30,Pass,93,217,Barcelona,9,From Kick Off,217,Barcelona,2.2293,,605605c2-7780-4a37-a2b7-ced118fe4cff,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,53.1,62.1,5506.0,Javier Alejandro Mascherano,44.782364,-2.0614104,3.0,High Pass,32.0,22.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605605c2-7780-4a37-a2b7-ced118fe4cff,1904,2,00:00:10.615,45,10,42,Ball Receipt*,93,217,Barcelona,9,From Kick Off,217,Barcelona,,,af93c326-52c6-4b8b-88be-4b85203ec454,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,32.0,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c814125-9274-45b9-a844-00d435b26799,1905,2,00:00:10.615,45,10,43,Carry,93,217,Barcelona,9,From Kick Off,217,Barcelona,1.8849,,605605c2-7780-4a37-a2b7-ced118fe4cff,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,32.0,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7ce1e66-653a-48c3-ada1-63d587365035,,27.7,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7ce1e66-653a-48c3-ada1-63d587365035,1906,2,00:00:12.499,45,12,30,Pass,93,217,Barcelona,9,From Kick Off,217,Barcelona,1.0597,,a7b50dbb-cdc7-410b-a133-a7930300a83c,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,27.7,33.6,5203.0,Sergio Busquets i Burgos,16.906803,0.47951928,1.0,Ground Pass,42.7,41.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
