id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,duel,ball_receipt,counterpress,dribble,off_camera,interception,shot,goalkeeper,out,clearance,foul_committed,50_50,foul_won,ball_recovery,bad_behaviour,substitution,half_end,related_events_0,player,position,location,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_no_touch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,related_events_3,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,pass_goal_assist
3686473c-7e4e-4054-9101-3ca5e4f60ff5,1856,2,00:00:01.790,45,1,43,Carry,90,217,Barcelona,9,From Kick Off,217,Barcelona,0.934542,,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,53.1,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29aecd7f-cc0c-4acb-b8ae-2006eecd1cc3,,,,,3502e731-06c5-4836-8612-e190ea6a397a,52.9,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29aecd7f-cc0c-4acb-b8ae-2006eecd1cc3,1857,2,00:00:02.724,45,2,30,Pass,90,217,Barcelona,9,From Kick Off,217,Barcelona,1.804152,,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,52.9,38.4,5211.0,Jordi Alba Ramos,30.338919,-1.6665293,1.0,Ground Pass,50.0,8.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,1556906c-cb56-4875-abe3-53ad961a95b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556906c-cb56-4875-abe3-53ad961a95b2,1858,2,00:00:04.528,45,4,42,Ball Receipt*,90,217,Barcelona,9,From Kick Off,217,Barcelona,,,,5211.0,Jordi Alba Ramos,6.0,Left Back,50.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29aecd7f-cc0c-4acb-b8ae-2006eecd1cc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f834ff40-e901-4083-b2b2-4920827c9f49,1859,2,00:00:04.528,45,4,43,Carry,90,217,Barcelona,9,From Kick Off,217,Barcelona,2.462148,,,5211.0,Jordi Alba Ramos,6.0,Left Back,50.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556906c-cb56-4875-abe3-53ad961a95b2,,,,,9baf4b79-fbd5-45d1-a6d8-953fc63b335f,54.8,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9baf4b79-fbd5-45d1-a6d8-953fc63b335f,1860,2,00:00:06.991,45,6,30,Pass,90,217,Barcelona,9,From Kick Off,217,Barcelona,1.16732,,,5211.0,Jordi Alba Ramos,6.0,Left Back,54.8,7.1,5506.0,Javier Alejandro Mascherano,17.55591,1.9809237,1.0,Ground Pass,47.8,23.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,350cc4e9-1c40-453c-ad9f-dee519e12663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350cc4e9-1c40-453c-ad9f-dee519e12663,1861,2,00:00:08.158,45,8,42,Ball Receipt*,90,217,Barcelona,9,From Kick Off,217,Barcelona,,,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,47.8,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9baf4b79-fbd5-45d1-a6d8-953fc63b335f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aff6e5eb-3784-4de7-8c37-176c9c36bca9,1862,2,00:00:08.158,45,8,43,Carry,90,217,Barcelona,9,From Kick Off,217,Barcelona,0.51014,,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,47.8,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350cc4e9-1c40-453c-ad9f-dee519e12663,,,,,aec82292-21d7-4489-a960-86a8de4e4404,48.0,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec82292-21d7-4489-a960-86a8de4e4404,1863,2,00:00:08.668,45,8,30,Pass,90,217,Barcelona,9,From Kick Off,217,Barcelona,2.262539,,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,48.0,23.6,5213.0,Gerard Piqué Bernabéu,23.94097,1.6293069,1.0,Ground Pass,46.6,47.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,895747ae-e1ae-415f-afa5-26de57542c8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895747ae-e1ae-415f-afa5-26de57542c8b,1864,2,00:00:10.931,45,10,42,Ball Receipt*,90,217,Barcelona,9,From Kick Off,217,Barcelona,,,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,46.6,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aec82292-21d7-4489-a960-86a8de4e4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d8aa990-e9bb-4006-9bac-9c2a8b4b733a,1865,2,00:00:10.931,45,10,43,Carry,90,217,Barcelona,9,From Kick Off,217,Barcelona,2.472001,,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,46.6,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895747ae-e1ae-415f-afa5-26de57542c8b,,,,,e1acc685-e4e0-4a3f-992a-640e57a4523e,55.5,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1acc685-e4e0-4a3f-992a-640e57a4523e,1866,2,00:00:13.403,45,13,30,Pass,90,217,Barcelona,9,From Kick Off,217,Barcelona,1.238062,,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,55.5,54.8,6379.0,Sergi Roberto Carnicer,23.992706,1.1500329,1.0,Ground Pass,65.3,76.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,6ff3832d-bc0b-4c02-9ecd-a46e454c665d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ff3832d-bc0b-4c02-9ecd-a46e454c665d,1867,2,00:00:14.641,45,14,42,Ball Receipt*,90,217,Barcelona,9,From Kick Off,217,Barcelona,,,,6379.0,Sergi Roberto Carnicer,2.0,Right Back,65.3,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1acc685-e4e0-4a3f-992a-640e57a4523e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dcf08f2-b26e-46b8-b9a3-a4dcc0bfb5ad,1868,2,00:00:14.641,45,14,43,Carry,90,217,Barcelona,9,From Kick Off,217,Barcelona,1.423738,,,6379.0,Sergi Roberto Carnicer,2.0,Right Back,65.3,76.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4a6e62a5-80ae-41d4-bd77-f5d9a58bc63f,,,,,6ff3832d-bc0b-4c02-9ecd-a46e454c665d,64.5,74.2,e4033118-af47-40af-b28f-baf0cc398e1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
