id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,out,duel,clearance,shot,goalkeeper,counterpress,foul_committed,foul_won,dribble,off_camera,interception,ball_recovery,miscontrol,substitution,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,foul_committed_advantage,foul_won_advantage,related_events_4,dribble_outcome_id,dribble_outcome_name,dribble_overrun,dribble_nutmeg,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,ball_recovery_offensive,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,shot_end_location_2,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,pass_cross,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_left_foot,clearance_head,clearance_aerial_won,related_events_5,pass_goal_assist
3a9fbb5b-c007-4472-a932-a1d83a10a27a,593,1,00:13:11.518,13,11,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,217,Barcelona,,,5ff0707e-9ad0-44e8-a429-4483c8ac88fe,4320,Neymar da Silva Santos Junior,21,Left Wing,105.2,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626623bd-2485-4e05-86f5-5b0b53d1cb1f,594,1,00:13:11.518,13,11,10,Interception,26,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.0,,5ff0707e-9ad0-44e8-a429-4483c8ac88fe,5249,Diego Roberto Godín Leal,5,Left Center Back,13.7,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203b0087-1071-4cdf-a264-111ba211a8d9,595,1,00:13:14.859,13,14,2,Ball Recovery,26,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.0,,,6381,Saúl Ñíguez Esclapez,12,Right Midfield,22.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849fae2d-40c2-40a2-b38c-b1f4e24a29ee,596,1,00:13:14.859,13,14,43,Carry,26,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.433182,,203b0087-1071-4cdf-a264-111ba211a8d9,6381,Saúl Ñíguez Esclapez,12,Right Midfield,22.0,77.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,89b9044a-1427-4fde-a699-83626106d85d,22.3,77.6,a07285ce-a8a6-4c7b-825b-b1b05d8707e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89b9044a-1427-4fde-a699-83626106d85d,597,1,00:13:15.342,13,15,17,Pressure,26,217,Barcelona,1,Regular Play,217,Barcelona,1.123067,,849fae2d-40c2-40a2-b38c-b1f4e24a29ee,5216,Andrés Iniesta Luján,15,Left Center Midfield,97.5,6.9,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,a07285ce-a8a6-4c7b-825b-b1b05d8707e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a07285ce-a8a6-4c7b-825b-b1b05d8707e9,598,1,00:13:16.292,13,16,30,Pass,26,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.2738,,89b9044a-1427-4fde-a699-83626106d85d,6381,Saúl Ñíguez Esclapez,12,Right Midfield,22.3,77.6,6384.0,Gabriel Fernández Arenas,13.6,0.0,1.0,Ground Pass,35.9,77.6,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,e2d876d8-6426-4d07-84fa-01247b77562c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2d876d8-6426-4d07-84fa-01247b77562c,599,1,00:13:17.566,13,17,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,a07285ce-a8a6-4c7b-825b-b1b05d8707e9,6384,Gabriel Fernández Arenas,9,Right Defensive Midfield,35.9,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9dfa60e-3d63-4c79-b670-9dd1e51b09cf,600,1,00:13:17.566,13,17,43,Carry,26,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.0285,,64cac592-b5a9-4f48-ac44-54ccd4f4cbe2,6384,Gabriel Fernández Arenas,9,Right Defensive Midfield,35.9,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2d876d8-6426-4d07-84fa-01247b77562c,38.1,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64cac592-b5a9-4f48-ac44-54ccd4f4cbe2,601,1,00:13:18.594,13,18,30,Pass,26,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.1418,,290b0229-8861-4e8b-a386-80a8e6a0cdd3,6384,Gabriel Fernández Arenas,9,Right Defensive Midfield,38.1,77.1,6375.0,Juan Francisco Torres Belén,7.905694,-1.2490457,2.0,Low Pass,40.6,69.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,41185858-e1d5-42f4-8ebd-3976721197e3,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41185858-e1d5-42f4-8ebd-3976721197e3,602,1,00:13:19.736,13,19,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,64cac592-b5a9-4f48-ac44-54ccd4f4cbe2,6375,Juan Francisco Torres Belén,2,Right Back,40.6,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290b0229-8861-4e8b-a386-80a8e6a0cdd3,603,1,00:13:19.736,13,19,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,2.3762,,64cac592-b5a9-4f48-ac44-54ccd4f4cbe2,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,79.5,10.5,5246.0,Luis Alberto Suárez Díaz,16.37834,-0.38164017,1.0,Ground Pass,94.7,4.4,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,cfc69a16-3759-4942-91c0-73b21d2e5c28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7641328d-0014-481f-9a25-5d758e277f9e,604,1,00:13:21.434,13,21,17,Pressure,26,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.0182,,9f201c43-1159-41c0-8397-bf5692ab09b7,5259,José María Giménez de Vargas,3,Right Center Back,22.0,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4b494f4-34d6-45c5-a7b4-840148ce14f2,,,cfc69a16-3759-4942-91c0-73b21d2e5c28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfc69a16-3759-4942-91c0-73b21d2e5c28,605,1,00:13:22.112,13,22,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,217,Barcelona,,,290b0229-8861-4e8b-a386-80a8e6a0cdd3,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.7,4.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7641328d-0014-481f-9a25-5d758e277f9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4b494f4-34d6-45c5-a7b4-840148ce14f2,606,1,00:13:22.112,13,22,43,Carry,26,217,Barcelona,1,Regular Play,217,Barcelona,0.3079,,7641328d-0014-481f-9a25-5d758e277f9e,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.7,4.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,9f201c43-1159-41c0-8397-bf5692ab09b7,101.3,8.5,cfc69a16-3759-4942-91c0-73b21d2e5c28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f201c43-1159-41c0-8397-bf5692ab09b7,607,1,00:13:22.420,13,22,14,Dribble,26,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,7641328d-0014-481f-9a25-5d758e277f9e,5246,Luis Alberto Suárez Díaz,23,Center Forward,101.3,8.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,8f215aed-da72-449e-97e6-3c1afd90651e,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f215aed-da72-449e-97e6-3c1afd90651e,608,1,00:13:22.420,13,22,4,Duel,26,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.0,,9f201c43-1159-41c0-8397-bf5692ab09b7,6375,Juan Francisco Torres Belén,2,Right Back,18.8,71.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e30f39a8-ae26-4f4d-8d3d-46438e7034db,609,1,00:13:23.701,13,23,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,0.3958,,98d1e123-efc5-4e5e-aea7-25191f888daa,5211,Jordi Alba Ramos,6,Left Back,99.2,18.8,5246.0,Luis Alberto Suárez Díaz,8.920202,0.06731387,1.0,Ground Pass,108.1,19.4,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98d1e123-efc5-4e5e-aea7-25191f888daa,610,1,00:13:24.097,13,24,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,217,Barcelona,,,e30f39a8-ae26-4f4d-8d3d-46438e7034db,5246,Luis Alberto Suárez Díaz,23,Center Forward,108.1,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c6614ce-ef2c-4403-8a0a-d00d62938e3c,615,1,00:13:55.400,13,55,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,1.4482,,11beb396-9c85-4e04-8187-133da79c344c,4324,Daniel Alves da Silva,2,Right Back,34.4,40.2,5203.0,Sergio Busquets i Burgos,14.167568,-0.72547,1.0,Ground Pass,45.0,30.8,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11beb396-9c85-4e04-8187-133da79c344c,616,1,00:13:56.848,13,56,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,5c6614ce-ef2c-4403-8a0a-d00d62938e3c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,45.0,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0a2fbf4-a406-4655-a6c0-87279b3f49ea,617,1,00:13:56.848,13,56,43,Carry,28,217,Barcelona,1,Regular Play,217,Barcelona,0.12,,11beb396-9c85-4e04-8187-133da79c344c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,45.0,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0ce3749-82da-44e6-b525-ecc37f6dceac,45.0,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0ce3749-82da-44e6-b525-ecc37f6dceac,618,1,00:13:56.968,13,56,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,0.8838,,5e12be23-eabd-41d1-8b9f-8223a76b45e7,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,45.0,30.9,5506.0,Javier Alejandro Mascherano,11.1400175,-2.8595939,1.0,Ground Pass,34.3,27.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e12be23-eabd-41d1-8b9f-8223a76b45e7,619,1,00:13:57.852,13,57,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,f0ce3749-82da-44e6-b525-ecc37f6dceac,5506,Javier Alejandro Mascherano,5,Left Center Back,34.3,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21330d76-8edf-4e38-a5d6-2b8d86925173,620,1,00:13:57.852,13,57,43,Carry,28,217,Barcelona,1,Regular Play,217,Barcelona,1.626,,5e12be23-eabd-41d1-8b9f-8223a76b45e7,5506,Javier Alejandro Mascherano,5,Left Center Back,34.3,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4bd38bd-57ad-4c74-bb28-046a00c74eea,34.3,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4bd38bd-57ad-4c74-bb28-046a00c74eea,621,1,00:13:59.478,13,59,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,2.1166,,4e44fea8-3eba-44f2-a40f-5931de210687,5506,Javier Alejandro Mascherano,5,Left Center Back,34.3,27.8,4324.0,Daniel Alves da Silva,33.194275,1.1651134,3.0,High Pass,47.4,58.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e44fea8-3eba-44f2-a40f-5931de210687,622,1,00:14:01.594,14,1,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,d4bd38bd-57ad-4c74-bb28-046a00c74eea,4324,Daniel Alves da Silva,2,Right Back,47.4,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
