id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,ball_receipt,counterpress,dribble,off_camera,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,clearance,foul_committed,50_50,foul_won,ball_recovery,bad_behaviour,substitution,half_end,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_outcome_id,pass_outcome_name,foul_won_defensive,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,pass_cut_back,pass_aerial_won,clearance_right_foot,pass_cross,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_outswinging,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate
71bc6348-9a49-4fa2-ae70-03c9c35a87d9,2923,2,00:27:27.498,72,27,42,Ball Receipt*,144,217,Barcelona,4,From Throw In,217,Barcelona,,,3bf2ca4b-99da-4160-a8b0-68d35cb001e2,5246,Luis Alberto Suárez Díaz,23,Center Forward,108.9,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b199540-fdda-411b-b480-d643d5aeb370,2924,2,00:27:27.498,72,27,6,Block,144,217,Barcelona,4,From Throw In,207,Valencia,0.0,,3bf2ca4b-99da-4160-a8b0-68d35cb001e2,26780,Guilherme Magdalena Siqueira,6,Left Back,15.1,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185c4830-6507-43a4-83c5-8746773dfdcd,2925,2,00:27:29.250,72,29,30,Pass,144,217,Barcelona,4,From Throw In,217,Barcelona,0.1215,,811d7675-664c-4941-91af-c93a26844d42,5470,Ivan Rakitić,13,Right Center Midfield,95.5,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,eea173a9-040f-495e-bf3f-192cdc632723,5503.0,Lionel Andrés Messi Cuccittini,4.2579336,-0.16514868,1.0,Ground Pass,99.7,53.1,40.0,Right Foot,66.0,Recovery,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eea173a9-040f-495e-bf3f-192cdc632723,2926,2,00:27:29.372,72,29,42,Ball Receipt*,144,217,Barcelona,4,From Throw In,217,Barcelona,,,185c4830-6507-43a4-83c5-8746773dfdcd,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,106.0,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811d7675-664c-4941-91af-c93a26844d42,2927,2,00:27:29.372,72,29,6,Block,144,217,Barcelona,4,From Throw In,207,Valencia,0.0,,185c4830-6507-43a4-83c5-8746773dfdcd,6751,Javier Fuego Martínez,10,Center Defensive Midfield,20.4,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8944aa19-0832-4f9a-9ae8-adeec7c5c4f6,2928,2,00:27:32.472,72,32,9,Clearance,144,217,Barcelona,4,From Throw In,207,Valencia,0.0,,,26780,Guilherme Magdalena Siqueira,6,Left Back,0.6,16.7,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be45e8f4-24bd-446e-b3b3-db6eb15302c9,2929,2,00:27:36.787,72,36,30,Pass,145,217,Barcelona,4,From Throw In,217,Barcelona,1.612336,,9b8c90f8-9620-4cb7-8ca9-8cd3fcca2c0f,6379,Sergi Roberto Carnicer,2,Right Back,100.9,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.688137,-1.7681919,2.0,Low Pass,99.0,70.5,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb920afe-30a0-4eb6-8203-2e63cb7eefeb,2930,2,00:27:38.245,72,38,17,Pressure,145,217,Barcelona,4,From Throw In,207,Valencia,0.589926,,688e4336-181f-4012-8f41-e31c3816469f,6751,Javier Fuego Martínez,10,Center Defensive Midfield,17.1,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b8c90f8-9620-4cb7-8ca9-8cd3fcca2c0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b8c90f8-9620-4cb7-8ca9-8cd3fcca2c0f,2931,2,00:27:38.399,72,38,42,Ball Receipt*,145,217,Barcelona,4,From Throw In,217,Barcelona,,,be45e8f4-24bd-446e-b3b3-db6eb15302c9,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,99.0,70.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,fb920afe-30a0-4eb6-8203-2e63cb7eefeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688e4336-181f-4012-8f41-e31c3816469f,2932,2,00:27:38.399,72,38,43,Carry,145,217,Barcelona,4,From Throw In,217,Barcelona,0.608064,,9b8c90f8-9620-4cb7-8ca9-8cd3fcca2c0f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,99.0,70.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,9bebf75c-80c4-48b8-a7fc-4813e5848066,,,,,,,,,,,,,,fb920afe-30a0-4eb6-8203-2e63cb7eefeb,99.4,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bebf75c-80c4-48b8-a7fc-4813e5848066,2933,2,00:27:39.008,72,39,30,Pass,145,217,Barcelona,4,From Throw In,217,Barcelona,1.5519,,47c68138-37b4-4691-b40c-0e442489848c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,99.4,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9284c6e3-a3d0-4290-9722-b7a536ccc170,5503.0,Lionel Andrés Messi Cuccittini,5.4,0.0,2.0,Low Pass,104.8,64.9,40.0,Right Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47c68138-37b4-4691-b40c-0e442489848c,2934,2,00:27:40.559,72,40,42,Ball Receipt*,145,217,Barcelona,4,From Throw In,217,Barcelona,,,9bebf75c-80c4-48b8-a7fc-4813e5848066,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,103.8,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9284c6e3-a3d0-4290-9722-b7a536ccc170,2935,2,00:27:40.559,72,40,30,Pass,145,217,Barcelona,4,From Throw In,207,Valencia,1.363299,,9bebf75c-80c4-48b8-a7fc-4813e5848066,5741,Enzo Nicolás Pérez,15,Left Center Midfield,15.3,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,a75f636a-ccd8-4940-bd42-ac300b709335,,,13.548431,-0.14816003,2.0,Low Pass,28.7,13.2,38.0,Left Foot,66.0,Recovery,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a75f636a-ccd8-4940-bd42-ac300b709335,2936,2,00:27:41.923,72,41,2,Ball Recovery,145,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,9284c6e3-a3d0-4290-9722-b7a536ccc170,5470,Ivan Rakitić,13,Right Center Midfield,91.4,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2ffb67b-844b-43d3-bffc-dd12650a9391,2937,2,00:27:41.923,72,41,43,Carry,145,217,Barcelona,4,From Throw In,217,Barcelona,1.789501,,3ae0abc5-bc79-4d01-8aa4-40dae6e95bcd,5470,Ivan Rakitić,13,Right Center Midfield,91.4,66.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,a75f636a-ccd8-4940-bd42-ac300b709335,,,,,,,,,,,,,,b5bf3d10-9e78-4b09-ad37-27ab033af705,91.7,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ae0abc5-bc79-4d01-8aa4-40dae6e95bcd,2938,2,00:27:43.712,72,43,22,Foul Committed,145,217,Barcelona,4,From Throw In,207,Valencia,0.0,,b2ffb67b-844b-43d3-bffc-dd12650a9391,6751,Javier Fuego Martínez,10,Center Defensive Midfield,28.4,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5bf3d10-9e78-4b09-ad37-27ab033af705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5bf3d10-9e78-4b09-ad37-27ab033af705,2939,2,00:27:43.712,72,43,21,Foul Won,145,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,3ae0abc5-bc79-4d01-8aa4-40dae6e95bcd,5470,Ivan Rakitić,13,Right Center Midfield,91.7,62.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff555303-bbf9-4ece-9852-7847c5ad9e74,2940,2,00:28:00.658,73,0,30,Pass,146,217,Barcelona,3,From Free Kick,217,Barcelona,1.019831,,43a38c51-ba81-4f0f-8f83-1b769228cbcc,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.4,59.8,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,21.9,-0.71754134,3.0,High Pass,108.9,45.4,38.0,Left Foot,62.0,Free Kick,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43a38c51-ba81-4f0f-8f83-1b769228cbcc,2941,2,00:28:01.677,73,1,42,Ball Receipt*,146,217,Barcelona,3,From Free Kick,217,Barcelona,,,ff555303-bbf9-4ece-9852-7847c5ad9e74,5213,Gerard Piqué Bernabéu,3,Right Center Back,108.9,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289f7e0-7fd5-47df-ab45-5a55843e9c0f,2942,2,00:28:41.279,73,41,19,Substitution,146,217,Barcelona,3,From Free Kick,207,Valencia,0.0,,,5741,Enzo Nicolás Pérez,15,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,7005.0,João Pedro Cavaco Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211c943-3e54-44c0-98f5-3d0d262dd354,2946,2,00:29:00.122,74,0,30,Pass,148,217,Barcelona,3,From Free Kick,217,Barcelona,2.371344,,f0188554-1c21-4ef7-8c29-45aabb3025eb,5506,Javier Alejandro Mascherano,5,Left Center Back,36.4,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,21.51488,1.5336041,1.0,Ground Pass,37.2,49.2,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0188554-1c21-4ef7-8c29-45aabb3025eb,2947,2,00:29:02.494,74,2,42,Ball Receipt*,148,217,Barcelona,3,From Free Kick,217,Barcelona,,,6211c943-3e54-44c0-98f5-3d0d262dd354,5213,Gerard Piqué Bernabéu,3,Right Center Back,37.2,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb7b8fcc-5b00-43de-93ed-5f8eff6a94a0,2948,2,00:29:02.494,74,2,43,Carry,148,217,Barcelona,3,From Free Kick,217,Barcelona,4.451856,,a8550c6a-8f51-42df-a25c-0fadf735ad64,5213,Gerard Piqué Bernabéu,3,Right Center Back,37.2,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0188554-1c21-4ef7-8c29-45aabb3025eb,,,,,,,,,,,,,,,53.9,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8550c6a-8f51-42df-a25c-0fadf735ad64,2949,2,00:29:06.946,74,6,30,Pass,148,217,Barcelona,3,From Free Kick,217,Barcelona,2.05265,,88bbc996-d2dd-4ea9-865e-508afaf7145e,5213,Gerard Piqué Bernabéu,3,Right Center Back,53.9,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,33.08716,-1.4981968,1.0,Ground Pass,56.3,25.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88bbc996-d2dd-4ea9-865e-508afaf7145e,2950,2,00:29:08.998,74,8,42,Ball Receipt*,148,217,Barcelona,3,From Free Kick,217,Barcelona,,,a8550c6a-8f51-42df-a25c-0fadf735ad64,5506,Javier Alejandro Mascherano,5,Left Center Back,56.3,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05d6c7d6-97fe-4149-99c1-ca276272aa91,2951,2,00:29:08.998,74,8,43,Carry,148,217,Barcelona,3,From Free Kick,217,Barcelona,3.99995,,33c17006-18c4-4100-a529-60534f5f5f24,5506,Javier Alejandro Mascherano,5,Left Center Back,56.3,25.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,7bd5cd55-ce20-44de-8fc7-878e884b5406,,,,,,,,,,,,,,88bbc996-d2dd-4ea9-865e-508afaf7145e,74.1,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bd5cd55-ce20-44de-8fc7-878e884b5406,2952,2,00:29:12.407,74,12,17,Pressure,148,217,Barcelona,3,From Free Kick,207,Valencia,0.884812,,05d6c7d6-97fe-4149-99c1-ca276272aa91,6595,Daniel Parejo Muñoz,13,Right Center Midfield,45.8,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,33c17006-18c4-4100-a529-60534f5f5f24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33c17006-18c4-4100-a529-60534f5f5f24,2953,2,00:29:12.998,74,12,30,Pass,148,217,Barcelona,3,From Free Kick,217,Barcelona,1.571525,,7bd5cd55-ce20-44de-8fc7-878e884b5406,5506,Javier Alejandro Mascherano,5,Left Center Back,74.1,40.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c93f3b1e-b2ab-45ff-b483-75d3dce8f2dd,5470.0,Ivan Rakitić,27.577164,0.14189705,3.0,High Pass,101.4,44.4,40.0,Right Foot,,,,,,,,,,,,,,,,,b0f16225-8f81-4553-8d92-ed0c79a2c410,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c93f3b1e-b2ab-45ff-b483-75d3dce8f2dd,2954,2,00:29:14.570,74,14,42,Ball Receipt*,148,217,Barcelona,3,From Free Kick,217,Barcelona,,,33c17006-18c4-4100-a529-60534f5f5f24,5470,Ivan Rakitić,13,Right Center Midfield,101.4,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
