id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,duel,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,dribble,interception,out,clearance,foul_committed,foul_won,block,substitution,ball_recovery,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,related_events,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_one_on_one,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,block_save_block,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_head,pass_inswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events_4,pass_cross,ball_recovery_recovery_failure,pass_goal_assist
40f69f9a-b9db-4b32-b693-d750cc0ecf11,2847,2,00:20:47.982,65,47,30,Pass,124,217,Barcelona,3,From Free Kick,217,Barcelona,1.032321,,a1577c12-75d4-4ad8-a335-de5fb5ed9585,4320,Neymar da Silva Santos Junior,21,Left Wing,77.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,14.39618,-0.35470566,1.0,Ground Pass,90.7,3.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1577c12-75d4-4ad8-a335-de5fb5ed9585,2848,2,00:20:49.014,65,49,42,Ball Receipt*,124,217,Barcelona,3,From Free Kick,217,Barcelona,,,40f69f9a-b9db-4b32-b693-d750cc0ecf11,5211,Jordi Alba Ramos,6,Left Back,90.7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a752a9cf-ff73-49dd-a329-26a0294fdc29,2849,2,00:20:49.014,65,49,43,Carry,124,217,Barcelona,3,From Free Kick,217,Barcelona,1.731279,,1d73ca06-3334-4efd-9e5a-41170ba6acfa,5211,Jordi Alba Ramos,6,Left Back,90.7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,a1577c12-75d4-4ad8-a335-de5fb5ed9585,,,,,,,,,,,,,,,97.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d73ca06-3334-4efd-9e5a-41170ba6acfa,2850,2,00:20:50.746,65,50,30,Pass,124,217,Barcelona,3,From Free Kick,217,Barcelona,0.552952,,7baf39bc-f609-4091-9216-c4b3844443cc,5211,Jordi Alba Ramos,6,Left Back,97.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,10.198039,0.84089667,1.0,Ground Pass,103.8,20.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7baf39bc-f609-4091-9216-c4b3844443cc,2851,2,00:20:51.298,65,51,42,Ball Receipt*,124,217,Barcelona,3,From Free Kick,217,Barcelona,,,1d73ca06-3334-4efd-9e5a-41170ba6acfa,5216,Andrés Iniesta Luján,15,Left Center Midfield,103.8,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdbebdd4-9325-4076-82c6-690232a2388c,2852,2,00:20:51.298,65,51,43,Carry,124,217,Barcelona,3,From Free Kick,217,Barcelona,0.601018,,1ff5f781-f6e8-4326-b7a2-a9e4cee7d6e6,5216,Andrés Iniesta Luján,15,Left Center Midfield,103.8,20.1,,,True,,,,,,,,,,,,,,,,,,,,,,,7baf39bc-f609-4091-9216-c4b3844443cc,,,,,,,,,,,,,,a8c16ca1-d7b8-4ca1-9818-0fe4f715e8bf,100.9,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8c16ca1-d7b8-4ca1-9818-0fe4f715e8bf,2853,2,00:20:51.648,65,51,17,Pressure,124,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.439707,,1ff5f781-f6e8-4326-b7a2-a9e4cee7d6e6,20669,Tiago Cardoso Mendes,11,Left Defensive Midfield,17.0,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,bdbebdd4-9325-4076-82c6-690232a2388c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ff5f781-f6e8-4326-b7a2-a9e4cee7d6e6,2854,2,00:20:51.899,65,51,30,Pass,124,217,Barcelona,3,From Free Kick,217,Barcelona,1.482513,,5b5af0f7-ed25-4001-9509-6aa4448d6d81,5216,Andrés Iniesta Luján,15,Left Center Midfield,100.9,17.3,,,True,,,,,,,,,,,,,,,,,,,,,,,a8c16ca1-d7b8-4ca1-9818-0fe4f715e8bf,5211.0,Jordi Alba Ramos,11.580155,1.2818209,1.0,Ground Pass,104.2,28.4,,,38.0,Left Foot,,c115b483-628a-44c6-907a-9fd7e48f32ef,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c115b483-628a-44c6-907a-9fd7e48f32ef,2855,2,00:20:53.382,65,53,42,Ball Receipt*,124,217,Barcelona,3,From Free Kick,217,Barcelona,,,1ff5f781-f6e8-4326-b7a2-a9e4cee7d6e6,5211,Jordi Alba Ramos,6,Left Back,104.6,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b5af0f7-ed25-4001-9509-6aa4448d6d81,2856,2,00:20:53.382,65,53,10,Interception,124,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.0,,1ff5f781-f6e8-4326-b7a2-a9e4cee7d6e6,5259,José María Giménez de Vargas,3,Right Center Back,15.9,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc0585be-404f-4dcf-a0ec-f764dda24968,2857,2,00:20:54.690,65,54,30,Pass,124,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.3763,,2d9f1cbe-5277-4877-b929-f353fd9cdf8b,5199,Jorge Resurrección Merodio,16,Left Midfield,20.7,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,0.6435011,1.0,Ground Pass,28.3,58.9,66.0,Recovery,40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d9f1cbe-5277-4877-b929-f353fd9cdf8b,2858,2,00:20:55.066,65,55,10,Interception,124,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,fc0585be-404f-4dcf-a0ec-f764dda24968,4320,Neymar da Silva Santos Junior,21,Left Wing,91.8,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30a3d18f-0ade-4a1d-b67c-482bd6f607ff,2859,2,00:20:57.041,65,57,2,Ball Recovery,124,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,110.9,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63d2d29e-0276-4932-901d-37b473224c15,2860,2,00:20:57.041,65,57,43,Carry,124,217,Barcelona,3,From Free Kick,217,Barcelona,2.778357,,30a3d18f-0ade-4a1d-b67c-482bd6f607ff,5246,Luis Alberto Suárez Díaz,23,Center Forward,110.9,18.6,,,True,,,,,,,,,,,,,,,,,,,,,,,39987493-6841-4c69-9585-5e2031834bc3,,,,,,,,,,,,,,a3223c0a-bdb1-4208-99f7-aafbf6a7a4cf,117.7,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39987493-6841-4c69-9585-5e2031834bc3,2861,2,00:20:58.053,65,58,17,Pressure,124,217,Barcelona,3,From Free Kick,212,Atlético Madrid,1.806728,,63d2d29e-0276-4932-901d-37b473224c15,6375,Juan Francisco Torres Belén,2,Right Back,4.8,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,a3223c0a-bdb1-4208-99f7-aafbf6a7a4cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3223c0a-bdb1-4208-99f7-aafbf6a7a4cf,2862,2,00:20:59.820,65,59,30,Pass,124,217,Barcelona,3,From Free Kick,217,Barcelona,0.2579,,39987493-6841-4c69-9585-5e2031834bc3,5246,Luis Alberto Suárez Díaz,23,Center Forward,117.7,16.9,,,True,,,,,,,,,,,,,,,,,,,,,,,87ebe2a5-6b92-4ecf-9c34-1916713c9c7a,,,2.1095023,1.4758446,1.0,Ground Pass,117.9,19.0,,,38.0,Left Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87ebe2a5-6b92-4ecf-9c34-1916713c9c7a,2863,2,00:21:00.078,66,0,6,Block,124,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.0,,a3223c0a-bdb1-4208-99f7-aafbf6a7a4cf,6375,Juan Francisco Torres Belén,2,Right Back,2.2,61.1,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a278624d-ad3a-4418-bddb-f8029fbec877,2864,2,00:21:21.392,66,21,30,Pass,125,217,Barcelona,2,From Corner,217,Barcelona,1.58539,,72e1c17b-2eb1-4617-9509-8d492de9c481,4320,Neymar da Silva Santos Junior,21,Left Wing,120.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.475848,2.8049178,1.0,Ground Pass,112.0,2.9,61.0,Corner,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72e1c17b-2eb1-4617-9509-8d492de9c481,2865,2,00:21:22.978,66,22,42,Ball Receipt*,125,217,Barcelona,2,From Corner,217,Barcelona,,,a278624d-ad3a-4418-bddb-f8029fbec877,5216,Andrés Iniesta Luján,15,Left Center Midfield,112.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f83517f5-f8f7-48a3-bb08-cb8946d6bc70,2866,2,00:21:22.978,66,22,43,Carry,125,217,Barcelona,2,From Corner,217,Barcelona,0.860651,,22d913a9-fdb0-42f7-bf1c-06360850a663,5216,Andrés Iniesta Luján,15,Left Center Midfield,112.0,2.9,,,True,,,,,,,,,,,,,,,,,,,,,,,72e1c17b-2eb1-4617-9509-8d492de9c481,,,,,,,,,,,,,,940d5b51-9356-4294-978c-d177a3029492,103.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940d5b51-9356-4294-978c-d177a3029492,2867,2,00:21:23.033,66,23,17,Pressure,125,217,Barcelona,2,From Corner,212,Atlético Madrid,0.748457,,f83517f5-f8f7-48a3-bb08-cb8946d6bc70,5633,Yannick Ferreira Carrasco,12,Right Midfield,12.0,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22d913a9-fdb0-42f7-bf1c-06360850a663,2868,2,00:21:23.839,66,23,30,Pass,125,217,Barcelona,2,From Corner,217,Barcelona,1.34291,,2276188c-e11d-4038-a561-4e2ffed66633,5216,Andrés Iniesta Luján,15,Left Center Midfield,103.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,24.050364,2.0883954,1.0,Ground Pass,91.4,23.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276188c-e11d-4038-a561-4e2ffed66633,2869,2,00:21:25.181,66,25,42,Ball Receipt*,125,217,Barcelona,2,From Corner,217,Barcelona,,,22d913a9-fdb0-42f7-bf1c-06360850a663,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,91.4,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d837d892-2950-4018-8e74-ebd0a5c02abe,2870,2,00:21:25.181,66,25,43,Carry,125,217,Barcelona,2,From Corner,217,Barcelona,0.899987,,2276188c-e11d-4038-a561-4e2ffed66633,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,91.4,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,ed47603a-565f-4a15-a9c1-0af9b2077a27,,,,,,,,,,,,,,,88.5,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed47603a-565f-4a15-a9c1-0af9b2077a27,2871,2,00:21:26.081,66,26,30,Pass,125,217,Barcelona,2,From Corner,217,Barcelona,1.5607,,416f00c6-b283-4151-a6db-28d211e3e401,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,88.5,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,21.176638,-0.085102014,1.0,Ground Pass,109.6,23.6,,,38.0,Left Foot,,,,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,cbcc5f87-9600-4c7a-a000-5be5ca293e8a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dae12d2c-45fe-4544-bb3c-4ebe149e0a07,2872,2,00:21:27.271,66,27,17,Pressure,125,217,Barcelona,2,From Corner,212,Atlético Madrid,0.457875,,416f00c6-b283-4151-a6db-28d211e3e401,17622,Jackson Arley Martínez Valencia,22,Right Center Forward,11.8,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,a729dff1-54ef-4125-ab8a-76cea6dbe040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416f00c6-b283-4151-a6db-28d211e3e401,2873,2,00:21:27.642,66,27,42,Ball Receipt*,125,217,Barcelona,2,From Corner,217,Barcelona,,,dae12d2c-45fe-4544-bb3c-4ebe149e0a07,4320,Neymar da Silva Santos Junior,21,Left Wing,109.6,23.6,,,True,,,,,,,,,,,,,,,,,,,,,,,ed47603a-565f-4a15-a9c1-0af9b2077a27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a729dff1-54ef-4125-ab8a-76cea6dbe040,2874,2,00:21:27.642,66,27,43,Carry,125,217,Barcelona,2,From Corner,217,Barcelona,0.8262,,416f00c6-b283-4151-a6db-28d211e3e401,4320,Neymar da Silva Santos Junior,21,Left Wing,109.6,23.6,,,True,,,,,,,,,,,,,,,,,,,,,,,cbcc5f87-9600-4c7a-a000-5be5ca293e8a,,,,,,,,,,,,,,dae12d2c-45fe-4544-bb3c-4ebe149e0a07,114.4,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
