id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,duel,ball_receipt,counterpress,interception,clearance,shot,goalkeeper,off_camera,out,block,ball_recovery,foul_committed,foul_won,injury_stoppage,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,foul_committed_card_id,foul_committed_card_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_3,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_inswinging,foul_won_defensive
3a8bd0be-b9af-4897-9036-87ca6eeaf1ae,3859,2,00:44:18.051,89,18,42,Ball Receipt*,164,217,Barcelona,4,From Throw In,217,Barcelona,,,b9a4ecbc-3142-4c96-873f-ae1894e34a25,5246,Luis Alberto Suárez Díaz,23,Center Forward,110.0,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,
8d6050f1-dc3a-47b5-b88e-02ebf14d5202,3860,2,00:44:18.051,89,18,30,Pass,164,217,Barcelona,4,From Throw In,207,Valencia,0.6936,,b9a4ecbc-3142-4c96-873f-ae1894e34a25,6595,Daniel Parejo Muñoz,13,Right Center Midfield,10.5,66.9,10037.0,Danilo Barbosa da Silva,6.9115844,0.057906207,2.0,Low Pass,17.4,67.3,38.0,Left Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,c7f3bfcc-3133-4f24-a5b2-3abb57431cb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7f3bfcc-3133-4f24-a5b2-3abb57431cb9,3861,2,00:44:18.745,89,18,42,Ball Receipt*,164,217,Barcelona,4,From Throw In,207,Valencia,,,8d6050f1-dc3a-47b5-b88e-02ebf14d5202,10037,Danilo Barbosa da Silva,10,Center Defensive Midfield,17.4,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755899bd-5fc4-4a1d-bb41-050b333e6553,3862,2,00:44:18.745,89,18,43,Carry,164,217,Barcelona,4,From Throw In,207,Valencia,0.9583,,5be35c66-8265-4e56-b333-96dc56d32031,10037,Danilo Barbosa da Silva,10,Center Defensive Midfield,17.4,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7f3bfcc-3133-4f24-a5b2-3abb57431cb9,20.0,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5be35c66-8265-4e56-b333-96dc56d32031,3863,2,00:44:19.703,89,19,38,Miscontrol,164,217,Barcelona,4,From Throw In,207,Valencia,0.0,,,10037,Danilo Barbosa da Silva,10,Center Defensive Midfield,20.0,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e55e39a9-c4ef-453b-884d-a480e3288e7d,3864,2,00:44:21.280,89,21,30,Pass,164,217,Barcelona,4,From Throw In,217,Barcelona,1.0992,,5ec6119a-f117-4c00-ac4b-6822f8b0e09a,5216,Andrés Iniesta Luján,15,Left Center Midfield,82.7,7.5,4320.0,Neymar da Silva Santos Junior,11.1731825,0.7727406,1.0,Ground Pass,90.7,15.3,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99c2face-2d9b-4065-b046-aaa1617876c1,3865,2,00:44:21.895,89,21,17,Pressure,164,217,Barcelona,4,From Throw In,207,Valencia,0.907717,,54cb4632-7ff2-4a30-9b40-6d5512f0e921,27481,Carlos Carbonell Gil,21,Left Wing,30.5,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec6119a-f117-4c00-ac4b-6822f8b0e09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ec6119a-f117-4c00-ac4b-6822f8b0e09a,3866,2,00:44:22.380,89,22,42,Ball Receipt*,164,217,Barcelona,4,From Throw In,217,Barcelona,,,99c2face-2d9b-4065-b046-aaa1617876c1,4320,Neymar da Silva Santos Junior,21,Left Wing,90.7,15.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,e55e39a9-c4ef-453b-884d-a480e3288e7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54cb4632-7ff2-4a30-9b40-6d5512f0e921,3867,2,00:44:22.380,89,22,43,Carry,164,217,Barcelona,4,From Throw In,217,Barcelona,3.2533,,2851767e-fb37-4974-a9a7-8bc805b523c4,4320,Neymar da Silva Santos Junior,21,Left Wing,90.7,15.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,5ec6119a-f117-4c00-ac4b-6822f8b0e09a,83.7,28.9,99c2face-2d9b-4065-b046-aaa1617876c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e64f37fa-d02f-4834-84bf-d374d5d20c67,,,,,,,,,,,,,,,
2851767e-fb37-4974-a9a7-8bc805b523c4,3868,2,00:44:24.966,89,24,17,Pressure,164,217,Barcelona,4,From Throw In,207,Valencia,0.611985,,54cb4632-7ff2-4a30-9b40-6d5512f0e921,27481,Carlos Carbonell Gil,21,Left Wing,33.4,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e64f37fa-d02f-4834-84bf-d374d5d20c67,3869,2,00:44:25.633,89,25,30,Pass,164,217,Barcelona,4,From Throw In,217,Barcelona,0.2125,,60c48b9c-b3bf-4892-ae13-5a547bc9a6c9,4320,Neymar da Silva Santos Junior,21,Left Wing,83.7,28.9,5503.0,Lionel Andrés Messi Cuccittini,3.0083218,1.1964628,1.0,Ground Pass,84.8,31.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,f522bfdd-caaa-4f6f-a840-aa2a32e9cfcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
60c48b9c-b3bf-4892-ae13-5a547bc9a6c9,3870,2,00:44:25.845,89,25,42,Ball Receipt*,164,217,Barcelona,4,From Throw In,217,Barcelona,,,e64f37fa-d02f-4834-84bf-d374d5d20c67,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,90.7,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,
f522bfdd-caaa-4f6f-a840-aa2a32e9cfcb,3871,2,00:44:25.845,89,25,6,Block,164,217,Barcelona,4,From Throw In,207,Valencia,0.0,,e64f37fa-d02f-4834-84bf-d374d5d20c67,27481,Carlos Carbonell Gil,21,Left Wing,35.3,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acf842ea-a70f-4a73-933c-7d90b362592e,3899,2,00:45:20.112,90,20,4,Duel,167,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,ce36cc83-4d09-4536-8d2d-bcab72ee001d,5216,Andrés Iniesta Luján,15,Left Center Midfield,26.7,22.9,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,
09b28e9a-3c7d-4680-a7ee-744268a3674c,3900,2,00:45:20.112,90,20,43,Carry,167,217,Barcelona,1,Regular Play,217,Barcelona,1.8194,,a8a2121a-64e7-4e3f-bea1-e83fd956001a,5216,Andrés Iniesta Luján,15,Left Center Midfield,26.7,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acf842ea-a70f-4a73-933c-7d90b362592e,34.2,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8a2121a-64e7-4e3f-bea1-e83fd956001a,3901,2,00:45:21.931,90,21,30,Pass,167,217,Barcelona,1,Regular Play,217,Barcelona,2.096132,,f7ad5f0f-2677-4b17-b4be-bf71a5d93372,5216,Andrés Iniesta Luján,15,Left Center Midfield,34.2,24.1,5503.0,Lionel Andrés Messi Cuccittini,23.943684,0.66104317,1.0,Ground Pass,53.1,38.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7ad5f0f-2677-4b17-b4be-bf71a5d93372,3902,2,00:45:24.027,90,24,42,Ball Receipt*,167,217,Barcelona,1,Regular Play,217,Barcelona,,,a8a2121a-64e7-4e3f-bea1-e83fd956001a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,53.1,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc75a4f2-e93f-4622-96d3-2291e12771f3,3903,2,00:45:24.027,90,24,43,Carry,167,217,Barcelona,1,Regular Play,217,Barcelona,1.153568,,5cb8a4e8-d639-4fcd-a8e5-69a7612e86c2,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,53.1,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7ad5f0f-2677-4b17-b4be-bf71a5d93372,65.5,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb8a4e8-d639-4fcd-a8e5-69a7612e86c2,3904,2,00:45:25.181,90,25,30,Pass,167,217,Barcelona,1,Regular Play,217,Barcelona,1.905,,3fc22912-e3ec-418d-9dd3-5aad8769b2c8,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,65.5,41.5,5246.0,Luis Alberto Suárez Díaz,25.526653,0.78816825,1.0,Ground Pass,83.5,59.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aea29591-97b6-4f5c-9e93-5a098e38ba3d,3905,2,00:45:26.143,90,26,17,Pressure,167,217,Barcelona,1,Regular Play,207,Valencia,0.59154,,,4406,Aymen Abdennour,5,Left Center Back,36.1,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fc22912-e3ec-418d-9dd3-5aad8769b2c8,3906,2,00:45:26.917,90,26,42,Ball Receipt*,167,217,Barcelona,1,Regular Play,217,Barcelona,,,5cb8a4e8-d639-4fcd-a8e5-69a7612e86c2,5246,Luis Alberto Suárez Díaz,23,Center Forward,83.5,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a59f394b-0720-466a-889b-e6753b467873,3907,2,00:45:26.917,90,26,39,Dribbled Past,167,217,Barcelona,1,Regular Play,207,Valencia,0.0,,37c63741-4cf9-4714-b5af-89e0d3dcf75b,4406,Aymen Abdennour,5,Left Center Back,35.9,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4c432e8-348c-4382-98a5-9e78495e0efe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37c63741-4cf9-4714-b5af-89e0d3dcf75b,3908,2,00:45:26.917,90,26,14,Dribble,167,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,a59f394b-0720-466a-889b-e6753b467873,5246,Luis Alberto Suárez Díaz,23,Center Forward,84.2,59.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,
f4c432e8-348c-4382-98a5-9e78495e0efe,3909,2,00:45:26.917,90,26,43,Carry,167,217,Barcelona,1,Regular Play,217,Barcelona,2.392933,,36381162-dbda-492e-bfdb-3491e50d0a49,5246,Luis Alberto Suárez Díaz,23,Center Forward,84.2,59.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,37c63741-4cf9-4714-b5af-89e0d3dcf75b,100.1,54.6,5f0123bd-3be5-433a-8145-cf8247bd1b17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a59f394b-0720-466a-889b-e6753b467873,,,,,,,,,,,,,,,
5f0123bd-3be5-433a-8145-cf8247bd1b17,3910,2,00:45:27.953,90,27,17,Pressure,167,217,Barcelona,1,Regular Play,207,Valencia,0.924423,,f4c432e8-348c-4382-98a5-9e78495e0efe,6596,José Luis Gayà Peña,6,Left Back,29.8,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f459dd72-47f1-474d-8c6f-d55c49062b74,3911,2,00:45:29.310,90,29,39,Dribbled Past,167,217,Barcelona,1,Regular Play,207,Valencia,0.0,,36381162-dbda-492e-bfdb-3491e50d0a49,6596,José Luis Gayà Peña,6,Left Back,20.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86120e9f-264f-406b-b4d1-17a39a4ba1f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36381162-dbda-492e-bfdb-3491e50d0a49,3912,2,00:45:29.310,90,29,14,Dribble,167,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,f459dd72-47f1-474d-8c6f-d55c49062b74,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.1,54.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,
86120e9f-264f-406b-b4d1-17a39a4ba1f3,3913,2,00:45:29.310,90,29,43,Carry,167,217,Barcelona,1,Regular Play,217,Barcelona,1.100967,,1de5c1b4-00bb-452d-a089-51e49dd93134,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.1,54.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,36381162-dbda-492e-bfdb-3491e50d0a49,99.7,54.4,782ca44e-c0e0-422b-9b19-882df9802099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f459dd72-47f1-474d-8c6f-d55c49062b74,,,,,,,,,,,,,,,
