id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,out,clearance,duel,off_camera,dribble,foul_committed,foul_won,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,injury_stoppage,substitution,ball_recovery,bad_behaviour,block,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,related_events_3
840717bf-ceb4-487d-87be-3818480a6654,3377,2,00:44:26.110,89,26,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,0.5374,,5cf25d6c-6f32-4d90-9e8f-da44c366e563,5470,Ivan Rakitić,13,Right Center Midfield,84.9,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,12.073939,-0.548942,1.0,Ground Pass,95.2,24.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cf25d6c-6f32-4d90-9e8f-da44c366e563,3378,2,00:44:26.647,89,26,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,840717bf-ceb4-487d-87be-3818480a6654,4320,Neymar da Silva Santos Junior,21,Left Wing,95.2,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80dadd26-fa1b-408f-9539-e4de94c2b80d,3379,2,00:44:26.647,89,26,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,1.334,,9a4ba197-37c6-4159-a287-d7a0d520e10b,4320,Neymar da Silva Santos Junior,21,Left Wing,95.2,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,7.7620873,-0.66669285,1.0,Ground Pass,101.3,20.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a4ba197-37c6-4159-a287-d7a0d520e10b,3380,2,00:44:27.981,89,27,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,80dadd26-fa1b-408f-9539-e4de94c2b80d,22102,Adriano Correia Claro,6,Left Back,101.3,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c5b6719-e251-4694-9d55-78e73dd8bb17,3381,2,00:44:27.981,89,27,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,1.6938,,9a4ba197-37c6-4159-a287-d7a0d520e10b,22102,Adriano Correia Claro,6,Left Back,101.3,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f17f66e5-6d22-408e-97ca-7e3d76ea0b5a,104.2,22.8,,,,,,,,,,,,,,,,,,,,,,,,,
f17f66e5-6d22-408e-97ca-7e3d76ea0b5a,3382,2,00:44:29.675,89,29,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,1.7058,,4fb2fa01-9745-49f6-b205-c52e8d0b1ac0,22102,Adriano Correia Claro,6,Left Back,104.2,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,20.552858,1.0570817,3.0,High Pass,114.3,40.7,40.0,Right Foot,,,,77c8b9d9-c5ea-45fb-931c-837f223c145b,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,
77c8b9d9-c5ea-45fb-931c-837f223c145b,3383,2,00:44:31.381,89,31,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,f17f66e5-6d22-408e-97ca-7e3d76ea0b5a,5246,Luis Alberto Suárez Díaz,23,Center Forward,112.6,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
00eead18-7325-43bb-9673-6411476c8e57,3392,2,00:45:05.539,90,5,30,Pass,161,217,Barcelona,3,From Free Kick,217,Barcelona,2.8513,,c3e68afb-5289-4a4a-b955-36cddfc739db,7068,Marc Bartra Aregall,3,Right Center Back,24.2,55.6,,,,,,,,,True,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,32.20388,-1.586323,3.0,High Pass,23.7,23.4,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3e68afb-5289-4a4a-b955-36cddfc739db,3393,2,00:45:08.390,90,8,42,Ball Receipt*,161,217,Barcelona,3,From Free Kick,217,Barcelona,,,00eead18-7325-43bb-9673-6411476c8e57,22102,Adriano Correia Claro,6,Left Back,23.7,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bec8d3f-9131-405b-ac6d-3818206d9f9f,3394,2,00:45:10.536,90,10,30,Pass,161,217,Barcelona,3,From Free Kick,217,Barcelona,1.2257,,e157b878-7fc6-4e6e-9f54-eda0bbb52bf7,22102,Adriano Correia Claro,6,Left Back,50.2,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,14.000357,1.0879817,1.0,Ground Pass,56.7,25.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e157b878-7fc6-4e6e-9f54-eda0bbb52bf7,3395,2,00:45:11.762,90,11,42,Ball Receipt*,161,217,Barcelona,3,From Free Kick,217,Barcelona,,,1bec8d3f-9131-405b-ac6d-3818206d9f9f,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,56.7,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09ac1642-f7f6-4aa9-aa8f-995e0e538901,3396,2,00:45:11.762,90,11,43,Carry,161,217,Barcelona,3,From Free Kick,217,Barcelona,0.16,,1b8a6704-69b7-4a9e-bb06-88a39ddb6207,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,56.7,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e157b878-7fc6-4e6e-9f54-eda0bbb52bf7,56.3,25.3,,,,,,,,,,,,,,,,,,,,,,,,,
1b8a6704-69b7-4a9e-bb06-88a39ddb6207,3397,2,00:45:11.922,90,11,30,Pass,161,217,Barcelona,3,From Free Kick,217,Barcelona,0.9808,,819ef68a-194e-4cca-9e5e-280bad8444fa,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,56.3,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,15.305554,-1.7348709,1.0,Ground Pass,53.8,10.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819ef68a-194e-4cca-9e5e-280bad8444fa,3398,2,00:45:12.902,90,12,42,Ball Receipt*,161,217,Barcelona,3,From Free Kick,217,Barcelona,,,1b8a6704-69b7-4a9e-bb06-88a39ddb6207,22102,Adriano Correia Claro,6,Left Back,53.8,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4f588e7-8b28-4461-8b88-8d6337115131,3399,2,00:45:12.902,90,12,43,Carry,161,217,Barcelona,3,From Free Kick,217,Barcelona,0.8075,,819ef68a-194e-4cca-9e5e-280bad8444fa,22102,Adriano Correia Claro,6,Left Back,53.8,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc76540-f06f-4a04-9df4-8f045aef8ba0,54.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,
abc76540-f06f-4a04-9df4-8f045aef8ba0,3400,2,00:45:13.710,90,13,30,Pass,161,217,Barcelona,3,From Free Kick,217,Barcelona,1.4964,,cdc45364-4ab2-4e90-95da-94f62f167a22,22102,Adriano Correia Claro,6,Left Back,54.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,6332.0,Thomas Vermaelen,16.865646,2.78421,1.0,Ground Pass,38.2,16.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdc45364-4ab2-4e90-95da-94f62f167a22,3401,2,00:45:15.206,90,15,42,Ball Receipt*,161,217,Barcelona,3,From Free Kick,217,Barcelona,,,abc76540-f06f-4a04-9df4-8f045aef8ba0,6332,Thomas Vermaelen,5,Left Center Back,38.2,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f613ece4-0efe-4060-9b7e-292780c0f192,3402,2,00:45:15.206,90,15,43,Carry,161,217,Barcelona,3,From Free Kick,217,Barcelona,1.0465,,36bc5b34-1c95-4d0f-b5bf-33360e8e1dc9,6332,Thomas Vermaelen,5,Left Center Back,38.2,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdc45364-4ab2-4e90-95da-94f62f167a22,38.9,17.7,,,,,,,,,,,,,,,,,,,,,,,,,
36bc5b34-1c95-4d0f-b5bf-33360e8e1dc9,3403,2,00:45:16.253,90,16,30,Pass,161,217,Barcelona,3,From Free Kick,217,Barcelona,3.4519,,f2865660-b4a6-45da-8e91-acc425e9c442,6332,Thomas Vermaelen,5,Left Center Back,38.9,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,40.028114,1.6082788,1.0,Ground Pass,37.4,57.7,38.0,Left Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
f2865660-b4a6-45da-8e91-acc425e9c442,3404,2,00:45:19.705,90,19,42,Ball Receipt*,161,217,Barcelona,3,From Free Kick,217,Barcelona,,,36bc5b34-1c95-4d0f-b5bf-33360e8e1dc9,7068,Marc Bartra Aregall,3,Right Center Back,37.4,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecee1fc2-bca7-4cbd-99f5-43e19d08f287,3405,2,00:45:19.705,90,19,43,Carry,161,217,Barcelona,3,From Free Kick,217,Barcelona,1.9406,,7b49fa59-00a8-4686-b91d-f4be8d31d13e,7068,Marc Bartra Aregall,3,Right Center Back,37.4,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2865660-b4a6-45da-8e91-acc425e9c442,41.8,58.3,,,,,,,,,,,,,,,,,,,,,,,,,
7b49fa59-00a8-4686-b91d-f4be8d31d13e,3406,2,00:45:21.645,90,21,30,Pass,161,217,Barcelona,3,From Free Kick,217,Barcelona,0.9349,,46cc907a-784f-433a-b6ad-51dd67de203c,7068,Marc Bartra Aregall,3,Right Center Back,41.8,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,10.139033,-1.1866269,1.0,Ground Pass,45.6,48.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46cc907a-784f-433a-b6ad-51dd67de203c,3407,2,00:45:22.580,90,22,42,Ball Receipt*,161,217,Barcelona,3,From Free Kick,217,Barcelona,,,7b49fa59-00a8-4686-b91d-f4be8d31d13e,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,45.6,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023420da-e378-43e7-90ca-cd4ab75417b0,3408,2,00:45:22.580,90,22,43,Carry,161,217,Barcelona,3,From Free Kick,217,Barcelona,1.1403,,46cc907a-784f-433a-b6ad-51dd67de203c,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,45.6,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c75ef849-4dc2-4803-a393-5ffa7eb51cb6,42.4,50.1,,,,,,,,,,,,,,,,,,,,,,,,,
c75ef849-4dc2-4803-a393-5ffa7eb51cb6,3409,2,00:45:23.721,90,23,30,Pass,161,217,Barcelona,3,From Free Kick,217,Barcelona,1.8577,,b62f14bf-f6df-46f1-a426-e65e63323b56,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,42.4,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,13.662357,1.4164776,1.0,Ground Pass,44.5,63.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b62f14bf-f6df-46f1-a426-e65e63323b56,3410,2,00:45:25.578,90,25,42,Ball Receipt*,161,217,Barcelona,3,From Free Kick,217,Barcelona,,,c75ef849-4dc2-4803-a393-5ffa7eb51cb6,7068,Marc Bartra Aregall,3,Right Center Back,44.5,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e21d26d2-0440-4143-92c8-1a3a26b87d73,3411,2,00:45:25.578,90,25,43,Carry,161,217,Barcelona,3,From Free Kick,217,Barcelona,2.7265,,33d32b5d-437c-4f43-8b5a-e16123ca4cac,7068,Marc Bartra Aregall,3,Right Center Back,44.5,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b62f14bf-f6df-46f1-a426-e65e63323b56,49.6,61.5,,,,,,,,,,,,,,,,,,,,,,,,,
33d32b5d-437c-4f43-8b5a-e16123ca4cac,3412,2,00:45:28.305,90,28,30,Pass,161,217,Barcelona,3,From Free Kick,217,Barcelona,3.5674,,f5dbbea3-da2f-4ff5-81e9-23a8aaae7355,7068,Marc Bartra Aregall,3,Right Center Back,49.6,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,59.989414,-1.2432472,3.0,High Pass,68.9,4.7,40.0,Right Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
f5dbbea3-da2f-4ff5-81e9-23a8aaae7355,3413,2,00:45:31.872,90,31,42,Ball Receipt*,161,217,Barcelona,3,From Free Kick,217,Barcelona,,,33d32b5d-437c-4f43-8b5a-e16123ca4cac,4320,Neymar da Silva Santos Junior,21,Left Wing,68.9,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09aa254d-bd28-4b45-b79e-380c0628c0fb,3414,2,00:45:31.872,90,31,43,Carry,161,217,Barcelona,3,From Free Kick,217,Barcelona,2.236591,,0b77262a-d55a-402e-9a8c-92e6f9784008,4320,Neymar da Silva Santos Junior,21,Left Wing,68.9,4.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5dbbea3-da2f-4ff5-81e9-23a8aaae7355,78.2,6.6,fa090f98-5a64-403f-9334-beebe6c3e780,,,,,,,,,,,,,,,,,,,,,,,,
fa090f98-5a64-403f-9334-beebe6c3e780,3415,2,00:45:33.011,90,33,17,Pressure,161,217,Barcelona,3,From Free Kick,218,Real Betis,0.7376,,09aa254d-bd28-4b45-b79e-380c0628c0fb,26723,Álvaro Cejudo Carmona,12,Right Midfield,46.5,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0856eeaa-e0dd-4654-91f4-744b72803a78,3416,2,00:45:34.109,90,34,39,Dribbled Past,161,217,Barcelona,3,From Free Kick,218,Real Betis,0.0,,0b77262a-d55a-402e-9a8c-92e6f9784008,26723,Álvaro Cejudo Carmona,12,Right Midfield,41.9,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22139c59-a988-4e5c-b349-a0aba49dc680,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b77262a-d55a-402e-9a8c-92e6f9784008,3417,2,00:45:34.109,90,34,14,Dribble,161,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,0856eeaa-e0dd-4654-91f4-744b72803a78,4320,Neymar da Silva Santos Junior,21,Left Wing,78.2,6.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,
22139c59-a988-4e5c-b349-a0aba49dc680,3418,2,00:45:34.109,90,34,43,Carry,161,217,Barcelona,3,From Free Kick,217,Barcelona,3.418609,,0856eeaa-e0dd-4654-91f4-744b72803a78,4320,Neymar da Silva Santos Junior,21,Left Wing,78.2,6.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b77262a-d55a-402e-9a8c-92e6f9784008,93.1,23.8,44bbfc69-bcc3-4b9c-be63-83c0ab9185d5,,,,,,,,,,,,,,,,,,,,,,,,d061d81b-7607-4ace-a987-800114df1a28
d061d81b-7607-4ace-a987-800114df1a28,3419,2,00:45:37.452,90,37,17,Pressure,161,217,Barcelona,3,From Free Kick,218,Real Betis,0.068,,22139c59-a988-4e5c-b349-a0aba49dc680,27346,Petros Matheus dos Santos Araújo,13,Right Center Midfield,28.3,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44bbfc69-bcc3-4b9c-be63-83c0ab9185d5,3420,2,00:45:37.527,90,37,30,Pass,161,217,Barcelona,3,From Free Kick,217,Barcelona,1.0459,,9d0bbfa7-b44a-414e-b6b9-0e6517e6c083,4320,Neymar da Silva Santos Junior,21,Left Wing,93.1,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,23.753946,1.4568849,1.0,Ground Pass,95.8,47.4,40.0,Right Foot,,,,d8187798-7699-4fd9-86e6-df6ce5aadbf6,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,
d8187798-7699-4fd9-86e6-df6ce5aadbf6,3421,2,00:45:38.573,90,38,42,Ball Receipt*,161,217,Barcelona,3,From Free Kick,217,Barcelona,,,44bbfc69-bcc3-4b9c-be63-83c0ab9185d5,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,91.4,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
526ff314-f4b3-4cda-b9ed-0a2a3134b82e,3438,2,00:45:48.745,90,48,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,0.905769,,cf39f794-1009-4200-8c20-9b68eb8e7fe4,6332,Thomas Vermaelen,5,Left Center Back,44.8,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,10.83005,-0.8311179,2.0,Low Pass,52.1,7.0,38.0,Left Foot,66.0,Recovery,,db8210a6-5af2-4932-813b-94ec76eeb15a,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf39f794-1009-4200-8c20-9b68eb8e7fe4,3439,2,00:45:49.650,90,49,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,526ff314-f4b3-4cda-b9ed-0a2a3134b82e,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,52.1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b4e1211-d800-4a0d-9c09-a47cd44084b8,3440,2,00:45:49.650,90,49,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,1.191031,,7630e27c-77c7-4026-95f2-624086a6aa92,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,52.1,7.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885730d0-7f4d-4568-8eca-dd272e33e8e7,52.1,8.7,cf39f794-1009-4200-8c20-9b68eb8e7fe4,,,,,,,,,,,,,,,,,,,,,,,,
7630e27c-77c7-4026-95f2-624086a6aa92,3441,2,00:45:50.353,90,50,17,Pressure,163,217,Barcelona,1,Regular Play,218,Real Betis,0.6435,,5b4e1211-d800-4a0d-9c09-a47cd44084b8,6697,Daniel Ceballos Fernández,16,Left Midfield,62.7,72.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885730d0-7f4d-4568-8eca-dd272e33e8e7,,,,,,,,,,,,,,,,,,,,,,,,,,,
885730d0-7f4d-4568-8eca-dd272e33e8e7,3442,2,00:45:50.841,90,50,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,0.5141,,722635be-fcbe-45d3-8abe-bec8314314fe,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,52.1,8.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,7.5,1.2870022,1.0,Ground Pass,54.2,15.9,38.0,Left Foot,,,,7630e27c-77c7-4026-95f2-624086a6aa92,,,,,,,,,,,,,,,,,,,,,,,,,,,
722635be-fcbe-45d3-8abe-bec8314314fe,3443,2,00:45:51.355,90,51,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,885730d0-7f4d-4568-8eca-dd272e33e8e7,22102,Adriano Correia Claro,6,Left Back,54.2,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340dacae-111a-4da5-9888-94bb2ca53269,3444,2,00:45:51.355,90,51,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,67771a7c-d50d-46f1-aea3-748ea28db2af,22102,Adriano Correia Claro,6,Left Back,54.2,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722635be-fcbe-45d3-8abe-bec8314314fe,54.4,16.1,,,,,,,,,,,,,,,,,,,,,,,,,
67771a7c-d50d-46f1-aea3-748ea28db2af,3445,2,00:45:51.395,90,51,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.2276,,e1e8fe58-e55a-4ecd-ba67-6e98d140b117,22102,Adriano Correia Claro,6,Left Back,54.4,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,14.294754,-0.82498145,1.0,Ground Pass,64.1,5.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1e8fe58-e55a-4ecd-ba67-6e98d140b117,3446,2,00:45:52.623,90,52,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,67771a7c-d50d-46f1-aea3-748ea28db2af,5246,Luis Alberto Suárez Díaz,23,Center Forward,64.1,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c4cefb4-6652-4178-b1e3-085568c57e72,3447,2,00:45:52.623,90,52,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,2.657045,,9dde1255-3ac0-433d-b74a-e2f0dc8cce10,5246,Luis Alberto Suárez Díaz,23,Center Forward,64.1,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1e8fe58-e55a-4ecd-ba67-6e98d140b117,76.1,21.5,,,,,,,,,,,,,,,,,,,,,,,,,
9dde1255-3ac0-433d-b74a-e2f0dc8cce10,3448,2,00:45:55.280,90,55,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.107155,,a190a8f8-c26a-4985-abea-3014b19769f5,5246,Luis Alberto Suárez Díaz,23,Center Forward,76.1,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,11.834272,2.2904212,1.0,Ground Pass,68.3,30.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a190a8f8-c26a-4985-abea-3014b19769f5,3449,2,00:45:56.387,90,56,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,9dde1255-3ac0-433d-b74a-e2f0dc8cce10,5470,Ivan Rakitić,13,Right Center Midfield,68.3,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f59595c-5730-4fc8-b152-89d2ef0e413f,3450,2,00:45:56.387,90,56,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,1.7574,,a190a8f8-c26a-4985-abea-3014b19769f5,5470,Ivan Rakitić,13,Right Center Midfield,68.3,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8722ff6-e3c2-4597-bda9-b6f4cb7f5564,68.9,30.4,,,,,,,,,,,,,,,,,,,,,,,,,
b8722ff6-e3c2-4597-bda9-b6f4cb7f5564,3451,2,00:45:58.145,90,58,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,0.8653,,46df652e-4d63-4061-aac1-26882e44cc30,5470,Ivan Rakitić,13,Right Center Midfield,68.9,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,19.191925,-0.8406923,1.0,Ground Pass,81.7,16.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46df652e-4d63-4061-aac1-26882e44cc30,3452,2,00:45:59.010,90,59,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,b8722ff6-e3c2-4597-bda9-b6f4cb7f5564,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,81.7,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcf7e9dc-6c42-4351-af7b-7808fa9920dd,3453,2,00:45:59.010,90,59,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,2.154,,31f3f750-0c82-4483-b71f-e727261dd9a5,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,81.7,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46df652e-4d63-4061-aac1-26882e44cc30,83.6,14.8,,,,,,,,,,,,,,,,,,,,,,,,,
31f3f750-0c82-4483-b71f-e727261dd9a5,3454,2,00:46:01.164,91,1,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,0.6329,,a21d1c3a-361a-460c-8bf0-fb77302c8c1f,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,83.6,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.4249578,1.125219,1.0,Ground Pass,86.8,21.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a21d1c3a-361a-460c-8bf0-fb77302c8c1f,3455,2,00:46:01.797,91,1,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,31f3f750-0c82-4483-b71f-e727261dd9a5,4320,Neymar da Silva Santos Junior,21,Left Wing,86.8,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
