id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,duel,counterpress,out,ball_recovery,off_camera,dribble,interception,miscontrol,50_50,foul_won,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,block,substitution,foul_committed,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_3,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,clearance_right_foot,related_events,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_head,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_aerial_won,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_technique_id,pass_technique_name,pass_through_ball,miscontrol_aerial_won,dribble_overrun,pass_cut_back,foul_committed_card_id,foul_committed_card_name,clearance_other,dribble_nutmeg,ball_recovery_recovery_failure,goalkeeper_body_part_id,goalkeeper_body_part_name
4fe09bd6-8031-4f46-8f50-d6dbc8713126,2811,2,00:24:04.216,69,4,43,Carry,117,217,Barcelona,1,Regular Play,215,Athletic Club,1.1167,,4141cbdf-90e4-4bdb-8df3-49693d28be9b,6386.0,Eneko Bóveda Altube,2.0,Right Back,54.0,55.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44db4674-fe68-475c-9538-f0debf4a1fbd,54.6,53.7,,,50272e77-a927-42d4-9eb8-fbbfde4c06b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44db4674-fe68-475c-9538-f0debf4a1fbd,2812,2,00:24:05.136,69,5,17,Pressure,117,217,Barcelona,1,Regular Play,217,Barcelona,0.5557,,4fe09bd6-8031-4f46-8f50-d6dbc8713126,6998.0,Rafael Alcântara do Nascimento,21.0,Left Wing,69.9,25.1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50272e77-a927-42d4-9eb8-fbbfde4c06b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50272e77-a927-42d4-9eb8-fbbfde4c06b7,2813,2,00:24:05.332,69,5,30,Pass,117,217,Barcelona,1,Regular Play,215,Athletic Club,0.99682,,0ffe3b91-a1d4-4ad1-bc8e-0fe3c0b34313,6386.0,Eneko Bóveda Altube,2.0,Right Back,54.6,53.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,6396.0,Beñat Etxebarria Urkiaga,5.315073,-1.7792616,1.0,Ground Pass,53.5,48.5,,,,44db4674-fe68-475c-9538-f0debf4a1fbd,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ffe3b91-a1d4-4ad1-bc8e-0fe3c0b34313,2814,2,00:24:06.329,69,6,42,Ball Receipt*,117,217,Barcelona,1,Regular Play,215,Athletic Club,,,50272e77-a927-42d4-9eb8-fbbfde4c06b7,6396.0,Beñat Etxebarria Urkiaga,15.0,Left Center Midfield,53.5,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9643db45-66aa-4f22-b4b2-c19194db8607,2815,2,00:24:06.329,69,6,43,Carry,117,217,Barcelona,1,Regular Play,215,Athletic Club,0.44088,,0ffe3b91-a1d4-4ad1-bc8e-0fe3c0b34313,6396.0,Beñat Etxebarria Urkiaga,15.0,Left Center Midfield,53.5,48.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342f3a6b-9bc6-4f40-935a-7f8f12107f48,53.3,46.7,,,ab57fe56-7be7-4b1b-abc3-3a987594a6b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab57fe56-7be7-4b1b-abc3-3a987594a6b6,2816,2,00:24:06.770,69,6,39,Dribbled Past,117,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,342f3a6b-9bc6-4f40-935a-7f8f12107f48,6998.0,Rafael Alcântara do Nascimento,21.0,Left Wing,66.8,33.4,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9643db45-66aa-4f22-b4b2-c19194db8607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342f3a6b-9bc6-4f40-935a-7f8f12107f48,2817,2,00:24:06.770,69,6,14,Dribble,117,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,ab57fe56-7be7-4b1b-abc3-3a987594a6b6,6396.0,Beñat Etxebarria Urkiaga,15.0,Left Center Midfield,53.3,46.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
e58f3fa8-85f3-4216-a862-9e039eb880b4,2818,2,00:24:07.023,69,7,17,Pressure,117,217,Barcelona,1,Regular Play,215,Athletic Club,0.6653,,412fd819-dd2c-41ce-85b2-4fb1387fbcf9,6396.0,Beñat Etxebarria Urkiaga,15.0,Left Center Midfield,56.9,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412fd819-dd2c-41ce-85b2-4fb1387fbcf9,2819,2,00:24:07.676,69,7,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,0.9085,,5b45af2a-30c7-43a8-bd6e-9618d8117f7a,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,62.7,28.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,6332.0,Thomas Vermaelen,17.327723,2.9792902,2.0,Low Pass,45.6,31.7,66.0,Recovery,,e58f3fa8-85f3-4216-a862-9e039eb880b4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b45af2a-30c7-43a8-bd6e-9618d8117f7a,2820,2,00:24:08.585,69,8,42,Ball Receipt*,117,217,Barcelona,1,Regular Play,217,Barcelona,,,412fd819-dd2c-41ce-85b2-4fb1387fbcf9,6332.0,Thomas Vermaelen,5.0,Left Center Back,45.6,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cad7fb1b-26bc-4796-80e7-df2f85dbee25,2821,2,00:24:08.625,69,8,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,1.4306,,8784eacd-b609-4ba5-bf3a-2ad0474b8657,6332.0,Thomas Vermaelen,5.0,Left Center Back,46.0,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,18.483505,0.22923194,3.0,High Pass,64.0,35.9,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8784eacd-b609-4ba5-bf3a-2ad0474b8657,2822,2,00:24:10.055,69,10,42,Ball Receipt*,117,217,Barcelona,1,Regular Play,217,Barcelona,,,cad7fb1b-26bc-4796-80e7-df2f85dbee25,6998.0,Rafael Alcântara do Nascimento,21.0,Left Wing,64.0,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b572ca54-280c-4efe-83d0-2c5d3f52c570,2823,2,00:24:10.055,69,10,43,Carry,117,217,Barcelona,1,Regular Play,217,Barcelona,3.0703,,6b778d71-e342-498a-a051-c0f64ac15b90,6998.0,Rafael Alcântara do Nascimento,21.0,Left Wing,64.0,35.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8784eacd-b609-4ba5-bf3a-2ad0474b8657,55.3,53.3,,,ebdeb18a-7322-4abb-81c5-a034396c818e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebdeb18a-7322-4abb-81c5-a034396c818e,2824,2,00:24:10.783,69,10,17,Pressure,117,217,Barcelona,1,Regular Play,215,Athletic Club,2.3712,,6b778d71-e342-498a-a051-c0f64ac15b90,6396.0,Beñat Etxebarria Urkiaga,15.0,Left Center Midfield,56.7,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b572ca54-280c-4efe-83d0-2c5d3f52c570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b778d71-e342-498a-a051-c0f64ac15b90,2825,2,00:24:13.126,69,13,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,1.5423,,4b01f6df-83e0-44f4-b1a9-8ea737d77910,6998.0,Rafael Alcântara do Nascimento,21.0,Left Wing,55.3,53.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,19.044422,1.5024817,1.0,Ground Pass,56.6,72.3,,,,ebdeb18a-7322-4abb-81c5-a034396c818e,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230cab6e-b52d-43dc-a643-b142cdd4007c,2826,2,00:24:14.284,69,14,17,Pressure,117,217,Barcelona,1,Regular Play,215,Athletic Club,0.7587,,0c49f15a-ad45-4171-9223-f7ed227ef741,6649.0,Óscar de Marcos Arana,6.0,Left Back,57.2,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b01f6df-83e0-44f4-b1a9-8ea737d77910,,,,,ac9c6dbe-ab4f-4db7-a696-f25035c71c7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b01f6df-83e0-44f4-b1a9-8ea737d77910,2827,2,00:24:14.668,69,14,42,Ball Receipt*,117,217,Barcelona,1,Regular Play,217,Barcelona,,,230cab6e-b52d-43dc-a643-b142cdd4007c,6379.0,Sergi Roberto Carnicer,2.0,Right Back,56.6,72.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b778d71-e342-498a-a051-c0f64ac15b90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c49f15a-ad45-4171-9223-f7ed227ef741,2828,2,00:24:14.668,69,14,43,Carry,117,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,230cab6e-b52d-43dc-a643-b142cdd4007c,6379.0,Sergi Roberto Carnicer,2.0,Right Back,56.6,72.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b01f6df-83e0-44f4-b1a9-8ea737d77910,57.7,73.0,,,ac9c6dbe-ab4f-4db7-a696-f25035c71c7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac9c6dbe-ab4f-4db7-a696-f25035c71c7c,2829,2,00:24:14.708,69,14,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,2.249,,230cab6e-b52d-43dc-a643-b142cdd4007c,6379.0,Sergi Roberto Carnicer,2.0,Right Back,57.7,73.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,25.187298,-2.5712094,1.0,Ground Pass,36.5,59.4,,,,9c81533e-7267-45e5-86fd-99ec3b00f93b,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629db0d3-e7ec-41f6-b689-d9bf50383da3,2830,2,00:24:16.903,69,16,17,Pressure,117,217,Barcelona,1,Regular Play,215,Athletic Club,1.818544,,54d23708-9e18-4d6d-a8a7-1d6a8d357866,6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,84.7,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c81533e-7267-45e5-86fd-99ec3b00f93b,,,,,ff9f0bbf-b749-47c3-9c6b-402ca3e4e77f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c81533e-7267-45e5-86fd-99ec3b00f93b,2831,2,00:24:16.957,69,16,42,Ball Receipt*,117,217,Barcelona,1,Regular Play,217,Barcelona,,,629db0d3-e7ec-41f6-b689-d9bf50383da3,7068.0,Marc Bartra Aregall,3.0,Right Center Back,36.5,59.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac9c6dbe-ab4f-4db7-a696-f25035c71c7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff9f0bbf-b749-47c3-9c6b-402ca3e4e77f,2832,2,00:24:16.957,69,16,43,Carry,117,217,Barcelona,1,Regular Play,217,Barcelona,1.665,,54d23708-9e18-4d6d-a8a7-1d6a8d357866,7068.0,Marc Bartra Aregall,3.0,Right Center Back,36.5,59.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629db0d3-e7ec-41f6-b689-d9bf50383da3,36.9,64.7,,,9c81533e-7267-45e5-86fd-99ec3b00f93b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54d23708-9e18-4d6d-a8a7-1d6a8d357866,2833,2,00:24:18.622,69,18,30,Pass,117,217,Barcelona,1,Regular Play,217,Barcelona,0.8299,,04579c1e-095c-4b5d-af66-f4a169ed99ee,7068.0,Marc Bartra Aregall,3.0,Right Center Back,36.9,64.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,7.3348484,-0.4514531,1.0,Ground Pass,43.5,61.5,,,,629db0d3-e7ec-41f6-b689-d9bf50383da3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04579c1e-095c-4b5d-af66-f4a169ed99ee,2834,2,00:24:19.452,69,19,42,Ball Receipt*,117,217,Barcelona,1,Regular Play,217,Barcelona,,,54d23708-9e18-4d6d-a8a7-1d6a8d357866,6998.0,Rafael Alcântara do Nascimento,21.0,Left Wing,43.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab1c6217-0c09-4e94-9b84-dd468035eac5,2835,2,00:24:19.452,69,19,43,Carry,117,217,Barcelona,1,Regular Play,217,Barcelona,2.4527,,04579c1e-095c-4b5d-af66-f4a169ed99ee,6998.0,Rafael Alcântara do Nascimento,21.0,Left Wing,43.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e69baaad-a9b7-4144-903e-4bb6191dc389,49.4,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
