id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,out,shot,goalkeeper,clearance,ball_recovery,counterpress,dribble,duel,interception,off_camera,foul_won,foul_committed,block,substitution,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_switch,related_events,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_left_foot,related_events_3,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate
7a171be4-fd3b-43b5-954f-3f93c294bcc4,74,1,00:01:02.944,1,2,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.61737,,0b92e1b5-29c2-40f4-9476-0e55f00e8597,5246,Luis Alberto Suárez Díaz,23,Center Forward,97.8,22.6,4320.0,Neymar da Silva Santos Junior,7.6550636,2.7950537,1.0,Ground Pass,90.6,25.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b92e1b5-29c2-40f4-9476-0e55f00e8597,75,1,00:01:03.562,1,3,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,7a171be4-fd3b-43b5-954f-3f93c294bcc4,4320,Neymar da Silva Santos Junior,21,Left Wing,90.6,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35b4c62f-dd44-4222-b152-5c3d4b29e492,76,1,00:01:03.562,1,3,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.040029,,0b92e1b5-29c2-40f4-9476-0e55f00e8597,4320,Neymar da Silva Santos Junior,21,Left Wing,90.6,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da753df7-7af6-4e87-bcad-6f324cfafd62,91.1,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da753df7-7af6-4e87-bcad-6f324cfafd62,77,1,00:01:04.602,1,4,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.721037,,621902a9-b4ad-4257-a2e9-94f2dfa54112,4320,Neymar da Silva Santos Junior,21,Left Wing,91.1,27.5,5503.0,Lionel Andrés Messi Cuccittini,27.880459,0.6377623,2.0,Low Pass,113.5,44.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,d3029cf7-08ef-4ee0-bddc-97adef191696,,,,9.0,Incomplete,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621902a9-b4ad-4257-a2e9-94f2dfa54112,78,1,00:01:07.323,1,7,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,da753df7-7af6-4e87-bcad-6f324cfafd62,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,99.9,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3029cf7-08ef-4ee0-bddc-97adef191696,79,1,00:01:07.323,1,7,2,Ball Recovery,2,217,Barcelona,9,From Kick Off,208,Las Palmas,0.0,,da753df7-7af6-4e87-bcad-6f324cfafd62,26753,Javier Varas Herrera,1,Goalkeeper,7.5,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf7ac2cf-12cc-4b84-8ccc-dbd90ea3d57d,80,1,00:01:07.323,1,7,43,Carry,2,217,Barcelona,9,From Kick Off,208,Las Palmas,13.726364,,0098ea41-23c8-4c7c-80ee-717c7a3ac617,26753,Javier Varas Herrera,1,Goalkeeper,7.5,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3029cf7-08ef-4ee0-bddc-97adef191696,14.6,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0098ea41-23c8-4c7c-80ee-717c7a3ac617,81,1,00:01:21.049,1,21,30,Pass,2,217,Barcelona,9,From Kick Off,208,Las Palmas,5.53403,,03d1770c-6712-415e-8591-098f795ba970,26753,Javier Varas Herrera,1,Goalkeeper,14.6,47.0,6721.0,Willian José da Silva,82.90145,-0.5940246,3.0,High Pass,83.3,0.6,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03d1770c-6712-415e-8591-098f795ba970,82,1,00:01:26.583,1,26,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,208,Las Palmas,,,0098ea41-23c8-4c7c-80ee-717c7a3ac617,6721,Willian José da Silva,23,Center Forward,81.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdd07707-1511-4043-a4b5-3737bfaa6273,83,1,00:01:40.214,1,40,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,0.6763,,13c33f0b-8a89-49f3-af3b-bf9b3f33b9e7,4324,Daniel Alves da Silva,2,Right Back,37.3,80.0,11094.0,Arda Turan,7.9981246,-0.8296171,2.0,Low Pass,42.7,74.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13c33f0b-8a89-49f3-af3b-bf9b3f33b9e7,84,1,00:01:40.890,1,40,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,cdd07707-1511-4043-a4b5-3737bfaa6273,11094,Arda Turan,13,Right Center Midfield,42.7,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36ccda54-2325-4a35-9f93-60e30f5d3acf,85,1,00:01:40.890,1,40,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,0.12,,13c33f0b-8a89-49f3-af3b-bf9b3f33b9e7,11094,Arda Turan,13,Right Center Midfield,42.7,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6a6e311-ef64-46c2-ad20-6e82563cdfef,42.7,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6a6e311-ef64-46c2-ad20-6e82563cdfef,86,1,00:01:41.010,1,41,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,0.4956,,b5427cd1-0ab9-461e-8127-038966ba8223,11094,Arda Turan,13,Right Center Midfield,42.7,74.1,4324.0,Daniel Alves da Silva,7.605919,2.6485417,2.0,Low Pass,36.0,77.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5427cd1-0ab9-461e-8127-038966ba8223,87,1,00:01:41.506,1,41,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,d6a6e311-ef64-46c2-ad20-6e82563cdfef,4324,Daniel Alves da Silva,2,Right Back,36.0,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d040f86-78da-4d28-8749-dd6bb98ff359,88,1,00:01:41.506,1,41,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,0.8881,,04298165-b6d3-455c-804e-2a722a2bbd9c,4324,Daniel Alves da Silva,2,Right Back,36.0,77.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4584df17-5a7a-4efe-93b8-fc5e8423001f,35.2,76.4,b5427cd1-0ab9-461e-8127-038966ba8223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04298165-b6d3-455c-804e-2a722a2bbd9c,89,1,00:01:41.734,1,41,17,Pressure,3,217,Barcelona,4,From Throw In,208,Las Palmas,0.967251,,3d040f86-78da-4d28-8749-dd6bb98ff359,10755,Jonathan Viera Ramos,15,Left Center Midfield,84.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4584df17-5a7a-4efe-93b8-fc5e8423001f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4584df17-5a7a-4efe-93b8-fc5e8423001f,90,1,00:01:42.394,1,42,38,Miscontrol,3,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,04298165-b6d3-455c-804e-2a722a2bbd9c,4324,Daniel Alves da Silva,2,Right Back,35.2,76.4,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cefea6f4-5962-4fe1-b421-be9e361a0b1d,113,1,00:02:57.137,2,57,30,Pass,6,217,Barcelona,7,From Goal Kick,217,Barcelona,2.0124,,14042dcd-0a99-4255-bcaa-e47bbd2be691,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,45.0,10609.0,Jérémy Mathieu,28.397535,-1.4259112,1.0,Ground Pass,11.1,16.9,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14042dcd-0a99-4255-bcaa-e47bbd2be691,114,1,00:02:59.149,2,59,42,Ball Receipt*,6,217,Barcelona,7,From Goal Kick,217,Barcelona,,,cefea6f4-5962-4fe1-b421-be9e361a0b1d,10609,Jérémy Mathieu,5,Left Center Back,11.1,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f3c87d5-7660-45fd-8f9a-fa7251c32762,115,1,00:02:59.149,2,59,43,Carry,6,217,Barcelona,7,From Goal Kick,217,Barcelona,1.28,,14042dcd-0a99-4255-bcaa-e47bbd2be691,10609,Jérémy Mathieu,5,Left Center Back,11.1,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c499cd3-ab05-4d7c-850c-023368a5a83d,15.9,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c499cd3-ab05-4d7c-850c-023368a5a83d,116,1,00:03:00.429,3,0,30,Pass,6,217,Barcelona,7,From Goal Kick,217,Barcelona,1.2,,2a08f5ec-ff0d-4c88-aa04-c9c0f24d0fbe,10609,Jérémy Mathieu,5,Left Center Back,15.9,15.1,5211.0,Jordi Alba Ramos,16.05148,-0.7809929,1.0,Ground Pass,27.3,3.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a08f5ec-ff0d-4c88-aa04-c9c0f24d0fbe,117,1,00:03:01.629,3,1,42,Ball Receipt*,6,217,Barcelona,7,From Goal Kick,217,Barcelona,,,2c499cd3-ab05-4d7c-850c-023368a5a83d,5211,Jordi Alba Ramos,6,Left Back,27.3,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964d94f-fcd2-4c6d-89af-226e5beec0d6,118,1,00:03:01.629,3,1,43,Carry,6,217,Barcelona,7,From Goal Kick,217,Barcelona,1.0,,2a08f5ec-ff0d-4c88-aa04-c9c0f24d0fbe,5211,Jordi Alba Ramos,6,Left Back,27.3,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac67d52b-443b-4100-ac54-f0d5b34d4486,29.2,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac67d52b-443b-4100-ac54-f0d5b34d4486,119,1,00:03:02.629,3,2,30,Pass,6,217,Barcelona,7,From Goal Kick,217,Barcelona,2.606,,0202e49d-3916-4885-9a76-a5ccb71a125b,5211,Jordi Alba Ramos,6,Left Back,29.2,9.3,6379.0,Sergi Roberto Carnicer,26.68951,1.2976433,1.0,Ground Pass,36.4,35.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,30f87603-fb3b-4f69-aff9-d9d263c79784,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0202e49d-3916-4885-9a76-a5ccb71a125b,120,1,00:03:05.235,3,5,42,Ball Receipt*,6,217,Barcelona,7,From Goal Kick,217,Barcelona,,,ac67d52b-443b-4100-ac54-f0d5b34d4486,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,36.0,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30f87603-fb3b-4f69-aff9-d9d263c79784,121,1,00:03:05.235,3,5,2,Ball Recovery,6,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.0,,ac67d52b-443b-4100-ac54-f0d5b34d4486,10755,Jonathan Viera Ramos,15,Left Center Midfield,84.6,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
087fdd9d-7fab-4891-a31d-e0f4fcecc209,122,1,00:03:05.235,3,5,43,Carry,6,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.1884,,04d6dc7f-d035-47d2-bb33-2bd9618e138e,10755,Jonathan Viera Ramos,15,Left Center Midfield,84.6,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30f87603-fb3b-4f69-aff9-d9d263c79784,81.8,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04d6dc7f-d035-47d2-bb33-2bd9618e138e,123,1,00:03:05.423,3,5,30,Pass,6,217,Barcelona,7,From Goal Kick,208,Las Palmas,1.111627,,64734517-1cc0-4421-a019-d65444cd67d4,10755,Jonathan Viera Ramos,15,Left Center Midfield,81.8,47.8,6934.0,Jerónimo Figueroa Cabrera,18.724316,-1.164502,1.0,Ground Pass,89.2,30.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64734517-1cc0-4421-a019-d65444cd67d4,124,1,00:03:06.535,3,6,42,Ball Receipt*,6,217,Barcelona,7,From Goal Kick,208,Las Palmas,,,04d6dc7f-d035-47d2-bb33-2bd9618e138e,6934,Jerónimo Figueroa Cabrera,16,Left Midfield,89.2,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a30244f6-7cca-4406-9a5d-13d97bac9e76,125,1,00:03:06.535,3,6,43,Carry,6,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.070973,,64734517-1cc0-4421-a019-d65444cd67d4,6934,Jerónimo Figueroa Cabrera,16,Left Midfield,89.2,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881692fd-27b1-49f6-b805-23b6db549725,89.2,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881692fd-27b1-49f6-b805-23b6db549725,126,1,00:03:06.606,3,6,38,Miscontrol,6,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.0,,,6934,Jerónimo Figueroa Cabrera,16,Left Midfield,89.2,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ecfb83a-7212-4080-be18-d3af58cadf74,127,1,00:03:07.568,3,7,17,Pressure,6,217,Barcelona,7,From Goal Kick,208,Las Palmas,5.451712,,a667e4b3-df50-41f1-b2c1-d322d230911e,6934,Jerónimo Figueroa Cabrera,16,Left Midfield,95.3,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5acd322-e89d-4c18-8d17-6746aca3dffd,,,d5a13a89-0368-4714-be14-f32d1e967e24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5acd322-e89d-4c18-8d17-6746aca3dffd,128,1,00:03:08.589,3,8,2,Ball Recovery,6,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,6ecfb83a-7212-4080-be18-d3af58cadf74,4324,Daniel Alves da Silva,2,Right Back,20.5,62.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a667e4b3-df50-41f1-b2c1-d322d230911e,129,1,00:03:08.589,3,8,43,Carry,6,217,Barcelona,7,From Goal Kick,217,Barcelona,4.198493,,6ecfb83a-7212-4080-be18-d3af58cadf74,4324,Daniel Alves da Silva,2,Right Back,20.5,62.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,b5acd322-e89d-4c18-8d17-6746aca3dffd,15.2,75.4,d5a13a89-0368-4714-be14-f32d1e967e24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5a13a89-0368-4714-be14-f32d1e967e24,130,1,00:03:12.788,3,12,30,Pass,6,217,Barcelona,7,From Goal Kick,217,Barcelona,0.5851,,6ecfb83a-7212-4080-be18-d3af58cadf74,4324,Daniel Alves da Silva,2,Right Back,15.2,75.4,5506.0,Javier Alejandro Mascherano,10.916501,-1.515806,1.0,Ground Pass,15.8,64.5,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,a287a6f2-2868-4d69-af7f-1ccc61a7ddd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a287a6f2-2868-4d69-af7f-1ccc61a7ddd0,131,1,00:03:13.373,3,13,42,Ball Receipt*,6,217,Barcelona,7,From Goal Kick,217,Barcelona,,,d5a13a89-0368-4714-be14-f32d1e967e24,5506,Javier Alejandro Mascherano,3,Right Center Back,15.8,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8456737-25d3-43f0-85a7-8f7d96077177,132,1,00:03:13.373,3,13,43,Carry,6,217,Barcelona,7,From Goal Kick,217,Barcelona,0.08,,a287a6f2-2868-4d69-af7f-1ccc61a7ddd0,5506,Javier Alejandro Mascherano,3,Right Center Back,15.8,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f320603a-7d97-498d-97e5-3ce5fc573d14,15.8,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f320603a-7d97-498d-97e5-3ce5fc573d14,133,1,00:03:13.453,3,13,30,Pass,6,217,Barcelona,7,From Goal Kick,217,Barcelona,1.7207,,281dc1d7-daac-42bc-83c6-f0d95fcf5b10,5506,Javier Alejandro Mascherano,3,Right Center Back,15.8,64.5,5503.0,Lionel Andrés Messi Cuccittini,27.67255,0.20377393,2.0,Low Pass,42.9,70.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,882abc32-4c9d-4922-bde0-ff9bd2c6899b,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
