id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,dribble,duel,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,clearance,foul_committed,counterpress,ball_recovery,interception,foul_won,out,bad_behaviour,block,substitution,miscontrol,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,location,bad_behaviour_card_id,bad_behaviour_card_name,related_events_3,pass_switch,dribble_overrun,pass_through_ball,pass_technique_id,pass_technique_name,pass_deflected,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_4,ball_recovery_recovery_failure,pass_aerial_won,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,shot_end_location_2
dbff5a60-1c8f-4c4b-ac0c-138e380e1a77,1383,1,00:32:58.979,32,58,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,1.465023,,570b140a-24de-4404-99e9-b0cea3ee7101,5470,Ivan Rakitić,13,Right Center Midfield,59.7,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,22.177917,-2.9831154,1.0,Ground Pass,37.8,57.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570b140a-24de-4404-99e9-b0cea3ee7101,1384,1,00:33:00.444,33,0,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,dbff5a60-1c8f-4c4b-ac0c-138e380e1a77,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,37.8,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ba489c1-b4e1-4c01-bdf7-0eca1b076208,1385,1,00:33:00.444,33,0,43,Carry,53,217,Barcelona,4,From Throw In,217,Barcelona,2.969077,,570b140a-24de-4404-99e9-b0cea3ee7101,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,37.8,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f61e4de4-b69c-480f-addb-a03b0cab280f,46.0,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f61e4de4-b69c-480f-addb-a03b0cab280f,1386,1,00:33:03.413,33,3,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,0.933799,,edce31f4-2fca-46f9-8c22-a0d9b1fe0af8,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.0,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,12.808201,-0.82405293,1.0,Ground Pass,54.7,44.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edce31f4-2fca-46f9-8c22-a0d9b1fe0af8,1387,1,00:33:04.346,33,4,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,f61e4de4-b69c-480f-addb-a03b0cab280f,11094,Arda Turan,15,Left Center Midfield,54.7,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0367a3bb-3f24-40a1-8b87-6ac5089be83b,1388,1,00:33:04.346,33,4,43,Carry,53,217,Barcelona,4,From Throw In,217,Barcelona,1.085225,,edce31f4-2fca-46f9-8c22-a0d9b1fe0af8,11094,Arda Turan,15,Left Center Midfield,54.7,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeb44ac7-37b2-432b-8f36-c10a692d2283,54.9,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeb44ac7-37b2-432b-8f36-c10a692d2283,1389,1,00:33:05.432,33,5,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,1.053044,,84f5d072-1943-47bc-b376-a097b86cafc6,11094,Arda Turan,15,Left Center Midfield,54.9,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,16.824387,1.9038246,1.0,Ground Pass,49.4,62.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84f5d072-1943-47bc-b376-a097b86cafc6,1390,1,00:33:06.485,33,6,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,eeb44ac7-37b2-432b-8f36-c10a692d2283,5213,Gerard Piqué Bernabéu,3,Right Center Back,49.4,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b46ddf5-1afa-48a1-8071-5f3082b79816,1391,1,00:33:06.485,33,6,43,Carry,53,217,Barcelona,4,From Throw In,217,Barcelona,1.868332,,84f5d072-1943-47bc-b376-a097b86cafc6,5213,Gerard Piqué Bernabéu,3,Right Center Back,49.4,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd890b27-2031-4d86-860b-f3b1996015bd,50.5,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd890b27-2031-4d86-860b-f3b1996015bd,1392,1,00:33:08.353,33,8,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,3.316127,,c51061b2-5aa5-431e-9bc6-628337b69e82,5213,Gerard Piqué Bernabéu,3,Right Center Back,50.5,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,46.27764,-1.6986356,3.0,High Pass,44.6,15.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c51061b2-5aa5-431e-9bc6-628337b69e82,1393,1,00:33:11.669,33,11,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,fd890b27-2031-4d86-860b-f3b1996015bd,5506,Javier Alejandro Mascherano,5,Left Center Back,44.6,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d44e3b56-2566-4104-ac47-832671679cc8,1394,1,00:33:11.669,33,11,43,Carry,53,217,Barcelona,4,From Throw In,217,Barcelona,2.463473,,89c4f708-2513-4b8f-99be-95aed81825e4,5506,Javier Alejandro Mascherano,5,Left Center Back,44.6,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c51061b2-5aa5-431e-9bc6-628337b69e82,50.9,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89c4f708-2513-4b8f-99be-95aed81825e4,1395,1,00:33:14.133,33,14,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,1.643062,,222ceb5f-e0de-4085-a39f-81a2183bbbde,5506,Javier Alejandro Mascherano,5,Left Center Back,50.9,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,20.50561,1.2120256,1.0,Ground Pass,58.1,35.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222ceb5f-e0de-4085-a39f-81a2183bbbde,1396,1,00:33:15.776,33,15,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,89c4f708-2513-4b8f-99be-95aed81825e4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,58.1,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffa73668-2711-4cb6-a158-a3c2e7a26c40,1397,1,00:33:15.776,33,15,43,Carry,53,217,Barcelona,4,From Throw In,217,Barcelona,4.617457,,222ceb5f-e0de-4085-a39f-81a2183bbbde,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,58.1,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd765a22-68bf-4164-af7e-bcf2232dd033,78.8,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd765a22-68bf-4164-af7e-bcf2232dd033,1398,1,00:33:20.393,33,20,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,2.19352,,c7c2c66b-456c-4594-86d9-e022eea18d3a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.8,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,38.14512,1.2034342,2.0,Low Pass,92.5,72.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7c2c66b-456c-4594-86d9-e022eea18d3a,1399,1,00:33:22.587,33,22,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,bd765a22-68bf-4164-af7e-bcf2232dd033,6379,Sergi Roberto Carnicer,2,Right Back,92.5,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30706df4-0d65-4fcc-b7b0-571fb6b3cb27,1400,1,00:33:22.587,33,22,43,Carry,53,217,Barcelona,4,From Throw In,217,Barcelona,2.927346,,bb4e8660-1a08-457a-ba4c-b7a22307a977,6379,Sergi Roberto Carnicer,2,Right Back,92.5,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7c2c66b-456c-4594-86d9-e022eea18d3a,93.7,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb4e8660-1a08-457a-ba4c-b7a22307a977,1401,1,00:33:25.514,33,25,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,0.918611,,38da4097-3d54-479b-ab33-51f52edfd866,6379,Sergi Roberto Carnicer,2,Right Back,93.7,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,7.6967525,-2.7128146,1.0,Ground Pass,86.7,59.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38da4097-3d54-479b-ab33-51f52edfd866,1402,1,00:33:26.433,33,26,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,bb4e8660-1a08-457a-ba4c-b7a22307a977,5470,Ivan Rakitić,13,Right Center Midfield,86.7,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20697129-1c78-4f1d-bd6c-ebe5c69cd5a5,1403,1,00:33:26.433,33,26,43,Carry,53,217,Barcelona,4,From Throw In,217,Barcelona,0.645404,,38da4097-3d54-479b-ab33-51f52edfd866,5470,Ivan Rakitić,13,Right Center Midfield,86.7,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceb589b9-9460-440a-befc-0adcfdd14c37,86.7,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ceb589b9-9460-440a-befc-0adcfdd14c37,1404,1,00:33:27.078,33,27,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,0.713213,,f25e08be-0dd4-45e1-83fa-7811431421bb,5470,Ivan Rakitić,13,Right Center Midfield,86.7,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.375452,-1.111459,1.0,Ground Pass,91.3,50.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f25e08be-0dd4-45e1-83fa-7811431421bb,1405,1,00:33:27.791,33,27,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,ceb589b9-9460-440a-befc-0adcfdd14c37,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,91.3,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6e647c0-4379-48c3-ac7a-a87c6f955ab9,1406,1,00:33:27.791,33,27,43,Carry,53,217,Barcelona,4,From Throw In,217,Barcelona,5.634587,,2cd8bd35-9fca-4acc-8a27-78e962a2a1c8,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,91.3,50.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,4d8450a3-087f-4230-be5c-c1363c0894b8,91.1,30.1,,,,,,,,,,,,,,,,,f25e08be-0dd4-45e1-83fa-7811431421bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cd8bd35-9fca-4acc-8a27-78e962a2a1c8,1407,1,00:33:31.676,33,31,17,Pressure,53,217,Barcelona,4,From Throw In,222,Villarreal,1.799291,,4d8450a3-087f-4230-be5c-c1363c0894b8,22819,Bruno Soriano Llido,11,Left Defensive Midfield,27.5,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6e647c0-4379-48c3-ac7a-a87c6f955ab9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d8450a3-087f-4230-be5c-c1363c0894b8,1408,1,00:33:33.426,33,33,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,0.693332,,04a1fd00-bc11-475d-ad33-5c0a44e6b5c5,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,91.1,30.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2cd8bd35-9fca-4acc-8a27-78e962a2a1c8,,,4320.0,Neymar da Silva Santos Junior,8.105554,0.037020117,1.0,Ground Pass,99.2,30.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04a1fd00-bc11-475d-ad33-5c0a44e6b5c5,1409,1,00:33:34.119,33,34,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,4d8450a3-087f-4230-be5c-c1363c0894b8,4320,Neymar da Silva Santos Junior,21,Left Wing,99.2,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14e26c05-ea53-42d1-8e70-9a2dfba76d73,1410,1,00:33:34.119,33,34,43,Carry,53,217,Barcelona,4,From Throw In,217,Barcelona,0.51762,,04a1fd00-bc11-475d-ad33-5c0a44e6b5c5,4320,Neymar da Silva Santos Junior,21,Left Wing,99.2,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372cbdce-e061-4f3f-b51b-1e09231e8d0f,98.8,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372cbdce-e061-4f3f-b51b-1e09231e8d0f,1411,1,00:33:34.637,33,34,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,0.599048,,25340c53-4e7e-412b-bb0c-3ed7f1dcbf75,4320,Neymar da Silva Santos Junior,21,Left Wing,98.8,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,7.106335,1.6130247,2.0,Low Pass,98.5,37.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25340c53-4e7e-412b-bb0c-3ed7f1dcbf75,1412,1,00:33:35.170,33,35,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,372cbdce-e061-4f3f-b51b-1e09231e8d0f,11094,Arda Turan,15,Left Center Midfield,98.5,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a48877cf-f320-4b87-9982-16aab98c3943,1413,1,00:33:35.170,33,35,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,0.640495,,8c99ef60-e2d9-4cda-a490-502f07c58a80,11094,Arda Turan,15,Left Center Midfield,98.5,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.4378304,-2.5790946,2.0,Low Pass,93.9,34.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c99ef60-e2d9-4cda-a490-502f07c58a80,1414,1,00:33:35.810,33,35,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,a48877cf-f320-4b87-9982-16aab98c3943,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,93.9,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
