id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,counterpress,under_pressure,dribble,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception,out,clearance,duel,miscontrol,injury_stoppage,foul_committed,foul_won,ball_recovery,substitution,block,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,pass_aerial_won,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_through_ball,pass_technique_id,pass_technique_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,block_offensive,dribble_outcome_id,dribble_outcome_name,pass_outswinging,related_events_3,foul_committed_advantage,foul_won_advantage,dribble_overrun,ball_recovery_offensive
49a2cb1d-8ebb-4726-8067-74183b92214a,3172,2,00:34:48.229,79,48,42,Ball Receipt*,174,217,Barcelona,7,From Goal Kick,217,Barcelona,,,82497b38-0d9d-4ec8-80d0-fdb6a690923d,,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,53.7,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aa029e6-7888-495f-b4bb-6755f5714467,3173,2,00:34:48.229,79,48,43,Carry,174,217,Barcelona,7,From Goal Kick,217,Barcelona,4.101211,,49a2cb1d-8ebb-4726-8067-74183b92214a,,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,53.7,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7e9ed8f-df7c-4e5a-8438-3dd35e260b55,,,,,,,,,,,,,,,86.9,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7e9ed8f-df7c-4e5a-8438-3dd35e260b55,3174,2,00:34:52.330,79,52,30,Pass,174,217,Barcelona,7,From Goal Kick,217,Barcelona,2.158226,,ea994cd8-318d-4883-b48e-104a3f1a916a,,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,86.9,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,28.287807,1.3498268,1.0,Ground Pass,93.1,60.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea994cd8-318d-4883-b48e-104a3f1a916a,3175,2,00:34:54.489,79,54,42,Ball Receipt*,174,217,Barcelona,7,From Goal Kick,217,Barcelona,,,d7e9ed8f-df7c-4e5a-8438-3dd35e260b55,,4324.0,Daniel Alves da Silva,2.0,Right Back,93.1,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c75679-7b20-4124-a22f-944c37fedbac,3176,2,00:34:54.489,79,54,43,Carry,174,217,Barcelona,7,From Goal Kick,217,Barcelona,1.479176,,0b264165-c9ab-4646-ac02-99c7371b4a21,,4324.0,Daniel Alves da Silva,2.0,Right Back,93.1,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea994cd8-318d-4883-b48e-104a3f1a916a,,,,,,,,,,,,,,,95.0,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b264165-c9ab-4646-ac02-99c7371b4a21,3177,2,00:34:55.968,79,55,30,Pass,174,217,Barcelona,7,From Goal Kick,217,Barcelona,1.005659,,2c80a7d1-adee-46a8-86cd-84717884d4f0,,4324.0,Daniel Alves da Silva,2.0,Right Back,95.0,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,9.394147,-1.7744548,1.0,Ground Pass,93.1,50.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c80a7d1-adee-46a8-86cd-84717884d4f0,3178,2,00:34:56.973,79,56,42,Ball Receipt*,174,217,Barcelona,7,From Goal Kick,217,Barcelona,,,0b264165-c9ab-4646-ac02-99c7371b4a21,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,93.1,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7321ca3-d5ec-4d70-99cf-f21fbfd5fe30,3179,2,00:34:56.973,79,56,43,Carry,174,217,Barcelona,7,From Goal Kick,217,Barcelona,0.63678503,,0eebd298-9341-43f8-84e9-bc8f68546348,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,93.1,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c80a7d1-adee-46a8-86cd-84717884d4f0,,,,,,,,,,,,,,,95.4,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eebd298-9341-43f8-84e9-bc8f68546348,3180,2,00:34:57.610,79,57,30,Pass,174,217,Barcelona,7,From Goal Kick,217,Barcelona,0.529239,,e60ea188-4ac9-44c5-af8f-2740b6591542,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,95.4,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,5.2,0.0,1.0,Ground Pass,100.6,51.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60ea188-4ac9-44c5-af8f-2740b6591542,3181,2,00:34:58.139,79,58,42,Ball Receipt*,174,217,Barcelona,7,From Goal Kick,217,Barcelona,,,0eebd298-9341-43f8-84e9-bc8f68546348,,3508.0,Sandro Ramírez Castillo,12.0,Right Midfield,100.6,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e764f72-3819-472b-89e7-fef92e48e725,3182,2,00:34:58.139,79,58,30,Pass,174,217,Barcelona,7,From Goal Kick,217,Barcelona,0.636825,,958480a2-6cc9-4d56-835b-d8d43142beab,,3508.0,Sandro Ramírez Castillo,12.0,Right Midfield,100.6,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,6.228965,1.4743226,1.0,Ground Pass,101.2,59.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958480a2-6cc9-4d56-835b-d8d43142beab,3183,2,00:34:58.776,79,58,42,Ball Receipt*,174,217,Barcelona,7,From Goal Kick,217,Barcelona,,,3e764f72-3819-472b-89e7-fef92e48e725,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,101.2,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4527f6d-90ed-4985-9d0b-e6fa1e3eb595,3184,2,00:34:58.776,79,58,43,Carry,174,217,Barcelona,7,From Goal Kick,217,Barcelona,0.05318,,10e9e0ea-abdc-48d6-8f1a-6392f1a1dbb3,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,101.2,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958480a2-6cc9-4d56-835b-d8d43142beab,,,,,,,,,,,,,,,104.0,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10e9e0ea-abdc-48d6-8f1a-6392f1a1dbb3,3185,2,00:34:58.830,79,58,14,Dribble,174,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,1b635dbf-8452-44cf-8eef-c1685bb022e0,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,104.0,60.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,
8ec9c0b0-a223-477c-baf4-09db1255468f,3213,2,00:35:24.188,80,24,30,Pass,176,217,Barcelona,1,Regular Play,217,Barcelona,0.717105,,583047b2-8c1b-4f5f-9307-4ed8f9910e68,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,29.8,47.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,6da87cf2-2bcc-4ff5-96cb-e882f114d67a,5216.0,Andrés Iniesta Luján,9.080198,1.8611983,2.0,Low Pass,27.2,56.4,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6da87cf2-2bcc-4ff5-96cb-e882f114d67a,3214,2,00:35:24.905,80,24,42,Ball Receipt*,176,217,Barcelona,1,Regular Play,217,Barcelona,,,8ec9c0b0-a223-477c-baf4-09db1255468f,,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,27.2,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649c8c88-b734-4b35-b93b-913f6a0c8d6e,3215,2,00:35:24.905,80,24,43,Carry,176,217,Barcelona,1,Regular Play,217,Barcelona,2.794926,,6da87cf2-2bcc-4ff5-96cb-e882f114d67a,,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,27.2,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0196bb3-43fa-4ee1-bc60-d86c57e8ecd5,,,,,,,,,,,,,,,33.4,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0196bb3-43fa-4ee1-bc60-d86c57e8ecd5,3216,2,00:35:27.700,80,27,30,Pass,176,217,Barcelona,1,Regular Play,217,Barcelona,1.36448,,26dd4d2c-353f-4b58-bb27-5ed539010ca3,,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,33.4,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,22.983908,-0.5240031,1.0,Ground Pass,53.3,37.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26dd4d2c-353f-4b58-bb27-5ed539010ca3,3217,2,00:35:29.064,80,29,42,Ball Receipt*,176,217,Barcelona,1,Regular Play,217,Barcelona,,,a0196bb3-43fa-4ee1-bc60-d86c57e8ecd5,,4320.0,Neymar da Silva Santos Junior,16.0,Left Midfield,53.3,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23f2e759-81fc-4fce-8615-3a139e62a209,3218,2,00:35:29.064,80,29,43,Carry,176,217,Barcelona,1,Regular Play,217,Barcelona,2.283823,,26dd4d2c-353f-4b58-bb27-5ed539010ca3,,4320.0,Neymar da Silva Santos Junior,16.0,Left Midfield,53.3,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dc33e51-17d5-45c8-ad24-b1b02c0029d1,,,,,,,,,,,,,,,59.1,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dc33e51-17d5-45c8-ad24-b1b02c0029d1,3219,2,00:35:31.348,80,31,38,Miscontrol,176,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,4320.0,Neymar da Silva Santos Junior,16.0,Left Midfield,59.1,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c73f5f81-8267-420b-a1fa-cc2612e6a21a,3220,2,00:35:31.815,80,31,17,Pressure,176,217,Barcelona,1,Regular Play,216,Getafe,0.791334,,1c867077-425d-41b8-b2b4-5600fdc3ad6b,,27054.0,Roberto Lago Soto,6.0,Left Back,48.4,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
