id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,duel,clearance,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,counterpress,foul_committed,foul_won,dribble,off_camera,interception,ball_recovery,miscontrol,substitution,block,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,related_events_2,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_card_id,foul_committed_card_name,pass_switch,pass_aerial_won,miscontrol_aerial_won,related_events_3,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,player,position,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,clearance_aerial_won,pass_inswinging,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,dribble_overrun,clearance_left_foot,related_events_4,shot_end_location_2,block_offensive,clearance_right_foot,shot_first_time,foul_committed_offensive
0aa50e94-8c2c-4e5e-af08-05568df3e4fe,2894,2,00:25:35.412,70,35,30,Pass,119,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.097162,,6796bd17-fb71-4acd-9112-c2dbba1ecf77,4788.0,Jesús Gámez Duarte,6.0,Left Back,49.9,2.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5633.0,Yannick Ferreira Carrasco,4.2,0.0,2.0,Low Pass,54.1,2.5,38.0,Left Foot,,,,ae8a0d2d-efaa-42e8-8fb9-f4fa2c581418,,,9.0,Incomplete,,,,e5ec8a3e-72ee-410f-b74d-9568b0acd778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae8a0d2d-efaa-42e8-8fb9-f4fa2c581418,2895,2,00:25:35.509,70,35,42,Ball Receipt*,119,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,0aa50e94-8c2c-4e5e-af08-05568df3e4fe,5633.0,Yannick Ferreira Carrasco,23.0,Center Forward,67.8,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6796bd17-fb71-4acd-9112-c2dbba1ecf77,2896,2,00:25:35.509,70,35,6,Block,119,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,0aa50e94-8c2c-4e5e-af08-05568df3e4fe,11094.0,Arda Turan,13.0,Right Center Midfield,66.0,77.6,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616eac8b-7597-4178-98b7-2d6b7be6024a,2930,2,00:26:16.806,71,16,30,Pass,121,217,Barcelona,1,Regular Play,217,Barcelona,2.1592,,31b64d1a-db89-45c0-b084-1c1ea189a936,11094.0,Arda Turan,13.0,Right Center Midfield,25.6,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,12.423365,-2.7536125,2.0,Low Pass,14.1,33.3,40.0,Right Foot,66.0,Recovery,,67a0d1ab-5bf2-4e34-b508-bac70d605536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31b64d1a-db89-45c0-b084-1c1ea189a936,2931,2,00:26:18.965,71,18,42,Ball Receipt*,121,217,Barcelona,1,Regular Play,217,Barcelona,,,616eac8b-7597-4178-98b7-2d6b7be6024a,5211.0,Jordi Alba Ramos,6.0,Left Back,14.1,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b0a73dd-c1d5-4348-9a21-6f08d3c3b482,2932,2,00:26:18.965,71,18,43,Carry,121,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,31b64d1a-db89-45c0-b084-1c1ea189a936,5211.0,Jordi Alba Ramos,6.0,Left Back,14.1,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a30d7e58-4f5d-4c86-83d4-671f1c7e7c2c,13.8,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a30d7e58-4f5d-4c86-83d4-671f1c7e7c2c,2933,2,00:26:19.005,71,19,30,Pass,121,217,Barcelona,1,Regular Play,217,Barcelona,0.988422,,f4a0e259-24be-4ff7-bb5b-c02661f199a7,5211.0,Jordi Alba Ramos,6.0,Left Back,13.8,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,11.676472,2.5512147,1.0,Ground Pass,4.1,39.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631fa68-1c0f-4d57-9e9e-6491baff5bd7,2934,2,00:26:19.619,71,19,17,Pressure,121,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.3696,,,6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,111.5,39.8,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4a0e259-24be-4ff7-bb5b-c02661f199a7,2935,2,00:26:19.993,71,19,42,Ball Receipt*,121,217,Barcelona,1,Regular Play,217,Barcelona,,,a30d7e58-4f5d-4c86-83d4-671f1c7e7c2c,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,4.1,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bce20e3d-5a91-4319-bb68-79f3f0a7ff22,2936,2,00:26:19.993,71,19,43,Carry,121,217,Barcelona,1,Regular Play,217,Barcelona,0.119778,,d7c27652-89f2-4e9b-a95c-5ad875b28c5d,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,4.1,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4a0e259-24be-4ff7-bb5b-c02661f199a7,2.3,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7c27652-89f2-4e9b-a95c-5ad875b28c5d,2937,2,00:26:20.113,71,20,30,Pass,121,217,Barcelona,1,Regular Play,217,Barcelona,2.0435,,88bda312-ed51-4151-8596-5985c6d0f80f,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,2.3,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,44.058598,-0.6144448,3.0,High Pass,38.3,14.0,40.0,Right Foot,,,,dfb1fb70-6ea8-4b76-9813-da31f31ff886,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88bda312-ed51-4151-8596-5985c6d0f80f,2938,2,00:26:22.157,71,22,42,Ball Receipt*,121,217,Barcelona,1,Regular Play,217,Barcelona,,,d7c27652-89f2-4e9b-a95c-5ad875b28c5d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,43.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93c20cd3-248f-487e-a11f-72cfacbfe59b,2958,2,00:26:53.347,71,53,30,Pass,123,217,Barcelona,4,From Throw In,217,Barcelona,1.376,,5dc66e37-a928-4c8e-af1c-62e2eea825a9,5211.0,Jordi Alba Ramos,6.0,Left Back,31.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,16.608732,0.2931869,3.0,High Pass,47.6,4.9,,,67.0,Throw-in,,d4d05df3-a659-4af2-bc5e-7795d21ee2e2,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d05df3-a659-4af2-bc5e-7795d21ee2e2,2959,2,00:26:54.723,71,54,42,Ball Receipt*,123,217,Barcelona,4,From Throw In,217,Barcelona,,,93c20cd3-248f-487e-a11f-72cfacbfe59b,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,49.1,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dc66e37-a928-4c8e-af1c-62e2eea825a9,2960,2,00:26:54.723,71,54,30,Pass,123,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.963,,93c20cd3-248f-487e-a11f-72cfacbfe59b,6375.0,Juan Francisco Torres Belén,2.0,Right Back,72.5,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.0,Jorge Resurrección Merodio,7.300685,-0.4084889,3.0,High Pass,79.2,72.3,37.0,Head,66.0,Recovery,,ba9594dc-24dd-4dee-aa2a-7f5d8af71de7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba9594dc-24dd-4dee-aa2a-7f5d8af71de7,2961,2,00:26:55.686,71,55,42,Ball Receipt*,123,217,Barcelona,4,From Throw In,212,Atlético Madrid,,,5dc66e37-a928-4c8e-af1c-62e2eea825a9,5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,79.2,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805bae0a-76a2-495a-b222-ac6eb299adbb,2962,2,00:26:55.770,71,55,30,Pass,123,217,Barcelona,4,From Throw In,212,Atlético Madrid,2.4481,,0453f6f2-5540-48e0-bfca-c13012f657b1,5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,77.6,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.135417,-1.0850004,3.0,High Pass,84.2,58.3,37.0,Head,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0453f6f2-5540-48e0-bfca-c13012f657b1,2963,2,00:26:58.218,71,58,30,Pass,123,217,Barcelona,4,From Throw In,217,Barcelona,1.399807,,805bae0a-76a2-495a-b222-ac6eb299adbb,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,35.9,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,17.713837,0.849311,1.0,Ground Pass,47.6,35.1,40.0,Right Foot,66.0,Recovery,,d43744e3-6cb8-4ae1-b116-58148f4f386a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d43744e3-6cb8-4ae1-b116-58148f4f386a,2964,2,00:26:59.618,71,59,42,Ball Receipt*,123,217,Barcelona,4,From Throw In,217,Barcelona,,,0453f6f2-5540-48e0-bfca-c13012f657b1,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,47.6,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478140a9-dae2-41da-9878-7dbf617aaccc,2965,2,00:26:59.618,71,59,43,Carry,123,217,Barcelona,4,From Throw In,217,Barcelona,4.974993,,0c4f5f86-b8db-409d-8633-f0edf3c9814c,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,47.6,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d43744e3-6cb8-4ae1-b116-58148f4f386a,76.1,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c4f5f86-b8db-409d-8633-f0edf3c9814c,2966,2,00:27:04.593,72,4,30,Pass,123,217,Barcelona,4,From Throw In,217,Barcelona,1.626898,,336a53ac-a329-4aed-b93a-661e58d45f40,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,76.1,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,14.766516,0.5485494,1.0,Ground Pass,88.7,58.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336a53ac-a329-4aed-b93a-661e58d45f40,2967,2,00:27:06.220,72,6,42,Ball Receipt*,123,217,Barcelona,4,From Throw In,217,Barcelona,,,0c4f5f86-b8db-409d-8633-f0edf3c9814c,11094.0,Arda Turan,13.0,Right Center Midfield,88.7,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8d90746-9221-47fc-a49b-8b85a14241f5,2968,2,00:27:06.220,72,6,43,Carry,123,217,Barcelona,4,From Throw In,217,Barcelona,0.16000201,,336a53ac-a329-4aed-b93a-661e58d45f40,11094.0,Arda Turan,13.0,Right Center Midfield,88.7,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea3373f3-762c-4267-a23f-d58931995258,88.7,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
