id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry,foul_won,goalkeeper,clearance,ball_recovery,shot,counterpress,dribble,duel,ball_receipt,interception,block,out,foul_committed,miscontrol,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,foul_won_defensive,pass_switch,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,related_events,ball_recovery_recovery_failure,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_head,pass_outswinging,related_events_3,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,block_deflection
b482326b-b305-4d7c-8276-8afaa84d8996,205,1,00:04:34.242,4,34,43,Carry,13,217,Barcelona,1,Regular Play,217,Barcelona,2.4458,,9368603d-392c-4504-b713-efa0ec352b95,,5211,Jordi Alba Ramos,6,Left Back,110.3,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7240462-696b-480b-82e0-80c6d3585a01,114.2,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7240462-696b-480b-82e0-80c6d3585a01,206,1,00:04:36.688,4,36,30,Pass,13,217,Barcelona,1,Regular Play,217,Barcelona,2.17747,,f6a346e3-4244-4bac-8f0a-a988685f98ce,,5211,Jordi Alba Ramos,6,Left Back,114.2,13.6,5216.0,Andrés Iniesta Luján,22.543514,-3.0794506,1.0,Ground Pass,91.7,12.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6a346e3-4244-4bac-8f0a-a988685f98ce,207,1,00:04:38.865,4,38,42,Ball Receipt*,13,217,Barcelona,1,Regular Play,217,Barcelona,,,c7240462-696b-480b-82e0-80c6d3585a01,,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.7,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff616b34-349e-495e-8408-4ecfe37b93c3,208,1,00:04:38.865,4,38,43,Carry,13,217,Barcelona,1,Regular Play,217,Barcelona,2.89783,,ce04b333-ec74-4356-aadc-797f77967606,,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.7,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6a346e3-4244-4bac-8f0a-a988685f98ce,91.7,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce04b333-ec74-4356-aadc-797f77967606,209,1,00:04:41.763,4,41,30,Pass,13,217,Barcelona,1,Regular Play,217,Barcelona,1.9042,,c709c7dd-9b53-4563-8b13-273642a116d3,,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.7,12.2,5211.0,Jordi Alba Ramos,13.679546,-0.23611365,1.0,Ground Pass,105.0,9.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c709c7dd-9b53-4563-8b13-273642a116d3,210,1,00:04:43.667,4,43,42,Ball Receipt*,13,217,Barcelona,1,Regular Play,217,Barcelona,,,ce04b333-ec74-4356-aadc-797f77967606,,5211,Jordi Alba Ramos,6,Left Back,105.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1c1e418-f282-4a95-a6cc-c4dab8eee889,211,1,00:04:43.667,4,43,43,Carry,13,217,Barcelona,1,Regular Play,217,Barcelona,1.5487,,c709c7dd-9b53-4563-8b13-273642a116d3,,5211,Jordi Alba Ramos,6,Left Back,105.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eab36e1d-9321-4573-a4ce-9d52be1eb769,106.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eab36e1d-9321-4573-a4ce-9d52be1eb769,212,1,00:04:45.216,4,45,30,Pass,13,217,Barcelona,1,Regular Play,217,Barcelona,0.8388,,384f207c-a8aa-45b1-8211-e8805363c5da,,5211,Jordi Alba Ramos,6,Left Back,106.1,9.0,4320.0,Neymar da Silva Santos Junior,14.727186,2.4668517,1.0,Ground Pass,94.6,18.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384f207c-a8aa-45b1-8211-e8805363c5da,213,1,00:04:46.055,4,46,42,Ball Receipt*,13,217,Barcelona,1,Regular Play,217,Barcelona,,,eab36e1d-9321-4573-a4ce-9d52be1eb769,,4320,Neymar da Silva Santos Junior,21,Left Wing,94.6,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5fed1d2-8cb5-478d-b1da-24269ae0a4f2,214,1,00:04:46.055,4,46,43,Carry,13,217,Barcelona,1,Regular Play,217,Barcelona,1.6478,,24836900-933b-495d-b16d-85bacf8ca373,,4320,Neymar da Silva Santos Junior,21,Left Wing,94.6,18.2,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,384f207c-a8aa-45b1-8211-e8805363c5da,92.4,22.4,943f30cd-7df7-453e-8654-1f6ec7e01c7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943f30cd-7df7-453e-8654-1f6ec7e01c7c,215,1,00:04:47.011,4,47,17,Pressure,13,217,Barcelona,1,Regular Play,221,Levante UD,0.513844,,c5fed1d2-8cb5-478d-b1da-24269ae0a4f2,,24149,José Antonio García Rabasco,13,Right Center Midfield,23.6,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24836900-933b-495d-b16d-85bacf8ca373,216,1,00:04:47.702,4,47,30,Pass,13,217,Barcelona,1,Regular Play,217,Barcelona,1.9396,,c04a7699-74b2-4dbf-af54-81cb166fb536,,4320,Neymar da Silva Santos Junior,21,Left Wing,92.4,22.4,5503.0,Lionel Andrés Messi Cuccittini,22.709469,1.912043,2.0,Low Pass,84.8,43.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c04a7699-74b2-4dbf-af54-81cb166fb536,217,1,00:04:49.642,4,49,42,Ball Receipt*,13,217,Barcelona,1,Regular Play,217,Barcelona,,,24836900-933b-495d-b16d-85bacf8ca373,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.8,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cabca53-3f17-4344-b333-4603d0dd3480,218,1,00:04:49.642,4,49,43,Carry,13,217,Barcelona,1,Regular Play,217,Barcelona,0.7277,,05789750-cadd-4d6e-9995-b249aa89f694,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.8,43.8,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,8d669d89-0d5a-4077-9e7b-031c22031efc,85.0,44.5,c04a7699-74b2-4dbf-af54-81cb166fb536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d669d89-0d5a-4077-9e7b-031c22031efc,219,1,00:04:50.172,4,50,17,Pressure,13,217,Barcelona,1,Regular Play,221,Levante UD,0.369296,,05789750-cadd-4d6e-9995-b249aa89f694,,6668,José Luis Morales Nogales,21,Left Wing,33.5,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cabca53-3f17-4344-b333-4603d0dd3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05789750-cadd-4d6e-9995-b249aa89f694,220,1,00:04:50.370,4,50,30,Pass,13,217,Barcelona,1,Regular Play,217,Barcelona,1.6641,,711afb97-cac7-4dc7-a431-078519d49be0,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.0,44.5,4320.0,Neymar da Silva Santos Junior,30.220854,-0.55403954,3.0,High Pass,110.7,28.6,38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,8d669d89-0d5a-4077-9e7b-031c22031efc,,,d17424cb-6db9-4b01-8935-af2c6840d727,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711afb97-cac7-4dc7-a431-078519d49be0,221,1,00:04:52.034,4,52,42,Ball Receipt*,13,217,Barcelona,1,Regular Play,217,Barcelona,,,05789750-cadd-4d6e-9995-b249aa89f694,,4320,Neymar da Silva Santos Junior,21,Left Wing,112.4,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
d17424cb-6db9-4b01-8935-af2c6840d727,222,1,00:04:52.034,4,52,30,Pass,13,217,Barcelona,1,Regular Play,221,Levante UD,1.78215,,05789750-cadd-4d6e-9995-b249aa89f694,,8801,Iván López Mendoza,2,Right Back,9.4,51.5,,,9.38616,2.89403,2.0,Low Pass,0.3,53.8,37.0,Head,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4076e17-6eea-4a49-9c54-7eec7b8aa261,223,1,00:05:17.142,5,17,30,Pass,14,217,Barcelona,2,From Corner,217,Barcelona,1.4514,,9990c3ea-d5bb-4231-93c3-b68a86883b32,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,120.0,0.1,,,36.684875,1.7157774,3.0,High Pass,114.7,36.4,38.0,Left Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,Outswinging,,,,,,,True,,,,,,,,,,,,,
9990c3ea-d5bb-4231-93c3-b68a86883b32,224,1,00:05:18.594,5,18,9,Clearance,14,217,Barcelona,2,From Corner,221,Levante UD,0.0,,d4076e17-6eea-4a49-9c54-7eec7b8aa261,,6647,Zouhair Feddal,5,Left Center Back,5.4,43.7,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
8b17ea7b-75c3-41d4-9306-c450e90e3b7c,225,1,00:05:20.375,5,20,2,Ball Recovery,14,217,Barcelona,2,From Corner,221,Levante UD,0.0,,,,6668,José Luis Morales Nogales,21,Left Wing,32.4,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299c2e83-ce20-4bdd-bfb5-72f4c951fa29,226,1,00:05:21.109,5,21,30,Pass,14,217,Barcelona,2,From Corner,217,Barcelona,1.3903,,d07862c3-28e2-417e-a02c-d19132c2f122,,5211,Jordi Alba Ramos,6,Left Back,85.4,22.1,,,16.5,0.6435011,3.0,High Pass,98.6,32.0,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d07862c3-28e2-417e-a02c-d19132c2f122,227,1,00:05:22.499,5,22,9,Clearance,14,217,Barcelona,2,From Corner,221,Levante UD,0.0,,299c2e83-ce20-4bdd-bfb5-72f4c951fa29,,26012,David Navarro Pedrós,3,Right Center Back,21.5,48.1,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465dcfe8-fb39-4b36-877d-4a0ff239979f,228,1,00:05:22.649,5,22,6,Block,14,217,Barcelona,2,From Corner,221,Levante UD,0.0,,,,27122,Simão Mate,10,Center Defensive Midfield,29.2,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f26f363-476a-4d6d-adf5-cb5869a95e01,229,1,00:05:23.743,5,23,30,Pass,14,217,Barcelona,2,From Corner,217,Barcelona,1.159,,c2a89234-b2da-49d1-a81f-4b34d63b2505,,5213,Gerard Piqué Bernabéu,3,Right Center Back,98.6,29.9,5470.0,Ivan Rakitić,10.36002,-2.500022,2.0,Low Pass,90.3,23.7,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2a89234-b2da-49d1-a81f-4b34d63b2505,230,1,00:05:24.902,5,24,42,Ball Receipt*,14,217,Barcelona,2,From Corner,217,Barcelona,,,7f26f363-476a-4d6d-adf5-cb5869a95e01,,5470,Ivan Rakitić,13,Right Center Midfield,90.3,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4ec9605-59d0-4ce8-92e9-80050d4fc635,231,1,00:05:24.902,5,24,43,Carry,14,217,Barcelona,2,From Corner,217,Barcelona,1.0129,,30fa9283-9e3c-482d-a8c4-daf790775b42,,5470,Ivan Rakitić,13,Right Center Midfield,90.3,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2a89234-b2da-49d1-a81f-4b34d63b2505,91.2,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30fa9283-9e3c-482d-a8c4-daf790775b42,232,1,00:05:25.915,5,25,30,Pass,14,217,Barcelona,2,From Corner,217,Barcelona,1.28,,9c56a4e7-f075-4955-a4aa-c96359aec552,,5470,Ivan Rakitić,13,Right Center Midfield,91.2,21.6,5503.0,Lionel Andrés Messi Cuccittini,15.6,-1.1760052,1.0,Ground Pass,97.2,7.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c56a4e7-f075-4955-a4aa-c96359aec552,233,1,00:05:27.195,5,27,42,Ball Receipt*,14,217,Barcelona,2,From Corner,217,Barcelona,,,30fa9283-9e3c-482d-a8c4-daf790775b42,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,97.2,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcff368d-5125-483e-be91-36214a2339e6,234,1,00:05:27.195,5,27,43,Carry,14,217,Barcelona,2,From Corner,217,Barcelona,2.4493,,1cb976c6-1cde-45bb-be86-2f5027c4a869,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,97.2,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c56a4e7-f075-4955-a4aa-c96359aec552,99.9,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cb976c6-1cde-45bb-be86-2f5027c4a869,235,1,00:05:29.644,5,29,30,Pass,14,217,Barcelona,2,From Corner,217,Barcelona,1.0184,,ca7b80b9-e8b7-4689-b40f-b0f3caa5d72f,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,99.9,19.1,4320.0,Neymar da Silva Santos Junior,11.940268,1.9481922,1.0,Ground Pass,95.5,30.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca7b80b9-e8b7-4689-b40f-b0f3caa5d72f,236,1,00:05:30.662,5,30,42,Ball Receipt*,14,217,Barcelona,2,From Corner,217,Barcelona,,,1cb976c6-1cde-45bb-be86-2f5027c4a869,,4320,Neymar da Silva Santos Junior,21,Left Wing,95.5,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19b32c5c-c85f-4892-b0e8-374693bc5180,237,1,00:05:30.662,5,30,43,Carry,14,217,Barcelona,2,From Corner,217,Barcelona,0.44,,a7e9ed81-9c9f-445a-89af-408cc93ec886,,4320,Neymar da Silva Santos Junior,21,Left Wing,95.5,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca7b80b9-e8b7-4689-b40f-b0f3caa5d72f,95.5,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
