id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,off_camera,player,position,location,pass,under_pressure,carry,ball_receipt,interception,dribble,duel,counterpress,shot,goalkeeper,clearance,miscontrol,out,foul_committed,foul_won,ball_recovery,block,substitution,bad_behaviour,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_body_part_id,pass_body_part_name,related_events_3,pass_switch,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate
b9dcc913-61b6-4150-94f2-24dab076333b,347,1,00:07:33.347,7,33,30,Pass,18,217,Barcelona,3,From Free Kick,217,Barcelona,0.8122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,27377a0d-dabc-4a33-b862-44c8296b69bc,6678379c-8dec-4137-9855-b3c726d3f65c,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,58.1,34.4,5216.0,Andrés Iniesta Luján,10.107423,-1.0982994,1.0,Ground Pass,62.7,25.4,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6678379c-8dec-4137-9855-b3c726d3f65c,348,1,00:07:34.159,7,34,42,Ball Receipt*,18,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9dcc913-61b6-4150-94f2-24dab076333b,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,62.7,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262c3588-195c-4c1f-8e12-a4b492bd6644,349,1,00:07:34.159,7,34,43,Carry,18,217,Barcelona,3,From Free Kick,217,Barcelona,0.9174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6678379c-8dec-4137-9855-b3c726d3f65c,d33d6e5e-27c3-4134-b46f-c6277e3d84bd,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,62.7,25.4,,,,,,,,,,,,,f454b7d9-cfb4-4946-875d-f0f257db87a0,,,,,63.0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f454b7d9-cfb4-4946-875d-f0f257db87a0,350,1,00:07:35.057,7,35,17,Pressure,18,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,0.393143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262c3588-195c-4c1f-8e12-a4b492bd6644,d33d6e5e-27c3-4134-b46f-c6277e3d84bd,18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,54.9,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d33d6e5e-27c3-4134-b46f-c6277e3d84bd,351,1,00:07:35.076,7,35,30,Pass,18,217,Barcelona,3,From Free Kick,217,Barcelona,1.0364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,eb9c474a-c2a5-45ee-9b33-272c66ed1044,f454b7d9-cfb4-4946-875d-f0f257db87a0,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,63.0,22.8,5211.0,Jordi Alba Ramos,13.947401,-1.2649175,1.0,Ground Pass,67.2,9.5,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb9c474a-c2a5-45ee-9b33-272c66ed1044,352,1,00:07:36.113,7,36,42,Ball Receipt*,18,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d33d6e5e-27c3-4134-b46f-c6277e3d84bd,,5211.0,Jordi Alba Ramos,6.0,Left Back,67.2,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340dfb30-1943-48f7-941f-2fa1d8d7cf4a,353,1,00:07:36.113,7,36,43,Carry,18,217,Barcelona,3,From Free Kick,217,Barcelona,1.5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,003558ae-fb61-43ae-af4e-a92039ceb98c,279b089c-4844-4d4d-9ef0-dfa566ba790d,5211.0,Jordi Alba Ramos,6.0,Left Back,67.2,9.5,,,,,,,,,,,,,eb9c474a-c2a5-45ee-9b33-272c66ed1044,,,,,68.3,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003558ae-fb61-43ae-af4e-a92039ceb98c,354,1,00:07:36.908,7,36,17,Pressure,18,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,0.8673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279b089c-4844-4d4d-9ef0-dfa566ba790d,340dfb30-1943-48f7-941f-2fa1d8d7cf4a,23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,47.4,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279b089c-4844-4d4d-9ef0-dfa566ba790d,355,1,00:07:37.665,7,37,30,Pass,18,217,Barcelona,3,From Free Kick,217,Barcelona,0.8261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,003558ae-fb61-43ae-af4e-a92039ceb98c,55cd2824-1a14-4959-a771-52340d36515f,5211.0,Jordi Alba Ramos,6.0,Left Back,68.3,9.1,4320.0,Neymar da Silva Santos Junior,7.7781744,-0.7853982,1.0,Ground Pass,73.8,3.6,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55cd2824-1a14-4959-a771-52340d36515f,356,1,00:07:38.491,7,38,42,Ball Receipt*,18,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279b089c-4844-4d4d-9ef0-dfa566ba790d,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,73.8,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b548d9f1-cd3f-443f-bc41-1518caa021cd,357,1,00:07:38.491,7,38,43,Carry,18,217,Barcelona,3,From Free Kick,217,Barcelona,5.4595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,55cd2824-1a14-4959-a771-52340d36515f,5712e92f-b74d-42ef-b3fc-b81e1c40eef7,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,73.8,3.6,,,,,,,,,,,,,b71a1456-81b6-4768-8d70-01f373813043,,,,,50.8,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b71a1456-81b6-4768-8d70-01f373813043,358,1,00:07:38.584,7,38,17,Pressure,18,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,5.403487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5712e92f-b74d-42ef-b3fc-b81e1c40eef7,b548d9f1-cd3f-443f-bc41-1518caa021cd,16332.0,Ognjen Vranješ,2.0,Right Back,43.2,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5712e92f-b74d-42ef-b3fc-b81e1c40eef7,359,1,00:07:43.951,7,43,30,Pass,18,217,Barcelona,3,From Free Kick,217,Barcelona,1.0536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b71a1456-81b6-4768-8d70-01f373813043,d711aa0b-d231-4f7e-84bc-f2afdaca5ac8,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,50.8,2.9,5506.0,Javier Alejandro Mascherano,18.173058,1.2977877,1.0,Ground Pass,55.7,20.4,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d711aa0b-d231-4f7e-84bc-f2afdaca5ac8,360,1,00:07:45.004,7,45,42,Ball Receipt*,18,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5712e92f-b74d-42ef-b3fc-b81e1c40eef7,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,55.7,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11270611-3a08-40ca-bf89-e51766979bc2,361,1,00:07:45.004,7,45,43,Carry,18,217,Barcelona,3,From Free Kick,217,Barcelona,4.6737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b1cca5b3-4825-4c05-9908-bcacb2a57467,d711aa0b-d231-4f7e-84bc-f2afdaca5ac8,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,55.7,20.4,,,,,,,,,,,,,fb178c57-92d1-429d-8822-176c353f86bb,,,,,61.9,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1cca5b3-4825-4c05-9908-bcacb2a57467,362,1,00:07:45.532,7,45,17,Pressure,18,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,1.6141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11270611-3a08-40ca-bf89-e51766979bc2,,6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,66.6,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfa4c224-ddad-4691-81e4-05457287666e,363,1,00:07:48.244,7,48,17,Pressure,18,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,1.392863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,71.2,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb178c57-92d1-429d-8822-176c353f86bb,364,1,00:07:49.678,7,49,30,Pass,18,217,Barcelona,3,From Free Kick,217,Barcelona,0.7885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712d0f5a-7a07-41ec-9097-4b5516ad10ea,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,61.9,7.3,4320.0,Neymar da Silva Santos Junior,6.5802736,-1.2778839,1.0,Ground Pass,63.8,1.0,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712d0f5a-7a07-41ec-9097-4b5516ad10ea,365,1,00:07:50.466,7,50,42,Ball Receipt*,18,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb178c57-92d1-429d-8822-176c353f86bb,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,63.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e6dffe2-0552-4951-b62a-ac85d7c3637c,366,1,00:07:50.466,7,50,43,Carry,18,217,Barcelona,3,From Free Kick,217,Barcelona,0.057800002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29a3e30e-b0e9-4616-b2e2-a024bd80f77b,712d0f5a-7a07-41ec-9097-4b5516ad10ea,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,63.8,1.0,,,,,,,,,,,,,,,,,,63.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29a3e30e-b0e9-4616-b2e2-a024bd80f77b,367,1,00:07:50.524,7,50,30,Pass,18,217,Barcelona,3,From Free Kick,217,Barcelona,1.6759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314c63bd-2ee7-44c8-b58a-f37a1359a185,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,63.8,1.0,5203.0,Sergio Busquets i Burgos,30.149794,2.169838,3.0,High Pass,46.8,25.9,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314c63bd-2ee7-44c8-b58a-f37a1359a185,368,1,00:07:52.200,7,52,42,Ball Receipt*,18,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29a3e30e-b0e9-4616-b2e2-a024bd80f77b,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,46.8,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f949cfc2-365a-45ef-a781-c37c3780aca5,369,1,00:07:52.200,7,52,43,Carry,18,217,Barcelona,3,From Free Kick,217,Barcelona,1.4921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,314c63bd-2ee7-44c8-b58a-f37a1359a185,9501e549-4403-4c40-a13a-44d696a4fcbd,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,46.8,25.9,,,,,,,,,,,,,d0af709d-950a-4983-babb-f913923c7fd3,,,,,46.4,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0af709d-950a-4983-babb-f913923c7fd3,370,1,00:07:53.111,7,53,17,Pressure,18,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,0.509403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f949cfc2-365a-45ef-a781-c37c3780aca5,,6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,68.6,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501e549-4403-4c40-a13a-44d696a4fcbd,371,1,00:07:53.692,7,53,30,Pass,18,217,Barcelona,3,From Free Kick,217,Barcelona,1.0665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37089bfc-ed3a-4a25-8b45-ea70b5358e46,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,46.4,33.4,5470.0,Ivan Rakitić,16.502424,0.5913639,1.0,Ground Pass,60.1,42.6,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
