id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,counterpress,duel,off_camera,ball_receipt,interception,out,clearance,ball_recovery,foul_committed,foul_won,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,50_50,block,miscontrol,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,location,pass_deflected,block_deflection,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,foul_committed_advantage,foul_won_advantage,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_technique_id,pass_technique_name,pass_through_ball,interception_outcome_id,interception_outcome_name,miscontrol_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,shot_end_location_2,shot_saved_to_post,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_to_post,clearance_right_foot,pass_goal_assist,shot_first_time
38f56b5e-6bcf-4bcd-8e1b-9bc21e673cc2,844,1,00:22:08.481,22,8,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.700113,,1778bf91-11a2-42aa-b7c6-a42a49055c33,5213,Gerard Piqué Bernabéu,3,Right Center Back,52.6,54.2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,20.500975,-1.7423604,1.0,Ground Pass,49.1,34.0,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778bf91-11a2-42aa-b7c6-a42a49055c33,845,1,00:22:09.181,22,9,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,38f56b5e-6bcf-4bcd-8e1b-9bc21e673cc2,5216,Andrés Iniesta Luján,15,Left Center Midfield,49.1,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aed73e18-a0d7-4315-9aad-4e2061569199,846,1,00:22:10.075,22,10,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.986548,,963fe4b1-974a-4016-bd74-5908d4d0c021,5216,Andrés Iniesta Luján,15,Left Center Midfield,54.3,26.6,,,,,,,True,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.988175,-0.22952735,1.0,Ground Pass,65.0,24.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963fe4b1-974a-4016-bd74-5908d4d0c021,847,1,00:22:11.061,22,11,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,aed73e18-a0d7-4315-9aad-4e2061569199,4320,Neymar da Silva Santos Junior,21,Left Wing,65.0,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d819650-409f-4da8-8ed2-4e79318bf743,848,1,00:22:11.091,22,11,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.888507,,5c6bbc2c-6107-4087-8339-ed997fbb42f5,4320,Neymar da Silva Santos Junior,21,Left Wing,65.5,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.509406,-2.7938256,1.0,Ground Pass,57.5,22.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c6bbc2c-6107-4087-8339-ed997fbb42f5,849,1,00:22:11.980,22,11,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,5d819650-409f-4da8-8ed2-4e79318bf743,5216,Andrés Iniesta Luján,15,Left Center Midfield,57.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee2bd95c-0c0a-4d37-9246-5274606cf318,850,1,00:22:11.980,22,11,43,Carry,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.874193,,5c6bbc2c-6107-4087-8339-ed997fbb42f5,5216,Andrés Iniesta Luján,15,Left Center Midfield,57.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741bde9a-48ba-40f1-be6d-5525dc2724b7,57.5,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741bde9a-48ba-40f1-be6d-5525dc2724b7,851,1,00:22:12.854,22,12,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.993125,,fc59b4ee-0808-4736-be47-11e89262b1ab,5216,Andrés Iniesta Luján,15,Left Center Midfield,57.5,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,13.064838,1.670465,1.0,Ground Pass,56.2,36.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc59b4ee-0808-4736-be47-11e89262b1ab,852,1,00:22:13.847,22,13,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,741bde9a-48ba-40f1-be6d-5525dc2724b7,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,56.2,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7ae5336-84d6-49c0-b330-6ede8002c7eb,853,1,00:22:13.847,22,13,43,Carry,43,217,Barcelona,3,From Free Kick,217,Barcelona,4.267181,,f66f5ade-8f5c-4b47-ab08-534e0adbffe1,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,56.2,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc59b4ee-0808-4736-be47-11e89262b1ab,63.4,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f66f5ade-8f5c-4b47-ab08-534e0adbffe1,854,1,00:22:18.114,22,18,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,1.605094,,fd156219-986d-4d83-9cb0-876ac3d6019d,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,63.4,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,33.130802,1.1544108,2.0,Low Pass,76.8,73.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd156219-986d-4d83-9cb0-876ac3d6019d,855,1,00:22:19.719,22,19,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,f66f5ade-8f5c-4b47-ab08-534e0adbffe1,6400,Aleix Vidal Parreu,2,Right Back,76.8,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12f6ebff-7da8-4103-a863-a91597884f97,856,1,00:22:19.719,22,19,43,Carry,43,217,Barcelona,3,From Free Kick,217,Barcelona,1.085849,,834888ea-6d3e-44b7-bb68-e8a4ffe4af3f,6400,Aleix Vidal Parreu,2,Right Back,76.8,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd156219-986d-4d83-9cb0-876ac3d6019d,78.1,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834888ea-6d3e-44b7-bb68-e8a4ffe4af3f,857,1,00:22:20.805,22,20,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,1.078464,,5b7314ae-8891-498f-ab4d-e06e560e84e6,6400,Aleix Vidal Parreu,2,Right Back,78.1,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,13.72953,-1.6363955,1.0,Ground Pass,77.2,60.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b7314ae-8891-498f-ab4d-e06e560e84e6,858,1,00:22:21.884,22,21,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,834888ea-6d3e-44b7-bb68-e8a4ffe4af3f,11094,Arda Turan,13,Right Center Midfield,77.2,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da4f14c2-dc2e-408a-b77c-e10a10c0f7fb,859,1,00:22:21.884,22,21,43,Carry,43,217,Barcelona,3,From Free Kick,217,Barcelona,3.308134,,5b7314ae-8891-498f-ab4d-e06e560e84e6,11094,Arda Turan,13,Right Center Midfield,77.2,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e413eca5-598c-4c1d-96ef-0cffcc3826cc,84.6,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e413eca5-598c-4c1d-96ef-0cffcc3826cc,860,1,00:22:25.192,22,25,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.991513,,8d2c265f-06b3-4818-a4f0-a9c5ed1b8c35,11094,Arda Turan,13,Right Center Midfield,84.6,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,8.881441,2.5161076,1.0,Ground Pass,77.4,74.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d2c265f-06b3-4818-a4f0-a9c5ed1b8c35,861,1,00:22:26.183,22,26,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,e413eca5-598c-4c1d-96ef-0cffcc3826cc,6400,Aleix Vidal Parreu,2,Right Back,77.4,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3969a88a-d404-44dc-963c-e6733cebe63c,862,1,00:22:26.183,22,26,43,Carry,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.743015,,55c945f9-aecb-4d74-9797-aacfcb34537d,6400,Aleix Vidal Parreu,2,Right Back,77.4,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d2c265f-06b3-4818-a4f0-a9c5ed1b8c35,77.4,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55c945f9-aecb-4d74-9797-aacfcb34537d,863,1,00:22:26.926,22,26,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,1.001724,,a9d877a4-187c-4ea0-ae4e-11080127bd99,6400,Aleix Vidal Parreu,2,Right Back,77.4,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,13.401492,-1.5857205,1.0,Ground Pass,77.2,60.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9d877a4-187c-4ea0-ae4e-11080127bd99,864,1,00:22:27.928,22,27,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,55c945f9-aecb-4d74-9797-aacfcb34537d,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,77.2,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be6da7a9-5652-4aac-88be-f7de11975581,865,1,00:22:27.928,22,27,43,Carry,43,217,Barcelona,3,From Free Kick,217,Barcelona,1.425024,,a9d877a4-187c-4ea0-ae4e-11080127bd99,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,77.2,60.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0169ca3-e87d-4406-9694-8fb1ba5ac043,83.7,66.1,e2645ee2-018a-4550-a3aa-79ca2d6ecc59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2645ee2-018a-4550-a3aa-79ca2d6ecc59,866,1,00:22:27.986,22,27,17,Pressure,43,217,Barcelona,3,From Free Kick,216,Getafe,1.02269,,be6da7a9-5652-4aac-88be-f7de11975581,23416,Stefan Šćepović,24,Left Center Forward,45.6,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0169ca3-e87d-4406-9694-8fb1ba5ac043,867,1,00:22:29.353,22,29,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.664326,,f828510c-6236-456a-bf7c-b605068891cf,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,83.7,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,12.065239,0.99198884,1.0,Ground Pass,90.3,76.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f828510c-6236-456a-bf7c-b605068891cf,868,1,00:22:30.017,22,30,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,e0169ca3-e87d-4406-9694-8fb1ba5ac043,6616,Munir El Haddadi Mohamed,23,Center Forward,90.3,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b254c44-fd3f-493c-9c08-81f1c0d098c0,869,1,00:22:30.017,22,30,43,Carry,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.039951,,21162e66-eca2-4be9-9e2a-052f1b38ba15,6616,Munir El Haddadi Mohamed,23,Center Forward,90.3,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f828510c-6236-456a-bf7c-b605068891cf,90.3,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21162e66-eca2-4be9-9e2a-052f1b38ba15,870,1,00:22:30.057,22,30,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.986108,,c3f33e45-2fc0-40d6-970b-d8804bccc28a,6616,Munir El Haddadi Mohamed,23,Center Forward,90.3,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,11.86086,-3.0402462,1.0,Ground Pass,78.5,75.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3f33e45-2fc0-40d6-970b-d8804bccc28a,871,1,00:22:31.044,22,31,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,21162e66-eca2-4be9-9e2a-052f1b38ba15,6400,Aleix Vidal Parreu,2,Right Back,78.5,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58bb09c4-c4b3-413a-b381-188bde9dcc72,872,1,00:22:31.044,22,31,43,Carry,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.142192,,4c6c4bdc-c7e8-4c8c-9518-1bb4d052ab8e,6400,Aleix Vidal Parreu,2,Right Back,78.5,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3f33e45-2fc0-40d6-970b-d8804bccc28a,77.2,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c6c4bdc-c7e8-4c8c-9518-1bb4d052ab8e,873,1,00:22:31.186,22,31,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.796426,,61eef86a-ccd9-4e1f-92a6-86919a6ea93f,6400,Aleix Vidal Parreu,2,Right Back,77.2,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,7.410803,0.0540015,1.0,Ground Pass,84.6,75.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61eef86a-ccd9-4e1f-92a6-86919a6ea93f,874,1,00:22:31.982,22,31,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,4c6c4bdc-c7e8-4c8c-9518-1bb4d052ab8e,6616,Munir El Haddadi Mohamed,23,Center Forward,84.6,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eb01d68-897b-4b48-af27-ed0ba25a82e9,875,1,00:22:31.982,22,31,43,Carry,43,217,Barcelona,3,From Free Kick,217,Barcelona,2.50896,,06eae9fa-a53e-4541-a49e-623a373ed09f,6616,Munir El Haddadi Mohamed,23,Center Forward,84.6,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61eef86a-ccd9-4e1f-92a6-86919a6ea93f,77.0,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06eae9fa-a53e-4541-a49e-623a373ed09f,876,1,00:22:34.491,22,34,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,1.962186,,52794918-1f60-4db3-a269-11897f447c76,6616,Munir El Haddadi Mohamed,23,Center Forward,77.0,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,34.763775,-1.9416876,3.0,High Pass,64.4,39.4,38.0,Left Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
