id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,ball_receipt,counterpress,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,duel,interception,shot,clearance,foul_won,dribble,ball_recovery,foul_committed,substitution,block,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,pass_switch,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,clearance_right_foot,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,player,position,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_3,pass_cut_back,shot_first_time,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,pass_aerial_won,related_events_4,pass_goal_assist
3d032f92-81c1-4765-a245-569767a5a270,1621,1,00:42:03.702,42,3,43,Carry,78,217,Barcelona,1,Regular Play,217,Barcelona,0.040000003,,5f2ccd7d-28ce-4ac9-adf5-9f65b7195ed9,4324.0,Daniel Alves da Silva,2.0,Right Back,110.2,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,faf564d8-4cab-4fcb-ae4c-1eb71a24d197,,,,,,,,,,,,,,110.9,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
faf564d8-4cab-4fcb-ae4c-1eb71a24d197,1622,1,00:42:03.742,42,3,30,Pass,78,217,Barcelona,1,Regular Play,217,Barcelona,1.0398,,4db2fbcd-ceec-49f2-875b-621882a741fc,4324.0,Daniel Alves da Silva,2.0,Right Back,110.9,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,eb38d989-57a8-4c04-b929-036c9968af9e,5470.0,Ivan Rakitić,19.90402,-1.5908941,3.0,High Pass,110.5,41.7,,,40.0,Right Foot,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4db2fbcd-ceec-49f2-875b-621882a741fc,1623,1,00:42:04.782,42,4,42,Ball Receipt*,78,217,Barcelona,1,Regular Play,217,Barcelona,,,faf564d8-4cab-4fcb-ae4c-1eb71a24d197,5470.0,Ivan Rakitić,13.0,Right Center Midfield,110.2,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb38d989-57a8-4c04-b929-036c9968af9e,1624,1,00:42:04.782,42,4,9,Clearance,78,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,faf564d8-4cab-4fcb-ae4c-1eb71a24d197,6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,10.5,39.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dd8bb08-e8e1-4810-b5fe-1756e32bed4d,1625,1,00:42:06.378,42,6,2,Ball Recovery,78,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,,6738.0,Juan Francisco Moreno Fuertes,13.0,Right Center Midfield,19.4,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeacf0ee-4e62-420b-812c-5e6c17257010,1626,1,00:42:06.378,42,6,43,Carry,78,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,7.2834,,3dd8bb08-e8e1-4810-b5fe-1756e32bed4d,6738.0,Juan Francisco Moreno Fuertes,13.0,Right Center Midfield,19.4,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,e77cb75f-b7ab-4595-980a-c88ed9bc5e25,,,,,,,,,,,,,,30.7,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e77cb75f-b7ab-4595-980a-c88ed9bc5e25,1627,1,00:42:13.661,42,13,30,Pass,78,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,2.3091,,4ea5ae63-4df0-4df8-83e0-4864ecb51355,6738.0,Juan Francisco Moreno Fuertes,13.0,Right Center Midfield,30.7,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,a908782b-94c6-44ee-a574-a1b290b81221,6732.0,Lucas Pérez Martínez,43.706863,0.23554498,3.0,High Pass,73.2,77.3,,,40.0,Right Foot,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a908782b-94c6-44ee-a574-a1b290b81221,1628,1,00:42:15.970,42,15,42,Ball Receipt*,78,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,e77cb75f-b7ab-4595-980a-c88ed9bc5e25,6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,72.4,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ea5ae63-4df0-4df8-83e0-4864ecb51355,1629,1,00:42:15.970,42,15,30,Pass,78,217,Barcelona,1,Regular Play,217,Barcelona,4.188927,,590f60d3-84af-4bfa-bbd6-4cc0c1c9afe4,5211.0,Jordi Alba Ramos,6.0,Left Back,47.8,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,e77cb75f-b7ab-4595-980a-c88ed9bc5e25,5506.0,Javier Alejandro Mascherano,28.651352,2.8110123,3.0,High Pass,20.7,13.0,66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590f60d3-84af-4bfa-bbd6-4cc0c1c9afe4,1630,1,00:42:20.159,42,20,42,Ball Receipt*,78,217,Barcelona,1,Regular Play,217,Barcelona,,,4ea5ae63-4df0-4df8-83e0-4864ecb51355,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,20.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a91818c-9de6-4903-a6b1-841d143045fa,1631,1,00:42:20.159,42,20,43,Carry,78,217,Barcelona,1,Regular Play,217,Barcelona,2.100073,,1013943f-4f2d-44ee-8bbb-ee065449e260,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,20.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,590f60d3-84af-4bfa-bbd6-4cc0c1c9afe4,,,,,,,,,,,,,,21.3,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013943f-4f2d-44ee-8bbb-ee065449e260,1632,1,00:42:22.259,42,22,30,Pass,78,217,Barcelona,1,Regular Play,217,Barcelona,1.6018,,e2ce848e-242c-47dc-96fc-b42059b7c658,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,21.3,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,10.9859,0.61072594,1.0,Ground Pass,30.3,18.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2ce848e-242c-47dc-96fc-b42059b7c658,1633,1,00:42:23.861,42,23,42,Ball Receipt*,78,217,Barcelona,1,Regular Play,217,Barcelona,,,1013943f-4f2d-44ee-8bbb-ee065449e260,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,30.3,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed8a652e-3957-4ec5-8507-6e3a73d07dda,1634,1,00:42:23.861,42,23,43,Carry,78,217,Barcelona,1,Regular Play,217,Barcelona,1.3457,,c997fef6-e2ec-485a-b029-b7bcf4ba2024,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,30.3,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,e2ce848e-242c-47dc-96fc-b42059b7c658,,,,,,,,,,,,,,32.7,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c997fef6-e2ec-485a-b029-b7bcf4ba2024,1635,1,00:42:25.207,42,25,30,Pass,78,217,Barcelona,1,Regular Play,217,Barcelona,2.1592,,35674e06-5769-4d7d-9b19-7932e985b946,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,32.7,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,27.64073,-0.44908553,1.0,Ground Pass,57.6,7.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35674e06-5769-4d7d-9b19-7932e985b946,1636,1,00:42:27.366,42,27,42,Ball Receipt*,78,217,Barcelona,1,Regular Play,217,Barcelona,,,c997fef6-e2ec-485a-b029-b7bcf4ba2024,5211.0,Jordi Alba Ramos,6.0,Left Back,57.6,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31e193cc-4f96-456e-9b1a-3daca880136f,1637,1,00:42:27.366,42,27,43,Carry,78,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,35674e06-5769-4d7d-9b19-7932e985b946,5211.0,Jordi Alba Ramos,6.0,Left Back,57.6,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,5e7dc85e-b8f1-4d7b-9868-4f33929a79c9,,,,,,,,,,,,,,57.9,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e7dc85e-b8f1-4d7b-9868-4f33929a79c9,1638,1,00:42:27.406,42,27,30,Pass,78,217,Barcelona,1,Regular Play,217,Barcelona,1.7741,,1adb12f1-c408-4384-a5ec-8558daf421b1,5211.0,Jordi Alba Ramos,6.0,Left Back,57.9,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,9.940322,1.1566578,1.0,Ground Pass,61.9,16.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1adb12f1-c408-4384-a5ec-8558daf421b1,1639,1,00:42:29.180,42,29,42,Ball Receipt*,78,217,Barcelona,1,Regular Play,217,Barcelona,,,5e7dc85e-b8f1-4d7b-9868-4f33929a79c9,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,61.9,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999b7330-6722-408f-ae9a-512324b61f3b,1640,1,00:42:29.180,42,29,43,Carry,78,217,Barcelona,1,Regular Play,217,Barcelona,1.5181,,1adb12f1-c408-4384-a5ec-8558daf421b1,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,61.9,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,c3c773b3-76e1-46fd-933d-c9373948b443,,,,,,,,,,,,,,66.2,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3c773b3-76e1-46fd-933d-c9373948b443,1641,1,00:42:30.698,42,30,30,Pass,78,217,Barcelona,1,Regular Play,217,Barcelona,1.6939,,b96b6352-8409-4472-8294-185d332c779e,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,66.2,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,16.60271,1.5888666,1.0,Ground Pass,65.9,40.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b96b6352-8409-4472-8294-185d332c779e,1642,1,00:42:32.392,42,32,42,Ball Receipt*,78,217,Barcelona,1,Regular Play,217,Barcelona,,,c3c773b3-76e1-46fd-933d-c9373948b443,5470.0,Ivan Rakitić,13.0,Right Center Midfield,65.9,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a4dcab8-1ba0-45f3-b626-3d7a15ebc328,1643,1,00:42:32.392,42,32,43,Carry,78,217,Barcelona,1,Regular Play,217,Barcelona,1.2648,,b96b6352-8409-4472-8294-185d332c779e,5470.0,Ivan Rakitić,13.0,Right Center Midfield,65.9,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,e1a0b6bc-64d2-4ab4-adae-c1df11e2d4ee,,,,,,,,,,,,,,66.5,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1a0b6bc-64d2-4ab4-adae-c1df11e2d4ee,1644,1,00:42:33.657,42,33,30,Pass,78,217,Barcelona,1,Regular Play,217,Barcelona,1.7777,,8eb09527-004e-427d-86f2-c34c1a2e2de7,5470.0,Ivan Rakitić,13.0,Right Center Midfield,66.5,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,42.09905,0.82067764,2.0,Low Pass,95.2,72.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8eb09527-004e-427d-86f2-c34c1a2e2de7,1645,1,00:42:35.434,42,35,42,Ball Receipt*,78,217,Barcelona,1,Regular Play,217,Barcelona,,,e1a0b6bc-64d2-4ab4-adae-c1df11e2d4ee,4324.0,Daniel Alves da Silva,2.0,Right Back,95.2,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29635f87-c979-4a52-a032-61c610881c57,1646,1,00:42:35.434,42,35,43,Carry,78,217,Barcelona,1,Regular Play,217,Barcelona,5.0429,,032db7f1-3be4-44cd-b6aa-166873b38e90,4324.0,Daniel Alves da Silva,2.0,Right Back,95.2,72.0,,,True,,,,,,,,,,,,,,,,,,,,,,,8eb09527-004e-427d-86f2-c34c1a2e2de7,,,,,,,,,,,,,,106.7,57.0,,,,,,,,,dd5121f2-d98b-4b4e-a81c-a6b46655035a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
032db7f1-3be4-44cd-b6aa-166873b38e90,1647,1,00:42:40.428,42,40,17,Pressure,78,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.286204,,29635f87-c979-4a52-a032-61c610881c57,6913.0,Fernando Navarro i Corbacho,6.0,Left Back,14.8,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,dd5121f2-d98b-4b4e-a81c-a6b46655035a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd5121f2-d98b-4b4e-a81c-a6b46655035a,1648,1,00:42:40.477,42,40,30,Pass,78,217,Barcelona,1,Regular Play,217,Barcelona,1.275619,,032db7f1-3be4-44cd-b6aa-166873b38e90,4324.0,Daniel Alves da Silva,2.0,Right Back,106.7,57.0,,,True,,,,,,,,,,,,,,,,,,,,,,,15cd64fb-4ad8-45e9-8216-0b20ff837048,5503.0,Lionel Andrés Messi Cuccittini,13.1369705,-2.606395,1.0,Ground Pass,95.4,50.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15cd64fb-4ad8-45e9-8216-0b20ff837048,1649,1,00:42:41.753,42,41,42,Ball Receipt*,78,217,Barcelona,1,Regular Play,217,Barcelona,,,dd5121f2-d98b-4b4e-a81c-a6b46655035a,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,95.4,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8cb0391-2ce4-4614-aa8d-f339af5a3617,1650,1,00:42:41.753,42,41,43,Carry,78,217,Barcelona,1,Regular Play,217,Barcelona,1.323581,,15cd64fb-4ad8-45e9-8216-0b20ff837048,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,95.4,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,3bbdcf30-7d24-436d-bd7b-b9a0c548092f,,,,,,,,,,,,,,95.4,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
