id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,foul_committed,foul_won,off_camera,ball_receipt,counterpress,interception,dribble,clearance,duel,out,bad_behaviour,shot,goalkeeper,ball_recovery,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,foul_won_defensive,ball_recovery_recovery_failure,pass_cross,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,player,position,location
915785f0-180c-4ad8-bb5f-3219d78edd9c,3497,2,00:41:30.237,86,30,42,Ball Receipt*,160,217,Barcelona,9,From Kick Off,217,Barcelona,,,b3248bb7-115c-49d3-82fa-4df34faab0c4,5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,111.1,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590095e2-2e55-4cc1-a64e-14d1d9ca2edb,3498,2,00:41:30.237,86,30,9,Clearance,160,217,Barcelona,9,From Kick Off,220,Real Madrid,0.0,,b3248bb7-115c-49d3-82fa-4df34faab0c4,5721.0,Daniel Carvajal Ramos,2.0,Right Back,9.4,49.9,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99f3a505-9f8b-4bc9-a3cf-852df8a9429b,3499,2,00:41:36.861,86,36,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,1.451048,,b2a57e38-bd12-4b17-9c60-2036976af156,5211.0,Jordi Alba Ramos,6.0,Left Back,92.4,0.1,5506.0,Javier Alejandro Mascherano,16.279127,2.6697035,2.0,Low Pass,77.9,7.5,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a57e38-bd12-4b17-9c60-2036976af156,3500,2,00:41:38.312,86,38,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,99f3a505-9f8b-4bc9-a3cf-852df8a9429b,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,77.9,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050d4bb3-0c8e-42b1-8e2f-4fdb6f75e7e6,3501,2,00:41:38.312,86,38,43,Carry,161,217,Barcelona,4,From Throw In,217,Barcelona,1.887352,,1bb1aafc-8627-4efb-a463-8cb3b128f4db,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,77.9,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2a57e38-bd12-4b17-9c60-2036976af156,79.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bb1aafc-8627-4efb-a463-8cb3b128f4db,3502,2,00:41:40.200,86,40,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,0.7788,,0820bd87-5030-4595-bdc2-231abe01eef8,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,79.0,17.9,5203.0,Sergio Busquets i Burgos,15.498387,1.9129522,1.0,Ground Pass,73.8,32.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0820bd87-5030-4595-bdc2-231abe01eef8,3503,2,00:41:40.979,86,40,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,1bb1aafc-8627-4efb-a463-8cb3b128f4db,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,73.8,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca759476-d26c-4f65-8b8a-6c1fd60520f4,3504,2,00:41:40.979,86,40,43,Carry,161,217,Barcelona,4,From Throw In,217,Barcelona,0.8649,,0820bd87-5030-4595-bdc2-231abe01eef8,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,73.8,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fa3ac7b-082d-4efe-b7c9-f35c8a3fe650,73.5,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fa3ac7b-082d-4efe-b7c9-f35c8a3fe650,3505,2,00:41:41.844,86,41,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,1.154216,,329d7585-5bb0-4b3f-99ec-ad06cddd13bd,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,73.5,35.8,5213.0,Gerard Piqué Bernabéu,17.269627,1.3370532,1.0,Ground Pass,77.5,52.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329d7585-5bb0-4b3f-99ec-ad06cddd13bd,3506,2,00:41:42.998,86,42,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,1fa3ac7b-082d-4efe-b7c9-f35c8a3fe650,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,77.5,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab62edc-8c37-4a24-b9d6-513404866cd4,3507,2,00:41:42.998,86,42,43,Carry,161,217,Barcelona,4,From Throw In,217,Barcelona,1.677584,,329d7585-5bb0-4b3f-99ec-ad06cddd13bd,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,77.5,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36ae1075-4ccd-48d7-a964-641ab722b0ae,83.4,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36ae1075-4ccd-48d7-a964-641ab722b0ae,3508,2,00:41:44.675,86,44,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,0.5874,,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,83.4,56.3,,,17.741758,-0.30927348,1.0,Ground Pass,100.3,50.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8967942b-026f-4961-a8b0-86297b3e6a5f,3509,2,00:41:45.266,86,45,22,Foul Committed,161,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,63a7b523-2b6c-4621-be66-f35a22073ac9,5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,101.0,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63a7b523-2b6c-4621-be66-f35a22073ac9,3510,2,00:41:45.266,86,45,21,Foul Won,161,217,Barcelona,4,From Throw In,220,Real Madrid,0.0,,8967942b-026f-4961-a8b0-86297b3e6a5f,5539.0,Carlos Henrique Casimiro,5.0,Left Center Back,19.1,29.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8fee832-9889-4d47-9f2e-1a559a72369e,3523,2,00:42:51.954,87,51,4,Duel,163,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,e2571231-3faf-4681-b042-50c76b5ad0bb,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,10.2,26.4,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a7d7b86-7ed5-45a2-b341-489ac2354cb4,3524,2,00:42:53.291,87,53,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,0.995,,22f92c32-b99d-4b5e-8544-a9c510677a1a,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,8.9,20.2,11094.0,Arda Turan,18.604301,1.102341,1.0,Ground Pass,17.3,36.8,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22f92c32-b99d-4b5e-8544-a9c510677a1a,3525,2,00:42:54.286,87,54,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,9a7d7b86-7ed5-45a2-b341-489ac2354cb4,11094.0,Arda Turan,13.0,Right Center Midfield,17.3,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5de4e0c-9e69-4718-9ee7-76e7c3aac433,3526,2,00:42:54.286,87,54,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,1.392708,,22f92c32-b99d-4b5e-8544-a9c510677a1a,11094.0,Arda Turan,13.0,Right Center Midfield,17.3,36.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,28b47788-0849-422d-be09-36c1f3c59e36,21.6,34.0,65ed5994-bea0-4c93-89d4-84c6a9ab3c2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28b47788-0849-422d-be09-36c1f3c59e36,3527,2,00:42:54.827,87,54,17,Pressure,163,217,Barcelona,1,Regular Play,220,Real Madrid,0.753183,,a5de4e0c-9e69-4718-9ee7-76e7c3aac433,5574.0,Toni Kroos,15.0,Left Center Midfield,96.6,48.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65ed5994-bea0-4c93-89d4-84c6a9ab3c2f,3528,2,00:42:55.679,87,55,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.287024,,2d4f989d-fcdb-4717-86b0-0001e1596f34,11094.0,Arda Turan,13.0,Right Center Midfield,21.6,34.0,5503.0,Lionel Andrés Messi Cuccittini,22.26477,0.24497867,1.0,Ground Pass,43.2,39.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d4f989d-fcdb-4717-86b0-0001e1596f34,3529,2,00:42:56.966,87,56,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,65ed5994-bea0-4c93-89d4-84c6a9ab3c2f,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,43.2,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c643be73-4dd8-4ee6-9e25-3f3b9eea9451,3530,2,00:42:56.966,87,56,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,1.877068,,2d4f989d-fcdb-4717-86b0-0001e1596f34,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,43.2,39.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,65a1cca2-3e95-4237-98b7-2de539020b40,57.2,31.2,66e96402-7752-46d6-875d-50696c658ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e96402-7752-46d6-875d-50696c658ea2,3531,2,00:42:57.439,87,57,17,Pressure,163,217,Barcelona,1,Regular Play,220,Real Madrid,1.349363,,c643be73-4dd8-4ee6-9e25-3f3b9eea9451,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,72.5,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65a1cca2-3e95-4237-98b7-2de539020b40,3532,2,00:42:58.843,87,58,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.395809,,927d60a5-31ad-40d8-b405-093bc8b426dd,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,57.2,31.2,5246.0,Luis Alberto Suárez Díaz,28.309893,0.8679171,3.0,High Pass,75.5,52.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,ed46eaa5-8f48-45fc-ac39-44b14cf499ea,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed46eaa5-8f48-45fc-ac39-44b14cf499ea,3533,2,00:43:00.239,88,0,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,65a1cca2-3e95-4237-98b7-2de539020b40,5246.0,Luis Alberto Suárez Díaz,17.0,Right Wing,77.3,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700e567-6aa1-4504-84a6-f3adb6266932,3579,2,00:45:08.251,90,8,30,Pass,168,217,Barcelona,3,From Free Kick,217,Barcelona,0.966845,,04160a60-09a4-42a0-9a23-7b99d1bb9286,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,70.6,62.1,5506.0,Javier Alejandro Mascherano,13.009612,-1.6092389,1.0,Ground Pass,70.1,49.1,62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04160a60-09a4-42a0-9a23-7b99d1bb9286,3580,2,00:45:09.218,90,9,42,Ball Receipt*,168,217,Barcelona,3,From Free Kick,217,Barcelona,,,8700e567-6aa1-4504-84a6-f3adb6266932,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,70.1,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ac1106b-c11d-46e9-ab9f-bf999c8edf8f,3581,2,00:45:09.218,90,9,43,Carry,168,217,Barcelona,3,From Free Kick,217,Barcelona,0.039955,,04160a60-09a4-42a0-9a23-7b99d1bb9286,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,70.1,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75c1ddd1-b8d0-481a-ae8a-033c06cdd7a5,70.3,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75c1ddd1-b8d0-481a-ae8a-033c06cdd7a5,3582,2,00:45:09.258,90,9,30,Pass,168,217,Barcelona,3,From Free Kick,217,Barcelona,0.610188,,b2b88eb5-5f75-43d0-856f-dbdb7dc99306,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,70.3,49.5,5503.0,Lionel Andrés Messi Cuccittini,7.879086,1.152572,1.0,Ground Pass,73.5,56.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2b88eb5-5f75-43d0-856f-dbdb7dc99306,3583,2,00:45:09.868,90,9,42,Ball Receipt*,168,217,Barcelona,3,From Free Kick,217,Barcelona,,,75c1ddd1-b8d0-481a-ae8a-033c06cdd7a5,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,73.5,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460e9139-7951-4e7a-b9a1-09f5cf9308a3,3584,2,00:45:09.868,90,9,43,Carry,168,217,Barcelona,3,From Free Kick,217,Barcelona,1.404312,,1728e742-0137-44de-89ea-36e61e5af23a,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,73.5,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2b88eb5-5f75-43d0-856f-dbdb7dc99306,76.1,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728e742-0137-44de-89ea-36e61e5af23a,3585,2,00:45:11.272,90,11,30,Pass,168,217,Barcelona,3,From Free Kick,217,Barcelona,0.1582,,8e8ffdd4-fcc5-40be-80a9-707ad868412f,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,76.1,55.6,,,4.879549,-0.77090645,2.0,Low Pass,79.6,52.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
