id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt,interception,foul_committed,foul_won,clearance,out,dribble,shot,goalkeeper,off_camera,miscontrol,ball_recovery,substitution,50_50,bad_behaviour,related_events,duel,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_outswinging,pass_technique_id,pass_technique_name,related_events_3,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,clearance_left_foot,player,position,location,pass_cross,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,miscontrol_aerial_won,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,ball_recovery_recovery_failure,shot_end_location_2,clearance_aerial_won,pass_through_ball,dribble_overrun
2ba3a620-115c-4f71-92cd-4053461bd143,836,1,00:18:43.764,18,43,23,Goal Keeper,34,36,Manchester City,1,Regular Play,1,Arsenal,0.0,,2aa1b7dc-388c-438e-bbc5-4dad22adea5e,20015.0,Jens Lehmann,1.0,Goalkeeper,1.0,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,40.3,32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d2fe1b7-0754-4f42-8996-4db052a13456,861,1,00:19:40.708,19,40,10,Interception,37,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,9e1512f2-ff1f-4275-9deb-8b8bd1e63630,19636.0,Paul Bosvelt,15.0,Left Center Midfield,21.8,67.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bee8461e-05ab-4da3-9582-3f1a63b9af35,862,1,00:19:40.708,19,40,43,Carry,37,36,Manchester City,1,Regular Play,36,Manchester City,1.094422,,523688f5-446e-4931-94b8-af89951cd9d0,19636.0,Paul Bosvelt,15.0,Left Center Midfield,21.8,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,7d2fe1b7-0754-4f42-8996-4db052a13456,27.4,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523688f5-446e-4931-94b8-af89951cd9d0,863,1,00:19:41.802,19,41,30,Pass,37,36,Manchester City,1,Regular Play,36,Manchester City,0.473903,,8b73eb60-7669-4653-854f-e1904ddd9f2a,19636.0,Paul Bosvelt,15.0,Left Center Midfield,27.4,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38551.0,Shaun Wright-Phillips,8.811924,2.6576433,1.0,Ground Pass,19.6,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b73eb60-7669-4653-854f-e1904ddd9f2a,864,1,00:19:42.276,19,42,42,Ball Receipt*,37,36,Manchester City,1,Regular Play,36,Manchester City,,,523688f5-446e-4931-94b8-af89951cd9d0,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,19.6,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fb36829-162b-4fdf-a99f-3d07d2ccfc3b,865,1,00:19:42.276,19,42,30,Pass,37,36,Manchester City,1,Regular Play,36,Manchester City,1.129207,,43b2c0e8-f238-4410-a707-36a56810e4c8,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,19.6,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19636.0,Paul Bosvelt,14.875819,0.10100644,1.0,Ground Pass,34.4,77.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43b2c0e8-f238-4410-a707-36a56810e4c8,866,1,00:19:43.405,19,43,42,Ball Receipt*,37,36,Manchester City,1,Regular Play,36,Manchester City,,,8fb36829-162b-4fdf-a99f-3d07d2ccfc3b,19636.0,Paul Bosvelt,15.0,Left Center Midfield,34.4,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9774fc55-4097-4d7f-8267-af1ff785208d,867,1,00:19:43.405,19,43,43,Carry,37,36,Manchester City,1,Regular Play,36,Manchester City,0.338451,,43b2c0e8-f238-4410-a707-36a56810e4c8,19636.0,Paul Bosvelt,15.0,Left Center Midfield,34.4,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,8301af85-8a8d-4a80-a990-aeaac8d3aeb1,34.8,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8301af85-8a8d-4a80-a990-aeaac8d3aeb1,868,1,00:19:43.744,19,43,30,Pass,37,36,Manchester City,1,Regular Play,36,Manchester City,0.125272,,41b8a453-c8e9-4e28-ac51-72730ba14561,19636.0,Paul Bosvelt,15.0,Left Center Midfield,34.8,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,5d3b3299-848e-4f52-a5c3-5c74f1e38d26,,,38465.0,Claudio Reyna,4.1340055,-1.009633,1.0,Ground Pass,37.0,73.3,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d3b3299-848e-4f52-a5c3-5c74f1e38d26,869,1,00:19:43.869,19,43,42,Ball Receipt*,37,36,Manchester City,1,Regular Play,36,Manchester City,,,8301af85-8a8d-4a80-a990-aeaac8d3aeb1,38465.0,Claudio Reyna,13.0,Right Center Midfield,40.1,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41b8a453-c8e9-4e28-ac51-72730ba14561,870,1,00:19:43.869,19,43,30,Pass,37,36,Manchester City,1,Regular Play,1,Arsenal,1.207549,,8301af85-8a8d-4a80-a990-aeaac8d3aeb1,15637.0,Sulzeer Jeremiah ''Sol' Campbell,5.0,Left Center Back,83.1,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,e38ea56f-1e47-4b09-ad71-a3910678cfe9,,,19312.0,Robert Pirès,2.34094,-1.2220253,2.0,Low Pass,83.9,4.6,40.0,Right Foot,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a7f5c34-05d2-4492-b5c9-b7d6404bf100,871,1,00:19:45.030,19,45,17,Pressure,37,36,Manchester City,1,Regular Play,36,Manchester City,1.525631,,20a6e915-1e39-4be6-a6a8-fb19aa9d4318,19636.0,Paul Bosvelt,15.0,Left Center Midfield,33.8,76.2,,,,True,,,,,,,,,,,,,,,,,,,,,,e38ea56f-1e47-4b09-ad71-a3910678cfe9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e38ea56f-1e47-4b09-ad71-a3910678cfe9,872,1,00:19:45.077,19,45,42,Ball Receipt*,37,36,Manchester City,1,Regular Play,1,Arsenal,,,1a7f5c34-05d2-4492-b5c9-b7d6404bf100,19312.0,Robert Pirès,16.0,Left Midfield,83.9,4.6,,,True,,,,,,,,,,,,,,,,,,,,,,,41b8a453-c8e9-4e28-ac51-72730ba14561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20a6e915-1e39-4be6-a6a8-fb19aa9d4318,873,1,00:19:45.077,19,45,43,Carry,37,36,Manchester City,1,Regular Play,1,Arsenal,1.84181,,1a7f5c34-05d2-4492-b5c9-b7d6404bf100,19312.0,Robert Pirès,16.0,Left Midfield,83.9,4.6,,,True,,,,,,,,,,,,,,,,,,,,,,,269dd93f-bc69-4739-b2f0-4755ea7668ca,84.4,8.5,,,,,,,,,,,c3a57c23-6147-4c88-8c4e-d296acfb4e86,,,,,,,,,,,,,,e38ea56f-1e47-4b09-ad71-a3910678cfe9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269dd93f-bc69-4739-b2f0-4755ea7668ca,874,1,00:19:46.076,19,46,17,Pressure,37,36,Manchester City,1,Regular Play,36,Manchester City,0.463313,,20a6e915-1e39-4be6-a6a8-fb19aa9d4318,38465.0,Claudio Reyna,13.0,Right Center Midfield,29.8,74.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3a57c23-6147-4c88-8c4e-d296acfb4e86,875,1,00:19:46.918,19,46,3,Dispossessed,37,36,Manchester City,1,Regular Play,1,Arsenal,0.0,,eea5eabf-9f70-4edb-a88f-b02a50a1d1d7,19312.0,Robert Pirès,16.0,Left Midfield,84.4,8.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eea5eabf-9f70-4edb-a88f-b02a50a1d1d7,876,1,00:19:46.918,19,46,4,Duel,37,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,c3a57c23-6147-4c88-8c4e-d296acfb4e86,38465.0,Claudio Reyna,13.0,Right Center Midfield,35.7,71.6,,,True,True,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344ac155-79f3-4a99-af95-53682c9abb48,877,1,00:19:47.472,19,47,2,Ball Recovery,37,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,,38552.0,Joey Barton,10.0,Center Defensive Midfield,32.4,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec6f8bb8-eecf-4e12-ac00-35fec81e785c,878,1,00:19:47.472,19,47,43,Carry,37,36,Manchester City,1,Regular Play,36,Manchester City,1.117586,,344ac155-79f3-4a99-af95-53682c9abb48,38552.0,Joey Barton,10.0,Center Defensive Midfield,32.4,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,970b6d85-9d47-4f27-9846-c0927763ed3a,32.4,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970b6d85-9d47-4f27-9846-c0927763ed3a,879,1,00:19:48.589,19,48,30,Pass,37,36,Manchester City,1,Regular Play,36,Manchester City,0.951543,,7c77db46-b99c-4b60-a5cb-7ab22853151f,38552.0,Joey Barton,10.0,Center Defensive Midfield,32.4,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40215.0,Jihai Sun,11.12205,-2.5610712,1.0,Ground Pass,23.1,61.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c77db46-b99c-4b60-a5cb-7ab22853151f,880,1,00:19:49.541,19,49,42,Ball Receipt*,37,36,Manchester City,1,Regular Play,36,Manchester City,,,970b6d85-9d47-4f27-9846-c0927763ed3a,40215.0,Jihai Sun,2.0,Right Back,23.1,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afc768fa-958c-4224-981e-438311038b22,881,1,00:19:49.541,19,49,43,Carry,37,36,Manchester City,1,Regular Play,36,Manchester City,0.630937,,39e417ee-0cf0-4ee6-b553-b99c7c406ddb,40215.0,Jihai Sun,2.0,Right Back,23.1,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,7c77db46-b99c-4b60-a5cb-7ab22853151f,23.1,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39e417ee-0cf0-4ee6-b553-b99c7c406ddb,882,1,00:19:50.172,19,50,30,Pass,37,36,Manchester City,1,Regular Play,36,Manchester City,0.929058,,9856cdcf-b8b5-42ef-a4c3-abbeb5e608a1,40215.0,Jihai Sun,2.0,Right Back,23.1,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38552.0,Joey Barton,10.7,0.0,1.0,Ground Pass,33.8,61.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9856cdcf-b8b5-42ef-a4c3-abbeb5e608a1,883,1,00:19:51.101,19,51,42,Ball Receipt*,37,36,Manchester City,1,Regular Play,36,Manchester City,,,39e417ee-0cf0-4ee6-b553-b99c7c406ddb,38552.0,Joey Barton,10.0,Center Defensive Midfield,33.8,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4145fd75-950a-4413-aca5-ddf704c66e2f,884,1,00:19:51.101,19,51,30,Pass,37,36,Manchester City,1,Regular Play,36,Manchester City,0.780188,,6e7300a6-9483-479f-8963-41a1fbc46cbb,38552.0,Joey Barton,10.0,Center Defensive Midfield,34.4,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38551.0,Shaun Wright-Phillips,12.269067,1.4646395,2.0,Low Pass,35.7,74.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e7300a6-9483-479f-8963-41a1fbc46cbb,885,1,00:19:51.881,19,51,42,Ball Receipt*,37,36,Manchester City,1,Regular Play,36,Manchester City,,,4145fd75-950a-4413-aca5-ddf704c66e2f,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,35.7,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c828ebb-5026-4dbd-9733-005f662bcc3e,886,1,00:19:51.881,19,51,43,Carry,37,36,Manchester City,1,Regular Play,36,Manchester City,0.253772,,176b7144-a134-4255-83fe-e6c2d37aa49a,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,35.7,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,6e7300a6-9483-479f-8963-41a1fbc46cbb,35.7,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176b7144-a134-4255-83fe-e6c2d37aa49a,887,1,00:19:52.135,19,52,30,Pass,37,36,Manchester City,1,Regular Play,36,Manchester City,2.546738,,235ece84-b6a9-487e-bf2b-cb44768d56c9,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,35.7,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38465.0,Claudio Reyna,12.201639,-0.016391974,2.0,Low Pass,47.9,74.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e911f89-cdec-41ee-a9e9-b0e39b31c999,888,1,00:19:53.700,19,53,17,Pressure,37,36,Manchester City,1,Regular Play,1,Arsenal,0.940562,,,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,73.9,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235ece84-b6a9-487e-bf2b-cb44768d56c9,889,1,00:19:54.682,19,54,42,Ball Receipt*,37,36,Manchester City,1,Regular Play,36,Manchester City,,,176b7144-a134-4255-83fe-e6c2d37aa49a,38465.0,Claudio Reyna,13.0,Right Center Midfield,47.9,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27db3b89-a563-4a28-8e0e-c2cf7974f8a7,890,1,00:19:54.682,19,54,30,Pass,37,36,Manchester City,1,Regular Play,36,Manchester City,2.012962,,eff95d6f-6666-4fb8-99c3-ca9595599a96,38465.0,Claudio Reyna,13.0,Right Center Midfield,49.7,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40217.0,Trevor Sinclair,44.961872,-0.73347634,1.0,Ground Pass,83.1,44.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eff95d6f-6666-4fb8-99c3-ca9595599a96,891,1,00:19:56.695,19,56,42,Ball Receipt*,37,36,Manchester City,1,Regular Play,36,Manchester City,,,27db3b89-a563-4a28-8e0e-c2cf7974f8a7,40217.0,Trevor Sinclair,20.0,Left Attacking Midfield,83.1,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f59ce21a-7689-4a88-892a-61aa3891be92,892,1,00:19:56.695,19,56,43,Carry,37,36,Manchester City,1,Regular Play,36,Manchester City,0.415376,,63bd72da-7407-41b8-aecb-e0468a1e0ac8,40217.0,Trevor Sinclair,20.0,Left Attacking Midfield,83.1,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,eff95d6f-6666-4fb8-99c3-ca9595599a96,83.1,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
