id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,ball_receipt,under_pressure,counterpress,out,clearance,ball_recovery,dribble,duel,interception,foul_won,off_camera,goalkeeper,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,clearance_head,pass_aerial_won,clearance_aerial_won,foul_won_defensive,pass_switch,pass_cross
e97f3044-1604-483c-b699-6c017f90d322,344,1,00:08:17.850,8,17,30,Pass,28,36,Manchester City,1,Regular Play,36,Manchester City,1.624441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81a74877-6008-4e56-b413-00d122942fba,,15409.0,David Seaman,1.0,Goalkeeper,29.3,38.5,24758.0,Michael Tarnat,12.5,-0.6435011,1.0,Ground Pass,39.3,31.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,
81a74877-6008-4e56-b413-00d122942fba,345,1,00:08:19.474,8,19,42,Ball Receipt*,28,36,Manchester City,1,Regular Play,36,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e97f3044-1604-483c-b699-6c017f90d322,,24758.0,Michael Tarnat,6.0,Left Back,39.3,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66fa7040-b73d-4022-877c-6149cd7676ff,346,1,00:08:19.474,8,19,43,Carry,28,36,Manchester City,1,Regular Play,36,Manchester City,1.962556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69c59efb-f42b-4686-958e-ad16014455f3,81a74877-6008-4e56-b413-00d122942fba,24758.0,Michael Tarnat,6.0,Left Back,39.3,31.0,,,,,,,,,,,,,,39.3,31.0,,,,,,,,,,,,,,,,,,,,,,
69c59efb-f42b-4686-958e-ad16014455f3,347,1,00:08:21.437,8,21,30,Pass,28,36,Manchester City,1,Regular Play,36,Manchester City,0.842828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4534f5c9-d9b8-4296-8782-553cb0a77344,,24758.0,Michael Tarnat,6.0,Left Back,39.3,31.0,38552.0,Joey Barton,9.662815,0.11408578,1.0,Ground Pass,48.9,32.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534f5c9-d9b8-4296-8782-553cb0a77344,348,1,00:08:22.280,8,22,42,Ball Receipt*,28,36,Manchester City,1,Regular Play,36,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69c59efb-f42b-4686-958e-ad16014455f3,,38552.0,Joey Barton,11.0,Left Defensive Midfield,48.9,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92642e51-af1f-4482-b2f8-6e2cf708a7b0,349,1,00:08:22.280,8,22,30,Pass,28,36,Manchester City,1,Regular Play,36,Manchester City,2.021763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c40c196b-ee3b-409b-9e87-a38a8b64693e,,38552.0,Joey Barton,11.0,Left Defensive Midfield,48.9,32.1,24758.0,Michael Tarnat,14.615403,-1.742694,1.0,Ground Pass,46.4,17.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,
c40c196b-ee3b-409b-9e87-a38a8b64693e,350,1,00:08:24.301,8,24,42,Ball Receipt*,28,36,Manchester City,1,Regular Play,36,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92642e51-af1f-4482-b2f8-6e2cf708a7b0,,24758.0,Michael Tarnat,6.0,Left Back,46.4,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0913d613-1780-4891-85e3-afb9314180d9,351,1,00:08:24.301,8,24,43,Carry,28,36,Manchester City,1,Regular Play,36,Manchester City,0.437203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c40c196b-ee3b-409b-9e87-a38a8b64693e,ebd9c072-1584-4ab8-b721-91a4f3c8e834,24758.0,Michael Tarnat,6.0,Left Back,46.4,17.7,,,,,,,,,,,,,,48.2,17.7,,,,,,,,,,,,,,,,,,,,,,
ebd9c072-1584-4ab8-b721-91a4f3c8e834,352,1,00:08:24.739,8,24,30,Pass,28,36,Manchester City,1,Regular Play,36,Manchester City,3.443517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87375440-bb7e-429e-9fec-229ecb68b371,,24758.0,Michael Tarnat,6.0,Left Back,48.2,17.7,,,63.952873,0.040666144,2.0,Low Pass,112.1,20.3,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,
cfa93a46-4a0b-4edf-97d2-bca768d25d0d,383,1,00:09:24.515,9,24,30,Pass,31,36,Manchester City,4,From Throw In,36,Manchester City,1.651416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87241cb9-73b4-4b20-b135-3b26eb543295,,40215.0,Jihai Sun,2.0,Right Back,39.2,80.0,38552.0,Joey Barton,19.794191,-1.3981727,3.0,High Pass,42.6,60.5,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,
87241cb9-73b4-4b20-b135-3b26eb543295,384,1,00:09:26.166,9,26,42,Ball Receipt*,31,36,Manchester City,4,From Throw In,36,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfa93a46-4a0b-4edf-97d2-bca768d25d0d,,38552.0,Joey Barton,11.0,Left Defensive Midfield,42.6,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f95da0a3-9947-43e5-9fd3-291e77cd0351,385,1,00:09:26.166,9,26,30,Pass,31,36,Manchester City,4,From Throw In,36,Manchester City,1.682462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7918009-cf2c-486d-af1d-90cd23b1ea86,,38552.0,Joey Barton,11.0,Left Defensive Midfield,42.8,60.5,40220.0,David Sommeil,15.692355,2.7492526,2.0,Low Pass,28.3,66.5,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7918009-cf2c-486d-af1d-90cd23b1ea86,386,1,00:09:27.849,9,27,42,Ball Receipt*,31,36,Manchester City,4,From Throw In,36,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f95da0a3-9947-43e5-9fd3-291e77cd0351,,40220.0,David Sommeil,3.0,Right Center Back,28.3,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29691a87-2c06-493e-b350-6f13cd09e476,387,1,00:09:27.849,9,27,43,Carry,31,36,Manchester City,4,From Throw In,36,Manchester City,2.112165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7d4d223-001f-4de9-8e5d-7944a51ef63e,d7918009-cf2c-486d-af1d-90cd23b1ea86,40220.0,David Sommeil,3.0,Right Center Back,28.3,66.5,,,,,,,,,,,,,,28.3,66.5,,,,,,,,,,,,,,,,,,,,,,
c7d4d223-001f-4de9-8e5d-7944a51ef63e,388,1,00:09:29.961,9,29,30,Pass,31,36,Manchester City,4,From Throw In,36,Manchester City,1.387791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6bbde9b-5911-4ad3-9bcc-24526334a08e,,40220.0,David Sommeil,3.0,Right Center Back,28.3,66.5,40218.0,Sylvain Distin,19.560163,-1.8505005,1.0,Ground Pass,22.9,47.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6bbde9b-5911-4ad3-9bcc-24526334a08e,389,1,00:09:31.349,9,31,42,Ball Receipt*,31,36,Manchester City,4,From Throw In,36,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7d4d223-001f-4de9-8e5d-7944a51ef63e,,40218.0,Sylvain Distin,5.0,Left Center Back,22.9,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e9cbc6f-9d29-4d96-afac-4352c6f62a4e,390,1,00:09:31.349,9,31,43,Carry,31,36,Manchester City,4,From Throw In,36,Manchester City,3.92451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b8bcbb5-abea-4681-bf9e-9ead64ed0d5e,f6bbde9b-5911-4ad3-9bcc-24526334a08e,40218.0,Sylvain Distin,5.0,Left Center Back,22.9,47.7,,,,,,,,,,,,,,23.1,43.7,,,,,,,,,,,,,,,,,,,,,,
8b8bcbb5-abea-4681-bf9e-9ead64ed0d5e,391,1,00:09:35.273,9,35,30,Pass,31,36,Manchester City,4,From Throw In,36,Manchester City,4.735511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7a7108a-ddc7-4faa-9344-c9d4d15d7d2e,eb087dc1-17e5-47e4-a15d-9297b32e07ec,40218.0,Sylvain Distin,5.0,Left Center Back,23.1,43.7,40217.0,Trevor Sinclair,79.94223,-0.25286683,3.0,High Pass,100.5,23.7,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,
c7a7108a-ddc7-4faa-9344-c9d4d15d7d2e,392,1,00:09:40.009,9,40,42,Ball Receipt*,31,36,Manchester City,4,From Throw In,36,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b8bcbb5-abea-4681-bf9e-9ead64ed0d5e,,40217.0,Trevor Sinclair,16.0,Left Midfield,90.8,25.0,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
