id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,counterpress,duel,ball_receipt,interception,foul_committed,foul_won,clearance,out,dribble,shot,goalkeeper,off_camera,miscontrol,ball_recovery,substitution,50_50,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,related_events_3,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,related_events,shot_first_time,clearance_right_foot,pass_goal_assist,shot_end_location_2
48bec99e-20bb-454a-a8bc-58238d8fe36d,3246,2,00:40:56.333,85,56,30,Pass,207,36,Manchester City,1,Regular Play,36,Manchester City,1.485461,,633fea56-027a-4f01-a5da-e022046c23f5,40215,Jihai Sun,2,Right Back,29.2,58.4,20447.0,Richard Dunne,13.366376,-1.835736,1.0,Ground Pass,25.7,45.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633fea56-027a-4f01-a5da-e022046c23f5,3247,2,00:40:57.819,85,57,42,Ball Receipt*,207,36,Manchester City,1,Regular Play,36,Manchester City,,,48bec99e-20bb-454a-a8bc-58238d8fe36d,20447,Richard Dunne,3,Right Center Back,25.7,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef0d659f-c2b2-4d9e-857b-9394f7ffd908,3248,2,00:40:57.819,85,57,43,Carry,207,36,Manchester City,1,Regular Play,36,Manchester City,3.182391,,297853a9-c636-4598-95e9-7cddcc9ac526,20447,Richard Dunne,3,Right Center Back,25.7,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633fea56-027a-4f01-a5da-e022046c23f5,44.6,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297853a9-c636-4598-95e9-7cddcc9ac526,3249,2,00:41:01.001,86,1,30,Pass,207,36,Manchester City,1,Regular Play,36,Manchester City,3.009909,,51de0ab4-3a8a-4ef2-b439-36585b99a89c,20447,Richard Dunne,3,Right Center Back,44.6,48.8,15519.0,Nicolas Anelka,58.692844,-0.69975567,3.0,High Pass,89.5,11.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,6e3752ea-5518-4a51-832b-5ebc7ac0a9ed,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e3752ea-5518-4a51-832b-5ebc7ac0a9ed,3250,2,00:41:04.011,86,4,42,Ball Receipt*,207,36,Manchester City,1,Regular Play,36,Manchester City,,,297853a9-c636-4598-95e9-7cddcc9ac526,15519,Nicolas Anelka,23,Center Forward,89.5,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc8f9f5-a2b6-4e39-9b1c-d6417e28ae2b,3251,2,00:41:04.011,86,4,4,Duel,207,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,51de0ab4-3a8a-4ef2-b439-36585b99a89c,15519,Nicolas Anelka,23,Center Forward,89.5,11.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51de0ab4-3a8a-4ef2-b439-36585b99a89c,3252,2,00:41:04.011,86,4,9,Clearance,207,36,Manchester City,1,Regular Play,1,Arsenal,0.0,,297853a9-c636-4598-95e9-7cddcc9ac526,40222,Laureano Bisan-Etame Mayer,2,Right Back,30.6,69.1,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,8fc8f9f5-a2b6-4e39-9b1c-d6417e28ae2b,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274cf2f4-9f5f-400f-a95c-a777ec31be28,3253,2,00:41:12.069,86,12,30,Pass,208,36,Manchester City,4,From Throw In,36,Manchester City,1.382301,,dbe97616-81b0-4be5-ab0a-381285f28499,24758,Michael Tarnat,6,Left Back,81.8,0.1,40217.0,Trevor Sinclair,18.832153,0.27975845,2.0,Low Pass,99.9,5.3,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccff283e-1fcd-479d-a13a-0206b55d96ed,3254,2,00:41:13.275,86,13,17,Pressure,208,36,Manchester City,4,From Throw In,1,Arsenal,3.936934,,a490dcb0-fd6f-4b35-96cc-36861cab8f35,40222,Laureano Bisan-Etame Mayer,2,Right Back,19.3,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbe97616-81b0-4be5-ab0a-381285f28499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbe97616-81b0-4be5-ab0a-381285f28499,3255,2,00:41:13.452,86,13,42,Ball Receipt*,208,36,Manchester City,4,From Throw In,36,Manchester City,,,274cf2f4-9f5f-400f-a95c-a777ec31be28,40217,Trevor Sinclair,20,Left Attacking Midfield,99.9,5.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ccff283e-1fcd-479d-a13a-0206b55d96ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a490dcb0-fd6f-4b35-96cc-36861cab8f35,3256,2,00:41:13.452,86,13,43,Carry,208,36,Manchester City,4,From Throw In,36,Manchester City,3.934522,,687d8bb3-1877-4b8c-9a12-e9f14c5b5033,40217,Trevor Sinclair,20,Left Attacking Midfield,99.9,5.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ca8c5d5e-3e7b-4f65-bd65-818a80906432,107.3,3.6,,,,,ccff283e-1fcd-479d-a13a-0206b55d96ed,,,,,,,dbe97616-81b0-4be5-ab0a-381285f28499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687d8bb3-1877-4b8c-9a12-e9f14c5b5033,3257,2,00:41:17.386,86,17,22,Foul Committed,208,36,Manchester City,4,From Throw In,1,Arsenal,0.0,,a490dcb0-fd6f-4b35-96cc-36861cab8f35,24972,Ray Parlour,12,Right Midfield,12.8,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca8c5d5e-3e7b-4f65-bd65-818a80906432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca8c5d5e-3e7b-4f65-bd65-818a80906432,3258,2,00:41:17.386,86,17,21,Foul Won,208,36,Manchester City,4,From Throw In,36,Manchester City,0.0,,687d8bb3-1877-4b8c-9a12-e9f14c5b5033,40217,Trevor Sinclair,20,Left Attacking Midfield,107.3,3.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5bd3c03-52bd-4198-99bf-7bd2972e12bf,3259,2,00:41:38.356,86,38,30,Pass,209,36,Manchester City,3,From Free Kick,36,Manchester City,1.169595,,7a582856-ec8c-4857-b43c-82487021fff1,24758,Michael Tarnat,6,Left Back,107.3,6.6,40218.0,Sylvain Distin,26.488676,1.4230264,3.0,High Pass,111.2,32.8,62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0f56d93b-02a3-4218-85ac-96b26b5ce491,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a582856-ec8c-4857-b43c-82487021fff1,3260,2,00:41:39.526,86,39,42,Ball Receipt*,209,36,Manchester City,3,From Free Kick,36,Manchester City,,,b5bd3c03-52bd-4198-99bf-7bd2972e12bf,40218,Sylvain Distin,5,Left Center Back,111.2,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f56d93b-02a3-4218-85ac-96b26b5ce491,3261,2,00:41:39.529,86,39,16,Shot,209,36,Manchester City,3,From Free Kick,36,Manchester City,0.126359,,d031a57b-d0db-4a7c-a37d-052da838f207,40218,Sylvain Distin,5,Left Center Back,113.0,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043609995,112.9,34.7,b5bd3c03-52bd-4198-99bf-7bd2972e12bf,93.0,Normal,101.0,Wayward,37.0,Head,87.0,Open Play,101.9,51.6,15407.0,Steve McManaman,13.0,Right Center Midfield,True,114.0,41.7,15399.0,Robbie Fowler,15.0,Left Center Midfield,True,112.5,39.5,15519.0,Nicolas Anelka,23.0,Center Forward,True,112.5,36.4,40217.0,Trevor Sinclair,20.0,Left Attacking Midfield,True,113.1,31.6,20447.0,Richard Dunne,3.0,Right Center Back,True,118.4,40.0,20015.0,Jens Lehmann,1.0,Goalkeeper,False,111.2,42.4,26194.0,Pascal Cygan,16.0,Left Midfield,False,104.6,41.0,23816.0,José Antonio Reyes Calderón,24.0,Left Center Forward,False,112.6,40.2,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,False,113.7,35.6,12529.0,Ashley Cole,6.0,Left Back,False,114.2,36.7,15637.0,Sulzeer Jeremiah ''Sol' Campbell,5.0,Left Center Back,False,117.9,11.2,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,False,113.3,34.3,38412.0,Kolo Habib Touré,3.0,Right Center Back,False,113.8,33.1,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,False,113.5,28.8,24972.0,Ray Parlour,12.0,Right Midfield,False,113.4,36.6,15516.0,Thierry Henry,22.0,Right Center Forward,False,,,,,,,,,,,
d031a57b-d0db-4a7c-a37d-052da838f207,3262,2,00:41:39.655,86,39,23,Goal Keeper,209,36,Manchester City,3,From Free Kick,1,Arsenal,0.0,,0f56d93b-02a3-4218-85ac-96b26b5ce491,20015,Jens Lehmann,1,Goalkeeper,1.7,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,40.1,44.0,Set,32.0,Shot Faced,,,,,
4345fcaa-feec-4fa3-88b9-7fcd74e83836,3263,2,00:41:42.096,86,42,2,Ball Recovery,209,36,Manchester City,3,From Free Kick,36,Manchester City,0.0,,,15407,Steve McManaman,13,Right Center Midfield,114.8,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e5c660-b90e-4f56-ab69-d0a6fa8a3021,3264,2,00:41:42.178,86,42,16,Shot,209,36,Manchester City,3,From Free Kick,36,Manchester City,0.091253,,3d58a3ba-a972-4944-9b46-ca61b8f03ffb,15407,Steve McManaman,13,Right Center Midfield,112.0,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d40e3a5-ea80-4a9f-8f3f-66575fbac3c9,,,,,,,,,,,,,,,,,,0.017072614,112.3,54.4,,91.0,Half Volley,96.0,Blocked,40.0,Right Foot,87.0,Open Play,118.4,43.7,20015.0,Jens Lehmann,1.0,Goalkeeper,False,116.9,37.5,12529.0,Ashley Cole,6.0,Left Back,False,113.3,37.6,38412.0,Kolo Habib Touré,3.0,Right Center Back,False,112.5,41.8,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,False,112.9,43.0,15519.0,Nicolas Anelka,23.0,Center Forward,True,119.4,49.3,15399.0,Robbie Fowler,15.0,Left Center Midfield,True,112.5,54.1,26194.0,Pascal Cygan,16.0,Left Midfield,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
5d40e3a5-ea80-4a9f-8f3f-66575fbac3c9,3265,2,00:41:42.270,86,42,6,Block,209,36,Manchester City,3,From Free Kick,1,Arsenal,0.0,,66e5c660-b90e-4f56-ab69-d0a6fa8a3021,26194,Pascal Cygan,16,Left Midfield,7.8,25.7,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d58a3ba-a972-4944-9b46-ca61b8f03ffb,3266,2,00:41:42.311,86,42,23,Goal Keeper,209,36,Manchester City,3,From Free Kick,1,Arsenal,0.0,,66e5c660-b90e-4f56-ab69-d0a6fa8a3021,20015,Jens Lehmann,1,Goalkeeper,1.7,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,36.4,44.0,Set,32.0,Shot Faced,,,,,
f6f9b24d-5828-4213-be72-04d8bc079faa,3267,2,00:41:45.691,86,45,17,Pressure,209,36,Manchester City,3,From Free Kick,1,Arsenal,1.092489,,049e17e8-a944-40eb-91c2-bd95b8ff985a,26194,Pascal Cygan,16,Left Midfield,7.5,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049e17e8-a944-40eb-91c2-bd95b8ff985a,3268,2,00:41:46.369,86,46,28,Shield,209,36,Manchester City,3,From Free Kick,36,Manchester City,0.0,,f6f9b24d-5828-4213-be72-04d8bc079faa,15399,Robbie Fowler,15,Left Center Midfield,111.2,77.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87217173-539c-4f25-8dbe-64c954e1e599,3269,2,00:41:49.978,86,49,30,Pass,210,36,Manchester City,4,From Throw In,36,Manchester City,0.2096,,88fffafc-4fef-453b-907e-4c1604da47d5,15399,Robbie Fowler,15,Left Center Midfield,110.2,80.0,15407.0,Steve McManaman,6.306346,-1.3142797,2.0,Low Pass,111.8,73.9,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,e5fa5625-117b-4b5a-bc68-2f5ada2ebb35,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5fa5625-117b-4b5a-bc68-2f5ada2ebb35,3270,2,00:41:50.188,86,50,42,Ball Receipt*,210,36,Manchester City,4,From Throw In,36,Manchester City,,,87217173-539c-4f25-8dbe-64c954e1e599,15407,Steve McManaman,13,Right Center Midfield,112.6,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88fffafc-4fef-453b-907e-4c1604da47d5,3271,2,00:41:50.188,86,50,6,Block,210,36,Manchester City,4,From Throw In,1,Arsenal,0.0,,87217173-539c-4f25-8dbe-64c954e1e599,26194,Pascal Cygan,16,Left Midfield,8.3,6.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05cf04b3-a5ab-43fc-91b2-ce2df0e64b06,3272,2,00:42:03.260,87,3,30,Pass,211,36,Manchester City,4,From Throw In,36,Manchester City,0.864381,,72209e27-5d8f-4836-9f2f-08f7d620f4c0,15407,Steve McManaman,13,Right Center Midfield,109.1,80.0,15399.0,Robbie Fowler,12.291867,-1.6931331,2.0,Low Pass,107.6,67.8,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72209e27-5d8f-4836-9f2f-08f7d620f4c0,3273,2,00:42:04.125,87,4,42,Ball Receipt*,211,36,Manchester City,4,From Throw In,36,Manchester City,,,05cf04b3-a5ab-43fc-91b2-ce2df0e64b06,15399,Robbie Fowler,15,Left Center Midfield,107.6,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccd9bff5-b69f-4f4c-a263-d3deae028875,3274,2,00:42:04.125,87,4,43,Carry,211,36,Manchester City,4,From Throw In,36,Manchester City,1.216505,,72209e27-5d8f-4836-9f2f-08f7d620f4c0,15399,Robbie Fowler,15,Left Center Midfield,107.6,67.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,96dd333e-31bd-4289-a6aa-910697154bf9,107.3,67.8,,,,,c5b0b624-e61e-4e08-847f-7a41e614787e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96dd333e-31bd-4289-a6aa-910697154bf9,3275,2,00:42:05.341,87,5,22,Foul Committed,211,36,Manchester City,4,From Throw In,1,Arsenal,0.0,,c5b0b624-e61e-4e08-847f-7a41e614787e,26194,Pascal Cygan,16,Left Midfield,12.8,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccd9bff5-b69f-4f4c-a263-d3deae028875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
