id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,counterpress,duel,ball_receipt,interception,foul_committed,foul_won,clearance,out,dribble,shot,goalkeeper,off_camera,miscontrol,ball_recovery,substitution,50_50,bad_behaviour,pass,pass_outcome_id,pass_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_2,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,related_events_3,foul_committed_advantage,foul_won_advantage,foul_won_defensive,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,pass_aerial_won,clearance_left_foot,clearance_right_foot,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_4,pass_cut_back,ball_recovery_recovery_failure,shot_first_time,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_aerial_won,pass_switch,50_50_outcome_id,50_50_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name
6fa661f5-34d6-4ff1-a053-1f928451c756,2054,2,00:02:22.725,47,22,43,Carry,103,36,Manchester City,1,Regular Play,36,Manchester City,2.117368,,cc2002b2-8fed-4b8c-ae90-2dac03b62036,20329,David James,1,Goalkeeper,3.9,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eed80465-28f7-4bc6-b333-1b530480239e,8.0,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc2002b2-8fed-4b8c-ae90-2dac03b62036,2055,2,00:02:24.842,47,24,30,Pass,103,36,Manchester City,1,Regular Play,36,Manchester City,2.044343,,ef826129-cea5-4533-8e85-cd1cbf691d2b,20329,David James,1,Goalkeeper,8.0,31.1,20447.0,Richard Dunne,19.4,0.83644867,2.0,Low Pass,21.0,45.5,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef826129-cea5-4533-8e85-cd1cbf691d2b,2056,2,00:02:26.887,47,26,42,Ball Receipt*,103,36,Manchester City,1,Regular Play,36,Manchester City,,,cc2002b2-8fed-4b8c-ae90-2dac03b62036,20447,Richard Dunne,3,Right Center Back,21.0,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eacdd181-9185-4a55-935e-602eb49fea1c,2057,2,00:02:26.887,47,26,43,Carry,103,36,Manchester City,1,Regular Play,36,Manchester City,3.259407,,8961324e-f937-4cd1-a2ac-e48ea3e593e8,20447,Richard Dunne,3,Right Center Back,21.0,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef826129-cea5-4533-8e85-cd1cbf691d2b,27.2,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8961324e-f937-4cd1-a2ac-e48ea3e593e8,2058,2,00:02:30.146,47,30,30,Pass,103,36,Manchester City,1,Regular Play,36,Manchester City,0.909006,,0679c5a8-eab9-4cf5-8659-7df0ded167c3,20447,Richard Dunne,3,Right Center Back,27.2,50.4,19636.0,Paul Bosvelt,10.922454,-0.7076332,1.0,Ground Pass,35.5,43.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0679c5a8-eab9-4cf5-8659-7df0ded167c3,2059,2,00:02:31.055,47,31,42,Ball Receipt*,103,36,Manchester City,1,Regular Play,36,Manchester City,,,8961324e-f937-4cd1-a2ac-e48ea3e593e8,19636,Paul Bosvelt,15,Left Center Midfield,35.5,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f01c43f3-d9d2-41f0-80a4-cf6bfb5f8075,2060,2,00:02:31.055,47,31,43,Carry,103,36,Manchester City,1,Regular Play,36,Manchester City,1.353614,,0679c5a8-eab9-4cf5-8659-7df0ded167c3,19636,Paul Bosvelt,15,Left Center Midfield,35.5,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71be75ec-fdd1-4f4a-98f1-0710a986089f,38.8,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71be75ec-fdd1-4f4a-98f1-0710a986089f,2061,2,00:02:32.409,47,32,30,Pass,103,36,Manchester City,1,Regular Play,36,Manchester City,2.033666,,99d04afe-c3cd-42b0-9072-9cb93c5ec5a1,19636,Paul Bosvelt,15,Left Center Midfield,38.8,48.0,38465.0,Claudio Reyna,38.786594,0.0981294,1.0,Ground Pass,77.4,51.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99d04afe-c3cd-42b0-9072-9cb93c5ec5a1,2062,2,00:02:34.442,47,34,42,Ball Receipt*,103,36,Manchester City,1,Regular Play,36,Manchester City,,,71be75ec-fdd1-4f4a-98f1-0710a986089f,38465,Claudio Reyna,13,Right Center Midfield,77.4,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6834eac7-ee99-47bf-b990-493a74023085,2063,2,00:02:34.442,47,34,43,Carry,103,36,Manchester City,1,Regular Play,36,Manchester City,0.858282,,99d04afe-c3cd-42b0-9072-9cb93c5ec5a1,38465,Claudio Reyna,13,Right Center Midfield,77.4,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec02a021-cbdb-487d-bcdd-50dc898eb0f4,84.3,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec02a021-cbdb-487d-bcdd-50dc898eb0f4,2064,2,00:02:35.301,47,35,30,Pass,103,36,Manchester City,1,Regular Play,36,Manchester City,0.915773,,245e85d4-1a57-41f1-af2f-a4c3474dea09,38465,Claudio Reyna,13,Right Center Midfield,84.3,51.2,15519.0,Nicolas Anelka,16.77051,-0.1798535,1.0,Ground Pass,100.8,48.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,ba7043c8-5b25-4c21-9a61-31e1f07db1c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245e85d4-1a57-41f1-af2f-a4c3474dea09,2065,2,00:02:36.216,47,36,42,Ball Receipt*,103,36,Manchester City,1,Regular Play,36,Manchester City,,,ec02a021-cbdb-487d-bcdd-50dc898eb0f4,15519,Nicolas Anelka,23,Center Forward,101.6,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba7043c8-5b25-4c21-9a61-31e1f07db1c8,2066,2,00:02:36.216,47,36,30,Pass,103,36,Manchester City,1,Regular Play,1,Arsenal,1.325313,,7baeb457-545c-4bfb-8369-44799c6d519e,15637,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,19.3,31.9,40221.0,Gilberto Aparecido da Silva,6.9526973,-0.7039461,2.0,Low Pass,24.6,27.4,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,ec02a021-cbdb-487d-bcdd-50dc898eb0f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170ba6c-1533-4f05-9e60-af2b8f2c7b8e,2067,2,00:02:37.414,47,37,17,Pressure,103,36,Manchester City,1,Regular Play,36,Manchester City,1.089015,,5d6598c1-1579-42d8-9f48-1cf2c560cb6f,38465,Claudio Reyna,13,Right Center Midfield,92.0,53.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,7baeb457-545c-4bfb-8369-44799c6d519e,,,,,,,,,,,,,,89bcaea9-dacb-4626-b971-ac057ce74351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7baeb457-545c-4bfb-8369-44799c6d519e,2068,2,00:02:37.542,47,37,42,Ball Receipt*,103,36,Manchester City,1,Regular Play,1,Arsenal,,,4170ba6c-1533-4f05-9e60-af2b8f2c7b8e,40221,Gilberto Aparecido da Silva,15,Left Center Midfield,24.6,27.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,ba7043c8-5b25-4c21-9a61-31e1f07db1c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89bcaea9-dacb-4626-b971-ac057ce74351,2069,2,00:02:37.542,47,37,43,Carry,103,36,Manchester City,1,Regular Play,1,Arsenal,0.708661,,4170ba6c-1533-4f05-9e60-af2b8f2c7b8e,40221,Gilberto Aparecido da Silva,15,Left Center Midfield,24.6,27.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,5d6598c1-1579-42d8-9f48-1cf2c560cb6f,24.6,28.6,,,,,,,,,,,,7baeb457-545c-4bfb-8369-44799c6d519e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d6598c1-1579-42d8-9f48-1cf2c560cb6f,2070,2,00:02:38.250,47,38,30,Pass,103,36,Manchester City,1,Regular Play,1,Arsenal,1.396585,,4170ba6c-1533-4f05-9e60-af2b8f2c7b8e,40221,Gilberto Aparecido da Silva,15,Left Center Midfield,24.6,28.6,24972.0,Ray Parlour,19.758543,0.5543075,1.0,Ground Pass,41.4,39.0,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,9.0,Incomplete,a6471593-aeda-4b45-8ccd-92f1668c8f34,,,,,,,,,,,,,,cd9d57a2-5a23-407c-9680-b4b98c95a962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd9d57a2-5a23-407c-9680-b4b98c95a962,2071,2,00:02:39.647,47,39,42,Ball Receipt*,103,36,Manchester City,1,Regular Play,1,Arsenal,,,5d6598c1-1579-42d8-9f48-1cf2c560cb6f,24972,Ray Parlour,13,Right Center Midfield,43.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6471593-aeda-4b45-8ccd-92f1668c8f34,2072,2,00:02:39.647,47,39,30,Pass,103,36,Manchester City,1,Regular Play,36,Manchester City,2.008967,,5d6598c1-1579-42d8-9f48-1cf2c560cb6f,38551,Shaun Wright-Phillips,18,Right Attacking Midfield,78.7,41.1,19636.0,Paul Bosvelt,9.526804,2.2520945,1.0,Ground Pass,72.7,48.5,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,9481e350-57e0-4fa1-bd5c-cb008489978e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9481e350-57e0-4fa1-bd5c-cb008489978e,2073,2,00:02:41.656,47,41,42,Ball Receipt*,103,36,Manchester City,1,Regular Play,36,Manchester City,,,a6471593-aeda-4b45-8ccd-92f1668c8f34,19636,Paul Bosvelt,15,Left Center Midfield,72.7,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420ca5c0-db5e-4f92-8883-f69b3514a89f,2074,2,00:02:41.656,47,41,43,Carry,103,36,Manchester City,1,Regular Play,36,Manchester City,0.032351002,,9481e350-57e0-4fa1-bd5c-cb008489978e,19636,Paul Bosvelt,15,Left Center Midfield,72.7,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e18cb703-3bbd-4c04-9f4c-8fa3bbc99e46,72.7,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18cb703-3bbd-4c04-9f4c-8fa3bbc99e46,2075,2,00:02:41.688,47,41,30,Pass,103,36,Manchester City,1,Regular Play,36,Manchester City,1.517547,,c665ebff-22a1-41b6-a59f-63cd6ab5248a,19636,Paul Bosvelt,15,Left Center Midfield,72.7,48.5,40215.0,Jihai Sun,24.589836,1.485291,1.0,Ground Pass,74.8,73.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c665ebff-22a1-41b6-a59f-63cd6ab5248a,2076,2,00:02:43.206,47,43,42,Ball Receipt*,103,36,Manchester City,1,Regular Play,36,Manchester City,,,e18cb703-3bbd-4c04-9f4c-8fa3bbc99e46,40215,Jihai Sun,2,Right Back,74.8,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15a332ff-55ed-4f9f-842c-f7455aff124f,2077,2,00:02:43.206,47,43,43,Carry,103,36,Manchester City,1,Regular Play,36,Manchester City,0.975069,,69e74be1-ba5c-49ec-945c-4fdc59c19cb9,40215,Jihai Sun,2,Right Back,74.8,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c665ebff-22a1-41b6-a59f-63cd6ab5248a,77.1,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e74be1-ba5c-49ec-945c-4fdc59c19cb9,2078,2,00:02:44.181,47,44,30,Pass,103,36,Manchester City,1,Regular Play,36,Manchester City,1.274682,,b3b66d89-deed-428d-b430-3a0cb7c5c489,40215,Jihai Sun,2,Right Back,77.1,71.9,19636.0,Paul Bosvelt,21.411213,-1.7113724,1.0,Ground Pass,74.1,50.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3b66d89-deed-428d-b430-3a0cb7c5c489,2079,2,00:02:45.456,47,45,42,Ball Receipt*,103,36,Manchester City,1,Regular Play,36,Manchester City,,,69e74be1-ba5c-49ec-945c-4fdc59c19cb9,19636,Paul Bosvelt,15,Left Center Midfield,74.1,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b2dde64-2592-4e44-ae4e-36f3916fef1b,2080,2,00:02:45.456,47,45,43,Carry,103,36,Manchester City,1,Regular Play,36,Manchester City,1.15778,,b3b66d89-deed-428d-b430-3a0cb7c5c489,19636,Paul Bosvelt,15,Left Center Midfield,74.1,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca3fc5cc-6a53-400f-849e-b432292693cd,74.1,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca3fc5cc-6a53-400f-849e-b432292693cd,2081,2,00:02:46.613,47,46,30,Pass,103,36,Manchester City,1,Regular Play,36,Manchester City,0.829046,,342a8834-7b24-46dc-a202-74bb9d14acd7,19636,Paul Bosvelt,15,Left Center Midfield,74.1,50.7,38551.0,Shaun Wright-Phillips,7.605919,-2.6485417,1.0,Ground Pass,67.4,47.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342a8834-7b24-46dc-a202-74bb9d14acd7,2082,2,00:02:47.442,47,47,42,Ball Receipt*,103,36,Manchester City,1,Regular Play,36,Manchester City,,,ca3fc5cc-6a53-400f-849e-b432292693cd,38551,Shaun Wright-Phillips,18,Right Attacking Midfield,67.4,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800a769-c831-4141-a56a-bd8545485ce1,2083,2,00:02:47.442,47,47,43,Carry,103,36,Manchester City,1,Regular Play,36,Manchester City,0.039999,,342a8834-7b24-46dc-a202-74bb9d14acd7,38551,Shaun Wright-Phillips,18,Right Attacking Midfield,67.4,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84d7f545-8f35-4dbe-b1e9-a6ebac018826,67.4,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
