id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,carry,under_pressure,ball_receipt,counterpress,off_camera,duel,interception,dribble,foul_committed,foul_won,shot,goalkeeper,out,clearance,ball_recovery,block,substitution,miscontrol,pass,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,carry_end_location_0,carry_end_location_1,related_events,related_events_2,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,related_events_3,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,duel_type_id,duel_type_name,pass_goal_assist,shot_open_goal
2f856573-e7d5-441c-a4cb-71a958275b11,2978,2,00:21:58.862,66,58,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.0119,,1364ee98-36cf-4319-83ac-270e978c6e8f,,4324,Daniel Alves da Silva,2,Right Back,54.1,60.5,20131.0,Xavier Hernández Creus,11.374093,-0.5660549,1.0,Ground Pass,63.7,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364ee98-36cf-4319-83ac-270e978c6e8f,2979,2,00:21:59.874,66,59,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,2f856573-e7d5-441c-a4cb-71a958275b11,,20131,Xavier Hernández Creus,13,Right Center Midfield,63.7,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29ca4b64-1d89-4ba1-840c-ab961fd0046a,2980,2,00:21:59.874,66,59,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.040000003,,1364ee98-36cf-4319-83ac-270e978c6e8f,d8add3c7-db4d-4589-a387-c920481555c5,20131,Xavier Hernández Creus,13,Right Center Midfield,63.7,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8add3c7-db4d-4589-a387-c920481555c5,2981,2,00:21:59.914,66,59,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.995467,,58351cb3-eab9-41c2-84be-9e7afa422630,,20131,Xavier Hernández Creus,13,Right Center Midfield,63.7,54.4,4324.0,Daniel Alves da Silva,9.1525955,2.5505598,1.0,Ground Pass,56.1,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58351cb3-eab9-41c2-84be-9e7afa422630,2982,2,00:22:00.909,67,0,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,d8add3c7-db4d-4589-a387-c920481555c5,,4324,Daniel Alves da Silva,2,Right Back,56.1,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693cecbb-3efd-4f67-bc3b-02d675bab7a1,2983,2,00:22:00.909,67,0,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.165833,,58351cb3-eab9-41c2-84be-9e7afa422630,b599cc1e-8546-44c4-b17d-bc88f5b0c2d2,4324,Daniel Alves da Silva,2,Right Back,56.1,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.1,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b599cc1e-8546-44c4-b17d-bc88f5b0c2d2,2984,2,00:22:02.075,67,2,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.863123,,30164902-956d-4863-bcac-c4909e2724d1,,4324,Daniel Alves da Silva,2,Right Back,56.1,59.5,5203.0,Sergio Busquets i Burgos,13.755726,-1.0453383,1.0,Ground Pass,63.0,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30164902-956d-4863-bcac-c4909e2724d1,2985,2,00:22:02.938,67,2,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,b599cc1e-8546-44c4-b17d-bc88f5b0c2d2,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.0,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d053757-d988-4e53-a8f1-733647468ae7,2986,2,00:22:02.938,67,2,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,2.506177,,30164902-956d-4863-bcac-c4909e2724d1,734b0691-1329-4138-8ed4-7e5e59ad266b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.0,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734b0691-1329-4138-8ed4-7e5e59ad266b,2987,2,00:22:05.444,67,5,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.813475,,3ca6cca8-5cb5-4f8e-a80b-296f1740d98a,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.9,48.6,5470.0,Ivan Rakitić,22.51444,-1.3786272,1.0,Ground Pass,73.2,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ca6cca8-5cb5-4f8e-a80b-296f1740d98a,2988,2,00:22:07.258,67,7,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,734b0691-1329-4138-8ed4-7e5e59ad266b,,5470,Ivan Rakitić,15,Left Center Midfield,73.2,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304d5954-1c48-4839-9bb2-56e199d468a3,2989,2,00:22:07.258,67,7,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.763625,,3ca6cca8-5cb5-4f8e-a80b-296f1740d98a,a056236d-4041-4472-974c-1dc1d1e3357b,5470,Ivan Rakitić,15,Left Center Midfield,73.2,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a056236d-4041-4472-974c-1dc1d1e3357b,2990,2,00:22:08.022,67,8,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,2.180004,,177769ca-a3bf-403b-a351-3bde8a7664da,,5470,Ivan Rakitić,15,Left Center Midfield,76.7,24.8,4320.0,Neymar da Silva Santos Junior,21.470446,-1.3020933,1.0,Ground Pass,82.4,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177769ca-a3bf-403b-a351-3bde8a7664da,2991,2,00:22:09.691,67,9,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,a056236d-4041-4472-974c-1dc1d1e3357b,,4320,Neymar da Silva Santos Junior,21,Left Wing,82.4,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e7d187d-6e94-4281-9b21-80befc56a77e,2992,2,00:22:09.691,67,9,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.057206,,0c42e1d2-ac9f-42cd-8fe2-1ff574fa661d,177769ca-a3bf-403b-a351-3bde8a7664da,4320,Neymar da Silva Santos Junior,21,Left Wing,82.4,4.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,84.6,6.2,,a3c0a014-5e81-467a-acf5-039d1965a3d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3c0a014-5e81-467a-acf5-039d1965a3d3,2993,2,00:22:09.691,67,9,10,Interception,141,217,Barcelona,3,From Free Kick,213,Sevilla,0.0,,7e7d187d-6e94-4281-9b21-80befc56a77e,,3726,Gerard Deulofeu Lázaro,17,Right Wing,37.9,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c42e1d2-ac9f-42cd-8fe2-1ff574fa661d,2994,2,00:22:10.748,67,10,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.727862,,267bd8bf-e177-4ecf-98f1-bfb081bc69e8,,4320,Neymar da Silva Santos Junior,21,Left Wing,84.6,6.2,5470.0,Ivan Rakitić,10.564564,2.4298863,1.0,Ground Pass,76.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56b25a3d-e44e-44ce-89db-88b9b992d35e,2995,2,00:22:11.194,67,11,17,Pressure,141,217,Barcelona,3,From Free Kick,213,Sevilla,0.398786,,,,3726,Gerard Deulofeu Lázaro,17,Right Wing,37.3,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267bd8bf-e177-4ecf-98f1-bfb081bc69e8,2996,2,00:22:12.476,67,12,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,0c42e1d2-ac9f-42cd-8fe2-1ff574fa661d,,5470,Ivan Rakitić,15,Left Center Midfield,76.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10be9016-8868-4009-bbf9-1a79361ff781,2997,2,00:22:12.476,67,12,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.040038,,267bd8bf-e177-4ecf-98f1-bfb081bc69e8,f897711d-0881-4f97-8693-9ea0a8428262,5470,Ivan Rakitić,15,Left Center Midfield,76.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f897711d-0881-4f97-8693-9ea0a8428262,2998,2,00:22:12.516,67,12,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.8412,,71fd67f9-0518-4c37-8b17-593f45849747,,5470,Ivan Rakitić,15,Left Center Midfield,76.7,13.1,5211.0,Jordi Alba Ramos,8.658522,-1.3258177,1.0,Ground Pass,78.8,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
