id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,clearance,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,interception,counterpress,dribble,duel,ball_recovery,foul_won,block,foul_committed,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,duel_type_id,duel_type_name,related_events_3,pass_aerial_won,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_switch,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_advantage,foul_won_advantage
b8a5d4c1-f2b0-4104-a4c0-bd84f09b722f,3490,2,00:42:12.962,87,12,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,2.81193,,6d11228e-5ca0-4774-aabc-cb6c4da1b8e1,,5211,Jordi Alba Ramos,6,Left Back,84.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,49.5101,1.5040938,3.0,High Pass,87.3,60.1,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d11228e-5ca0-4774-aabc-cb6c4da1b8e1,3491,2,00:42:15.774,87,15,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,b8a5d4c1-f2b0-4104-a4c0-bd84f09b722f,,5470,Ivan Rakitić,13,Right Center Midfield,87.3,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437ec700-4c34-42d4-b822-677e8cb4a498,3492,2,00:42:15.774,87,15,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,1.57147,,6ac4391d-3ff1-4d78-9bf1-729b3168c63c,,5470,Ivan Rakitić,13,Right Center Midfield,87.3,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d11228e-5ca0-4774-aabc-cb6c4da1b8e1,87.1,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ac4391d-3ff1-4d78-9bf1-729b3168c63c,3493,2,00:42:17.345,87,17,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,1.222593,,ca661085-bdfc-418a-97a8-db7448a1f568,,5470,Ivan Rakitić,13,Right Center Midfield,87.1,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,8.184131,-2.1825233,1.0,Ground Pass,82.4,56.7,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca661085-bdfc-418a-97a8-db7448a1f568,3494,2,00:42:18.568,87,18,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,6ac4391d-3ff1-4d78-9bf1-729b3168c63c,,20131,Xavier Hernández Creus,15,Left Center Midfield,82.4,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b80e91f-ff69-4987-8394-045cf28ac31c,3495,2,00:42:18.568,87,18,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.080007,,b5cd7f8b-1ce6-4fe0-8405-da3b11159cff,,20131,Xavier Hernández Creus,15,Left Center Midfield,82.4,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca661085-bdfc-418a-97a8-db7448a1f568,81.0,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5cd7f8b-1ce6-4fe0-8405-da3b11159cff,3496,2,00:42:18.648,87,18,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,0.675476,,d2cc53ba-23a9-4848-a06e-4af8bec801ce,,20131,Xavier Hernández Creus,15,Left Center Midfield,81.0,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,8.237719,0.9928944,1.0,Ground Pass,85.5,64.6,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2cc53ba-23a9-4848-a06e-4af8bec801ce,3497,2,00:42:19.323,87,19,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,b5cd7f8b-1ce6-4fe0-8405-da3b11159cff,,5470,Ivan Rakitić,13,Right Center Midfield,85.5,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a96acb1e-92fb-46f7-819f-26174cd48a73,3498,2,00:42:19.323,87,19,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.239124,,4d6f0c45-3e44-4107-83ce-de0ef1caf2de,,5470,Ivan Rakitić,13,Right Center Midfield,85.5,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2cc53ba-23a9-4848-a06e-4af8bec801ce,85.5,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d6f0c45-3e44-4107-83ce-de0ef1caf2de,3499,2,00:42:19.562,87,19,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,0.527006,,afd18673-296f-437e-8337-d94633e61151,,5470,Ivan Rakitić,13,Right Center Midfield,85.5,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,7.553807,-1.6902252,1.0,Ground Pass,84.6,57.1,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afd18673-296f-437e-8337-d94633e61151,3500,2,00:42:20.089,87,20,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,4d6f0c45-3e44-4107-83ce-de0ef1caf2de,,20131,Xavier Hernández Creus,15,Left Center Midfield,84.6,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31984469-32c5-4a0e-ab3a-502a6ccd7609,3501,2,00:42:20.089,87,20,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,1.1358941,,7509f5d9-a648-432d-8753-08ab9c47ea99,,20131,Xavier Hernández Creus,15,Left Center Midfield,84.6,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd18673-296f-437e-8337-d94633e61151,84.6,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7509f5d9-a648-432d-8753-08ab9c47ea99,3502,2,00:42:21.225,87,21,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,1.412269,,7fa371f6-ba23-496a-9af5-e72facfff695,,20131,Xavier Hernández Creus,15,Left Center Midfield,84.6,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,21.060152,1.4134539,1.0,Ground Pass,87.9,77.9,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fa371f6-ba23-496a-9af5-e72facfff695,3503,2,00:42:22.637,87,22,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,7509f5d9-a648-432d-8753-08ab9c47ea99,,4324,Daniel Alves da Silva,2,Right Back,87.9,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aa690cc-25da-4fc1-97d3-fc4de6d539fb,3504,2,00:42:22.637,87,22,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.040031,,2e4fbf33-a1f8-417e-876b-76d5b0bd1f20,,4324,Daniel Alves da Silva,2,Right Back,87.9,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fa371f6-ba23-496a-9af5-e72facfff695,87.9,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e4fbf33-a1f8-417e-876b-76d5b0bd1f20,3505,2,00:42:22.678,87,22,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,0.941705,,48f79632-a95f-46ea-abbe-4975cbbfcfe1,,4324,Daniel Alves da Silva,2,Right Back,87.9,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,15.015326,-2.8788452,1.0,Ground Pass,73.4,74.0,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48f79632-a95f-46ea-abbe-4975cbbfcfe1,3506,2,00:42:23.619,87,23,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,2e4fbf33-a1f8-417e-876b-76d5b0bd1f20,,5470,Ivan Rakitić,13,Right Center Midfield,73.4,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3656a4f-4e4d-4800-ad41-3f918738b8f6,3507,2,00:42:23.619,87,23,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.119995,,48f79632-a95f-46ea-abbe-4975cbbfcfe1,,5470,Ivan Rakitić,13,Right Center Midfield,73.4,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f317f015-a560-4890-a4c3-2c5ad641a1c2,74.8,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f317f015-a560-4890-a4c3-2c5ad641a1c2,3508,2,00:42:23.739,87,23,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,0.878976,,3cf89c33-d729-4807-91ba-9067d90a7697,,5470,Ivan Rakitić,13,Right Center Midfield,74.8,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,8.839118,0.38260722,1.0,Ground Pass,83.0,78.5,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cf89c33-d729-4807-91ba-9067d90a7697,3509,2,00:42:24.618,87,24,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,f317f015-a560-4890-a4c3-2c5ad641a1c2,,4324,Daniel Alves da Silva,2,Right Back,83.0,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9bccf4b-da9c-43db-8a0d-05eaf6e2ccb3,3510,2,00:42:24.618,87,24,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,1.122424,,3cf89c33-d729-4807-91ba-9067d90a7697,,4324,Daniel Alves da Silva,2,Right Back,83.0,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac90e11-aa7e-4f43-9a59-2a88522872fd,85.7,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ac90e11-aa7e-4f43-9a59-2a88522872fd,3511,2,00:42:25.741,87,25,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,2.318457,,f63f9586-274b-42d6-a826-393575822e83,,4324,Daniel Alves da Silva,2,Right Back,85.7,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,30.58055,-0.31244367,1.0,Ground Pass,114.8,68.3,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f63f9586-274b-42d6-a826-393575822e83,3512,2,00:42:28.059,87,28,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,5ac90e11-aa7e-4f43-9a59-2a88522872fd,,20131,Xavier Hernández Creus,15,Left Center Midfield,114.8,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdbf3c6a-3bb6-4681-a3dc-3f0207a3753a,3513,2,00:42:28.059,87,28,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.685143,,27808d47-8924-4a9b-b14f-7e1099d823cc,,20131,Xavier Hernández Creus,15,Left Center Midfield,114.8,68.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42904e09-152b-4963-971a-eb7a17af2623,117.5,63.0,,,,,f63f9586-274b-42d6-a826-393575822e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27808d47-8924-4a9b-b14f-7e1099d823cc,3514,2,00:42:28.318,87,28,17,Pressure,161,217,Barcelona,1,Regular Play,222,Villarreal,0.3665,,bdbf3c6a-3bb6-4681-a3dc-3f0207a3753a,,6752,Víctor Ruíz Torre,5,Left Center Back,6.2,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42904e09-152b-4963-971a-eb7a17af2623,3515,2,00:42:28.744,87,28,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,3.8162,,46636bf2-647e-426e-a0e5-fc1b0b8bab90,,20131,Xavier Hernández Creus,15,Left Center Midfield,117.5,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,30.497213,-1.8635094,1.0,Ground Pass,108.7,33.8,,,,65c235ba-29e3-4836-a8dd-72df2e682b94,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65c235ba-29e3-4836-a8dd-72df2e682b94,3516,2,00:42:32.560,87,32,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,42904e09-152b-4963-971a-eb7a17af2623,,3508,Sandro Ramírez Castillo,17,Right Wing,110.8,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46636bf2-647e-426e-a0e5-fc1b0b8bab90,3517,2,00:42:32.560,87,32,2,Ball Recovery,161,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,42904e09-152b-4963-971a-eb7a17af2623,,6772,Mario Gaspar Pérez Martínez,2,Right Back,12.3,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a35807c9-06e7-4607-998c-8ef3f8c27f89,3518,2,00:42:32.560,87,32,43,Carry,161,217,Barcelona,1,Regular Play,222,Villarreal,4.9674,,46636bf2-647e-426e-a0e5-fc1b0b8bab90,,6772,Mario Gaspar Pérez Martínez,2,Right Back,12.3,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd04dfb4-cbde-417d-a001-df8175ebcb69,40.0,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd04dfb4-cbde-417d-a001-df8175ebcb69,3519,2,00:42:37.528,87,37,30,Pass,161,217,Barcelona,1,Regular Play,222,Villarreal,1.283479,,68e5e729-41d1-48d8-a265-2e94354dcff5,,6772,Mario Gaspar Pérez Martínez,2,Right Back,40.0,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,6622.0,Tomás Pina Isla,15.781318,-1.6723565,1.0,Ground Pass,38.4,39.0,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e5e729-41d1-48d8-a265-2e94354dcff5,3520,2,00:42:38.811,87,38,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,222,Villarreal,,,bd04dfb4-cbde-417d-a001-df8175ebcb69,,6622,Tomás Pina Isla,13,Right Center Midfield,38.4,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c4e099-b8fc-4683-962e-62374d82ae72,3521,2,00:42:38.811,87,38,43,Carry,161,217,Barcelona,1,Regular Play,222,Villarreal,1.208821,,36258b37-2eff-441f-aea5-47ceb610a503,,6622,Tomás Pina Isla,13,Right Center Midfield,38.4,39.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68e5e729-41d1-48d8-a265-2e94354dcff5,44.5,40.1,,,,,aba0569b-7d11-4f9a-bee8-7aec4492bfdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aba0569b-7d11-4f9a-bee8-7aec4492bfdb,3522,2,00:42:38.929,87,38,17,Pressure,161,217,Barcelona,1,Regular Play,217,Barcelona,0.371389,,59c4e099-b8fc-4683-962e-62374d82ae72,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,80.1,40.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36258b37-2eff-441f-aea5-47ceb610a503,3523,2,00:42:40.020,87,40,14,Dribble,161,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,3c1bf7bd-659f-4590-8270-ad995c729409,,6622,Tomás Pina Isla,13,Right Center Midfield,44.5,40.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c1bf7bd-659f-4590-8270-ad995c729409,3524,2,00:42:40.020,87,40,4,Duel,161,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,36258b37-2eff-441f-aea5-47ceb610a503,,3508,Sandro Ramírez Castillo,17,Right Wing,76.5,40.9,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
