id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,out,dribble,counterpress,duel,interception,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery,foul_committed,foul_won,block,substitution,injury_stoppage,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,related_events,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate
457f710a-2cdc-48dc-90da-011ba2546ec2,3556,2,00:45:26.814,90,26,42,Ball Receipt*,166,217,Barcelona,3,From Free Kick,217,Barcelona,,,99f5b69a-c904-4a86-b60c-36b9a3ca2e12,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,65.9,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6922013-a373-41da-9560-b4b2d76ae14d,3557,2,00:45:26.814,90,26,43,Carry,166,217,Barcelona,3,From Free Kick,217,Barcelona,0.46079,,457f710a-2cdc-48dc-90da-011ba2546ec2,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,65.9,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,d292a173-cbf4-4b32-8f74-c92d131f5f7d,,,,,,,,,,,,,,,67.1,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d292a173-cbf4-4b32-8f74-c92d131f5f7d,3558,2,00:45:27.275,90,27,30,Pass,166,217,Barcelona,3,From Free Kick,217,Barcelona,0.738695,,d584c70f-fe32-4121-b1f0-474a0ece428e,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,67.1,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,8.631338,0.8181733,1.0,Ground Pass,73.0,21.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94a7388e-35cd-4f44-a3ed-f9cb9bebd7f6,3559,2,00:45:27.711,90,27,17,Pressure,166,217,Barcelona,3,From Free Kick,1042,Elche,0.564854,,6ca730d3-34c4-499a-a4d4-f99a412a23a3,,6702,David Rodríguez Lombán,13,Right Center Midfield,47.1,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,83a6d314-bdc9-4056-99de-d25c56d7b401,,,,,,,,,,,,,,d4a57e78-74f6-4f32-899a-080842aa666b,,,,d584c70f-fe32-4121-b1f0-474a0ece428e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d584c70f-fe32-4121-b1f0-474a0ece428e,3560,2,00:45:28.014,90,28,42,Ball Receipt*,166,217,Barcelona,3,From Free Kick,217,Barcelona,,,94a7388e-35cd-4f44-a3ed-f9cb9bebd7f6,,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,73.0,21.6,,,True,,,,,,,,,,,,,,,,,,,,,,,d292a173-cbf4-4b32-8f74-c92d131f5f7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83a6d314-bdc9-4056-99de-d25c56d7b401,3561,2,00:45:28.014,90,28,43,Carry,166,217,Barcelona,3,From Free Kick,217,Barcelona,0.040005,,6ca730d3-34c4-499a-a4d4-f99a412a23a3,,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,73.0,21.6,,,True,,,,,,,,,,,,,,,,,,,,,,,94a7388e-35cd-4f44-a3ed-f9cb9bebd7f6,,,,,,,,,,,,,,d584c70f-fe32-4121-b1f0-474a0ece428e,71.6,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ca730d3-34c4-499a-a4d4-f99a412a23a3,3562,2,00:45:28.054,90,28,30,Pass,166,217,Barcelona,3,From Free Kick,217,Barcelona,0.221595,,94a7388e-35cd-4f44-a3ed-f9cb9bebd7f6,,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,71.6,20.7,,,True,,,,,,,,,,,,,,,,,,,,,,,98b90dab-eef5-4ed0-9dc8-a745d0d080a3,6998.0,Rafael Alcântara do Nascimento,3.342155,-2.462179,1.0,Ground Pass,69.0,18.6,40.0,Right Foot,,,,d4a57e78-74f6-4f32-899a-080842aa666b,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4a57e78-74f6-4f32-899a-080842aa666b,3563,2,00:45:28.275,90,28,42,Ball Receipt*,166,217,Barcelona,3,From Free Kick,217,Barcelona,,,6ca730d3-34c4-499a-a4d4-f99a412a23a3,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,67.4,14.4,,,True,,,,,,,,,,,,,,,,,,,,,,,94a7388e-35cd-4f44-a3ed-f9cb9bebd7f6,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98b90dab-eef5-4ed0-9dc8-a745d0d080a3,3564,2,00:45:28.275,90,28,6,Block,166,217,Barcelona,3,From Free Kick,1042,Elche,0.0,,6ca730d3-34c4-499a-a4d4-f99a412a23a3,,6702,David Rodríguez Lombán,13,Right Center Midfield,51.1,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ca908e8-c8a0-41cc-a9e0-4d46930de365,3599,2,00:46:57.424,91,57,4,Duel,172,217,Barcelona,6,From Counter,217,Barcelona,0.0,,ae50560a-3811-490e-aa23-a006aa50bc3d,,7068,Marc Bartra Aregall,5,Left Center Back,6.0,73.3,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05a0f2a2-f4b8-40a2-a995-2702ce5351be,3600,2,00:46:58.587,91,58,30,Pass,172,217,Barcelona,6,From Counter,217,Barcelona,1.203152,,70bda96b-7d8b-4fe0-8427-ac58ca3c9fe6,,6379,Sergi Roberto Carnicer,15,Left Center Midfield,8.3,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,8.149233,-1.0577384,1.0,Ground Pass,12.3,66.8,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70bda96b-7d8b-4fe0-8427-ac58ca3c9fe6,3601,2,00:46:59.790,91,59,42,Ball Receipt*,172,217,Barcelona,6,From Counter,217,Barcelona,,,05a0f2a2-f4b8-40a2-a995-2702ce5351be,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,12.3,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c918794a-ff11-4d06-8397-46b42ef8125d,3602,2,00:46:59.790,91,59,43,Carry,172,217,Barcelona,6,From Counter,217,Barcelona,0.960048,,333b853a-fad4-4ee5-a46b-c67f4191a3bd,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,12.3,66.8,,,True,,,,,,,,,,,,,,,,,,,,,,,70bda96b-7d8b-4fe0-8427-ac58ca3c9fe6,,,,,,,,,,,,,,904b5b58-2aca-492c-9542-03bf4c3c0acf,14.8,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904b5b58-2aca-492c-9542-03bf4c3c0acf,3603,2,00:47:00.026,92,0,17,Pressure,172,217,Barcelona,6,From Counter,1042,Elche,0.881949,,333b853a-fad4-4ee5-a46b-c67f4191a3bd,,15893,Víctor Rodríguez Romero,21,Left Wing,105.1,14.6,,,,,,,,True,,,,,,,,,,,,,,,,,,c918794a-ff11-4d06-8397-46b42ef8125d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333b853a-fad4-4ee5-a46b-c67f4191a3bd,3604,2,00:47:00.750,92,0,30,Pass,172,217,Barcelona,6,From Counter,217,Barcelona,2.681083,,904b5b58-2aca-492c-9542-03bf4c3c0acf,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,14.8,62.8,,,True,,,,,,,,,,,,,,,,,,,,,,,baf37676-4173-4c6d-91e2-80c793e80052,4320.0,Neymar da Silva Santos Junior,55.078854,-0.21591195,3.0,High Pass,68.6,51.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baf37676-4173-4c6d-91e2-80c793e80052,3605,2,00:47:03.431,92,3,42,Ball Receipt*,172,217,Barcelona,6,From Counter,217,Barcelona,,,333b853a-fad4-4ee5-a46b-c67f4191a3bd,,4320,Neymar da Silva Santos Junior,21,Left Wing,68.6,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4cfa4a4-35b6-4d81-a12b-957f968d8b31,3606,2,00:47:03.431,92,3,43,Carry,172,217,Barcelona,6,From Counter,217,Barcelona,3.245967,,a11e28a2-6e3e-4609-b8ea-298f4aa073b3,,4320,Neymar da Silva Santos Junior,21,Left Wing,68.6,51.0,,,True,,,,,,,,,,,,,,,,,,,,,,,baf37676-4173-4c6d-91e2-80c793e80052,,,,,,,,,,,,,,f407eae6-52e0-49f6-9ec8-2b2e63be5bb5,90.7,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f407eae6-52e0-49f6-9ec8-2b2e63be5bb5,3607,2,00:47:05.175,92,5,17,Pressure,172,217,Barcelona,6,From Counter,1042,Elche,1.28665,,b4cfa4a4-35b6-4d81-a12b-957f968d8b31,,26102,Ferrán Corominas Telechea,17,Right Wing,35.3,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06374423-faa1-482a-8f85-8eb569a61520,3608,2,00:47:06.677,92,6,39,Dribbled Past,172,217,Barcelona,6,From Counter,1042,Elche,0.0,,a11e28a2-6e3e-4609-b8ea-298f4aa073b3,,26102,Ferrán Corominas Telechea,17,Right Wing,29.4,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,a326d8ca-3e03-485f-82b6-dc32f410abc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a11e28a2-6e3e-4609-b8ea-298f4aa073b3,3609,2,00:47:06.677,92,6,14,Dribble,172,217,Barcelona,6,From Counter,217,Barcelona,0.0,,06374423-faa1-482a-8f85-8eb569a61520,,4320,Neymar da Silva Santos Junior,21,Left Wing,90.7,52.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a326d8ca-3e03-485f-82b6-dc32f410abc6,3610,2,00:47:06.677,92,6,43,Carry,172,217,Barcelona,6,From Counter,217,Barcelona,2.60125,,06374423-faa1-482a-8f85-8eb569a61520,,4320,Neymar da Silva Santos Junior,21,Left Wing,90.7,52.9,,,True,,,,,,,,,,,,,,,,,,,,,,,063951b4-2630-4bff-978e-7520533603d3,,,,,,,,,,,,,,a11e28a2-6e3e-4609-b8ea-298f4aa073b3,107.1,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063951b4-2630-4bff-978e-7520533603d3,3611,2,00:47:09.279,92,9,30,Pass,172,217,Barcelona,6,From Counter,217,Barcelona,1.2059,,781d972a-4485-4b80-8fd8-7b92b742b9a4,,4320,Neymar da Silva Santos Junior,21,Left Wing,107.1,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,21.062288,-1.2370343,1.0,Ground Pass,114.0,35.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,23a533b6-2723-4007-8b72-2d4ace51705f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781d972a-4485-4b80-8fd8-7b92b742b9a4,3612,2,00:47:10.484,92,10,42,Ball Receipt*,172,217,Barcelona,6,From Counter,217,Barcelona,,,063951b4-2630-4bff-978e-7520533603d3,,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,114.0,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23a533b6-2723-4007-8b72-2d4ace51705f,3613,2,00:47:10.530,92,10,16,Shot,172,217,Barcelona,6,From Counter,217,Barcelona,0.537367,,3aa484f8-e75e-4832-9ab1-a6c9750e1d9c,,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,114.4,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.6742816,120.0,38.6,0.4,063951b4-2630-4bff-978e-7520533603d3,38.0,Left Foot,93.0,Normal,87.0,Open Play,97.0,Goal,True,116.4,41.8,9082.0,Przemysław Tytoń,1.0,Goalkeeper,False,114.1,44.0,27206.0,Sergio Pelegrín López,5.0,Left Center Back,False,112.3,49.7,26102.0,Ferrán Corominas Telechea,17.0,Right Wing,False,106.8,51.6,6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,False,104.1,36.5,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,True,104.1,40.2,16456.0,Enzo Pablo Roco Roco,3.0,Right Center Back,False,95.3,48.8,6702.0,David Rodríguez Lombán,13.0,Right Center Midfield,False,100.8,51.7,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,True,114.0,53.9,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True
