id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,clearance,duel,counterpress,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,dribble,foul_committed,foul_won,off_camera,interception,block,ball_recovery,substitution,50_50,miscontrol,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_4,dribble_overrun,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,clearance_right_foot,50_50_outcome_id,50_50_outcome_name
fa8de4f8-75f6-4db1-a550-9384444aa427,3733,2,00:39:06.820,84,6,30,Pass,151,217,Barcelona,1,Regular Play,217,Barcelona,0.9218,,3054cdca-2bac-4420-8551-e0496ccbe95d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,78.4,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,9.060905,2.4030352,1.0,Ground Pass,71.7,33.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054cdca-2bac-4420-8551-e0496ccbe95d,3734,2,00:39:07.742,84,7,42,Ball Receipt*,151,217,Barcelona,1,Regular Play,217,Barcelona,,,fa8de4f8-75f6-4db1-a550-9384444aa427,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,71.7,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c9b610d-3158-41ce-a096-d6b3e73b32ec,3735,2,00:39:07.742,84,7,43,Carry,151,217,Barcelona,1,Regular Play,217,Barcelona,1.3608,,3054cdca-2bac-4420-8551-e0496ccbe95d,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,71.7,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae1a676a-61d7-4479-98c8-e8d1fe776223,,,,,,,,,,,,,74.5,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,
ae1a676a-61d7-4479-98c8-e8d1fe776223,3736,2,00:39:09.103,84,9,30,Pass,151,217,Barcelona,1,Regular Play,217,Barcelona,2.4814,,6549280e-941b-4368-afd2-a2339d85b6b7,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,74.5,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,43.011276,0.6816399,3.0,High Pass,107.9,61.7,40.0,Right Foot,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,
6549280e-941b-4368-afd2-a2339d85b6b7,3737,2,00:39:11.584,84,11,42,Ball Receipt*,151,217,Barcelona,1,Regular Play,217,Barcelona,,,ae1a676a-61d7-4479-98c8-e8d1fe776223,4324.0,Daniel Alves da Silva,2.0,Right Back,107.9,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,
05d9ad81-39c1-4c37-9693-3a128f601809,3748,2,00:39:44.316,84,44,2,Ball Recovery,153,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,15.6,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28703c37-66e0-424c-8a1c-54ae7cfba676,3749,2,00:39:44.316,84,44,43,Carry,153,217,Barcelona,1,Regular Play,217,Barcelona,1.6351,,05d9ad81-39c1-4c37-9693-3a128f601809,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,15.6,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c2a65f1-48d1-40d7-a81d-a897c628a79b,,,,,,,,,,,,,16.7,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,
8c2a65f1-48d1-40d7-a81d-a897c628a79b,3750,2,00:39:45.951,84,45,30,Pass,153,217,Barcelona,1,Regular Play,217,Barcelona,1.4478,,621dba0c-b5f1-4a84-85de-11a6e1d53ffe,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,16.7,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,17.397127,-1.0994368,1.0,Ground Pass,24.6,58.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621dba0c-b5f1-4a84-85de-11a6e1d53ffe,3751,2,00:39:47.399,84,47,42,Ball Receipt*,153,217,Barcelona,1,Regular Play,217,Barcelona,,,8c2a65f1-48d1-40d7-a81d-a897c628a79b,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,24.6,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec301a11-fb78-4f41-ac18-e661410293a3,3752,2,00:39:47.399,84,47,43,Carry,153,217,Barcelona,1,Regular Play,217,Barcelona,2.9475,,621dba0c-b5f1-4a84-85de-11a6e1d53ffe,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,24.6,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eca2a8b1-9f52-421f-a7f8-302216d50afd,,,,,,,,,,,,,32.8,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,
eca2a8b1-9f52-421f-a7f8-302216d50afd,3753,2,00:39:50.346,84,50,30,Pass,153,217,Barcelona,1,Regular Play,217,Barcelona,2.0398,,ecf32be9-2e89-4212-87aa-e3dbc17297f9,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,32.8,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,47.546715,-1.1711516,1.0,Ground Pass,51.3,10.2,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
ecf32be9-2e89-4212-87aa-e3dbc17297f9,3754,2,00:39:52.386,84,52,42,Ball Receipt*,153,217,Barcelona,1,Regular Play,217,Barcelona,,,eca2a8b1-9f52-421f-a7f8-302216d50afd,5211.0,Jordi Alba Ramos,6.0,Left Back,51.3,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9de5ea3d-2f54-4a26-86e7-52fccb09535c,3755,2,00:39:52.386,84,52,43,Carry,153,217,Barcelona,1,Regular Play,217,Barcelona,1.8653,,40df4679-e418-4e89-8056-d5eb7535163e,5211.0,Jordi Alba Ramos,6.0,Left Back,51.3,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecf32be9-2e89-4212-87aa-e3dbc17297f9,,,,,,,,,,,,,56.4,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,
40df4679-e418-4e89-8056-d5eb7535163e,3756,2,00:39:54.251,84,54,30,Pass,153,217,Barcelona,1,Regular Play,217,Barcelona,1.4624,,5bd9489c-8cc8-4861-91d7-4637330701ba,5211.0,Jordi Alba Ramos,6.0,Left Back,56.4,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,15.305554,-0.16407457,1.0,Ground Pass,71.5,6.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bd9489c-8cc8-4861-91d7-4637330701ba,3757,2,00:39:55.714,84,55,42,Ball Receipt*,153,217,Barcelona,1,Regular Play,217,Barcelona,,,40df4679-e418-4e89-8056-d5eb7535163e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,71.5,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58db0c50-ba5e-416a-bef2-1c951b0a52cf,3758,2,00:39:55.714,84,55,43,Carry,153,217,Barcelona,1,Regular Play,217,Barcelona,0.5598,,35e24f23-d3cd-4451-be50-8189c968ee30,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,71.5,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd9489c-8cc8-4861-91d7-4637330701ba,,,,,,,,,,,,,71.7,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,
35e24f23-d3cd-4451-be50-8189c968ee30,3759,2,00:39:56.274,84,56,30,Pass,153,217,Barcelona,1,Regular Play,217,Barcelona,1.0462,,f45c2e71-d5f3-407c-bca5-67ce1841ee06,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,71.7,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,14.294055,2.8286915,1.0,Ground Pass,58.1,11.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f45c2e71-d5f3-407c-bca5-67ce1841ee06,3760,2,00:39:57.320,84,57,42,Ball Receipt*,153,217,Barcelona,1,Regular Play,217,Barcelona,,,35e24f23-d3cd-4451-be50-8189c968ee30,5211.0,Jordi Alba Ramos,6.0,Left Back,58.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e60a8ba-21b5-43d7-a64d-5384b7a331ac,3761,2,00:39:57.320,84,57,43,Carry,153,217,Barcelona,1,Regular Play,217,Barcelona,0.798,,d55fae92-3c25-487c-88eb-98a17405332c,5211.0,Jordi Alba Ramos,6.0,Left Back,58.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f45c2e71-d5f3-407c-bca5-67ce1841ee06,,,,,,,,,,,,,58.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,
d55fae92-3c25-487c-88eb-98a17405332c,3762,2,00:39:58.118,84,58,30,Pass,153,217,Barcelona,1,Regular Play,217,Barcelona,1.6792,,b8d11733-bab3-4bf0-9922-d6f173796b5b,5211.0,Jordi Alba Ramos,6.0,Left Back,58.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,28.671413,1.831848,2.0,Low Pass,50.7,38.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8d11733-bab3-4bf0-9922-d6f173796b5b,3763,2,00:39:59.797,84,59,42,Ball Receipt*,153,217,Barcelona,1,Regular Play,217,Barcelona,,,d55fae92-3c25-487c-88eb-98a17405332c,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,50.7,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
080098e3-bce7-4490-8b8b-215963a1e177,3764,2,00:39:59.797,84,59,43,Carry,153,217,Barcelona,1,Regular Play,217,Barcelona,3.1697,,b8d11733-bab3-4bf0-9922-d6f173796b5b,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,50.7,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd8eec37-0e6e-4257-8178-b5ee25d6f0c8,,,,,,,,,,,,,55.7,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,
dd8eec37-0e6e-4257-8178-b5ee25d6f0c8,3765,2,00:40:02.967,85,2,30,Pass,153,217,Barcelona,1,Regular Play,217,Barcelona,1.4483,,1e1b563a-ecc3-49b4-b4af-094f575f323d,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,55.7,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,17.557335,0.9717357,1.0,Ground Pass,65.6,59.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e1b563a-ecc3-49b4-b4af-094f575f323d,3766,2,00:40:04.415,85,4,42,Ball Receipt*,153,217,Barcelona,1,Regular Play,217,Barcelona,,,dd8eec37-0e6e-4257-8178-b5ee25d6f0c8,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,65.6,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d553a73-4e08-4476-bce8-b5a3cc2880dc,3767,2,00:40:04.415,85,4,43,Carry,153,217,Barcelona,1,Regular Play,217,Barcelona,0.86,,1e1b563a-ecc3-49b4-b4af-094f575f323d,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,65.6,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d397405-42c2-4b4d-878e-90888af47e66,,,,,,,,,,,,,65.6,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5d397405-42c2-4b4d-878e-90888af47e66,3768,2,00:40:05.275,85,5,30,Pass,153,217,Barcelona,1,Regular Play,217,Barcelona,0.6979,,5be88e40-231d-4524-8169-5869f15f0e5b,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,65.6,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,7.48131,-0.14756808,1.0,Ground Pass,73.0,57.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5be88e40-231d-4524-8169-5869f15f0e5b,3769,2,00:40:05.973,85,5,42,Ball Receipt*,153,217,Barcelona,1,Regular Play,217,Barcelona,,,5d397405-42c2-4b4d-878e-90888af47e66,3958.0,Pedro Eliezer Rodríguez Ledesma,23.0,Center Forward,73.0,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e95d3c52-78a4-433f-b1a4-4a4f7b7a97cf,3770,2,00:40:05.973,85,5,43,Carry,153,217,Barcelona,1,Regular Play,217,Barcelona,0.5433,,5be88e40-231d-4524-8169-5869f15f0e5b,3958.0,Pedro Eliezer Rodríguez Ledesma,23.0,Center Forward,73.0,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd26024f-85fd-4cb2-b8cf-54861ffa5ae2,,,,,,,,,,,,,73.0,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,
fd26024f-85fd-4cb2-b8cf-54861ffa5ae2,3771,2,00:40:06.516,85,6,30,Pass,153,217,Barcelona,1,Regular Play,217,Barcelona,0.8608,,61f43b32-fc72-47ff-a969-9dcddb460c00,3958.0,Pedro Eliezer Rodríguez Ledesma,23.0,Center Forward,73.0,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,9.552486,2.3191743,1.0,Ground Pass,66.5,64.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61f43b32-fc72-47ff-a969-9dcddb460c00,3772,2,00:40:07.377,85,7,42,Ball Receipt*,153,217,Barcelona,1,Regular Play,217,Barcelona,,,fd26024f-85fd-4cb2-b8cf-54861ffa5ae2,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,66.5,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53d0b5ae-6a61-4bce-9193-62628e25c43f,3773,2,00:40:07.377,85,7,43,Carry,153,217,Barcelona,1,Regular Play,217,Barcelona,0.7173,,61f43b32-fc72-47ff-a969-9dcddb460c00,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,66.5,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dfa4e8c-8e16-4c98-af59-24694162d6af,,,,,,,,,,,,,65.8,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9dfa4e8c-8e16-4c98-af59-24694162d6af,3774,2,00:40:08.094,85,8,30,Pass,153,217,Barcelona,1,Regular Play,217,Barcelona,0.9585,,fd21a36e-b1f3-41b7-8d06-8ab3419108b6,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,65.8,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,17.901117,0.8209563,1.0,Ground Pass,78.0,78.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd21a36e-b1f3-41b7-8d06-8ab3419108b6,3775,2,00:40:09.053,85,9,42,Ball Receipt*,153,217,Barcelona,1,Regular Play,217,Barcelona,,,9dfa4e8c-8e16-4c98-af59-24694162d6af,4324.0,Daniel Alves da Silva,2.0,Right Back,78.0,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26193bde-0c06-4524-a205-d7e25967401f,3776,2,00:40:09.053,85,9,43,Carry,153,217,Barcelona,1,Regular Play,217,Barcelona,1.123,,14554a0b-072d-44e5-ada7-7ac52531e2c2,4324.0,Daniel Alves da Silva,2.0,Right Back,78.0,78.8,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ac8594f-00ca-4761-86ce-3f08dc3d9129,,,,,,,,,,,,,79.1,78.5,fd21a36e-b1f3-41b7-8d06-8ab3419108b6,,,,,,,,,,,,,,,,,,,,,,,,,
1ac8594f-00ca-4761-86ce-3f08dc3d9129,3777,2,00:40:09.264,85,9,17,Pressure,153,217,Barcelona,1,Regular Play,214,Espanyol,1.116631,,14554a0b-072d-44e5-ada7-7ac52531e2c2,4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,39.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26193bde-0c06-4524-a205-d7e25967401f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14554a0b-072d-44e5-ada7-7ac52531e2c2,3778,2,00:40:10.176,85,10,30,Pass,153,217,Barcelona,1,Regular Play,217,Barcelona,1.6326,,1ac8594f-00ca-4761-86ce-3f08dc3d9129,4324.0,Daniel Alves da Silva,2.0,Right Back,79.1,78.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f78d87df-fbf8-4dcb-ac3b-ab70130b342f,3958.0,Pedro Eliezer Rodríguez Ledesma,22.703524,-2.910502,1.0,Ground Pass,57.0,73.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f78d87df-fbf8-4dcb-ac3b-ab70130b342f,3779,2,00:40:11.808,85,11,42,Ball Receipt*,153,217,Barcelona,1,Regular Play,217,Barcelona,,,14554a0b-072d-44e5-ada7-7ac52531e2c2,3958.0,Pedro Eliezer Rodríguez Ledesma,23.0,Center Forward,57.0,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f884efe7-4673-4ad1-b6bc-146b0d702fb8,3780,2,00:40:11.808,85,11,43,Carry,153,217,Barcelona,1,Regular Play,217,Barcelona,1.0022,,b6690ada-ade3-418c-82b5-1c6e4e8a68be,3958.0,Pedro Eliezer Rodríguez Ledesma,23.0,Center Forward,57.0,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f78d87df-fbf8-4dcb-ac3b-ab70130b342f,,,,,,,,,,,,,57.0,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,
b6690ada-ade3-418c-82b5-1c6e4e8a68be,3781,2,00:40:12.811,85,12,30,Pass,153,217,Barcelona,1,Regular Play,217,Barcelona,2.1262,,06d40e7c-d699-4bf4-b199-01520e0ae523,3958.0,Pedro Eliezer Rodríguez Ledesma,23.0,Center Forward,57.0,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,40.6,-1.5707964,1.0,Ground Pass,57.0,32.7,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
06d40e7c-d699-4bf4-b199-01520e0ae523,3782,2,00:40:14.937,85,14,42,Ball Receipt*,153,217,Barcelona,1,Regular Play,217,Barcelona,,,b6690ada-ade3-418c-82b5-1c6e4e8a68be,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,57.0,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
