id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed,foul_won,ball_receipt,out,clearance,counterpress,dribble,duel,50_50,interception,ball_recovery,block,miscontrol,substitution,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,pass_switch,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,related_events_3,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,interception_outcome_id,interception_outcome_name,related_events,pass_technique_id,pass_technique_name,pass_inswinging,duel_type_id,duel_type_name,clearance_aerial_won,pass_cross,foul_committed_type_id,foul_committed_type_name,dribble_overrun,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_left_foot,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_through_ball,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,related_events_4,related_events_5,pass_goal_assist,shot_one_on_one
996eee54-df5f-41d3-a56c-654e1ca46dc9,1052,1,00:28:41.402,28,41,42,Ball Receipt*,59,217,Barcelona,4,From Throw In,217,Barcelona,,,ce44bd47-ec3e-4480-84ee-209f5be96695,,3958,Pedro Eliezer Rodríguez Ledesma,23,Center Forward,42.2,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e85edaf7-cf1a-4570-9839-4142a6a3f32d,1053,1,00:28:41.402,28,41,43,Carry,59,217,Barcelona,4,From Throw In,217,Barcelona,2.096557,,996eee54-df5f-41d3-a56c-654e1ca46dc9,,3958,Pedro Eliezer Rodríguez Ledesma,23,Center Forward,42.2,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,e05353ef-b754-4713-b7e8-6828e062a553,,,,,,,,,,,,,,,,48.4,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e05353ef-b754-4713-b7e8-6828e062a553,1054,1,00:28:43.498,28,43,30,Pass,59,217,Barcelona,4,From Throw In,217,Barcelona,1.1419,,a9d5c3ce-ed8e-4bbb-91ce-5284e9288407,,3958,Pedro Eliezer Rodríguez Ledesma,23,Center Forward,48.4,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,14.100354,1.5637043,1.0,Ground Pass,48.5,26.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9d5c3ce-ed8e-4bbb-91ce-5284e9288407,1055,1,00:28:44.640,28,44,42,Ball Receipt*,59,217,Barcelona,4,From Throw In,217,Barcelona,,,e05353ef-b754-4713-b7e8-6828e062a553,,20131,Xavier Hernández Creus,15,Left Center Midfield,48.5,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c237c35d-99e4-44b8-b55d-7a703ceb51a6,1056,1,00:28:44.640,28,44,43,Carry,59,217,Barcelona,4,From Throw In,217,Barcelona,1.5817,,52862ff3-ccb9-4302-8991-9b1fee1a4ba5,,20131,Xavier Hernández Creus,15,Left Center Midfield,48.5,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9d5c3ce-ed8e-4bbb-91ce-5284e9288407,,,,,,,,,,,,,,,,48.5,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52862ff3-ccb9-4302-8991-9b1fee1a4ba5,1057,1,00:28:46.222,28,46,30,Pass,59,217,Barcelona,4,From Throw In,217,Barcelona,2.4618,,f8a76f9b-7b37-46b1-9424-a366165eec63,,20131,Xavier Hernández Creus,15,Left Center Midfield,48.5,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,48.06839,1.3697288,3.0,High Pass,58.1,73.3,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8a76f9b-7b37-46b1-9424-a366165eec63,1058,1,00:28:48.684,28,48,42,Ball Receipt*,59,217,Barcelona,4,From Throw In,217,Barcelona,,,52862ff3-ccb9-4302-8991-9b1fee1a4ba5,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,58.1,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b637f7e4-8c9d-4546-9eca-540862e9ada0,1059,1,00:28:48.684,28,48,30,Pass,59,217,Barcelona,4,From Throw In,217,Barcelona,1.641,,b68ae834-142a-4d10-8a79-44e7260b2dcf,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,58.1,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,6.742403,-2.1875975,1.0,Ground Pass,54.2,67.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b68ae834-142a-4d10-8a79-44e7260b2dcf,1060,1,00:28:50.325,28,50,42,Ball Receipt*,59,217,Barcelona,4,From Throw In,217,Barcelona,,,b637f7e4-8c9d-4546-9eca-540862e9ada0,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.2,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66ec328b-9d6a-4f0a-a5bd-a03c9d8b0779,1061,1,00:28:50.325,28,50,43,Carry,59,217,Barcelona,4,From Throw In,217,Barcelona,0.040000003,,705ea109-8e9c-412f-9c80-79c602901343,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.2,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,b68ae834-142a-4d10-8a79-44e7260b2dcf,,,,,,,,,,,,,,,,54.7,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705ea109-8e9c-412f-9c80-79c602901343,1062,1,00:28:50.365,28,50,30,Pass,59,217,Barcelona,4,From Throw In,217,Barcelona,0.8864,,011c8c29-e9ad-49b0-bb76-10c57cf214da,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.7,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.278049,1.3491467,1.0,Ground Pass,56.3,74.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011c8c29-e9ad-49b0-bb76-10c57cf214da,1063,1,00:28:51.251,28,51,42,Ball Receipt*,59,217,Barcelona,4,From Throw In,217,Barcelona,,,705ea109-8e9c-412f-9c80-79c602901343,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.3,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844dc48b-2c69-4b95-9798-9b9e3a865e6e,1064,1,00:28:51.251,28,51,43,Carry,59,217,Barcelona,4,From Throw In,217,Barcelona,4.5501,,011c8c29-e9ad-49b0-bb76-10c57cf214da,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.3,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,85cc37ce-c5c9-4b34-a154-44a2577b3b82,,,,,,,,,,,,,,,,58.8,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85cc37ce-c5c9-4b34-a154-44a2577b3b82,1065,1,00:28:55.801,28,55,30,Pass,59,217,Barcelona,4,From Throw In,217,Barcelona,1.3866,,25daeee7-f262-4638-a741-0d2f58d0cbeb,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,58.8,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,17.94798,-1.6992978,1.0,Ground Pass,56.5,38.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25daeee7-f262-4638-a741-0d2f58d0cbeb,1066,1,00:28:57.188,28,57,42,Ball Receipt*,59,217,Barcelona,4,From Throw In,217,Barcelona,,,85cc37ce-c5c9-4b34-a154-44a2577b3b82,,5470,Ivan Rakitić,13,Right Center Midfield,56.5,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24d6943e-db7a-4dff-ba43-30f9eb7e30fb,1067,1,00:28:57.188,28,57,43,Carry,59,217,Barcelona,4,From Throw In,217,Barcelona,0.8937,,2032a3d4-4f23-4264-a10c-e9e5b28a559f,,5470,Ivan Rakitić,13,Right Center Midfield,56.5,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,25daeee7-f262-4638-a741-0d2f58d0cbeb,,,,,,,,,,,,,,,,56.9,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032a3d4-4f23-4264-a10c-e9e5b28a559f,1068,1,00:28:58.082,28,58,30,Pass,59,217,Barcelona,4,From Throw In,217,Barcelona,1.1864,,0e2990a8-f473-4dfa-bd0e-7f430193d1a4,,5470,Ivan Rakitić,13,Right Center Midfield,56.9,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,28.130589,-1.4173362,1.0,Ground Pass,61.2,9.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e2990a8-f473-4dfa-bd0e-7f430193d1a4,1069,1,00:28:59.268,28,59,42,Ball Receipt*,59,217,Barcelona,4,From Throw In,217,Barcelona,,,2032a3d4-4f23-4264-a10c-e9e5b28a559f,,22102,Adriano Correia Claro,6,Left Back,61.2,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9723925f-f884-4cbf-9606-bfd4ff736d53,1070,1,00:28:59.268,28,59,43,Carry,59,217,Barcelona,4,From Throw In,217,Barcelona,1.0847,,0e2990a8-f473-4dfa-bd0e-7f430193d1a4,,22102,Adriano Correia Claro,6,Left Back,61.2,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2daef358-418d-44a1-8328-e52f2f116830,,,,,,,,,,,,,,,,64.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2daef358-418d-44a1-8328-e52f2f116830,1071,1,00:29:00.353,29,0,30,Pass,59,217,Barcelona,4,From Throw In,217,Barcelona,1.1228,,ad1b6e87-4aeb-42cc-80dd-dde6227dbec2,,22102,Adriano Correia Claro,6,Left Back,64.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,15.568237,-0.43779132,1.0,Ground Pass,78.1,4.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad1b6e87-4aeb-42cc-80dd-dde6227dbec2,1072,1,00:29:01.476,29,1,42,Ball Receipt*,59,217,Barcelona,4,From Throw In,217,Barcelona,,,2daef358-418d-44a1-8328-e52f2f116830,,4320,Neymar da Silva Santos Junior,21,Left Wing,78.1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e57f2cba-3523-4491-b3ec-4a5c8e77a5ee,1073,1,00:29:01.476,29,1,30,Pass,59,217,Barcelona,4,From Throw In,217,Barcelona,1.0076,,a5e4fe0d-a42d-4437-aed8-ea224e206f84,,4320,Neymar da Silva Santos Junior,21,Left Wing,78.1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,8.0062475,2.661187,1.0,Ground Pass,71.0,7.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5e4fe0d-a42d-4437-aed8-ea224e206f84,1074,1,00:29:02.483,29,2,42,Ball Receipt*,59,217,Barcelona,4,From Throw In,217,Barcelona,,,e57f2cba-3523-4491-b3ec-4a5c8e77a5ee,,22102,Adriano Correia Claro,6,Left Back,71.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfde4cdc-1c2d-4079-9ae2-fec737c6633b,1075,1,00:29:02.483,29,2,43,Carry,59,217,Barcelona,4,From Throw In,217,Barcelona,0.4257,,116eafc8-34b4-484e-a43d-236e9821026c,,22102,Adriano Correia Claro,6,Left Back,71.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5e4fe0d-a42d-4437-aed8-ea224e206f84,,,,,,,,,,,,,,,,71.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116eafc8-34b4-484e-a43d-236e9821026c,1076,1,00:29:02.909,29,2,30,Pass,59,217,Barcelona,4,From Throw In,217,Barcelona,0.7998,,b8fe5a24-f94e-449b-b7a2-076a02137da0,,22102,Adriano Correia Claro,6,Left Back,71.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.182576,-0.44365028,1.0,Ground Pass,81.1,3.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8fe5a24-f94e-449b-b7a2-076a02137da0,1077,1,00:29:03.709,29,3,42,Ball Receipt*,59,217,Barcelona,4,From Throw In,217,Barcelona,,,116eafc8-34b4-484e-a43d-236e9821026c,,4320,Neymar da Silva Santos Junior,21,Left Wing,81.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71635142-96d0-4844-bc29-c63391df2aa1,1078,1,00:29:03.709,29,3,43,Carry,59,217,Barcelona,4,From Throw In,217,Barcelona,1.0684,,5e9b7d65-7ae0-428e-857d-3b33f308f48b,,4320,Neymar da Silva Santos Junior,21,Left Wing,81.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8fe5a24-f94e-449b-b7a2-076a02137da0,,,,,,,,,,,,,,,,84.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
