id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,clearance,counterpress,duel,off_camera,dribble,miscontrol,interception,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,block,foul_committed,substitution,foul_won,ball_recovery,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events_3,pass_aerial_won,pass_type_id,pass_type_name,pass_switch,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate
a3cde73c-bf9d-432b-9bf4-680664f433c0,2587,2,00:18:07.645,63,7,43,Carry,123,217,Barcelona,1,Regular Play,217,Barcelona,0.16,,81d4cbd3-180c-48b7-a685-323856a13adb,6379,Sergi Roberto Carnicer,15,Left Center Midfield,97.7,56.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932da124-c1df-471a-ac86-a5eb2897b0ae,98.5,56.5,,,,,,,,,,,a38e4073-70be-4043-93a6-9c4b30bfb002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932da124-c1df-471a-ac86-a5eb2897b0ae,2588,2,00:18:07.805,63,7,38,Miscontrol,123,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,a38e4073-70be-4043-93a6-9c4b30bfb002,6379,Sergi Roberto Carnicer,15,Left Center Midfield,98.5,56.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8c73c2-ebb4-482b-ba78-408b51f8a906,2640,2,00:19:46.208,64,46,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.998476,,77a5c2dc-a308-484c-98e5-a3afb2f0b0b2,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,44.0,12.8,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,52.171352,0.49536937,3.0,High Pass,89.9,37.6,38.0,Left Foot,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77a5c2dc-a308-484c-98e5-a3afb2f0b0b2,2641,2,00:19:49.207,64,49,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,5e8c73c2-ebb4-482b-ba78-408b51f8a906,4320,Neymar da Silva Santos Junior,21,Left Wing,89.9,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0613b266-3911-4c8b-9a23-b7af5637aea2,2642,2,00:19:49.517,64,49,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.904022,,740c885b-76b8-4120-8f9e-9e91fecd777b,4320,Neymar da Silva Santos Junior,21,Left Wing,84.3,37.6,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,2.236068,2.0344439,2.0,Low Pass,83.3,39.6,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17afbc75-7679-40e4-afbe-963937440007,2643,2,00:19:50.290,64,50,17,Pressure,126,217,Barcelona,3,From Free Kick,1049,Granada,0.3563,,740c885b-76b8-4120-8f9e-9e91fecd777b,23799,Eddy Silvestre Pascual İsrafilov,11,Left Defensive Midfield,34.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9591d74-6edf-482d-8314-a9799f60dfea,,,,,,,,,,,,,bc4625bf-91c5-4543-bae4-b548a0990ffc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740c885b-76b8-4120-8f9e-9e91fecd777b,2644,2,00:19:50.421,64,50,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,0613b266-3911-4c8b-9a23-b7af5637aea2,6379,Sergi Roberto Carnicer,15,Left Center Midfield,83.3,39.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17afbc75-7679-40e4-afbe-963937440007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9591d74-6edf-482d-8314-a9799f60dfea,2645,2,00:19:50.421,64,50,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.040006,,17afbc75-7679-40e4-afbe-963937440007,6379,Sergi Roberto Carnicer,15,Left Center Midfield,83.3,39.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740c885b-76b8-4120-8f9e-9e91fecd777b,83.2,37.9,,,,,,,,,,,bc4625bf-91c5-4543-bae4-b548a0990ffc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc4625bf-91c5-4543-bae4-b548a0990ffc,2646,2,00:19:50.461,64,50,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.766159,,17afbc75-7679-40e4-afbe-963937440007,6379,Sergi Roberto Carnicer,15,Left Center Midfield,83.2,37.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d292e1a-2027-4149-ad6e-b74ab0517ae9,,,5506.0,Javier Alejandro Mascherano,12.603571,3.1177876,2.0,Low Pass,70.6,38.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d292e1a-2027-4149-ad6e-b74ab0517ae9,2647,2,00:19:51.227,64,51,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,bc4625bf-91c5-4543-bae4-b548a0990ffc,5506,Javier Alejandro Mascherano,3,Right Center Back,70.6,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc97c55b-0f35-4f1f-b165-ddc03f61c462,2648,2,00:19:51.227,64,51,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.218941,,37d87cb2-97e6-423f-af41-d2ae335420e0,5506,Javier Alejandro Mascherano,3,Right Center Back,70.6,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d292e1a-2027-4149-ad6e-b74ab0517ae9,70.6,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37d87cb2-97e6-423f-af41-d2ae335420e0,2649,2,00:19:51.446,64,51,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.036622,,6056aae3-2efb-4c7f-acd5-c2688c35ce73,5506,Javier Alejandro Mascherano,3,Right Center Back,70.6,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,17.88463,-1.1747149,2.0,Low Pass,77.5,21.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056aae3-2efb-4c7f-acd5-c2688c35ce73,2650,2,00:19:52.483,64,52,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,37d87cb2-97e6-423f-af41-d2ae335420e0,20131,Xavier Hernández Creus,13,Right Center Midfield,77.5,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6d7de19-e97e-4358-b2fe-5ba218e3ea8e,2651,2,00:19:52.483,64,52,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.66084,,6056aae3-2efb-4c7f-acd5-c2688c35ce73,20131,Xavier Hernández Creus,13,Right Center Midfield,77.5,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2ca12bf-e1c6-4cb3-b0b0-8901a8c26f36,80.4,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2ca12bf-e1c6-4cb3-b0b0-8901a8c26f36,2652,2,00:19:55.143,64,55,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.818033,,6b4607f3-37e1-4147-8b05-15414a87f52f,20131,Xavier Hernández Creus,13,Right Center Midfield,80.4,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,57.670963,1.3523154,3.0,High Pass,92.9,79.3,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b4607f3-37e1-4147-8b05-15414a87f52f,2653,2,00:19:57.961,64,57,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,f2ca12bf-e1c6-4cb3-b0b0-8901a8c26f36,4324,Daniel Alves da Silva,2,Right Back,92.9,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b33c6b94-f38d-479a-9bc7-d0e95dbbc27e,2654,2,00:19:57.961,64,57,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.949005,,6b4607f3-37e1-4147-8b05-15414a87f52f,4324,Daniel Alves da Silva,2,Right Back,92.9,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f56250a8-5931-4688-8c00-9c963ee841f1,92.3,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f56250a8-5931-4688-8c00-9c963ee841f1,2655,2,00:19:58.910,64,58,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.946034,,8f8afbef-1ca6-440a-ba8b-b0b17052667d,4324,Daniel Alves da Silva,2,Right Back,92.3,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,9.402127,-2.082027,1.0,Ground Pass,87.7,64.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f8afbef-1ca6-440a-ba8b-b0b17052667d,2656,2,00:19:59.857,64,59,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,f56250a8-5931-4688-8c00-9c963ee841f1,6616,Munir El Haddadi Mohamed,17,Right Wing,87.7,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af73c631-fabd-4b22-b718-ed35026a0f42,2657,2,00:19:59.857,64,59,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.300966,,8f8afbef-1ca6-440a-ba8b-b0b17052667d,6616,Munir El Haddadi Mohamed,17,Right Wing,87.7,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af3c3c7a-cb05-4b4b-9a08-ad1cb04a0cb6,85.3,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af3c3c7a-cb05-4b4b-9a08-ad1cb04a0cb6,2658,2,00:20:01.157,65,1,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.242281,,035fe6fa-a3dc-44b6-99c9-3c10d6dba805,6616,Munir El Haddadi Mohamed,17,Right Wing,85.3,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,15.5128975,-2.2969034,1.0,Ground Pass,75.0,51.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035fe6fa-a3dc-44b6-99c9-3c10d6dba805,2659,2,00:20:02.400,65,2,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,af3c3c7a-cb05-4b4b-9a08-ad1cb04a0cb6,5506,Javier Alejandro Mascherano,3,Right Center Back,75.0,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2885b364-3aaf-4d81-bc25-2a42623456b2,2660,2,00:20:02.400,65,2,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.688688,,035fe6fa-a3dc-44b6-99c9-3c10d6dba805,5506,Javier Alejandro Mascherano,3,Right Center Back,75.0,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef0312fe-30cc-43b1-8dc4-9dd582c4fb0a,78.4,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef0312fe-30cc-43b1-8dc4-9dd582c4fb0a,2661,2,00:20:04.088,65,4,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.99079,,dabf9389-c8b6-4527-90be-3ec58172442c,5506,Javier Alejandro Mascherano,3,Right Center Back,78.4,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,51.400875,-1.0200335,3.0,High Pass,105.3,7.0,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dabf9389-c8b6-4527-90be-3ec58172442c,2662,2,00:20:07.079,65,7,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,ef0312fe-30cc-43b1-8dc4-9dd582c4fb0a,22102,Adriano Correia Claro,6,Left Back,105.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70804fc3-2469-4c8a-a7c6-6d409469f9af,2663,2,00:20:07.079,65,7,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.539646,,81b7b5aa-0e93-47f3-9135-9d6e5eebcc2f,22102,Adriano Correia Claro,6,Left Back,105.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dabf9389-c8b6-4527-90be-3ec58172442c,100.6,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81b7b5aa-0e93-47f3-9135-9d6e5eebcc2f,2664,2,00:20:08.619,65,8,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.611248,,e9f49a39-0301-4b7b-ac93-987d9d9118bd,22102,Adriano Correia Claro,6,Left Back,100.6,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,22.83725,1.914704,2.0,Low Pass,92.9,27.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9f49a39-0301-4b7b-ac93-987d9d9118bd,2665,2,00:20:10.230,65,10,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,81b7b5aa-0e93-47f3-9135-9d6e5eebcc2f,20131,Xavier Hernández Creus,13,Right Center Midfield,92.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c2a5959-8f48-4dab-8dd7-9f177a93ec8d,2666,2,00:20:10.230,65,10,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.642347,,43268150-91fe-47c2-98ce-c219bf4cc613,20131,Xavier Hernández Creus,13,Right Center Midfield,92.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9f49a39-0301-4b7b-ac93-987d9d9118bd,97.5,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43268150-91fe-47c2-98ce-c219bf4cc613,2667,2,00:20:10.872,65,10,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.77411,,8dad8fa6-87a1-4698-8d0d-420996f32bb5,20131,Xavier Hernández Creus,13,Right Center Midfield,97.5,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,12.880994,-0.4497596,1.0,Ground Pass,109.1,23.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dad8fa6-87a1-4698-8d0d-420996f32bb5,2668,2,00:20:11.647,65,11,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,43268150-91fe-47c2-98ce-c219bf4cc613,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,109.1,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad9cc8fb-b314-4d33-b7fe-6602e91b98b5,2669,2,00:20:11.647,65,11,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.69489,,8dad8fa6-87a1-4698-8d0d-420996f32bb5,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,109.1,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e57ec3e-f73d-42b1-9a3a-39012764dec5,113.2,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e57ec3e-f73d-42b1-9a3a-39012764dec5,2670,2,00:20:12.341,65,12,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.010284,,f384e844-1d77-4fdc-80a7-8f90245c5b29,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,113.2,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,12.083874,1.7454685,1.0,Ground Pass,111.1,37.3,38.0,Left Foot,,,,,,,True,d5c9e5da-fcb0-4c10-8f41-d03e3e7a9c41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f384e844-1d77-4fdc-80a7-8f90245c5b29,2671,2,00:20:13.352,65,13,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,8e57ec3e-f73d-42b1-9a3a-39012764dec5,4320,Neymar da Silva Santos Junior,21,Left Wing,111.1,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
