id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,out,off_camera,interception,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot,dribble,foul_won,foul_committed,ball_recovery,50_50,miscontrol,block,substitution,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,goalkeeper,pass_recipient_id,pass_recipient_name,related_events_1,related_events,carry_end_location_0,carry_end_location_1,pass_cross,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_2,duel_type_id,duel_type_name,related_events_3,pass_aerial_won,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure
c68f218c-8d80-4d58-85e5-c7874c1d7f0f,354,1,00:07:50.885,7,50,23,Goal Keeper,21,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.0,,c3a56feb-6dd6-4616-8d03-6fd64bbc7e94,27457,Manuel Fernández Muñíz,1,Goalkeeper,1.9,36.6,,,,,,,,,,,46.0,Standing,42.0,Moving,26.0,Goal Conceded,55.0,No Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edbb7aa9-4e11-475c-bdff-ee41d1e92ba1,420,1,00:10:29.411,10,29,30,Pass,27,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.583624,,71357f40-6b1b-4a93-bde6-99a108479f54,6914,Roberto Román Triguero,5,Left Center Back,9.7,25.2,,,,,,,,,True,,,,,,,,,,,,,,,,,,,18.603495,-0.25540853,1.0,Ground Pass,27.7,20.5,40.0,Right Foot,62.0,Free Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afdef08d-1df0-445b-a4e1-b83204d595b8,433,1,00:11:27.389,11,27,30,Pass,30,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.336625,,831e2fac-65a2-4e40-b1f5-ec5598f4caf5,24255,Juan Carlos Martín Corral,1,Goalkeeper,6.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.912003,0.28353977,3.0,High Pass,66.4,53.6,40.0,Right Foot,63.0,Goal Kick,,,,26685.0,Nicolás Ladislao Fedor Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e7aa82c-dff0-45b8-915d-40257204b280,434,1,00:11:28.537,11,28,17,Pressure,30,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,0.217508,,831e2fac-65a2-4e40-b1f5-ec5598f4caf5,6777,Sidnei Rechel da Silva Júnior,5,Left Center Back,49.9,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f13234bd-9c2a-4e5e-8d33-643f1e4239b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831e2fac-65a2-4e40-b1f5-ec5598f4caf5,435,1,00:11:28.725,11,28,42,Ball Receipt*,30,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,1e7aa82c-dff0-45b8-915d-40257204b280,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,66.4,53.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afdef08d-1df0-445b-a4e1-b83204d595b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f13234bd-9c2a-4e5e-8d33-643f1e4239b7,436,1,00:11:28.725,11,28,30,Pass,30,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.969002,,1e7aa82c-dff0-45b8-915d-40257204b280,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,67.4,53.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,11.321661,3.0797248,2.0,Low Pass,56.1,54.1,70.0,Other,,,9.0,Incomplete,,,,790ce486-02a6-4c55-874a-bc8c863684f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790ce486-02a6-4c55-874a-bc8c863684f7,437,1,00:11:29.694,11,29,30,Pass,30,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,2.987111,,5e36e922-80fb-4d6b-a191-e9c703918c23,23806,Alejandro Bergantiños García,9,Right Defensive Midfield,64.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.069744,-0.47133976,3.0,High Pass,89.9,12.8,40.0,Right Foot,64.0,Interception,,,,25921.0,Rubén Gracia Calmache,f13234bd-9c2a-4e5e-8d33-643f1e4239b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47142551-afa5-4ffe-86b0-abf6d97bbe27,438,1,00:11:29.749,11,29,17,Pressure,30,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.312372,,,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,52.3,56.2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e36e922-80fb-4d6b-a191-e9c703918c23,439,1,00:11:32.681,11,32,42,Ball Receipt*,30,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,,,790ce486-02a6-4c55-874a-bc8c863684f7,25921,Rubén Gracia Calmache,21,Left Wing,89.9,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995f5282-b7de-4bb4-8ba2-6f4ab3e00bb3,440,1,00:11:32.681,11,32,43,Carry,30,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,3.089503,,44916c60-2f11-42dc-836e-1b3af69663a8,25921,Rubén Gracia Calmache,21,Left Wing,89.9,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e36e922-80fb-4d6b-a191-e9c703918c23,,110.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44916c60-2f11-42dc-836e-1b3af69663a8,441,1,00:11:35.771,11,35,30,Pass,30,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,0.734153,,287f9a3e-5d82-47c7-bfe0-901c4eeeb7ca,25921,Rubén Gracia Calmache,21,Left Wing,110.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,1.4281814,1.0,Ground Pass,113.4,31.2,38.0,Left Foot,,,9.0,Incomplete,,7782.0,Luis Alberto Romero Alconchel,7b74ee99-a7f2-476b-99d7-f0d1e1a23cba,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287f9a3e-5d82-47c7-bfe0-901c4eeeb7ca,442,1,00:11:36.505,11,36,42,Ball Receipt*,30,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,,,44916c60-2f11-42dc-836e-1b3af69663a8,7782,Luis Alberto Romero Alconchel,19,Center Attacking Midfield,107.8,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b74ee99-a7f2-476b-99d7-f0d1e1a23cba,443,1,00:11:36.505,11,36,10,Interception,30,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,44916c60-2f11-42dc-836e-1b3af69663a8,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,6.7,48.9,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95c8a47c-2f2e-4c47-b248-d8c9b2a59a32,444,1,00:11:36.505,11,36,43,Carry,30,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.003277,,7b74ee99-a7f2-476b-99d7-f0d1e1a23cba,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,6.7,48.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df0c917a-8eca-4916-ab62-0129ea5bf323,,9.9,48.5,,,,,,f1923bb4-e19a-46b5-bf73-2cd689e994a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1923bb4-e19a-46b5-bf73-2cd689e994a4,445,1,00:11:37.142,11,37,17,Pressure,30,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,0.435926,,95c8a47c-2f2e-4c47-b248-d8c9b2a59a32,7782,Luis Alberto Romero Alconchel,19,Center Attacking Midfield,108.3,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df0c917a-8eca-4916-ab62-0129ea5bf323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df0c917a-8eca-4916-ab62-0129ea5bf323,446,1,00:11:37.508,11,37,30,Pass,30,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.616935,,57201253-f229-4578-b70d-34153415c058,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,9.9,48.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,11.057124,-1.1516538,1.0,Ground Pass,14.4,38.4,40.0,Right Foot,,,,,,11298.0,José Ignacio Martínez García,f1923bb4-e19a-46b5-bf73-2cd689e994a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57201253-f229-4578-b70d-34153415c058,447,1,00:11:38.125,11,38,42,Ball Receipt*,30,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,df0c917a-8eca-4916-ab62-0129ea5bf323,11298,José Ignacio Martínez García,6,Left Back,14.4,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f76d54cd-10af-4349-8fe3-12f6047f254a,448,1,00:11:38.125,11,38,30,Pass,30,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.466262,,2759c5d6-05cf-4c89-a615-6a4c1e633414,11298,José Ignacio Martínez García,6,Left Back,16.5,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.676852,-0.49717164,3.0,High Pass,29.4,31.4,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362d55a3-6a8c-4334-b6e6-84d4f336a6e2,461,1,00:11:52.134,11,52,23,Goal Keeper,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,2e0d4962-e126-4cd9-9f0b-7006c3177c29,24255,Juan Carlos Martín Corral,1,Goalkeeper,3.3,34.8,,,,,,,,,,,,,,,25.0,Collected,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d477e5f-0205-4c1a-9235-b184650f3803,462,1,00:11:52.134,11,52,43,Carry,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,14.797218,,362d55a3-6a8c-4334-b6e6-84d4f336a6e2,24255,Juan Carlos Martín Corral,1,Goalkeeper,3.3,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41e2ffae-9b76-4efc-8655-40745fa5b507,,14.4,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41e2ffae-9b76-4efc-8655-40745fa5b507,463,1,00:12:06.931,12,6,30,Pass,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,3.188351,,12b5b6ce-867c-465d-8ccc-d0b3c10a78cb,24255,Juan Carlos Martín Corral,1,Goalkeeper,14.4,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.00205,0.25690654,3.0,High Pass,73.4,54.1,40.0,Right Foot,,,9.0,Incomplete,,26685.0,Nicolás Ladislao Fedor Flores,a2507a56-543e-4140-89f6-b11e21921969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2507a56-543e-4140-89f6-b11e21921969,464,1,00:12:10.119,12,10,42,Ball Receipt*,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,41e2ffae-9b76-4efc-8655-40745fa5b507,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,74.5,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58bf9159-c24e-49c5-964d-a93d54f8919e,465,1,00:12:10.119,12,10,4,Duel,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,12b5b6ce-867c-465d-8ccc-d0b3c10a78cb,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,73.4,54.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12b5b6ce-867c-465d-8ccc-d0b3c10a78cb,466,1,00:12:10.119,12,10,30,Pass,32,360,Rayo Vallecano,8,From Keeper,219,RC Deportivo La Coruña,1.86596,,41e2ffae-9b76-4efc-8655-40745fa5b507,6913,Fernando Navarro i Corbacho,6,Left Back,46.7,26.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,7.441102,0.8519663,2.0,Low Pass,51.6,31.6,,,66.0,Recovery,9.0,Incomplete,,6733.0,Pedro Mosquera Parada,58bf9159-c24e-49c5-964d-a93d54f8919e,,,,,,,,,7ea16caf-7275-4acd-85fd-53f586b8743a,,,d528ff70-ee39-450d-9625-c7cfa6cddac8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc69560b-b16f-4cab-bf62-8c7d1875e731,467,1,00:12:11.657,12,11,17,Pressure,32,360,Rayo Vallecano,8,From Keeper,219,RC Deportivo La Coruña,0.324678,,5033de7e-006d-4089-8c42-f77a7dd8a482,6733,Pedro Mosquera Parada,11,Left Defensive Midfield,54.4,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5033de7e-006d-4089-8c42-f77a7dd8a482,468,1,00:12:11.698,12,11,17,Pressure,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.336385,,7ea16caf-7275-4acd-85fd-53f586b8743a,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,67.2,49.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc69560b-b16f-4cab-bf62-8c7d1875e731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ea16caf-7275-4acd-85fd-53f586b8743a,469,1,00:12:11.985,12,11,42,Ball Receipt*,32,360,Rayo Vallecano,8,From Keeper,219,RC Deportivo La Coruña,,,12b5b6ce-867c-465d-8ccc-d0b3c10a78cb,6733,Pedro Mosquera Parada,11,Left Defensive Midfield,50.5,32.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5033de7e-006d-4089-8c42-f77a7dd8a482,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d528ff70-ee39-450d-9625-c7cfa6cddac8,470,1,00:12:11.985,12,11,10,Interception,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,12b5b6ce-867c-465d-8ccc-d0b3c10a78cb,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,68.5,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb0de1f0-6998-4186-a240-13efb7a98f5c,471,1,00:12:13.116,12,13,2,Ball Recovery,32,360,Rayo Vallecano,8,From Keeper,219,RC Deportivo La Coruña,0.0,,,23806,Alejandro Bergantiños García,9,Right Defensive Midfield,51.8,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7a43767-c598-4479-b4df-13a2c6475dc9,472,1,00:12:13.116,12,13,43,Carry,32,360,Rayo Vallecano,8,From Keeper,219,RC Deportivo La Coruña,0.680161,,b4f06491-255f-4d4d-b742-f1e048e37217,23806,Alejandro Bergantiños García,9,Right Defensive Midfield,51.8,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb0de1f0-6998-4186-a240-13efb7a98f5c,,54.6,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4f06491-255f-4d4d-b742-f1e048e37217,473,1,00:12:13.796,12,13,30,Pass,32,360,Rayo Vallecano,8,From Keeper,219,RC Deportivo La Coruña,0.702681,,3126f61e-7f9f-42e5-a56e-adaa5bd9bafd,23806,Alejandro Bergantiños García,9,Right Defensive Midfield,54.6,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.656604,-0.3708913,1.0,Ground Pass,63.6,10.4,40.0,Right Foot,,,,,,25921.0,Rubén Gracia Calmache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126f61e-7f9f-42e5-a56e-adaa5bd9bafd,474,1,00:12:14.499,12,14,42,Ball Receipt*,32,360,Rayo Vallecano,8,From Keeper,219,RC Deportivo La Coruña,,,b4f06491-255f-4d4d-b742-f1e048e37217,25921,Rubén Gracia Calmache,21,Left Wing,63.6,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
