id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,interception,clearance,counterpress,shot,goalkeeper,duel,out,dribble,ball_recovery,miscontrol,foul_won,off_camera,foul_committed,substitution,50_50,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,related_events,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_through_ball,shot_one_on_one,shot_end_location_2,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,clearance_aerial_won,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_inswinging,related_events_3,dribble_nutmeg,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_first_time,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist
a753ebfe-a27f-4c8d-8f1d-266f35f0a529,2267,2,00:19:17.039,64,17,43,Carry,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.007154001,,05eebf1e-0b6b-4288-97ba-cc50c08c5790,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,57.4,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d722d7-3395-47c2-873d-c88bb4efda1b,57.4,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05eebf1e-0b6b-4288-97ba-cc50c08c5790,2268,2,00:19:17.046,64,17,30,Pass,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.2,,88706f47-dbb0-4f7a-8d37-13123c5a2861,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,57.4,46.0,26848.0,Roberto Trashorras Gayoso,7.410803,-3.0875912,1.0,Ground Pass,50.0,45.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88706f47-dbb0-4f7a-8d37-13123c5a2861,2269,2,00:19:18.246,64,18,42,Ball Receipt*,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,05eebf1e-0b6b-4288-97ba-cc50c08c5790,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,50.0,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ee714ab-5f19-41a2-971b-8920bcd6254e,2270,2,00:19:18.246,64,18,30,Pass,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.244262,,a026dc2b-1478-4072-9655-f503a9419a79,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,50.0,45.6,6914.0,Roberto Román Triguero,14.301398,-1.5847814,1.0,Ground Pass,49.8,31.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a026dc2b-1478-4072-9655-f503a9419a79,2271,2,00:19:19.490,64,19,42,Ball Receipt*,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4ee714ab-5f19-41a2-971b-8920bcd6254e,6914.0,Roberto Román Triguero,6.0,Left Back,49.8,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a525555-dd01-4817-b34a-353eeaf0440b,2272,2,00:19:19.490,64,19,43,Carry,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.599998,,a026dc2b-1478-4072-9655-f503a9419a79,6914.0,Roberto Román Triguero,6.0,Left Back,49.8,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccf28580-21e8-4b80-a0b2-857e081e4953,49.7,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccf28580-21e8-4b80-a0b2-857e081e4953,2273,2,00:19:20.090,64,20,30,Pass,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.2,,a4043fe3-f483-40f0-962d-8c974a82faa3,6914.0,Roberto Román Triguero,6.0,Left Back,49.7,29.9,26848.0,Roberto Trashorras Gayoso,12.965339,1.6712325,1.0,Ground Pass,48.4,42.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4043fe3-f483-40f0-962d-8c974a82faa3,2274,2,00:19:21.290,64,21,42,Ball Receipt*,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ccf28580-21e8-4b80-a0b2-857e081e4953,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,48.4,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fc30f38-595a-4dd5-b695-463001dbe4f1,2275,2,00:19:21.290,64,21,43,Carry,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.12,,a4043fe3-f483-40f0-962d-8c974a82faa3,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,48.4,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c457005a-b973-4ab9-bbb0-fc7c20a0c3e9,54.4,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c457005a-b973-4ab9-bbb0-fc7c20a0c3e9,2276,2,00:19:25.410,64,25,30,Pass,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.312418,,5a1b85dc-20fc-4bf0-b7f5-f071e53cc759,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,54.4,47.4,24138.0,Joaquín José Marín Ruiz,44.459984,0.71057796,3.0,High Pass,88.1,76.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a1b85dc-20fc-4bf0-b7f5-f071e53cc759,2277,2,00:19:27.723,64,27,42,Ball Receipt*,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c457005a-b973-4ab9-bbb0-fc7c20a0c3e9,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,88.1,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c970da1-8cd7-4cda-881e-fd0e3d63b2aa,2278,2,00:19:27.723,64,27,43,Carry,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.892106,,5a1b85dc-20fc-4bf0-b7f5-f071e53cc759,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,88.1,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800e2f56-00bd-4bd1-824e-ae2c24a2aca8,89.5,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800e2f56-00bd-4bd1-824e-ae2c24a2aca8,2279,2,00:19:30.615,64,30,30,Pass,120,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.877893,,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,89.5,71.5,,,55.192844,-0.98530626,3.0,High Pass,120.0,25.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0972209-1292-4263-9a76-accc1e82b596,2287,2,00:20:07.324,65,7,30,Pass,122,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.468575,,e27b2d19-5cd0-4165-b773-1593167f474e,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,32.1,47.6,24255.0,Juan Carlos Martín Corral,20.109947,2.915912,1.0,Ground Pass,12.5,52.1,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e27b2d19-5cd0-4165-b773-1593167f474e,2288,2,00:20:09.793,65,9,42,Ball Receipt*,122,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f0972209-1292-4263-9a76-accc1e82b596,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,12.5,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b8b522b-2990-4070-a04c-d7c2a8ae4be4,2289,2,00:20:09.793,65,9,43,Carry,122,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.839999,,6a92d2e2-c558-45f6-b20e-4168c227d935,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,12.5,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e27b2d19-5cd0-4165-b773-1593167f474e,13.0,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a92d2e2-c558-45f6-b20e-4168c227d935,2290,2,00:20:11.633,65,11,30,Pass,122,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.92,,24ba644f-2e9c-425f-9624-501376061e86,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,13.0,52.6,26222.0,José Eduardo Rosa Vale de Castro,13.154847,0.09134812,1.0,Ground Pass,26.1,53.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24ba644f-2e9c-425f-9624-501376061e86,2291,2,00:20:12.553,65,12,42,Ball Receipt*,122,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6a92d2e2-c558-45f6-b20e-4168c227d935,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,26.1,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ed4020-940e-4ef0-8b9f-a3dcff6745a5,2292,2,00:20:12.553,65,12,43,Carry,122,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.879997,,24ba644f-2e9c-425f-9624-501376061e86,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,26.1,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e702136-2e69-4e0d-955f-8857fbcbc583,30.1,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e702136-2e69-4e0d-955f-8857fbcbc583,2293,2,00:20:14.433,65,14,30,Pass,122,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.2,,a8bc8c95-406f-463a-b300-f4b2627c5eea,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,30.1,55.6,24138.0,Joaquín José Marín Ruiz,20.649456,1.1938871,1.0,Ground Pass,37.7,74.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8bc8c95-406f-463a-b300-f4b2627c5eea,2294,2,00:20:15.633,65,15,42,Ball Receipt*,122,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9e702136-2e69-4e0d-955f-8857fbcbc583,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,37.7,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13db142e-7dc2-4e2b-8292-1cf65169305a,2295,2,00:20:15.633,65,15,43,Carry,122,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.319996,,a8bc8c95-406f-463a-b300-f4b2627c5eea,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,37.7,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deb90e02-92c0-42e9-91cb-0867bed86cf4,43.2,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
