id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,off_camera,duel,interception,goalkeeper,clearance,foul_won,counterpress,out,dribble,ball_recovery,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,pass_outcome_id,pass_outcome_name,related_events,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,pass_aerial_won,pass_deflected,pass_through_ball,ball_recovery_recovery_failure,clearance_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,location,pass_cross,foul_committed_advantage,foul_won_advantage,related_events_4,pass_cut_back,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,dribble_nutmeg,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_first_time,pass_inswinging,pass_goal_assist
6983c38f-cbd1-4867-98e5-5112279869c4,853,1,00:23:00.010,23,0,43,Carry,58,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.839698,,0752a429-e030-4ee6-ab4b-2c12393a107a,18404,José Ángel Crespo Rincón,5,Left Center Back,34.0,7.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,63701393-d8f6-4202-a337-e92bdae0817e,32.0,9.2,d794d9b5-7382-48fb-ab75-6d57452eda20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0752a429-e030-4ee6-ab4b-2c12393a107a,854,1,00:23:00.410,23,0,17,Pressure,58,360,Rayo Vallecano,4,From Throw In,214,Espanyol,0.571929,,63701393-d8f6-4202-a337-e92bdae0817e,6758,Víctor Sánchez Mata,13,Right Center Midfield,82.4,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6983c38f-cbd1-4867-98e5-5112279869c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63701393-d8f6-4202-a337-e92bdae0817e,855,1,00:23:00.849,23,0,30,Pass,58,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.701456,,0752a429-e030-4ee6-ab4b-2c12393a107a,18404,José Ángel Crespo Rincón,5,Left Center Back,32.0,9.2,10612.0,Yoel Rodríguez Oterino,26.478104,2.2679524,1.0,Ground Pass,15.0,29.5,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,e5b9dc95-5215-4b36-8652-18f684c4db65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5b9dc95-5215-4b36-8652-18f684c4db65,856,1,00:23:03.551,23,3,42,Ball Receipt*,58,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,63701393-d8f6-4202-a337-e92bdae0817e,10612,Yoel Rodríguez Oterino,1,Goalkeeper,15.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9ddd4e4-ae17-498b-b3fb-6fcb2aee612c,857,1,00:23:03.551,23,3,30,Pass,58,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.433919,,2b4a396d-206f-4afc-b65d-3c750833a62d,10612,Yoel Rodríguez Oterino,1,Goalkeeper,16.3,32.5,26690.0,Alberto Mateus Contreiras Gonçalves,38.152588,-0.23544304,3.0,High Pass,53.4,23.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b4a396d-206f-4afc-b65d-3c750833a62d,858,1,00:23:06.985,23,6,42,Ball Receipt*,58,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b9ddd4e4-ae17-498b-b3fb-6fcb2aee612c,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,53.4,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80ef223c-bf9e-4b5e-ac22-3d2ba1d8be0e,859,1,00:23:06.985,23,6,4,Duel,58,360,Rayo Vallecano,4,From Throw In,214,Espanyol,0.0,,2f2f1be6-b280-467c-a08c-883c9b06de13,6867,Papa Kouly Diop,10,Center Defensive Midfield,66.7,56.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f2f1be6-b280-467c-a08c-883c9b06de13,860,1,00:23:06.985,23,6,30,Pass,58,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.318435,,5ef2b8df-7915-4435-bcd5-28c3d8c15554,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,53.4,23.6,24782.0,Jonhatan Montiel Caballero,14.641379,0.07520039,2.0,Low Pass,68.0,24.7,,,,,,,True,,,,,,,,,,,,,,,,,,80ef223c-bf9e-4b5e-ac22-3d2ba1d8be0e,,,89cea4aa-f060-4233-bbcd-336e3b013b9d,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53834f29-f626-4cba-9474-6ddeb25cffa8,861,1,00:23:08.613,23,8,17,Pressure,58,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.835441,,5ef2b8df-7915-4435-bcd5-28c3d8c15554,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,63.9,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89cea4aa-f060-4233-bbcd-336e3b013b9d,862,1,00:23:09.303,23,9,42,Ball Receipt*,58,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,2f2f1be6-b280-467c-a08c-883c9b06de13,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,68.0,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ef2b8df-7915-4435-bcd5-28c3d8c15554,863,1,00:23:09.303,23,9,30,Pass,58,360,Rayo Vallecano,4,From Throw In,214,Espanyol,3.297354,,2f2f1be6-b280-467c-a08c-883c9b06de13,5598,Óscar Esau Duarte Gaitán,5,Left Center Back,52.1,55.4,6758.0,Víctor Sánchez Mata,23.961636,0.6551867,3.0,High Pass,71.1,70.0,40.0,Right Foot,66.0,Recovery,,,True,,,,,,,,,,,,,,,,,,53834f29-f626-4cba-9474-6ddeb25cffa8,,,c93fe1bb-6d5e-4a00-a32f-3e8d6dc51c1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c93fe1bb-6d5e-4a00-a32f-3e8d6dc51c1f,864,1,00:23:12.601,23,12,42,Ball Receipt*,58,360,Rayo Vallecano,4,From Throw In,214,Espanyol,,,5ef2b8df-7915-4435-bcd5-28c3d8c15554,6758,Víctor Sánchez Mata,13,Right Center Midfield,71.1,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f866e8e-20c8-49e6-93db-ed0602d96720,865,1,00:23:12.601,23,12,43,Carry,58,360,Rayo Vallecano,4,From Throw In,214,Espanyol,0.01675,,aebb5898-5c95-4258-ac5f-71e47425961e,6758,Víctor Sánchez Mata,13,Right Center Midfield,71.1,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c93fe1bb-6d5e-4a00-a32f-3e8d6dc51c1f,71.1,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aebb5898-5c95-4258-ac5f-71e47425961e,866,1,00:23:12.617,23,12,22,Foul Committed,58,360,Rayo Vallecano,4,From Throw In,214,Espanyol,0.0,,ac5b7f9c-4d0f-4a03-bf6e-3d5285110c8f,6758,Víctor Sánchez Mata,13,Right Center Midfield,71.1,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac5b7f9c-4d0f-4a03-bf6e-3d5285110c8f,867,1,00:23:12.617,23,12,21,Foul Won,58,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,aebb5898-5c95-4258-ac5f-71e47425961e,11298,José Ignacio Martínez García,6,Left Back,49.0,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13cd026c-9590-423f-9abd-b8149263d639,868,1,00:23:19.317,23,19,40,Injury Stoppage,58,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,11298,José Ignacio Martínez García,6,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18b59eb2-557d-4bc1-b2ee-69853e631605,869,1,00:23:57.437,23,57,30,Pass,59,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.169342,,77e59a6c-332f-4318-8f55-56f742569a04,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,46.9,11.3,6713.0,Diego Javier Llorente Ríos,32.72461,1.7957628,3.0,High Pass,39.6,43.2,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77e59a6c-332f-4318-8f55-56f742569a04,870,1,00:23:59.606,23,59,42,Ball Receipt*,59,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,18b59eb2-557d-4bc1-b2ee-69853e631605,6713,Diego Javier Llorente Ríos,3,Right Center Back,39.6,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aea24cd8-e566-444a-bcee-b1f3f5f86ecc,871,1,00:23:59.606,23,59,43,Carry,59,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.164463,,3360bd3d-01fd-4967-8a8b-165126751c16,6713,Diego Javier Llorente Ríos,3,Right Center Back,39.6,43.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,77e59a6c-332f-4318-8f55-56f742569a04,37.9,36.1,ede04797-83de-4621-8d34-b7d1158e45c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ede04797-83de-4621-8d34-b7d1158e45c7,872,1,00:24:00.583,24,0,17,Pressure,59,360,Rayo Vallecano,3,From Free Kick,214,Espanyol,0.356716,,3360bd3d-01fd-4967-8a8b-165126751c16,27148,Abraham González Casanova,15,Left Center Midfield,81.6,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aea24cd8-e566-444a-bcee-b1f3f5f86ecc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3360bd3d-01fd-4967-8a8b-165126751c16,873,1,00:24:00.771,24,0,30,Pass,59,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.194158,,41e16a2a-63e5-4dbe-a06d-fdf20fad1d46,6713,Diego Javier Llorente Ríos,3,Right Center Back,37.9,36.1,26848.0,Roberto Trashorras Gayoso,20.237095,-1.0252922,1.0,Ground Pass,48.4,18.8,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,ede04797-83de-4621-8d34-b7d1158e45c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41e16a2a-63e5-4dbe-a06d-fdf20fad1d46,874,1,00:24:01.965,24,1,42,Ball Receipt*,59,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,3360bd3d-01fd-4967-8a8b-165126751c16,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,48.4,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ded5f4b-83e2-408a-b161-258dd120c16c,875,1,00:24:01.965,24,1,43,Carry,59,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.041384,,32448ac8-28fd-45b2-98cb-c3f5ba886307,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,48.4,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41e16a2a-63e5-4dbe-a06d-fdf20fad1d46,59.1,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32448ac8-28fd-45b2-98cb-c3f5ba886307,876,1,00:24:06.006,24,6,30,Pass,59,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.159025,,2b5eb653-6039-433b-a850-707c9d863908,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,59.1,16.2,24782.0,Jonhatan Montiel Caballero,22.036787,0.68253666,1.0,Ground Pass,76.2,30.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b5eb653-6039-433b-a850-707c9d863908,877,1,00:24:07.165,24,7,42,Ball Receipt*,59,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,32448ac8-28fd-45b2-98cb-c3f5ba886307,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,76.2,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ded92c22-df99-4604-b733-d3c039402ebf,878,1,00:24:07.165,24,7,43,Carry,59,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.136194,,2b5eb653-6039-433b-a850-707c9d863908,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,76.2,30.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,48875a96-c286-4739-bd02-65d307e2f89c,95.2,30.3,f4b39df8-4aac-4886-abbd-2929fdf046c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48875a96-c286-4739-bd02-65d307e2f89c,879,1,00:24:07.889,24,7,17,Pressure,59,360,Rayo Vallecano,3,From Free Kick,214,Espanyol,0.624798,,ded92c22-df99-4604-b733-d3c039402ebf,6867,Papa Kouly Diop,10,Center Defensive Midfield,42.8,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922d9ea5-6032-4eb6-a95f-fa2e6f6c04d0,880,1,00:24:09.643,24,9,17,Pressure,59,360,Rayo Vallecano,3,From Free Kick,214,Espanyol,1.781743,,f4b39df8-4aac-4886-abbd-2929fdf046c4,27148,Abraham González Casanova,15,Left Center Midfield,40.7,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
