id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,duel,ball_recovery,ball_receipt,clearance,out,foul_won,foul_committed,counterpress,interception,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,substitution,miscontrol,bad_behaviour,player_off,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,related_events,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,player,position,location,duel_type_id,duel_type_name,pass_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_switch,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,miscontrol_aerial_won,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,shot_first_time,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_technique_id,pass_technique_name,pass_inswinging,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,pass_outswinging,clearance_aerial_won,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,dribble_nutmeg,pass_miscommunication,pass_goal_assist
2d5985f0-3bd0-42cf-9124-0593f2e8f01b,1463,2,00:00:28.446,45,28,42,Ball Receipt*,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,ce7458d1-8acf-48fa-a32c-64154ab88f71,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.9,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26a2eb25-bb9d-491a-bf63-d19bb3f312b0,1464,2,00:00:28.446,45,28,43,Carry,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.164743,,2d5985f0-3bd0-42cf-9124-0593f2e8f01b,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.9,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1de5942-4ee9-4a9e-ac2f-43bca70f0c0b,,11.4,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1de5942-4ee9-4a9e-ac2f-43bca70f0c0b,1465,2,00:00:29.611,45,29,30,Pass,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.349013,,813348aa-d493-4c94-9368-7d1629c3b811,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,11.4,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,22.21711,-1.1635405,1.0,Ground Pass,20.2,11.0,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813348aa-d493-4c94-9368-7d1629c3b811,1466,2,00:00:31.960,45,31,42,Ball Receipt*,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,b1de5942-4ee9-4a9e-ac2f-43bca70f0c0b,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,20.2,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97271544-4d54-4564-b8e9-f5cc4fac9523,1467,2,00:00:31.960,45,31,43,Carry,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.629978,,813348aa-d493-4c94-9368-7d1629c3b811,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,20.2,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3e7b800-d8a5-46c6-a1b3-ff5c933549ff,,29.8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3e7b800-d8a5-46c6-a1b3-ff5c933549ff,1468,2,00:00:33.590,45,33,30,Pass,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.963663,,53d08256-ba86-4579-b61d-892d4d4356d6,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,29.8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26690.0,Alberto Mateus Contreiras Gonçalves,8.062258,1.9789454,1.0,Ground Pass,26.6,12.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53d08256-ba86-4579-b61d-892d4d4356d6,1469,2,00:00:34.553,45,34,42,Ball Receipt*,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,f3e7b800-d8a5-46c6-a1b3-ff5c933549ff,,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,26.6,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f328cd7-c5e4-43ef-99d6-2d2335577080,1470,2,00:00:34.553,45,34,43,Carry,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,3.425417,,53d08256-ba86-4579-b61d-892d4d4356d6,,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,26.6,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,68533646-e4fd-48cf-b9e8-2096c58c26af,,27.1,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68533646-e4fd-48cf-b9e8-2096c58c26af,1471,2,00:00:37.979,45,37,30,Pass,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.009616,,1bb4e767-d44e-418f-9529-a59887631c5c,,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,27.1,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.954163,-0.05414756,3.0,High Pass,64.0,7.7,38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bb4e767-d44e-418f-9529-a59887631c5c,1472,2,00:00:39.988,45,39,30,Pass,105,360,Rayo Vallecano,9,From Kick Off,213,Sevilla,1.393519,,68533646-e4fd-48cf-b9e8-2096c58c26af,,6672.0,Jorge Andújar Moreno,2.0,Right Back,56.1,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4b8bee4-1581-4bd0-87a9-36c7b27b007b,,,,6841.0,Víctor Machín Pérez,16.552946,0.20687395,2.0,Low Pass,72.3,75.8,37.0,Head,,,,,,,,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e8eccf-62c9-4171-9391-0dcbe00fcdfe,1473,2,00:00:40.949,45,40,17,Pressure,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.552905,,3711e14a-0fd0-4535-a143-9bb679bd8ac1,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,44.0,6.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,a4b8bee4-1581-4bd0-87a9-36c7b27b007b,cb086584-0d1d-4ccf-aca9-5389113c36cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4b8bee4-1581-4bd0-87a9-36c7b27b007b,1474,2,00:00:41.382,45,41,42,Ball Receipt*,105,360,Rayo Vallecano,9,From Kick Off,213,Sevilla,,,1bb4e767-d44e-418f-9529-a59887631c5c,,6841.0,Víctor Machín Pérez,17.0,Right Wing,72.3,75.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,68e8eccf-62c9-4171-9391-0dcbe00fcdfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb086584-0d1d-4ccf-aca9-5389113c36cb,1475,2,00:00:41.382,45,41,43,Carry,105,360,Rayo Vallecano,9,From Kick Off,213,Sevilla,0.735132,,3711e14a-0fd0-4535-a143-9bb679bd8ac1,,6841.0,Víctor Machín Pérez,17.0,Right Wing,72.3,75.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,68e8eccf-62c9-4171-9391-0dcbe00fcdfe,a4b8bee4-1581-4bd0-87a9-36c7b27b007b,73.3,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711e14a-0fd0-4535-a143-9bb679bd8ac1,1476,2,00:00:42.117,45,42,38,Miscontrol,105,360,Rayo Vallecano,9,From Kick Off,213,Sevilla,0.0,,68e8eccf-62c9-4171-9391-0dcbe00fcdfe,,6841.0,Víctor Machín Pérez,17.0,Right Wing,73.3,75.3,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1c757a5-817d-49e1-bac4-c15f30589c93,1477,2,00:00:53.464,45,53,30,Pass,106,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.905142,,23b80693-f7b3-4c0a-bf32-e87efbedf8af,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,57.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,24.35775,0.19417496,3.0,High Pass,81.0,4.8,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23b80693-f7b3-4c0a-bf32-e87efbedf8af,1478,2,00:00:55.369,45,55,42,Ball Receipt*,106,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d1c757a5-817d-49e1-bac4-c15f30589c93,,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,81.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abd845e6-9267-487b-8a4d-48243c8cf394,1479,2,00:00:55.409,45,55,4,Duel,106,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,6fccac96-410e-4602-bb2f-3e2ede63c6b7,,6672.0,Jorge Andújar Moreno,2.0,Right Back,39.1,75.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fccac96-410e-4602-bb2f-3e2ede63c6b7,1480,2,00:00:55.409,45,55,30,Pass,106,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.051527,,21c43dd7-9bc8-4a10-b60a-ce64b0b7808d,,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,81.0,4.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,abd845e6-9267-487b-8a4d-48243c8cf394,,,,26690.0,Alberto Mateus Contreiras Gonçalves,13.7320795,0.44410613,2.0,Low Pass,93.4,10.7,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21c43dd7-9bc8-4a10-b60a-ce64b0b7808d,1481,2,00:00:56.460,45,56,42,Ball Receipt*,106,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,6fccac96-410e-4602-bb2f-3e2ede63c6b7,,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,93.4,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dc446f9-acd6-4bc5-b6c9-0c8630d2c322,1482,2,00:00:56.460,45,56,43,Carry,106,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.403386,,21c43dd7-9bc8-4a10-b60a-ce64b0b7808d,,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,93.4,10.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,d0bc2257-db89-4d27-a6f3-19e935f73893,d80f1114-e005-4e2c-9206-ccbc8dfe8f9d,90.3,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0bc2257-db89-4d27-a6f3-19e935f73893,1483,2,00:00:57.011,45,57,17,Pressure,106,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.861546,,5dc446f9-acd6-4bc5-b6c9-0c8630d2c322,,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,30.4,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d137a9fc-7bf4-433c-aa54-da9ae77e7575,1484,2,00:00:58.864,45,58,22,Foul Committed,106,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,d80f1114-e005-4e2c-9206-ccbc8dfe8f9d,,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,29.8,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d80f1114-e005-4e2c-9206-ccbc8dfe8f9d,1485,2,00:00:58.864,45,58,21,Foul Won,106,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,d137a9fc-7bf4-433c-aa54-da9ae77e7575,,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,90.3,12.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c126cf86-ed3d-417a-9496-a4a46c2bfcd1,1486,2,00:01:34.265,46,34,30,Pass,107,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.268963,,51943545-1291-49ea-9377-49baafb910b0,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,93.1,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.05946,1.0220942,3.0,High Pass,109.3,39.9,40.0,Right Foot,,,,9.0,Incomplete,,,62.0,Free Kick,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51943545-1291-49ea-9377-49baafb910b0,1487,2,00:01:35.534,46,35,9,Clearance,107,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,0.0,,c126cf86-ed3d-417a-9496-a4a46c2bfcd1,,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,10.8,40.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a04ad76-8917-48b5-a105-6642ab5706b6,1488,2,00:01:38.024,46,38,30,Pass,107,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.034304,,0ac53f7d-b8d6-49a7-9a0d-e3f33d9ede96,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,88.6,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.310589,0.43662715,2.0,Low Pass,91.6,35.2,40.0,Right Foot,,,,9.0,Incomplete,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ac53f7d-b8d6-49a7-9a0d-e3f33d9ede96,1489,2,00:01:38.058,46,38,6,Block,107,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,0.0,,0a04ad76-8917-48b5-a105-6642ab5706b6,,6841.0,Víctor Machín Pérez,17.0,Right Wing,28.5,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
