id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,clearance,ball_receipt,interception,counterpress,out,foul_committed,foul_won,goalkeeper,dribble,shot,ball_recovery,miscontrol,block,substitution,injury_stoppage,50_50,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_aerial_won,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_saved_off_target,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_shot_saved_off_target,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location_0,goalkeeper_end_location_1,player,position,50_50_outcome_id,50_50_outcome_name,dribble_overrun,clearance_left_foot,shot_aerial_won,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number
929fe893-1084-4027-9f04-cb813ec6ce46,2252,2,00:25:49.605,70,49,30,Pass,176,360,Rayo Vallecano,1,Regular Play,223,Málaga,1.579184,,3ed7994c-e85c-4804-8722-8749b67bf106,,3302.0,Nordin Amrabat,22.0,Right Center Forward,100.3,76.8,,,36.58743,-1.124262,3.0,High Pass,116.1,43.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ed7994c-e85c-4804-8722-8749b67bf106,2253,2,00:25:51.184,70,51,23,Goal Keeper,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,929fe893-1084-4027-9f04-cb813ec6ce46,,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,4.0,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,,,,,,,,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55002ca8-7622-4c4f-be03-78d663cf0382,2254,2,00:25:51.184,70,51,43,Carry,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,4.117593,,0e069f16-c09d-42fe-bdc5-d892f334ea51,,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,4.0,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ed7994c-e85c-4804-8722-8749b67bf106,,15.3,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e069f16-c09d-42fe-bdc5-d892f334ea51,2255,2,00:25:55.301,70,55,30,Pass,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,2.234549,,b0283f0d-b002-4c7a-9905-a6cf9fbecb65,,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,15.3,33.8,26848.0,Roberto Trashorras Gayoso,11.322986,-0.904331,1.0,Ground Pass,22.3,24.9,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0283f0d-b002-4c7a-9905-a6cf9fbecb65,2256,2,00:25:57.536,70,57,42,Ball Receipt*,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,0e069f16-c09d-42fe-bdc5-d892f334ea51,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,22.3,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abffcf07-121b-4084-8867-9d86d40db694,2257,2,00:25:57.536,70,57,43,Carry,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.174884,,75ff6be8-e58d-45a4-a718-e32de74003a6,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,22.3,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0283f0d-b002-4c7a-9905-a6cf9fbecb65,,30.4,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75ff6be8-e58d-45a4-a718-e32de74003a6,2258,2,00:25:58.711,70,58,30,Pass,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.622732,,befa06ab-13ae-452b-8ec3-3cbd6d806fe5,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,30.4,23.3,11539.0,Adrián Embarba Blázquez,29.646753,-0.8211824,1.0,Ground Pass,50.6,1.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
befa06ab-13ae-452b-8ec3-3cbd6d806fe5,2259,2,00:26:00.333,71,0,42,Ball Receipt*,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,75ff6be8-e58d-45a4-a718-e32de74003a6,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,50.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c293065-c340-4d4e-b461-8b47ddfa8bcf,2260,2,00:26:00.333,71,0,43,Carry,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.519513,,25fa6645-c5b4-4389-be74-aad53406398d,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,50.6,1.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b1ab2517-14e0-4be3-a7e5-f7ce3c1a71e8,befa06ab-13ae-452b-8ec3-3cbd6d806fe5,51.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1ab2517-14e0-4be3-a7e5-f7ce3c1a71e8,2261,2,00:26:00.938,71,0,17,Pressure,177,360,Rayo Vallecano,8,From Keeper,223,Málaga,0.522128,,9c293065-c340-4d4e-b461-8b47ddfa8bcf,,6569.0,Roberto José Rosales Altuve,2.0,Right Back,65.9,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25fa6645-c5b4-4389-be74-aad53406398d,2262,2,00:26:01.853,71,1,3,Dispossessed,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,68b11f43-c594-46e8-8562-05e8d8fe8c78,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,51.7,3.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68b11f43-c594-46e8-8562-05e8d8fe8c78,2263,2,00:26:01.853,71,1,4,Duel,177,360,Rayo Vallecano,8,From Keeper,223,Málaga,0.0,,25fa6645-c5b4-4389-be74-aad53406398d,,6569.0,Roberto José Rosales Altuve,2.0,Right Back,68.4,77.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0aaab103-90aa-40a8-a1ea-7b717004cfff,2264,2,00:26:02.375,71,2,17,Pressure,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.480393,,,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,47.6,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348ae997-c306-4cae-8dc8-08aeafc69637,2265,2,00:26:02.921,71,2,2,Ball Recovery,177,360,Rayo Vallecano,8,From Keeper,223,Málaga,0.0,,,,3302.0,Nordin Amrabat,22.0,Right Center Forward,77.5,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eefa1d0b-69a8-43fa-a78f-ca78fb57e313,2266,2,00:26:02.921,71,2,43,Carry,177,360,Rayo Vallecano,8,From Keeper,223,Málaga,3.444749,,348ae997-c306-4cae-8dc8-08aeafc69637,,3302.0,Nordin Amrabat,22.0,Right Center Forward,77.5,76.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,67aab99d-bb32-4cb4-8934-2e366198e5ad,699c2e3a-6da7-4bf5-b945-f125cb58c04f,102.8,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67aab99d-bb32-4cb4-8934-2e366198e5ad,2267,2,00:26:04.044,71,4,17,Pressure,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,2.102412,,eefa1d0b-69a8-43fa-a78f-ca78fb57e313,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,36.8,2.4,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699c2e3a-6da7-4bf5-b945-f125cb58c04f,2268,2,00:26:06.365,71,6,30,Pass,177,360,Rayo Vallecano,8,From Keeper,223,Málaga,0.336796,,56e59312-b37e-40a4-849a-299376d93798,,3302.0,Nordin Amrabat,22.0,Right Center Forward,102.8,78.2,,,11.447707,-1.323699,1.0,Ground Pass,105.6,67.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56e59312-b37e-40a4-849a-299376d93798,2269,2,00:26:06.702,71,6,6,Block,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,699c2e3a-6da7-4bf5-b945-f125cb58c04f,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,14.5,13.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a826ade0-4548-48f7-92fe-9209c1739a33,2270,2,00:26:09.157,71,9,33,50/50,177,360,Rayo Vallecano,8,From Keeper,223,Málaga,0.0,,326ba7e2-f421-4833-993d-00fbc243f275,,6569.0,Roberto José Rosales Altuve,2.0,Right Back,97.2,62.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,d5e19bcc-a63e-44b9-bbc4-a5cec437790f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5e19bcc-a63e-44b9-bbc4-a5cec437790f,2271,2,00:26:09.157,71,9,33,50/50,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,a826ade0-4548-48f7-92fe-9209c1739a33,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,22.9,18.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326ba7e2-f421-4833-993d-00fbc243f275,2272,2,00:26:09.157,71,9,43,Carry,177,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,4.731689,,48ceb857-c889-45b7-8a04-2867a6f9a9d4,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,22.9,18.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a826ade0-4548-48f7-92fe-9209c1739a33,d5e19bcc-a63e-44b9-bbc4-a5cec437790f,42.6,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
