id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,out,off_camera,interception,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,shot,dribble,foul_won,foul_committed,ball_recovery,50_50,miscontrol,block,substitution,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,goalkeeper,pass_recipient_id,pass_recipient_name,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,pass_cross,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,dribble_overrun,related_events_3,pass_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_switch,50_50_outcome_id,50_50_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,block_deflection,pass_inswinging,pass_technique_id,pass_technique_name
960ccc7a-0353-4eed-a6f8-2e07cfbd71d2,973,1,00:28:07.812,28,7,42,Ball Receipt*,73,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,5be213b1-40e9-4b02-8191-01dddf67011f,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,77.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58642a4c-dde1-4177-83e7-ce4d40cd6984,989,1,00:28:36.504,28,36,30,Pass,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.919614,,8900a9b3-c45c-4248-bc4d-84c8db012261,24138,Joaquín José Marín Ruiz,2,Right Back,35.7,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.06765,-2.6828954,2.0,Low Pass,19.5,72.0,67.0,Throw-in,,,,26222.0,José Eduardo Rosa Vale de Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900a9b3-c45c-4248-bc4d-84c8db012261,990,1,00:28:38.423,28,38,42,Ball Receipt*,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,58642a4c-dde1-4177-83e7-ce4d40cd6984,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,19.5,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724e5087-9495-49bd-9a49-8390edba8a7c,991,1,00:28:38.423,28,38,43,Carry,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.497319,,79df61a0-6f5f-402f-b24e-72cedb5c53b6,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,19.5,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900a9b3-c45c-4248-bc4d-84c8db012261,22.1,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79df61a0-6f5f-402f-b24e-72cedb5c53b6,992,1,00:28:38.920,28,38,30,Pass,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.034208,,53005550-9ed3-47a6-b7b0-31abdd88c0ae,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,22.1,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.043903,0.22082877,1.0,Ground Pass,31.9,73.8,,,,,,26848.0,Roberto Trashorras Gayoso,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53005550-9ed3-47a6-b7b0-31abdd88c0ae,993,1,00:28:39.955,28,39,42,Ball Receipt*,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,79df61a0-6f5f-402f-b24e-72cedb5c53b6,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,31.9,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5a6993d-7029-4089-82e6-ee7435f12b1a,994,1,00:28:39.955,28,39,43,Carry,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.535126,,53005550-9ed3-47a6-b7b0-31abdd88c0ae,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,31.9,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8e269fe-3696-4539-ae84-6b60f2089848,33.1,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8e269fe-3696-4539-ae84-6b60f2089848,995,1,00:28:40.490,28,40,30,Pass,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.429957,,7a231558-d359-438a-bd82-95c73d53819f,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,33.1,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.833745,-1.6382613,1.0,Ground Pass,32.1,59.4,,,,,,6713.0,Diego Javier Llorente Ríos,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a231558-d359-438a-bd82-95c73d53819f,996,1,00:28:41.920,28,41,42,Ball Receipt*,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e8e269fe-3696-4539-ae84-6b60f2089848,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,32.1,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33322bcb-50bc-441e-8c9d-52ffb77f583e,997,1,00:28:41.920,28,41,30,Pass,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.758571,,6ef5c0f4-b5b2-4e57-93bc-dcab883532b5,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,32.9,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.30874,1.0631673,1.0,Ground Pass,41.8,75.4,,,,,,24138.0,Joaquín José Marín Ruiz,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ef5c0f4-b5b2-4e57-93bc-dcab883532b5,998,1,00:28:42.678,28,42,42,Ball Receipt*,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,33322bcb-50bc-441e-8c9d-52ffb77f583e,24138,Joaquín José Marín Ruiz,2,Right Back,41.8,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4ff6cbe-3d4a-47bd-98a1-735ffd13fa8f,999,1,00:28:42.678,28,42,30,Pass,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.643285,,28c8971f-a05c-4c0e-8c5c-9982a1e5b28c,24138,Joaquín José Marín Ruiz,2,Right Back,43.0,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.928606,-1.8429422,1.0,Ground Pass,40.6,68.0,,,,,,6713.0,Diego Javier Llorente Ríos,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96730701-58ec-4114-ab0a-cd3e3bd05025,1000,1,00:28:43.094,28,43,17,Pressure,76,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.403544,,,6913,Fernando Navarro i Corbacho,6,Left Back,77.5,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28c8971f-a05c-4c0e-8c5c-9982a1e5b28c,1001,1,00:28:44.322,28,44,42,Ball Receipt*,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b4ff6cbe-3d4a-47bd-98a1-735ffd13fa8f,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,40.6,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc83040-8032-4105-ac31-ef27d000cba8,1002,1,00:28:44.322,28,44,43,Carry,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.46768,,28c8971f-a05c-4c0e-8c5c-9982a1e5b28c,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,40.6,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b63074c-0fcc-4042-a5ba-5362c84b28c1,43.4,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b63074c-0fcc-4042-a5ba-5362c84b28c1,1003,1,00:28:44.789,28,44,30,Pass,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.099465,,fbaa24e6-4995-4a52-a3c1-b175eed2c0d0,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,43.4,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.340154,0.69652396,1.0,Ground Pass,54.4,74.0,,,,,,24138.0,Joaquín José Marín Ruiz,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbaa24e6-4995-4a52-a3c1-b175eed2c0d0,1004,1,00:28:45.889,28,45,42,Ball Receipt*,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,4b63074c-0fcc-4042-a5ba-5362c84b28c1,24138,Joaquín José Marín Ruiz,2,Right Back,54.4,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73a68b61-2711-4b31-8ffb-aa5a38a98215,1005,1,00:28:45.889,28,45,43,Carry,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.815706,,d56d006d-468a-4bcf-a42a-507b2eebee65,24138,Joaquín José Marín Ruiz,2,Right Back,54.4,74.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f71b9170-be5c-4e5b-b57e-6a5ead84d374,63.5,72.4,fbaa24e6-4995-4a52-a3c1-b175eed2c0d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f71b9170-be5c-4e5b-b57e-6a5ead84d374,1006,1,00:28:46.524,28,46,17,Pressure,76,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.433476,,73a68b61-2711-4b31-8ffb-aa5a38a98215,6913,Fernando Navarro i Corbacho,6,Left Back,65.3,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d56d006d-468a-4bcf-a42a-507b2eebee65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d56d006d-468a-4bcf-a42a-507b2eebee65,1007,1,00:28:46.704,28,46,30,Pass,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.845003,,21172c81-67be-4d8d-975e-887ec39693ac,24138,Joaquín José Marín Ruiz,2,Right Back,63.5,72.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,44.03476,-0.61760956,1.0,Ground Pass,99.4,46.9,,,9.0,Incomplete,,6852.0,Jozabed Sánchez Ruiz,40.0,Right Foot,70f7e325-e9fc-4182-ad8c-13a651e25110,,,f71b9170-be5c-4e5b-b57e-6a5ead84d374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70f7e325-e9fc-4182-ad8c-13a651e25110,1008,1,00:28:50.549,28,50,42,Ball Receipt*,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d56d006d-468a-4bcf-a42a-507b2eebee65,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,75.9,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21172c81-67be-4d8d-975e-887ec39693ac,1009,1,00:28:50.549,28,50,30,Pass,76,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,6.198091,,93935a9f-1f5b-4b88-a236-89d6fc70ea5f,27457,Manuel Fernández Muñíz,1,Goalkeeper,20.7,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.335556,-0.37798378,3.0,High Pass,102.8,0.6,66.0,Recovery,75.0,Out,,25921.0,Rubén Gracia Calmache,40.0,Right Foot,d56d006d-468a-4bcf-a42a-507b2eebee65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93935a9f-1f5b-4b88-a236-89d6fc70ea5f,1010,1,00:28:56.748,28,56,42,Ball Receipt*,76,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,21172c81-67be-4d8d-975e-887ec39693ac,25921,Rubén Gracia Calmache,21,Left Wing,74.3,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d7017fa-d273-4279-a0cb-9d05b4bf1e37,1011,1,00:29:09.645,29,9,30,Pass,77,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.349482,,0a318494-adc8-415a-878a-18a0adf508cb,24138,Joaquín José Marín Ruiz,2,Right Back,44.6,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7688823,-0.5880026,3.0,High Pass,49.4,76.8,67.0,Throw-in,,,,4711.0,Pablo Hernández Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a318494-adc8-415a-878a-18a0adf508cb,1012,1,00:29:10.995,29,10,42,Ball Receipt*,77,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0d7017fa-d273-4279-a0cb-9d05b4bf1e37,4711,Pablo Hernández Domínguez,17,Right Wing,49.4,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b263a0d-b8be-428f-bfff-fb1948421766,1013,1,00:29:10.995,29,10,30,Pass,77,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.77778,,e4a7b52d-4cc7-41b5-a29f-c092e78479f2,4711,Pablo Hernández Domínguez,17,Right Wing,49.4,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.88767,-0.45066133,3.0,High Pass,55.6,73.8,,,,,,26685.0,Nicolás Ladislao Fedor Flores,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4a7b52d-4cc7-41b5-a29f-c092e78479f2,1014,1,00:29:11.773,29,11,42,Ball Receipt*,77,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,6b263a0d-b8be-428f-bfff-fb1948421766,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,55.6,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ae84ee6-92a6-4332-9d61-462d860565c0,1015,1,00:29:11.773,29,11,30,Pass,77,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.469684,,69ebe24d-63e2-4276-9399-fa4ba66b315e,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,55.6,73.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,10.662083,-1.9756881,3.0,High Pass,51.4,64.0,,,9.0,Incomplete,,,,,,90ea8f2e-1d5c-4808-8686-8f41541161bf,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90ea8f2e-1d5c-4808-8686-8f41541161bf,1016,1,00:29:11.773,29,11,4,Duel,77,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.0,,4ae84ee6-92a6-4332-9d61-462d860565c0,6777,Sidnei Rechel da Silva Júnior,5,Left Center Back,64.5,6.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69ebe24d-63e2-4276-9399-fa4ba66b315e,1017,1,00:29:13.242,29,13,30,Pass,77,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,1.693661,,4ae84ee6-92a6-4332-9d61-462d860565c0,6733,Pedro Mosquera Parada,11,Left Defensive Midfield,68.7,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.215674,0.4023211,3.0,High Pass,78.1,20.1,64.0,Interception,9.0,Incomplete,,23806.0,Alejandro Bergantiños García,37.0,Head,9521b7cf-8966-4370-a0e8-2403f44a549d,,,c676e095-2599-41dc-9557-89f98f9875ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
