id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,goalkeeper,dribble,duel,foul_committed,off_camera,clearance,shot,foul_won,interception,out,ball_recovery,bad_behaviour,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_outcome_id,pass_outcome_name,related_events,pass_cross,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_offensive,foul_won_defensive,pass_deflected,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,clearance_head,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_outswinging,pass_technique_id,pass_technique_name,clearance_right_foot
a641721e-3176-4446-8553-1a8f8f10b7c9,1172,1,00:32:21.773,32,21,42,Ball Receipt*,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,39bc5cf7-36e5-46b1-8ab1-e62138afb9e2,10727,Răzvan Dincă Raț,6,Left Back,70.4,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6634e5b-80b1-4fa7-9ddc-83013980fe36,1173,1,00:32:21.773,32,21,43,Carry,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.873957,,52bf9306-ab45-4553-8722-b293d133a43b,10727,Răzvan Dincă Raț,6,Left Back,70.4,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a641721e-3176-4446-8553-1a8f8f10b7c9,,70.4,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52bf9306-ab45-4553-8722-b293d133a43b,1174,1,00:32:22.647,32,22,30,Pass,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.175789,,8b2f3e09-25f1-4361-b5c8-08c51f6717eb,10727,Răzvan Dincă Raț,6,Left Back,70.4,4.3,6713.0,Diego Javier Llorente Ríos,11.098198,2.581083,1.0,Ground Pass,61.0,10.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b2f3e09-25f1-4361-b5c8-08c51f6717eb,1175,1,00:32:24.823,32,24,42,Ball Receipt*,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,52bf9306-ab45-4553-8722-b293d133a43b,6713,Diego Javier Llorente Ríos,5,Left Center Back,61.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7c19e12-1a9c-4fb1-af0f-10808efb34aa,1176,1,00:32:24.823,32,24,43,Carry,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.551209,,7b11250f-5a70-44b0-864c-52ab4cff21f8,6713,Diego Javier Llorente Ríos,5,Left Center Back,61.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b2f3e09-25f1-4361-b5c8-08c51f6717eb,,63.4,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b11250f-5a70-44b0-864c-52ab4cff21f8,1177,1,00:32:26.374,32,26,30,Pass,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.176974,,d4c8a01d-75d2-49f2-ba52-7c8eaae28224,6713,Diego Javier Llorente Ríos,5,Left Center Back,63.4,11.5,11298.0,José Ignacio Martínez García,65.59268,1.2027469,3.0,High Pass,87.0,72.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c8a01d-75d2-49f2-ba52-7c8eaae28224,1178,1,00:32:29.551,32,29,42,Ball Receipt*,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,7b11250f-5a70-44b0-864c-52ab4cff21f8,11298,José Ignacio Martínez García,2,Right Back,87.0,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f21d5aa9-e2db-4bca-8fff-77cfd72343fb,1179,1,00:32:29.551,32,29,43,Carry,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.116556,,aea88797-b43f-4610-965c-778773af47b5,11298,José Ignacio Martínez García,2,Right Back,87.0,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4c8a01d-75d2-49f2-ba52-7c8eaae28224,,89.5,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aea88797-b43f-4610-965c-778773af47b5,1180,1,00:32:29.668,32,29,30,Pass,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.094649,,fef40250-8529-488f-ae1e-42a4146916e2,11298,José Ignacio Martínez García,2,Right Back,89.5,72.9,11539.0,Adrián Embarba Blázquez,11.166468,-1.918037,1.0,Ground Pass,85.7,62.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fef40250-8529-488f-ae1e-42a4146916e2,1181,1,00:32:30.762,32,30,42,Ball Receipt*,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,aea88797-b43f-4610-965c-778773af47b5,11539,Adrián Embarba Blázquez,21,Left Wing,85.7,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db950e19-274d-435d-a60c-87b18222b518,1182,1,00:32:30.762,32,30,43,Carry,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,6.15926,,b4e3a3dd-204d-412c-9231-6650e1ed1b6e,11539,Adrián Embarba Blázquez,21,Left Wing,85.7,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fef40250-8529-488f-ae1e-42a4146916e2,,99.2,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4e3a3dd-204d-412c-9231-6650e1ed1b6e,1183,1,00:32:36.921,32,36,30,Pass,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.837194,,8538fb73-856c-47dd-a6c0-02fd0ba871d9,11539,Adrián Embarba Blázquez,21,Left Wing,99.2,72.5,11542.0,Javier Guerra Rodríguez,34.966557,-1.1929452,3.0,High Pass,112.1,40.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,9cbafa14-5c3e-4138-80f1-bc1691680030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8538fb73-856c-47dd-a6c0-02fd0ba871d9,1184,1,00:32:38.759,32,38,42,Ball Receipt*,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b4e3a3dd-204d-412c-9231-6650e1ed1b6e,11542,Javier Guerra Rodríguez,23,Center Forward,111.6,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cbafa14-5c3e-4138-80f1-bc1691680030,1185,1,00:32:38.759,32,38,10,Interception,69,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,b4e3a3dd-204d-412c-9231-6650e1ed1b6e,7948,Marco Andreolli,3,Right Center Back,8.0,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702ea603-daee-45d9-a38d-01f2f36e5f71,1201,1,00:32:56.451,32,56,10,Interception,71,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,a7fcdee4-0b6c-45ed-b502-d41fdd2a96d2,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,65.7,55.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88900a6c-6d14-4e53-ad1e-128ad88e7784,1202,1,00:32:56.451,32,56,43,Carry,71,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.03298,,047efde0-61d6-4530-8d88-84eba36bf39c,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,65.7,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702ea603-daee-45d9-a38d-01f2f36e5f71,,65.5,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047efde0-61d6-4530-8d88-84eba36bf39c,1203,1,00:32:57.484,32,57,30,Pass,71,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.235313,,315ad9f8-2eb1-4379-bd55-14162692ea73,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,65.5,55.3,10727.0,Răzvan Dincă Raț,22.26432,-1.4492269,1.0,Ground Pass,68.2,33.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,b8303816-121d-4b46-b9f5-5081826ac4a8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315ad9f8-2eb1-4379-bd55-14162692ea73,1204,1,00:32:58.719,32,58,42,Ball Receipt*,71,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,047efde0-61d6-4530-8d88-84eba36bf39c,10727,Răzvan Dincă Raț,6,Left Back,68.2,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0687f605-48db-4f32-992d-4f8b0443fb7c,1205,1,00:32:58.719,32,58,43,Carry,71,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.376612,,06d0ca78-121f-4294-a918-c56d53275ba8,10727,Răzvan Dincă Raț,6,Left Back,68.2,33.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,315ad9f8-2eb1-4379-bd55-14162692ea73,b8303816-121d-4b46-b9f5-5081826ac4a8,85.9,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06d0ca78-121f-4294-a918-c56d53275ba8,1206,1,00:33:01.520,33,1,17,Pressure,71,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.449169,,0687f605-48db-4f32-992d-4f8b0443fb7c,23816,José Antonio Reyes Calderón,17,Right Wing,34.4,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8303816-121d-4b46-b9f5-5081826ac4a8,1207,1,00:33:02.095,33,2,16,Shot,71,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.041036,,11e13a4b-3627-4584-abaf-1907d6118918,10727,Răzvan Dincă Raț,6,Left Back,85.9,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70e42828-c7fe-4ad2-b760-08d706301eef,,,,,,,0.0055859108,88.2,27.1,,047efde0-61d6-4530-8d88-84eba36bf39c,,96.0,Blocked,93.0,Normal,38.0,Left Foot,87.0,Open Play,84.1,39.1,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,True,79.4,60.0,11298.0,José Ignacio Martínez García,2.0,Right Back,True,96.1,43.3,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,94.3,68.9,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,117.7,38.7,6823.0,Sergio Rico González,1.0,Goalkeeper,False,87.4,13.5,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,True,103.3,57.9,27483.0,Benoît Trémoulinas,6.0,Left Back,False,104.4,57.0,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,100.7,46.3,10476.0,Timothée Kolodziejczak,5.0,Left Center Back,False,101.0,37.4,7948.0,Marco Andreolli,3.0,Right Center Back,False,82.8,57.6,6356.0,Michael Krohn-Dehli,21.0,Left Wing,False,87.0,48.0,3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,False,,,,,,,,,,,,,,91.8,32.6,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,False,91.6,23.4,6672.0,Jorge Andújar Moreno,2.0,Right Back,False,88.7,27.4,23816.0,José Antonio Reyes Calderón,17.0,Right Wing,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70e42828-c7fe-4ad2-b760-08d706301eef,1208,1,00:33:02.137,33,2,6,Block,71,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.0,,b8303816-121d-4b46-b9f5-5081826ac4a8,23816,José Antonio Reyes Calderón,17,Right Wing,31.9,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11e13a4b-3627-4584-abaf-1907d6118918,1209,1,00:33:02.577,33,2,23,Goal Keeper,71,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.0,,b8303816-121d-4b46-b9f5-5081826ac4a8,6823,Sergio Rico González,1,Goalkeeper,2.4,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,41.4,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88b368f1-8c82-41ad-80f8-93f4cacd8add,1210,1,00:33:31.094,33,31,30,Pass,72,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,2.982956,,54a1f850-6f21-444b-a8c7-51bc0d6ff05f,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,120.0,0.1,10727.0,Răzvan Dincă Raț,36.530807,2.5391643,1.0,Ground Pass,89.9,20.8,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54a1f850-6f21-444b-a8c7-51bc0d6ff05f,1211,1,00:33:34.077,33,34,42,Ball Receipt*,72,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,88b368f1-8c82-41ad-80f8-93f4cacd8add,10727,Răzvan Dincă Raț,6,Left Back,89.9,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78143bed-3231-4908-8af1-c91cb37ab427,1212,1,00:33:34.077,33,34,43,Carry,72,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.979396,,54a1f850-6f21-444b-a8c7-51bc0d6ff05f,10727,Răzvan Dincă Raț,6,Left Back,89.9,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7e3956-6b8f-4355-af40-7040fc54e8e9,,91.9,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f7e3956-6b8f-4355-af40-7040fc54e8e9,1213,1,00:33:35.056,33,35,30,Pass,72,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.218205,,9ccc5f5d-34a1-4388-a3b2-9867264de4cd,10727,Răzvan Dincă Raț,6,Left Back,91.9,20.8,26848.0,Roberto Trashorras Gayoso,15.601603,-1.4098626,1.0,Ground Pass,94.4,5.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
