id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,ball_receipt,duel,clearance,out,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,interception,foul_won,dribble,ball_recovery,miscontrol,foul_committed,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events,interception_outcome_id,interception_outcome_name,pass_outcome_id,pass_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_aerial_won,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,duel_outcome_id,duel_outcome_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,pass_cross,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_recovery_failure,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,clearance_left_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_miscommunication,player,position
949ad3d5-3a97-4f54-8144-d2964b582ffa,2800,2,00:31:02.935,76,2,43,Carry,189,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.364688,,12e676b8-a5c5-463c-b5f2-d72f2a8d1623,,11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,109.8,9.7,,,,,,,,,,,,,,,,,,,,,,,,,190ea5ab-1f53-479d-bbdf-aad1358f6587,,,,,,,,,,,,,,111.9,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12e676b8-a5c5-463c-b5f2-d72f2a8d1623,2801,2,00:31:05.300,76,5,30,Pass,189,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.644948,,26dedfc6-c22b-4eed-9fdb-7788cd59876f,,11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,111.9,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,45.144325,1.6151131,3.0,High Pass,109.9,56.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,c11d9f85-36bb-41fd-a2b3-a191db02ae5c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26dedfc6-c22b-4eed-9fdb-7788cd59876f,2802,2,00:31:07.945,76,7,42,Ball Receipt*,189,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,12e676b8-a5c5-463c-b5f2-d72f2a8d1623,,11539.0,Adrián Embarba Blázquez,8.0,Left Wing Back,109.9,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c11d9f85-36bb-41fd-a2b3-a191db02ae5c,2803,2,00:31:08.115,76,8,16,Shot,189,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.879168,,157c4501-d321-4052-a907-15a456202ddf,,11539.0,Adrián Embarba Blázquez,8.0,Left Wing Back,110.6,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024600692,120.0,42.3,4.8,12e676b8-a5c5-463c-b5f2-d72f2a8d1623,True,95.0,Volley,40.0,Right Foot,87.0,Open Play,98.0,Off T,110.4,41.2,6685.0,Mikel Oyarzabal Ugarte,19.0,Center Attacking Midfield,False,118.8,42.1,6694.0,Gerónimo Rulli,1.0,Goalkeeper,False,95.7,56.4,6899.0,Rubén Pardo Gutiérrez,21.0,Left Wing,False,111.1,53.4,6674.0,Alberto De La Bella Madureño,6.0,Left Back,False,102.3,26.8,6679.0,Aritz Elustondo Irribaria,2.0,Right Back,False,112.4,42.8,16539.0,Diego Antonio Reyes Rosales,5.0,Left Center Back,False,114.3,40.5,16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,False,109.0,30.4,6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,False,104.2,19.5,6690.0,Xabier Prieto Argarate,17.0,Right Wing,False,101.5,16.9,6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,True,107.1,10.1,24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,True,109.3,35.3,11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,True,109.7,47.9,26685.0,Nicolás Ladislao Fedor Flores,19.0,Center Attacking Midfield,True,113.1,39.2,26690.0,Alberto Mateus Contreiras Gonçalves,22.0,Right Center Forward,True,91.4,40.4,18404.0,José Ángel Crespo Rincón,4.0,Center Back,True,90.7,17.3,6914.0,Roberto Román Triguero,5.0,Left Center Back,True,,,,,,,,,,,,,,,,,,,
157c4501-d321-4052-a907-15a456202ddf,2804,2,00:31:08.994,76,8,23,Goal Keeper,189,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,0.0,,c11d9f85-36bb-41fd-a2b3-a191db02ae5c,,6694.0,Gerónimo Rulli,1.0,Goalkeeper,1.3,38.0,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,38.0,,,,,,,,,,,,,,,,,
04567b5e-6ba9-4cb8-9bc9-812513393b65,2805,2,00:31:49.726,76,49,19,Substitution,189,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,0.0,,,,6685.0,Mikel Oyarzabal Ugarte,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,8522.0,Armindo Tué Na Bangna,,,,,,,,,,,,
98170c81-382f-4e33-a466-1bb085a3b410,2806,2,00:31:52.027,76,52,19,Substitution,189,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,,18404.0,José Ángel Crespo Rincón,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,24782.0,Jonhatan Montiel Caballero,,,,,,,,,,,,
9cf372c4-1b41-4ea9-8c32-266b7a3d5dc5,2810,2,00:32:05.142,77,5,2,Ball Recovery,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,3ced687a-e64b-4f76-96db-fb21932183e1,True,6713.0,Diego Javier Llorente Ríos,4.0,Center Back,67.6,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92dca161-9826-466f-a7cd-4827fa38ae0c,2811,2,00:32:05.766,77,5,30,Pass,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.603149,,1381cc89-ae6f-4e5c-9b23-b432e99a07e1,,6713.0,Diego Javier Llorente Ríos,4.0,Center Back,43.5,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,24138.0,Joaquín José Marín Ruiz,13.538464,1.9650192,1.0,Ground Pass,38.3,41.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381cc89-ae6f-4e5c-9b23-b432e99a07e1,2812,2,00:32:06.370,77,6,42,Ball Receipt*,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,92dca161-9826-466f-a7cd-4827fa38ae0c,,24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,38.3,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addc9d56-06a5-40f7-b36e-f63e2a494469,2813,2,00:32:06.370,77,6,43,Carry,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.958115,,1381cc89-ae6f-4e5c-9b23-b432e99a07e1,,24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,38.3,41.3,,True,,,,,,,,,,,,,,,,,,,,,,,acb512f1-3535-42d3-809f-09dea070230a,,,,,,,,,,,,,,42.0,36.6,,,,,,,,,,,,,,,,,,,,,e424203d-8dab-40d8-b155-c9317ff652b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e424203d-8dab-40d8-b155-c9317ff652b6,2814,2,00:32:07.096,77,7,17,Pressure,191,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.332635,,acb512f1-3535-42d3-809f-09dea070230a,,8522.0,Armindo Tué Na Bangna,16.0,Left Midfield,76.8,39.2,,,,,,,,,,,,,,,,,,,,,,,,,addc9d56-06a5-40f7-b36e-f63e2a494469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acb512f1-3535-42d3-809f-09dea070230a,2815,2,00:32:07.328,77,7,30,Pass,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.9899,,a94357cf-cd98-494d-a34f-89dd1b4d0422,,24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,42.0,36.6,,True,,,,,,,,,,,,,,,,,,,,,,,e424203d-8dab-40d8-b155-c9317ff652b6,26848.0,Roberto Trashorras Gayoso,5.7775426,-0.4094372,2.0,Low Pass,47.3,34.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a94357cf-cd98-494d-a34f-89dd1b4d0422,2816,2,00:32:08.318,77,8,42,Ball Receipt*,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,acb512f1-3535-42d3-809f-09dea070230a,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,47.3,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfc97bb4-52ba-4ccf-8b80-cdd8dce95368,2817,2,00:32:08.318,77,8,43,Carry,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.08,,a94357cf-cd98-494d-a34f-89dd1b4d0422,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,47.3,34.3,,,,,,,,,,,,,,,,,,,,,,,,,d2bb43aa-8de2-4d0e-964d-5db2de5cee45,,,,,,,,,,,,,,46.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2bb43aa-8de2-4d0e-964d-5db2de5cee45,2818,2,00:32:08.398,77,8,30,Pass,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.34036,,4d141256-3314-46d3-92fa-5d9cc4e6f04b,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,46.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,24138.0,Joaquín José Marín Ruiz,31.065414,1.7618788,1.0,Ground Pass,40.1,65.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d141256-3314-46d3-92fa-5d9cc4e6f04b,2819,2,00:32:11.738,77,11,42,Ball Receipt*,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d2bb43aa-8de2-4d0e-964d-5db2de5cee45,,24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,40.1,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb54a102-aed9-46e1-91fb-1142d8ad8db6,2820,2,00:32:11.738,77,11,43,Carry,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.975104,,4d141256-3314-46d3-92fa-5d9cc4e6f04b,,24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,40.1,65.0,,,,,,,,,,,,,,,,,,,,,,,,,fb9cc87d-c582-405c-8782-d6245e225017,,,,,,,,,,,,,,42.2,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb9cc87d-c582-405c-8782-d6245e225017,2821,2,00:32:12.713,77,12,30,Pass,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.992554,,e5a952e9-87e6-442a-ad8b-91bb8cf5346a,,24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,42.2,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,10.500476,-1.2309755,1.0,Ground Pass,45.7,61.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5a952e9-87e6-442a-ad8b-91bb8cf5346a,2822,2,00:32:13.706,77,13,42,Ball Receipt*,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fb9cc87d-c582-405c-8782-d6245e225017,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,45.7,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efda6414-b508-44ee-9020-f220f69340b9,2823,2,00:32:13.706,77,13,43,Carry,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.123847,,063eb6cb-2b73-4f3e-82d4-9e28db6c092e,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,45.7,61.2,,,,,,,,,,,,,,,,,,,,,,,,,e5a952e9-87e6-442a-ad8b-91bb8cf5346a,,,,,,,,,,,,,,47.7,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063eb6cb-2b73-4f3e-82d4-9e28db6c092e,2824,2,00:32:13.829,77,13,30,Pass,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.396936,,e25a9539-7aed-4066-a046-42af8eaa8d8c,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,47.7,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,24138.0,Joaquín José Marín Ruiz,11.567627,2.5344079,1.0,Ground Pass,38.2,66.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e25a9539-7aed-4066-a046-42af8eaa8d8c,2825,2,00:32:15.226,77,15,42,Ball Receipt*,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,063eb6cb-2b73-4f3e-82d4-9e28db6c092e,,24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,38.2,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ccb28b9-66a7-421b-8f8e-e3402d5cbb41,2826,2,00:32:15.226,77,15,30,Pass,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.416066,,5ac3c0d4-988a-4587-83a2-ff7f7a95daf9,,24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,36.9,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,24.598577,-1.4812406,1.0,Ground Pass,39.1,41.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ac3c0d4-988a-4587-83a2-ff7f7a95daf9,2827,2,00:32:16.642,77,16,42,Ball Receipt*,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0ccb28b9-66a7-421b-8f8e-e3402d5cbb41,,6713.0,Diego Javier Llorente Ríos,4.0,Center Back,39.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de33a416-ad6c-4560-ac5d-a8bc0a879fb8,2828,2,00:32:16.642,77,16,43,Carry,191,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.819711,,5ac3c0d4-988a-4587-83a2-ff7f7a95daf9,,6713.0,Diego Javier Llorente Ríos,4.0,Center Back,39.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,bb2d12aa-6d3e-46a6-9ebb-d2ce042dec19,,,,,,,,,,,,,,45.2,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
