id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,out,off_camera,interception,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot,dribble,foul_won,foul_committed,ball_recovery,50_50,miscontrol,block,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,carry_end_location_0,carry_end_location_1,related_events,related_events_2,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,related_events_3,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,clearance_aerial_won,foul_won_defensive,pass_through_ball,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_left_foot,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_right_foot,pass_switch,pass_inswinging,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,pass_cross,pass_outswinging,player,position
5852f10b-8405-4b81-b297-0de19bd6ba70,2074,2,00:11:31.713,56,31,43,Carry,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.800721,,8e420305-cb07-47ce-abdc-72a8a69e55c0,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,36.8,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f07e3a2e-a20a-4c0d-8fc5-477b87469ef6,,37.4,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f07e3a2e-a20a-4c0d-8fc5-477b87469ef6,2075,2,00:11:32.514,56,32,30,Pass,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.40527,,1e1cdcc3-066a-4a8e-95a1-b70e29a7cbfa,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,37.4,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,7.1512237,1.2136623,1.0,Ground Pass,39.9,73.7,,,40.0,Right Foot,,9.0,Incomplete,,,fda2348e-a993-4ac3-9890-d6ab356f6d55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e1cdcc3-066a-4a8e-95a1-b70e29a7cbfa,2076,2,00:11:32.919,56,32,42,Ball Receipt*,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f07e3a2e-a20a-4c0d-8fc5-477b87469ef6,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,39.9,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fda2348e-a993-4ac3-9890-d6ab356f6d55,2077,2,00:11:32.919,56,32,6,Block,146,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.0,,f07e3a2e-a20a-4c0d-8fc5-477b87469ef6,6913.0,Fernando Navarro i Corbacho,6.0,Left Back,80.2,6.4,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5c4e5f4-dcee-4e00-b7ee-e1aa784df60f,2078,2,00:11:40.688,56,40,30,Pass,147,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.678365,,802c307d-dfbf-4480-a036-8c9c9cdc2cdf,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,36.5,80.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,10.253292,-2.363091,2.0,Low Pass,29.2,72.8,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802c307d-dfbf-4480-a036-8c9c9cdc2cdf,2079,2,00:11:42.366,56,42,42,Ball Receipt*,147,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,f5c4e5f4-dcee-4e00-b7ee-e1aa784df60f,6914.0,Roberto Román Triguero,5.0,Left Center Back,29.2,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f379f64-3bc1-40b3-b586-6035f1cdec7e,2080,2,00:11:43.376,56,43,30,Pass,147,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.189474,,ef762889-96cf-4cdc-8936-aa1654c63d55,6914.0,Roberto Román Triguero,5.0,Left Center Back,28.1,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,24255.0,Juan Carlos Martín Corral,25.173399,-2.3505766,1.0,Ground Pass,10.4,54.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef762889-96cf-4cdc-8936-aa1654c63d55,2081,2,00:11:45.565,56,45,42,Ball Receipt*,147,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,2f379f64-3bc1-40b3-b586-6035f1cdec7e,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,10.4,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871152ca-a40f-4e18-9097-9e4b0661ce39,2082,2,00:11:45.565,56,45,43,Carry,147,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.76089,,7bc49e77-1a88-48fe-ad5b-f800a4021844,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,10.4,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef762889-96cf-4cdc-8936-aa1654c63d55,,11.6,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bc49e77-1a88-48fe-ad5b-f800a4021844,2083,2,00:11:48.326,56,48,30,Pass,147,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.636785,,cc7e64cb-9d8e-4a74-a534-9102a165e2b4,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,11.6,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.120945,-0.6379383,3.0,High Pass,60.7,16.8,,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a651b87-dcfd-4cd5-b742-0034fb1ac121,2111,2,00:12:30.394,57,30,30,Pass,149,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.398561,,4377a3f0-99bf-47ce-8dea-91c3ddf8c312,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,22.3,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,10.448445,-0.887087,3.0,High Pass,28.9,16.5,66.0,Recovery,37.0,Head,,,,,,ea2cf0a4-689c-4e19-9f22-f7029ea8baa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea2cf0a4-689c-4e19-9f22-f7029ea8baa7,2112,2,00:12:32.793,57,32,42,Ball Receipt*,149,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7a651b87-dcfd-4cd5-b742-0034fb1ac121,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,28.9,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5fdb774-b8de-433a-9c5d-44c590db5bb6,2113,2,00:12:32.793,57,32,43,Carry,149,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.066779,,a987843a-5dd6-4801-b2c5-d3f195256ac1,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,28.9,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea2cf0a4-689c-4e19-9f22-f7029ea8baa7,,28.9,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a987843a-5dd6-4801-b2c5-d3f195256ac1,2114,2,00:12:32.860,57,32,30,Pass,149,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.161356,,f51aa2d2-550e-4588-b1aa-0b59ce3544b7,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,28.9,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,19.56553,0.08186789,3.0,High Pass,48.4,18.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f51aa2d2-550e-4588-b1aa-0b59ce3544b7,2115,2,00:12:34.021,57,34,42,Ball Receipt*,149,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a987843a-5dd6-4801-b2c5-d3f195256ac1,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,48.4,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28527645-aff2-4807-9149-fb8d349dc13c,2116,2,00:12:34.204,57,34,30,Pass,149,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.569397,,459a7c98-bfa0-4acb-a30f-e5a421506603,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,48.1,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,16.502728,-2.669815,2.0,Low Pass,33.4,10.6,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459a7c98-bfa0-4acb-a30f-e5a421506603,2117,2,00:12:35.773,57,35,42,Ball Receipt*,149,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,28527645-aff2-4807-9149-fb8d349dc13c,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,33.4,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c603d9ca-0649-4104-89df-21a1d56394cc,2118,2,00:12:35.773,57,35,43,Carry,149,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.276216,,43f348cd-09b2-4843-94d2-d9257785c2d1,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,33.4,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459a7c98-bfa0-4acb-a30f-e5a421506603,,33.4,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43f348cd-09b2-4843-94d2-d9257785c2d1,2119,2,00:12:36.049,57,36,30,Pass,149,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.490925,,c913758a-417b-447a-b4db-b40bbc4f4ea1,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,33.4,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.10117,-0.056190785,3.0,High Pass,97.4,7.0,,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff9bb3bc-67c6-40f2-b6d0-701d81a10bb9,2120,2,00:12:41.134,57,41,17,Pressure,149,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.584335,,59f569e9-7306-45f6-a7ad-fe3acb782d76,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,94.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c913758a-417b-447a-b4db-b40bbc4f4ea1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbd9b14a-25cc-42f5-8a5a-9d2e6ab597ee,2129,2,00:13:02.858,58,2,30,Pass,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.700574,,9fcf3479-eaf9-44ed-8904-f49fbf396b19,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,66.3,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,7.2470684,-2.0591302,2.0,Low Pass,62.9,6.4,66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fcf3479-eaf9-44ed-8904-f49fbf396b19,2130,2,00:13:03.559,58,3,42,Ball Receipt*,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cbd9b14a-25cc-42f5-8a5a-9d2e6ab597ee,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,62.9,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e3026ec-d7a1-4d10-9a47-e75a4e2d536e,2131,2,00:13:03.559,58,3,43,Carry,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.076407,,10e20430-416f-45c8-8c01-a369e60af07a,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,62.9,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fcf3479-eaf9-44ed-8904-f49fbf396b19,,63.2,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10e20430-416f-45c8-8c01-a369e60af07a,2132,2,00:13:03.635,58,3,30,Pass,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.972285,,0b276719-1520-4145-bede-22ceef52073f,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,63.2,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,7.922752,1.6466001,2.0,Low Pass,62.6,13.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b276719-1520-4145-bede-22ceef52073f,2133,2,00:13:04.608,58,4,42,Ball Receipt*,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,10e20430-416f-45c8-8c01-a369e60af07a,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,62.6,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc374689-89ce-4aed-99b8-c03d4c76f3a9,2134,2,00:13:04.608,58,4,43,Carry,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.065081,,0b276719-1520-4145-bede-22ceef52073f,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,62.6,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96e81d56-5fbd-4fa0-aad8-88e851b52212,,62.9,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96e81d56-5fbd-4fa0-aad8-88e851b52212,2135,2,00:13:04.673,58,4,30,Pass,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.273006,,61124328-68a8-4fac-9008-610dc53e7d54,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,62.9,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,16.440195,-0.638635,2.0,Low Pass,76.1,3.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61124328-68a8-4fac-9008-610dc53e7d54,2136,2,00:13:05.946,58,5,42,Ball Receipt*,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,96e81d56-5fbd-4fa0-aad8-88e851b52212,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,76.1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a37c39a9-424b-428f-bbf6-cf3bd2fe26d4,2137,2,00:13:05.946,58,5,43,Carry,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.355779,,61124328-68a8-4fac-9008-610dc53e7d54,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,76.1,3.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca08c15-dc63-481b-9bfc-c57a2b8fb0ca,,99.6,10.3,,e8145460-49a8-434f-8679-f86aeff873f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8145460-49a8-434f-8679-f86aeff873f2,2138,2,00:13:07.958,58,7,17,Pressure,152,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,1.343188,,a37c39a9-424b-428f-bbf6-cf3bd2fe26d4,6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,30.3,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
