id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events_1,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,pass_switch,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,location,injury_stoppage_in_chain,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,shot_first_time,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name
f6190eb5-244f-4bd2-9a08-a2844c452590,2964,2,00:26:22.100,71,22,30,Pass,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.982958,,45069cab-4920-4d66-9390-98cfc118f603,11543,José Antonio Dorado Ramírez,3,Right Center Back,52.5,11.5,9246.0,Patrick Ebert,17.5,0.0,1.0,Ground Pass,70.0,11.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45069cab-4920-4d66-9390-98cfc118f603,2965,2,00:26:23.083,71,23,42,Ball Receipt*,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,f6190eb5-244f-4bd2-9a08-a2844c452590,9246,Patrick Ebert,19,Center Attacking Midfield,70.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4cffcb9-372a-4231-9b42-cc908a398f45,2966,2,00:26:23.083,71,23,30,Pass,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.253087,,,9246,Patrick Ebert,19,Center Attacking Midfield,70.0,11.5,,,11.401754,-1.5532542,2.0,Low Pass,70.2,0.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54d084b3-bc9f-4b9e-98a4-60e257f8e472,3011,2,00:26:59.859,71,59,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.473909,,bbe03823-948f-4ad6-a091-ab0124c84fee,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,33.2,41.9,23761.0,Alhassane Bangoura,13.293608,2.3561945,1.0,Ground Pass,23.8,51.3,66.0,Recovery,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,c56936b8-81e5-4eca-858f-684c9d0dff23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c56936b8-81e5-4eca-858f-684c9d0dff23,3012,2,00:27:01.333,72,1,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,54d084b3-bc9f-4b9e-98a4-60e257f8e472,23761,Alhassane Bangoura,17,Right Wing,23.8,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35b0fcf8-4e10-4715-9714-ef6596a84bfc,3013,2,00:27:01.333,72,1,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.394843,,672ad97e-4a1e-4387-8483-cd6e9eb6ae7a,23761,Alhassane Bangoura,17,Right Wing,23.6,51.1,6852.0,Jozabed Sánchez Ruiz,15.895911,-1.1972991,1.0,Ground Pass,29.4,36.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c93eba8-152a-4e0d-a95e-a25d8ace9897,3014,2,00:27:02.597,72,2,17,Pressure,177,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.916442,,672ad97e-4a1e-4387-8483-cd6e9eb6ae7a,5470,Ivan Rakitić,13,Right Center Midfield,92.2,47.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,7aabde78-c98f-444d-8618-f6e081ffd2d8,bd11c75c-e562-45be-859e-560e87e8505a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672ad97e-4a1e-4387-8483-cd6e9eb6ae7a,3015,2,00:27:02.728,72,2,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,35b0fcf8-4e10-4715-9714-ef6596a84bfc,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,29.4,36.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4c93eba8-152a-4e0d-a95e-a25d8ace9897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7aabde78-c98f-444d-8618-f6e081ffd2d8,3016,2,00:27:02.728,72,2,43,Carry,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.687141,,4c93eba8-152a-4e0d-a95e-a25d8ace9897,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,29.4,36.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,672ad97e-4a1e-4387-8483-cd6e9eb6ae7a,bd11c75c-e562-45be-859e-560e87e8505a,df0d145e-0732-463f-9b0c-366541ad4471,26.4,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df0d145e-0732-463f-9b0c-366541ad4471,3017,2,00:27:02.949,72,2,17,Pressure,177,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.626808,,7aabde78-c98f-444d-8618-f6e081ffd2d8,6379,Sergi Roberto Carnicer,15,Left Center Midfield,90.5,45.7,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,bd11c75c-e562-45be-859e-560e87e8505a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd11c75c-e562-45be-859e-560e87e8505a,3018,2,00:27:03.415,72,3,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.556459,,2ebdfe6d-df7d-493a-bbf9-11682c10f197,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,26.4,36.9,26222.0,José Eduardo Rosa Vale de Castro,9.908582,2.3990254,1.0,Ground Pass,19.1,43.6,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,4c93eba8-152a-4e0d-a95e-a25d8ace9897,df0d145e-0732-463f-9b0c-366541ad4471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ebdfe6d-df7d-493a-bbf9-11682c10f197,3019,2,00:27:03.971,72,3,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,bd11c75c-e562-45be-859e-560e87e8505a,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,19.1,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884f7441-500c-4583-95dd-0010f282c106,3020,2,00:27:03.971,72,3,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.766624,,424bcdd2-eddd-43f0-bf11-d62421820160,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,19.5,43.4,11539.0,Adrián Embarba Blázquez,33.89926,-1.1124257,3.0,High Pass,34.5,13.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424bcdd2-eddd-43f0-bf11-d62421820160,3021,2,00:27:05.738,72,5,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,884f7441-500c-4583-95dd-0010f282c106,11539,Adrián Embarba Blázquez,21,Left Wing,34.5,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f17599c4-014e-4a66-b91d-4d70bf35f582,3022,2,00:27:05.738,72,5,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.484103,,910cfe3f-16a6-4dec-84bc-fc6b8d80e50b,11539,Adrián Embarba Blázquez,21,Left Wing,34.5,13.0,10727.0,Răzvan Dincă Raț,7.823682,2.5287724,1.0,Ground Pass,28.1,17.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910cfe3f-16a6-4dec-84bc-fc6b8d80e50b,3023,2,00:27:07.222,72,7,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f17599c4-014e-4a66-b91d-4d70bf35f582,10727,Răzvan Dincă Raț,6,Left Back,28.1,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdc9c852-7479-486b-a54e-5db5fda5a61a,3024,2,00:27:07.222,72,7,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.328435,,7d065628-249d-4d41-89a7-820a6fd48b48,10727,Răzvan Dincă Raț,6,Left Back,28.1,17.5,11539.0,Adrián Embarba Blázquez,7.218033,-0.7462026,3.0,High Pass,33.4,12.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,a9164b2a-7320-47ce-9ac4-412f38e22b2e,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d065628-249d-4d41-89a7-820a6fd48b48,3025,2,00:27:07.551,72,7,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,bdc9c852-7479-486b-a54e-5db5fda5a61a,11539,Adrián Embarba Blázquez,21,Left Wing,40.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9164b2a-7320-47ce-9ac4-412f38e22b2e,3026,2,00:27:07.551,72,7,10,Interception,177,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,bdc9c852-7479-486b-a54e-5db5fda5a61a,4324,Daniel Alves da Silva,2,Right Back,86.7,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e95f3fc-7663-4cf4-a2c0-d8650dc92b8b,3027,2,00:27:10.176,72,10,8,Offside,177,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,106.8,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39cab322-2237-40b8-a382-fe5c15aa8642,3028,2,00:27:31.372,72,31,30,Pass,178,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.274875,,9b68c09e-a3a7-4e56-81f2-780808ae42a3,26070,Antonio Rodríguez Martínez,1,Goalkeeper,3.9,36.1,10727.0,Răzvan Dincă Raț,58.301373,-0.6503621,3.0,High Pass,50.3,0.8,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b68c09e-a3a7-4e56-81f2-780808ae42a3,3029,2,00:27:33.647,72,33,42,Ball Receipt*,178,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,39cab322-2237-40b8-a382-fe5c15aa8642,10727,Răzvan Dincă Raț,6,Left Back,50.3,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d243039-3bd7-43cc-9095-08fe643da3d1,3030,2,00:27:33.778,72,33,38,Miscontrol,178,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,10727,Răzvan Dincă Raț,6,Left Back,50.3,0.8,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cafce86a-98ec-4482-b898-b7e2eb1a11df,3043,2,00:27:55.101,72,55,2,Ball Recovery,180,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,11539,Adrián Embarba Blázquez,21,Left Wing,47.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d38a11a5-3885-480f-aaee-56ecbf4d8ee3,3044,2,00:27:55.101,72,55,43,Carry,180,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.279999,,5488b136-d668-4871-8a85-2d14165dbe4c,11539,Adrián Embarba Blázquez,21,Left Wing,47.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafce86a-98ec-4482-b898-b7e2eb1a11df,,,46.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488b136-d668-4871-8a85-2d14165dbe4c,3045,2,00:27:55.381,72,55,14,Dribble,180,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,e4e9320d-23ad-4e34-a288-03ff917c6031,11539,Adrián Embarba Blázquez,21,Left Wing,46.9,1.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4e9320d-23ad-4e34-a288-03ff917c6031,3046,2,00:27:55.381,72,55,4,Duel,180,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,5488b136-d668-4871-8a85-2d14165dbe4c,4324,Daniel Alves da Silva,2,Right Back,73.2,78.2,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
becd7d78-d0be-4681-b48e-c10196274f5b,3047,2,00:27:56.098,72,56,17,Pressure,180,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.425986,,28272fe8-8783-43fb-8da6-4d6327f1a8c7,5470,Ivan Rakitić,13,Right Center Midfield,73.6,73.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28272fe8-8783-43fb-8da6-4d6327f1a8c7,3048,2,00:27:56.358,72,56,30,Pass,180,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.842649,,9e2a3e7c-a2eb-47fc-8085-c99b065214e6,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,43.7,4.6,11543.0,José Antonio Dorado Ramírez,7.8549347,2.1199493,1.0,Ground Pass,39.6,11.3,66.0,Recovery,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,becd7d78-d0be-4681-b48e-c10196274f5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e2a3e7c-a2eb-47fc-8085-c99b065214e6,3049,2,00:27:57.201,72,57,42,Ball Receipt*,180,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,28272fe8-8783-43fb-8da6-4d6327f1a8c7,11543,José Antonio Dorado Ramírez,3,Right Center Back,39.6,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad2708f6-a81b-439a-8f4a-ca6237d9e04e,3050,2,00:27:57.201,72,57,43,Carry,180,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.078086,,9e2a3e7c-a2eb-47fc-8085-c99b065214e6,11543,José Antonio Dorado Ramírez,3,Right Center Back,39.6,11.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a418710c-666c-4b3c-81bd-762e3107387a,b7ada384-b68d-4368-9c64-c26a27fff83f,,44.6,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
