id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,dribble,duel,interception,out,miscontrol,foul_won,clearance,foul_committed,substitution,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery,block,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,interception_outcome_id,interception_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_inswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,pass_deflected,foul_committed_card_id,foul_committed_card_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_recovery_failure,shot_end_location_2
55460d4b-ad98-4514-a5fa-227e5095f6c0,2493,2,00:11:32.037,56,32,23,Goal Keeper,135,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,0492916f-12ff-40df-9bdd-9190c76ba2b8,,6884,Sergio Álvarez Conde,1,Goalkeeper,4.6,38.4,,,,,,,,,,,,,,,,32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,38.4,,,,,,,,,,,,,,,,,,
4d22cf75-97e2-4642-a526-ac49b35efac9,2494,2,00:11:59.697,56,59,30,Pass,136,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.102021,,618ff6e7-b6c1-4e98-b1d6-f12469f8684f,,9246,Patrick Ebert,21,Left Wing,120.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,34.085186,1.7002459,3.0,High Pass,115.6,33.9,40.0,Right Foot,61.0,Corner,,b6d24794-8899-4121-8d43-055ae37fd26d,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,104.0,Inswinging,,,,,,,,,,,,,,,
b6d24794-8899-4121-8d43-055ae37fd26d,2495,2,00:12:00.799,57,0,42,Ball Receipt*,136,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,4d22cf75-97e2-4642-a526-ac49b35efac9,,27144,Antonio Amaya Carazo,3,Right Center Back,115.2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62699ba9-9031-422b-9443-3299014d083a,2496,2,00:12:00.799,57,0,4,Duel,136,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,618ff6e7-b6c1-4e98-b1d6-f12469f8684f,,27144,Antonio Amaya Carazo,3,Right Center Back,115.6,33.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618ff6e7-b6c1-4e98-b1d6-f12469f8684f,2497,2,00:12:00.799,57,0,9,Clearance,136,360,Rayo Vallecano,2,From Corner,209,Celta Vigo,0.0,,4d22cf75-97e2-4642-a526-ac49b35efac9,,6890,Andreu Fontàs Prat,5,Left Center Back,4.5,46.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62699ba9-9031-422b-9443-3299014d083a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,37.0,Head,,,,,,,,,,,
83689d52-0d3b-4e53-9127-95c5edc8c962,2510,2,00:12:11.813,57,11,2,Ball Recovery,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,6713,Diego Javier Llorente Ríos,5,Left Center Back,35.9,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243cd5f3-f463-4ec2-bd60-a972fa113367,2511,2,00:12:11.813,57,11,43,Carry,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.805332,,53f79f7b-75eb-4492-8d37-302627aedc70,,6713,Diego Javier Llorente Ríos,5,Left Center Back,35.9,20.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83689d52-0d3b-4e53-9127-95c5edc8c962,30.5,18.9,c6f435db-2432-42f3-9017-eaf631936a8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6f435db-2432-42f3-9017-eaf631936a8f,2512,2,00:12:12.257,57,12,17,Pressure,138,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.849714,,243cd5f3-f463-4ec2-bd60-a972fa113367,,7105,Fabián Ariel Orellana Valenzuela,17,Right Wing,89.1,61.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53f79f7b-75eb-4492-8d37-302627aedc70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53f79f7b-75eb-4492-8d37-302627aedc70,2513,2,00:12:12.618,57,12,30,Pass,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.172123,,4b2c173c-28e5-4b8d-9b0a-2a1f5e365e74,,6713,Diego Javier Llorente Ríos,5,Left Center Back,30.5,18.9,,,True,,,,,,,,,,,,,,,,,,,,,,,24255.0,Juan Carlos Martín Corral,22.418964,2.5820477,1.0,Ground Pass,11.5,30.8,40.0,Right Foot,,,,c6f435db-2432-42f3-9017-eaf631936a8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b2c173c-28e5-4b8d-9b0a-2a1f5e365e74,2514,2,00:12:14.790,57,14,42,Ball Receipt*,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,53f79f7b-75eb-4492-8d37-302627aedc70,,24255,Juan Carlos Martín Corral,1,Goalkeeper,11.5,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a44b21ed-7b47-45ae-9e80-e8f8f15c62a4,2515,2,00:12:14.790,57,14,43,Carry,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.914922,,4b2c173c-28e5-4b8d-9b0a-2a1f5e365e74,,24255,Juan Carlos Martín Corral,1,Goalkeeper,11.5,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53e49ff9-a7d9-41cb-8832-d6d56bd569ee,12.0,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53e49ff9-a7d9-41cb-8832-d6d56bd569ee,2516,2,00:12:16.705,57,16,30,Pass,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.798569,,33d9953c-8d5c-447c-a3f4-bd35643d672a,,24255,Juan Carlos Martín Corral,1,Goalkeeper,12.0,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,26690.0,Alberto Mateus Contreiras Gonçalves,53.726902,0.23098409,3.0,High Pass,64.3,43.4,40.0,Right Foot,,,,b23c7cda-f7e1-4f6c-88d2-546d5ff93227,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33d9953c-8d5c-447c-a3f4-bd35643d672a,2517,2,00:12:19.504,57,19,42,Ball Receipt*,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,53e49ff9-a7d9-41cb-8832-d6d56bd569ee,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,63.4,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b23c7cda-f7e1-4f6c-88d2-546d5ff93227,2518,2,00:12:19.504,57,19,30,Pass,138,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,2.979133,,0e4f3237-4250-4187-9e95-cbc2f7fb4e17,,6801,Pedro Pablo Hernández,15,Left Center Midfield,55.8,36.7,,,True,,,,,,,,,,,,,,,,,,,,,,,6724.0,Manuel Agudo Durán,13.441726,-0.7538297,3.0,High Pass,65.6,27.5,,,66.0,Recovery,,53e49ff9-a7d9-41cb-8832-d6d56bd569ee,,,b5f2b574-1d2d-4fba-b414-1840b42301eb,,9.0,Incomplete,,,,,,cabaff62-dcd3-4151-a00b-1652d16ec3c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
b5f2b574-1d2d-4fba-b414-1840b42301eb,2519,2,00:12:19.504,57,19,4,Duel,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,b23c7cda-f7e1-4f6c-88d2-546d5ff93227,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,64.3,43.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabaff62-dcd3-4151-a00b-1652d16ec3c9,2520,2,00:12:22.483,57,22,42,Ball Receipt*,138,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,,,b23c7cda-f7e1-4f6c-88d2-546d5ff93227,,6724,Manuel Agudo Durán,21,Left Wing,66.3,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e4f3237-4250-4187-9e95-cbc2f7fb4e17,2521,2,00:12:22.483,57,22,30,Pass,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.097701,,b23c7cda-f7e1-4f6c-88d2-546d5ff93227,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,54.5,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,23761.0,Alhassane Bangoura,12.258874,1.6688416,2.0,Low Pass,53.3,64.8,37.0,Head,66.0,Recovery,,f1069736-26eb-4fda-8da9-8abec962edc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1069736-26eb-4fda-8da9-8abec962edc1,2522,2,00:12:23.581,57,23,42,Ball Receipt*,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0e4f3237-4250-4187-9e95-cbc2f7fb4e17,,23761,Alhassane Bangoura,17,Right Wing,53.3,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d17bbb2-138d-4f70-b878-57bb9960ca46,2523,2,00:12:23.581,57,23,43,Carry,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.973895,,715000be-b1dc-459f-87b4-e82351b47746,,23761,Alhassane Bangoura,17,Right Wing,53.3,64.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ddfca29-8dfe-4791-a1fa-50e4e4d96114,52.5,57.2,f1069736-26eb-4fda-8da9-8abec962edc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ddfca29-8dfe-4791-a1fa-50e4e4d96114,2524,2,00:12:25.241,57,25,17,Pressure,138,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.346667,,2d17bbb2-138d-4f70-b878-57bb9960ca46,,19668,Augusto Matías Fernández,10,Center Defensive Midfield,67.7,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715000be-b1dc-459f-87b4-e82351b47746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715000be-b1dc-459f-87b4-e82351b47746,2525,2,00:12:25.555,57,25,30,Pass,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.104201,,7ddfca29-8dfe-4791-a1fa-50e4e4d96114,,23761,Alhassane Bangoura,17,Right Wing,52.5,57.2,,,True,,,,,,,,,,,,,,,,,,,,,,,24138.0,Joaquín José Marín Ruiz,14.469277,-2.4344656,1.0,Ground Pass,41.5,47.8,40.0,Right Foot,,,,a2ceeec1-3d05-4997-aa19-5972adcc71a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2ceeec1-3d05-4997-aa19-5972adcc71a2,2526,2,00:12:26.659,57,26,42,Ball Receipt*,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,715000be-b1dc-459f-87b4-e82351b47746,,24138,Joaquín José Marín Ruiz,2,Right Back,41.5,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019b6169-d60b-457d-8df7-a642e30ae541,2527,2,00:12:26.659,57,26,43,Carry,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.841914,,40098cc5-2da9-404c-89bb-573cf8c41a50,,24138,Joaquín José Marín Ruiz,2,Right Back,41.5,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ceeec1-3d05-4997-aa19-5972adcc71a2,42.2,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40098cc5-2da9-404c-89bb-573cf8c41a50,2528,2,00:12:27.501,57,27,30,Pass,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.556989,,a4dafe68-41ec-4227-a95b-40f167c0eb1b,,24138,Joaquín José Marín Ruiz,2,Right Back,42.2,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,26690.0,Alberto Mateus Contreiras Gonçalves,27.081543,0.07762151,3.0,High Pass,69.2,49.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4dafe68-41ec-4227-a95b-40f167c0eb1b,2529,2,00:12:29.058,57,29,42,Ball Receipt*,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,40098cc5-2da9-404c-89bb-573cf8c41a50,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,69.2,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a63c53d0-a7d7-4bcc-9712-386800d12c6d,2530,2,00:12:29.058,57,29,43,Carry,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.852314,,7f5d15ef-cb1f-42d0-b2a5-0cf6579bb9ba,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,69.2,49.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4dafe68-41ec-4227-a95b-40f167c0eb1b,67.2,51.8,cff37ad6-2833-4ac6-bff4-e8cbdc370ce7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f5d15ef-cb1f-42d0-b2a5-0cf6579bb9ba,2531,2,00:12:29.282,57,29,17,Pressure,138,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.336267,,a63c53d0-a7d7-4bcc-9712-386800d12c6d,,6890,Andreu Fontàs Prat,5,Left Center Back,50.4,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cff37ad6-2833-4ac6-bff4-e8cbdc370ce7,2532,2,00:12:29.910,57,29,30,Pass,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.82322,,a311c16f-26b3-47e6-9d20-4dfdc7adb537,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,67.2,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,11.733712,-2.0878284,1.0,Ground Pass,61.4,41.6,38.0,Left Foot,,,,b63e3f50-2537-4cde-9a06-95f23045cf1b,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b63e3f50-2537-4cde-9a06-95f23045cf1b,2533,2,00:12:30.733,57,30,42,Ball Receipt*,138,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cff37ad6-2833-4ac6-bff4-e8cbdc370ce7,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,62.1,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a311c16f-26b3-47e6-9d20-4dfdc7adb537,2534,2,00:12:30.733,57,30,10,Interception,138,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,cff37ad6-2833-4ac6-bff4-e8cbdc370ce7,,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,58.7,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
