id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,off_camera,duel,interception,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance,foul_won,counterpress,out,dribble,ball_recovery,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,duel_type_id,duel_type_name,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,related_events_3,pass_switch,duel_outcome_id,duel_outcome_name,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1
248b0f88-98be-4b77-96e0-eaace21b679f,2494,2,00:24:04.300,69,4,17,Pressure,145,360,Rayo Vallecano,3,From Free Kick,214,Espanyol,0.424964,,30a0eedf-a337-4768-a51e-1d1da32c9a24,6758.0,Víctor Sánchez Mata,11.0,Left Defensive Midfield,76.4,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a3be8be-294f-4290-bb69-b657602d4ee0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a3be8be-294f-4290-bb69-b657602d4ee0,2495,2,00:24:04.389,69,4,42,Ball Receipt*,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,248b0f88-98be-4b77-96e0-eaace21b679f,11542.0,Javier Guerra Rodríguez,19.0,Center Attacking Midfield,41.3,49.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,68491d20-fc91-404b-b8fc-9e686f8db01c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30a0eedf-a337-4768-a51e-1d1da32c9a24,2496,2,00:24:04.389,69,4,43,Carry,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.398663,,215685c5-1423-423e-9f87-01c533bfb3ad,11542.0,Javier Guerra Rodríguez,19.0,Center Attacking Midfield,41.3,49.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,248b0f88-98be-4b77-96e0-eaace21b679f,9a3be8be-294f-4290-bb69-b657602d4ee0,,,,,,,,,,,,,,,42.2,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215685c5-1423-423e-9f87-01c533bfb3ad,2497,2,00:24:04.788,69,4,30,Pass,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.575829,,2b6514f2-4cb1-481a-aee6-010e7f31a098,11542.0,Javier Guerra Rodríguez,19.0,Center Attacking Midfield,42.2,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,24.088171,2.0827334,1.0,Ground Pass,30.4,69.9,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b6514f2-4cb1-481a-aee6-010e7f31a098,2498,2,00:24:06.363,69,6,42,Ball Receipt*,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,215685c5-1423-423e-9f87-01c533bfb3ad,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,30.4,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86c76f7a-f263-4fb3-a653-7574e001d212,2499,2,00:24:06.363,69,6,43,Carry,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.887464,,2b6514f2-4cb1-481a-aee6-010e7f31a098,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,30.4,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dd995eb-c9f7-42ab-a2b1-06268486cab8,,,,,,,,,,,,,,,,31.1,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dd995eb-c9f7-42ab-a2b1-06268486cab8,2500,2,00:24:07.251,69,7,30,Pass,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.367952,,96172a4f-30b6-486c-a778-cac81f2dcf0a,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,31.1,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,23.546762,-0.14490005,2.0,Low Pass,54.4,66.7,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96172a4f-30b6-486c-a778-cac81f2dcf0a,2501,2,00:24:08.619,69,8,42,Ball Receipt*,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,4dd995eb-c9f7-42ab-a2b1-06268486cab8,11542.0,Javier Guerra Rodríguez,19.0,Center Attacking Midfield,54.4,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59934ae1-7cb1-4eeb-b8c3-b219ad23b55b,2502,2,00:24:08.619,69,8,43,Carry,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.044385,,4c82bcb8-7f0e-42b9-b50d-c19984ea4681,11542.0,Javier Guerra Rodríguez,19.0,Center Attacking Midfield,54.4,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,96172a4f-30b6-486c-a778-cac81f2dcf0a,,,,,,,,,,,,,,,,54.4,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c82bcb8-7f0e-42b9-b50d-c19984ea4681,2503,2,00:24:08.663,69,8,30,Pass,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.787883,,bb6b13cc-60fb-4585-84e0-cc5a1c907881,11542.0,Javier Guerra Rodríguez,19.0,Center Attacking Midfield,54.4,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16073.0,Aras Özbiliz,11.452948,-2.061781,1.0,Ground Pass,49.0,56.6,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb6b13cc-60fb-4585-84e0-cc5a1c907881,2504,2,00:24:09.451,69,9,42,Ball Receipt*,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,4c82bcb8-7f0e-42b9-b50d-c19984ea4681,16073.0,Aras Özbiliz,21.0,Left Wing,49.0,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97653adc-7567-4192-8283-c7cd132fc8de,2505,2,00:24:09.451,69,9,43,Carry,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.877797,,7e47fde7-84ad-4f91-8881-f7e092f2988e,16073.0,Aras Özbiliz,21.0,Left Wing,49.0,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb6b13cc-60fb-4585-84e0-cc5a1c907881,,,,,,,,,,,,,,,,54.0,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e47fde7-84ad-4f91-8881-f7e092f2988e,2506,2,00:24:10.329,69,10,30,Pass,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.692162,,481db6ed-ec14-41b9-8e49-e8bf7c547b52,16073.0,Aras Özbiliz,21.0,Left Wing,54.0,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,16.97292,-0.768733,1.0,Ground Pass,66.2,43.1,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d08b36c4-2943-446b-969e-77a1a1f51b78,2507,2,00:24:10.390,69,10,17,Pressure,145,360,Rayo Vallecano,3,From Free Kick,214,Espanyol,0.267686,,,6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,64.2,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481db6ed-ec14-41b9-8e49-e8bf7c547b52,2508,2,00:24:12.021,69,12,42,Ball Receipt*,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,7e47fde7-84ad-4f91-8881-f7e092f2988e,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,66.2,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2369317-e74f-49c1-a1a2-f9daff0fc95c,2509,2,00:24:12.021,69,12,43,Carry,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.736077,,481db6ed-ec14-41b9-8e49-e8bf7c547b52,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,66.2,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,85dc362c-a5db-4459-b07f-b1d78efe6953,,,,,,,,,,,,,,,,72.6,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85dc362c-a5db-4459-b07f-b1d78efe6953,2510,2,00:24:13.757,69,13,30,Pass,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.432771,,70000cf0-ad31-4de9-99b9-5d0611b486d3,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,72.6,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1533ad3-d5a5-4bb7-928c-f67c62b6eaa7,,16073.0,Aras Özbiliz,3.0232432,0.97361964,1.0,Ground Pass,74.3,55.3,,,,,,,,,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1533ad3-d5a5-4bb7-928c-f67c62b6eaa7,2511,2,00:24:14.190,69,14,42,Ball Receipt*,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,85dc362c-a5db-4459-b07f-b1d78efe6953,16073.0,Aras Özbiliz,21.0,Left Wing,77.3,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70000cf0-ad31-4de9-99b9-5d0611b486d3,2512,2,00:24:14.190,69,14,10,Interception,145,360,Rayo Vallecano,3,From Free Kick,214,Espanyol,0.0,,85dc362c-a5db-4459-b07f-b1d78efe6953,27148.0,Abraham González Casanova,21.0,Left Wing,45.8,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf57f1bd-612d-4a75-bcdd-177fa2551d40,2513,2,00:24:15.288,69,15,17,Pressure,145,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.346902,,7df77850-086e-4b4f-87ce-1fea548a6408,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,68.1,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,e281b9a7-3896-4dc0-b618-df8ae8d88aa0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c3b4844-d636-4aa4-b2f6-78ab4c908b9d,2525,2,00:25:04.249,70,4,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.899135,,927c5028-79cb-4651-8528-197221663534,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,25.7,32.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,ac875653-41e7-4824-b73e-285f947b40c3,,26607.0,José Raúl Baena Urdiales,8.3600235,1.6907003,1.0,Ground Pass,24.7,41.0,,66.0,Recovery,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac875653-41e7-4824-b73e-285f947b40c3,2526,2,00:25:05.148,70,5,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3c3b4844-d636-4aa4-b2f6-78ab4c908b9d,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,24.7,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
