id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry,ball_receipt,duel,clearance,out,shot,goalkeeper,counterpress,interception,foul_won,dribble,ball_recovery,miscontrol,foul_committed,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_outcome_id,pass_outcome_name,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,related_events,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,foul_won_defensive,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,clearance_left_foot,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_outswinging,pass_goal_assist,shot_end_location_2
de21af58-5d63-45e7-bd1c-cefe902d3509,2252,2,00:13:42.435,58,42,42,Ball Receipt*,153,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,c9693310-9787-4d9c-80a7-c0fac5f3098a,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,65.8,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e4c7113-86a2-464a-af39-21002a637cc9,2253,2,00:13:42.435,58,42,43,Carry,153,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.693363,,3cb7fd05-4546-4b92-b316-c423684ea5fe,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,65.8,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de21af58-5d63-45e7-bd1c-cefe902d3509,62.9,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cb7fd05-4546-4b92-b316-c423684ea5fe,2254,2,00:13:44.129,58,44,30,Pass,153,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.885668,,2b4f327f-f959-4ad0-9f93-a9a68f1bd670,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,62.9,38.4,4711.0,Pablo Hernández Domínguez,29.398129,-0.7252299,1.0,Ground Pass,84.9,18.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b4f327f-f959-4ad0-9f93-a9a68f1bd670,2255,2,00:13:46.014,58,46,42,Ball Receipt*,153,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,3cb7fd05-4546-4b92-b316-c423684ea5fe,,4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,84.9,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db034dc2-3040-4f21-b40c-52868ca6a135,2256,2,00:13:46.014,58,46,43,Carry,153,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.367878,,2b4f327f-f959-4ad0-9f93-a9a68f1bd670,,4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,84.9,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57b93fea-3b86-4cf1-aeec-66205507c11a,85.1,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57b93fea-3b86-4cf1-aeec-66205507c11a,2257,2,00:13:47.382,58,47,30,Pass,153,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.500599,,4b9003e0-0eb8-4757-87eb-dc6c68519e76,,4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,85.1,17.7,11542.0,Javier Guerra Rodríguez,22.6,0.0,2.0,Low Pass,107.7,17.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1aa81ca2-d25d-44f0-aa99-7865a3383319,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b9003e0-0eb8-4757-87eb-dc6c68519e76,2258,2,00:13:49.883,58,49,42,Ball Receipt*,153,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,57b93fea-3b86-4cf1-aeec-66205507c11a,,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,107.7,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20d481ec-d4ba-458e-9e63-b8759259e5b0,2259,2,00:13:49.883,58,49,43,Carry,153,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.688837,,4b9003e0-0eb8-4757-87eb-dc6c68519e76,,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,107.7,17.7,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,bc3ead31-725a-4283-bd7d-17a4a5f079d2,106.0,24.6,f0fc6a3c-7d70-4cd2-9ad6-4992f53cfd60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc3ead31-725a-4283-bd7d-17a4a5f079d2,2260,2,00:13:52.572,58,52,39,Dribbled Past,153,360,Rayo Vallecano,7,From Goal Kick,210,Real Sociedad,0.0,,20d481ec-d4ba-458e-9e63-b8759259e5b0,,16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,14.1,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0fc6a3c-7d70-4cd2-9ad6-4992f53cfd60,,,f935b190-1d96-41e6-afe0-8b208790238f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0fc6a3c-7d70-4cd2-9ad6-4992f53cfd60,2261,2,00:13:52.572,58,52,14,Dribble,153,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,bc3ead31-725a-4283-bd7d-17a4a5f079d2,,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,106.0,24.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f935b190-1d96-41e6-afe0-8b208790238f,2262,2,00:13:52.572,58,52,43,Carry,153,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.292066,,1aa81ca2-d25d-44f0-aa99-7865a3383319,,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,106.0,24.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,bc3ead31-725a-4283-bd7d-17a4a5f079d2,101.6,23.7,f0fc6a3c-7d70-4cd2-9ad6-4992f53cfd60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1aa81ca2-d25d-44f0-aa99-7865a3383319,2263,2,00:13:53.864,58,53,16,Shot,153,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.248406,,1fa11cf9-ba7c-4de5-9ef3-189ba21cf12e,,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,101.6,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ac77fb6-210b-45e6-b119-04c244cd544f,,,,,,,,,,,,,,,,,,,,,,,0.021280875,104.0,25.9,57b93fea-3b86-4cf1-aeec-66205507c11a,93.0,Normal,,40.0,Right Foot,87.0,Open Play,96.0,Blocked,102.2,33.2,6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,False,117.1,37.6,6694.0,Gerónimo Rulli,1.0,Goalkeeper,False,94.7,16.5,6690.0,Xabier Prieto Argarate,17.0,Right Wing,False,100.2,27.6,6669.0,David Zurutuza Veillet,21.0,Left Wing,False,106.9,30.6,6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,False,105.2,23.5,16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,False,108.4,44.0,6674.0,Alberto De La Bella Madureño,6.0,Left Back,False,107.9,40.9,16539.0,Diego Antonio Reyes Rosales,5.0,Left Center Back,False,104.0,25.8,6679.0,Aritz Elustondo Irribaria,2.0,Right Back,False,109.5,41.9,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,True,87.9,26.7,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,True,96.1,28.2,4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,True,,,,,,,,,,,,,,,,,,,,,,,,105.5,45.4,11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,True,101.6,27.8,26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fa11cf9-ba7c-4de5-9ef3-189ba21cf12e,2264,2,00:13:54.112,58,54,6,Block,153,360,Rayo Vallecano,7,From Goal Kick,210,Real Sociedad,0.0,,1aa81ca2-d25d-44f0-aa99-7865a3383319,,6679.0,Aritz Elustondo Irribaria,2.0,Right Back,16.1,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ac77fb6-210b-45e6-b119-04c244cd544f,2265,2,00:13:54.493,58,54,23,Goal Keeper,153,360,Rayo Vallecano,7,From Goal Kick,210,Real Sociedad,0.0,,1aa81ca2-d25d-44f0-aa99-7865a3383319,,6694.0,Gerónimo Rulli,1.0,Goalkeeper,3.0,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,42.5,32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29683206-8136-4749-8f2f-9bed0bc5f12e,2292,2,00:14:56.554,59,56,30,Pass,156,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.83806,,6d09596c-c6db-4ef3-b3d8-af1f6d393909,True,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,7.0,36.1,18404.0,José Ángel Crespo Rincón,14.159802,-0.19185545,1.0,Ground Pass,20.9,33.4,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d09596c-c6db-4ef3-b3d8-af1f6d393909,2293,2,00:14:58.392,59,58,42,Ball Receipt*,156,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,29683206-8136-4749-8f2f-9bed0bc5f12e,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,20.9,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef5948dd-144a-482b-a366-1c0b9a3578ca,2294,2,00:14:59.499,59,59,30,Pass,156,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.395512,,6f5284b6-22ec-4846-99ed-ebcf59453f20,True,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,11.2,70.7,26848.0,Roberto Trashorras Gayoso,18.034689,-0.8050035,1.0,Ground Pass,23.7,57.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f5284b6-22ec-4846-99ed-ebcf59453f20,2295,2,00:15:00.895,60,0,42,Ball Receipt*,156,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,ef5948dd-144a-482b-a366-1c0b9a3578ca,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,23.7,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b75f28d9-5499-47d6-92e3-2f48941b8274,2296,2,00:15:00.895,60,0,30,Pass,156,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.55222,,1b9c9ae8-2183-4a93-9477-eeeb09b88016,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,24.8,57.7,24138.0,Joaquín José Marín Ruiz,20.615528,1.0420235,1.0,Ground Pass,35.2,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b9c9ae8-2183-4a93-9477-eeeb09b88016,2297,2,00:15:02.447,60,2,42,Ball Receipt*,156,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,b75f28d9-5499-47d6-92e3-2f48941b8274,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,35.2,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167870ec-98be-4c3d-b6db-c3adb8550cd7,2298,2,00:15:02.447,60,2,43,Carry,156,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.723219,,1b9c9ae8-2183-4a93-9477-eeeb09b88016,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,35.2,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8e89915-3b72-4108-b3de-0841afb7831f,36.2,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8e89915-3b72-4108-b3de-0841afb7831f,2299,2,00:15:03.170,60,3,30,Pass,156,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.415789,,194d0c21-0ac2-47d0-87b7-267fd82835ff,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,36.2,74.9,26848.0,Roberto Trashorras Gayoso,14.60137,-1.1623074,1.0,Ground Pass,42.0,61.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194d0c21-0ac2-47d0-87b7-267fd82835ff,2300,2,00:15:04.586,60,4,42,Ball Receipt*,156,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,f8e89915-3b72-4108-b3de-0841afb7831f,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,42.0,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
