id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,interception,clearance,counterpress,shot,goalkeeper,duel,out,dribble,ball_recovery,miscontrol,foul_won,off_camera,foul_committed,substitution,50_50,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_aerial_won,foul_committed_advantage,foul_won_advantage,related_events_3,related_events,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_outswinging,shot_end_location_2,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_first_time,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,pass_cut_back,dribble_nutmeg,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,pass_inswinging,shot_aerial_won
afa97852-a998-4de7-953e-49f2eee877be,1163,1,00:33:41.837,33,41,30,Pass,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.879999,,564e6ca1-ffda-4427-a73c-240c52a3a792,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,34.4,61.6,26848.0,Roberto Trashorras Gayoso,21.164593,-0.87908286,1.0,Ground Pass,47.9,45.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564e6ca1-ffda-4427-a73c-240c52a3a792,1164,1,00:33:42.717,33,42,42,Ball Receipt*,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,afa97852-a998-4de7-953e-49f2eee877be,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,47.9,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c92a7d9c-e8f8-4d25-8f3a-bae30d4ace58,1165,1,00:33:42.717,33,42,43,Carry,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.399999,,0eabb3d0-2074-4ead-b6d6-eee9ac4d2488,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,47.9,45.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,564e6ca1-ffda-4427-a73c-240c52a3a792,50.1,38.1,580bbe86-559a-412f-980f-b218c0450a0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580bbe86-559a-412f-980f-b218c0450a0f,1166,1,00:33:43.668,33,43,17,Pressure,65,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,0.559805,,0eabb3d0-2074-4ead-b6d6-eee9ac4d2488,27109.0,Youssef El-Arabi,22.0,Right Center Forward,68.4,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c92a7d9c-e8f8-4d25-8f3a-bae30d4ace58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eabb3d0-2074-4ead-b6d6-eee9ac4d2488,1167,1,00:33:44.117,33,44,30,Pass,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.6597,,580bbe86-559a-412f-980f-b218c0450a0f,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,50.1,38.1,4711.0,Pablo Hernández Domínguez,7.1470275,-0.31290123,1.0,Ground Pass,56.9,35.9,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,a596edc0-3f45-4bf9-8250-3f8c1cbc86cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a596edc0-3f45-4bf9-8250-3f8c1cbc86cd,1168,1,00:33:44.777,33,44,42,Ball Receipt*,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,0eabb3d0-2074-4ead-b6d6-eee9ac4d2488,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,56.9,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980eb95e-4b20-41bc-8ce1-8f2600e8db68,1169,1,00:33:44.777,33,44,30,Pass,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.51762,,55fda40f-1683-41fb-a27c-0a584e8ab9ab,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,56.9,35.9,6743.0,Manuel Rolando Iturra Urrutia,19.316574,1.6122234,1.0,Ground Pass,56.1,55.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55fda40f-1683-41fb-a27c-0a584e8ab9ab,1170,1,00:33:46.295,33,46,42,Ball Receipt*,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,980eb95e-4b20-41bc-8ce1-8f2600e8db68,6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,56.1,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c827474c-c249-499b-8cb0-1b38999a6c34,1171,1,00:33:46.295,33,46,43,Carry,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.28,,55fda40f-1683-41fb-a27c-0a584e8ab9ab,6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,56.1,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836756ab-6686-408c-8056-cfdecd2b564b,56.1,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836756ab-6686-408c-8056-cfdecd2b564b,1172,1,00:33:47.575,33,47,30,Pass,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.56,,b576bedf-c9b7-4ad0-924c-8bcf51c042b4,6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,56.1,55.2,24138.0,Joaquín José Marín Ruiz,23.661995,0.88417476,1.0,Ground Pass,71.1,73.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b576bedf-c9b7-4ad0-924c-8bcf51c042b4,1173,1,00:33:49.135,33,49,42,Ball Receipt*,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,836756ab-6686-408c-8056-cfdecd2b564b,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,71.1,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f29bfbc5-3953-4a0a-b575-def608c8aadb,1174,1,00:33:49.135,33,49,43,Carry,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.12,,3c8572d0-1962-4775-acd4-dcd246fc9988,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,71.1,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b576bedf-c9b7-4ad0-924c-8bcf51c042b4,71.1,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c8572d0-1962-4775-acd4-dcd246fc9988,1175,1,00:33:50.255,33,50,30,Pass,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.72,,916333be-77ac-47cc-9a5b-752ccee28b3d,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,71.1,73.5,26222.0,José Eduardo Rosa Vale de Castro,16.714066,-2.7744188,1.0,Ground Pass,55.5,67.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916333be-77ac-47cc-9a5b-752ccee28b3d,1176,1,00:33:51.975,33,51,42,Ball Receipt*,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,3c8572d0-1962-4775-acd4-dcd246fc9988,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,55.5,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50b79d02-f2dd-4673-afcc-631b20e5bc72,1177,1,00:33:51.975,33,51,43,Carry,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,6.746343,,3243da89-289b-4249-906d-a0ba5c596992,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,55.5,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916333be-77ac-47cc-9a5b-752ccee28b3d,64.1,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243da89-289b-4249-906d-a0ba5c596992,1178,1,00:33:58.721,33,58,30,Pass,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.467323,,f579d7c0-47b9-4f59-a2ce-17367e2f9c32,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,64.1,68.6,26797.0,Francisco Medina Luna,32.93099,-0.43240777,3.0,High Pass,94.0,54.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c429f09d-6c16-4902-b675-d7e3c743dcd7,1179,1,00:33:59.999,33,59,17,Pressure,65,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,1.113634,,6747baa1-e845-4b16-89d4-b7f8f6822db6,19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,24.0,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f579d7c0-47b9-4f59-a2ce-17367e2f9c32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f579d7c0-47b9-4f59-a2ce-17367e2f9c32,1180,1,00:34:00.188,34,0,42,Ball Receipt*,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,3243da89-289b-4249-906d-a0ba5c596992,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,94.0,54.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c429f09d-6c16-4902-b675-d7e3c743dcd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6747baa1-e845-4b16-89d4-b7f8f6822db6,1181,1,00:34:00.188,34,0,43,Carry,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.802266,,201d0059-a73a-42ab-945c-67ff2c7cd24a,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,94.0,54.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c429f09d-6c16-4902-b675-d7e3c743dcd7,90.0,54.4,d904bafa-57fc-4851-a516-67106ca5a406,,,,,,,,,,,,,,,,,,,,,,,,f579d7c0-47b9-4f59-a2ce-17367e2f9c32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d904bafa-57fc-4851-a516-67106ca5a406,1182,1,00:34:01.344,34,1,17,Pressure,65,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,0.347716,,6747baa1-e845-4b16-89d4-b7f8f6822db6,3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,31.5,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201d0059-a73a-42ab-945c-67ff2c7cd24a,1183,1,00:34:01.991,34,1,3,Dispossessed,65,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,14c52daf-462d-4421-b52f-2551c01b7620,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,90.0,54.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347a1371-3253-4d2c-bb0a-05f3b0fe7498,1234,1,00:36:47.944,36,47,30,Pass,69,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.850415,,3e53a97f-48e9-43ec-bb2b-f222282ff57b,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,40.2,80.0,26848.0,Roberto Trashorras Gayoso,12.932131,-0.5536813,2.0,Low Pass,51.2,73.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
