id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,out,clearance,duel,ball_receipt,counterpress,interception,foul_won,dribble,goalkeeper,off_camera,shot,foul_committed,ball_recovery,miscontrol,substitution,bad_behaviour,50_50,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,duel_type_id,duel_type_name,clearance_aerial_won,related_events,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,interception_outcome_id,interception_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,pass_outswinging,shot_first_time,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate
bc184286-f5b0-4e3b-aeef-6aa4f89441fb,443,1,00:10:51.329,10,51,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.605029,,19d4c9a9-6e4a-4e39-a471-f399322901c3,24138,Joaquín José Marín Ruiz,2,Right Back,78.0,63.4,26848.0,Roberto Trashorras Gayoso,11.049435,-0.4393609,1.0,Ground Pass,88.0,58.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19d4c9a9-6e4a-4e39-a471-f399322901c3,444,1,00:10:51.934,10,51,42,Ball Receipt*,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,bc184286-f5b0-4e3b-aeef-6aa4f89441fb,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,88.0,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e96f4cc-f8a5-45e3-8bc8-8ff527de4bb0,445,1,00:10:51.934,10,51,43,Carry,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.328785,,19d4c9a9-6e4a-4e39-a471-f399322901c3,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,88.0,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d7bd15f-060f-466c-b97c-6826f48b66d8,89.0,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d7bd15f-060f-466c-b97c-6826f48b66d8,446,1,00:10:53.263,10,53,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.265147,,f2bfd0e5-3e25-46c7-b2d3-67703ce72f65,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,89.0,63.7,11539.0,Adrián Embarba Blázquez,16.51575,1.023108,1.0,Ground Pass,97.6,77.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2bfd0e5-3e25-46c7-b2d3-67703ce72f65,447,1,00:10:54.528,10,54,42,Ball Receipt*,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1d7bd15f-060f-466c-b97c-6826f48b66d8,11539,Adrián Embarba Blázquez,17,Right Wing,97.6,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047eb837-db35-4c70-a948-48008140607f,448,1,00:10:54.528,10,54,43,Carry,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.848525,,b6a8e544-41d9-4066-824f-e2a9648686bc,11539,Adrián Embarba Blázquez,17,Right Wing,97.6,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2bfd0e5-3e25-46c7-b2d3-67703ce72f65,108.8,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6a8e544-41d9-4066-824f-e2a9648686bc,449,1,00:10:57.377,10,57,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.220314,,61c0a6c1-5e2f-462e-8927-cbd7c774d89c,11539,Adrián Embarba Blázquez,17,Right Wing,108.8,76.0,,,31.221786,-1.3708882,3.0,High Pass,115.0,45.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c0a6c1-5e2f-462e-8927-cbd7c774d89c,450,1,00:10:58.597,10,58,9,Clearance,25,360,Rayo Vallecano,4,From Throw In,218,Real Betis,0.0,,b6a8e544-41d9-4066-824f-e2a9648686bc,6872,Bruno González Cabrera,5,Left Center Back,5.1,34.7,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0305cf75-74fd-4b69-a721-9551c74a36da,451,1,00:11:20.770,11,20,30,Pass,26,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.146874,,2938411b-63b9-431b-bf2a-2382580a8a2b,11539,Adrián Embarba Blázquez,17,Right Wing,120.0,80.0,,,26.981846,-1.6487052,2.0,Low Pass,117.9,53.1,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938411b-63b9-431b-bf2a-2382580a8a2b,452,1,00:11:21.917,11,21,9,Clearance,26,360,Rayo Vallecano,2,From Corner,218,Real Betis,0.0,,0305cf75-74fd-4b69-a721-9551c74a36da,6651,Joaquín Sánchez Rodríguez,12,Right Midfield,2.2,27.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c58625f7-e7fa-4399-ad80-5a6675590862,453,1,00:11:23.795,11,23,2,Ball Recovery,26,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,26797,Francisco Medina Luna,19,Center Attacking Midfield,94.8,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be20e91b-ce17-47d5-991e-7177da2f4845,454,1,00:11:24.086,11,24,16,Shot,26,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.103491,,895e266d-b52a-4078-8b11-b909a6c4df23,26797,Francisco Medina Luna,19,Center Attacking Midfield,93.1,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019643383,120.0,31.6,1.8,38.0,Left Foot,87.0,Open Play,98.0,Off T,91.0,Half Volley,103.3,34.9,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,True,106.4,49.6,6630.0,Jorge Molina Vidal,22.0,Right Center Forward,False,95.7,62.8,6832.0,Rubén Castro Martín,24.0,Left Center Forward,False,101.4,41.8,6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,False,96.6,43.8,3601.0,Charly Musonda Junior,16.0,Left Midfield,False,100.2,36.7,27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,False,108.7,53.1,6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,False,108.8,43.1,27347.0,Juan Manuel Vargas Risco,6.0,Left Back,False,109.4,51.6,6872.0,Bruno González Cabrera,5.0,Left Center Back,False,104.4,34.3,6865.0,Francisco José Molinero Calderón,2.0,Right Back,False,106.5,39.2,7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,False,,,,,,,,,True,118.4,40.0,6654.0,Antonio Adán Garrido,1.0,Goalkeeper,False,108.4,71.6,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,True,102.6,49.0,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,True,108.1,50.9,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,True,106.8,43.3,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,True,111.9,35.6,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,True,98.7,31.8,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,True
895e266d-b52a-4078-8b11-b909a6c4df23,455,1,00:11:24.189,11,24,23,Goal Keeper,26,360,Rayo Vallecano,2,From Corner,218,Real Betis,0.0,,be20e91b-ce17-47d5-991e-7177da2f4845,6654,Antonio Adán Garrido,1,Goalkeeper,1.7,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,40.1,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391cd803-8624-47c5-8e04-04335da513b2,462,1,00:11:52.817,11,52,30,Pass,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.979053,,4fb18894-9fcf-4aee-8ab8-fffe0d6b4ebd,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,54.7,38.3,6743.0,Manuel Rolando Iturra Urrutia,8.905055,0.03369511,2.0,Low Pass,63.6,38.6,70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,9bf763fc-e43a-4351-8249-8fc7f1b100aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fb18894-9fcf-4aee-8ab8-fffe0d6b4ebd,463,1,00:11:53.796,11,53,42,Ball Receipt*,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,391cd803-8624-47c5-8e04-04335da513b2,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,63.6,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66aaadf5-8c7d-4611-9b0a-2263e15ab4b3,464,1,00:11:53.796,11,53,43,Carry,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.131618,,4fb18894-9fcf-4aee-8ab8-fffe0d6b4ebd,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,63.6,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb328370-6c1f-4e4e-9315-d509af73af26,63.6,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb328370-6c1f-4e4e-9315-d509af73af26,465,1,00:11:53.928,11,53,30,Pass,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.783781,,186f4ae1-5ca6-4961-883e-c5a068837408,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,63.6,38.6,26848.0,Roberto Trashorras Gayoso,7.7833157,-0.8217458,1.0,Ground Pass,68.9,32.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,7d79d24f-6748-4b0f-820a-11375988ecba,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186f4ae1-5ca6-4961-883e-c5a068837408,466,1,00:11:54.712,11,54,42,Ball Receipt*,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,eb328370-6c1f-4e4e-9315-d509af73af26,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,68.6,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d79d24f-6748-4b0f-820a-11375988ecba,467,1,00:11:54.712,11,54,10,Interception,28,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.0,,eb328370-6c1f-4e4e-9315-d509af73af26,27346,Petros Matheus dos Santos Araújo,9,Right Defensive Midfield,51.2,47.2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd46a9f9-02bf-4c43-8888-f4ffc9a7b798,468,1,00:11:58.520,11,58,17,Pressure,28,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.743229,,,6832,Rubén Castro Martín,24,Left Center Forward,91.5,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3db90a45-533d-46bb-8de8-103206e338fb,469,1,00:11:59.362,11,59,30,Pass,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.268989,,ff1620a5-a546-42fa-9bed-b2814a557e6c,24255,Juan Carlos Martín Corral,1,Goalkeeper,20.5,44.4,11539.0,Adrián Embarba Blázquez,55.789066,0.5656294,3.0,High Pass,67.6,74.3,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e227956c-c7c6-4d75-ae41-7d8281722ba4,470,1,00:12:03.608,12,3,17,Pressure,28,360,Rayo Vallecano,1,Regular Play,218,Real Betis,2.084604,,64275413-9318-4622-a60e-d14b454ccc05,27347,Juan Manuel Vargas Risco,6,Left Back,49.7,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b94215ad-e2b2-4f30-9fa7-8a41d742f1a8,,,,ff1620a5-a546-42fa-9bed-b2814a557e6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff1620a5-a546-42fa-9bed-b2814a557e6c,471,1,00:12:03.631,12,3,42,Ball Receipt*,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3db90a45-533d-46bb-8de8-103206e338fb,11539,Adrián Embarba Blázquez,17,Right Wing,67.6,74.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,e227956c-c7c6-4d75-ae41-7d8281722ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b94215ad-e2b2-4f30-9fa7-8a41d742f1a8,472,1,00:12:03.631,12,3,43,Carry,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.029374,,64275413-9318-4622-a60e-d14b454ccc05,11539,Adrián Embarba Blázquez,17,Right Wing,67.6,74.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,e227956c-c7c6-4d75-ae41-7d8281722ba4,63.6,73.9,,ff1620a5-a546-42fa-9bed-b2814a557e6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
babf18f7-ee89-4034-9c01-04f29ed8bd4a,473,1,00:12:05.661,12,5,22,Foul Committed,28,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.0,,64275413-9318-4622-a60e-d14b454ccc05,27347,Juan Manuel Vargas Risco,6,Left Back,56.5,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64275413-9318-4622-a60e-d14b454ccc05,474,1,00:12:05.661,12,5,21,Foul Won,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,babf18f7-ee89-4034-9c01-04f29ed8bd4a,11539,Adrián Embarba Blázquez,17,Right Wing,63.6,73.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,e227956c-c7c6-4d75-ae41-7d8281722ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18cf8e2d-b239-4634-b23a-9e704e082216,475,1,00:12:20.045,12,20,30,Pass,29,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.199998,,,24138,Joaquín José Marín Ruiz,2,Right Back,64.1,73.3,,,70.58626,-0.65681857,3.0,High Pass,120.0,30.2,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,True,,,,,,,,,,,,True,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
