id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,ball_receipt,under_pressure,duel,carry,clearance,counterpress,dribble,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,interception,out,ball_recovery,foul_committed,foul_won,substitution,miscontrol,50_50,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_outcome_id,pass_outcome_name,pass_body_part_id,pass_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_type_id,pass_type_name,related_events,pass_cross,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
761d3630-6082-4442-8112-2bbffc38f567,137,1,00:04:18.021,4,18,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.604295,,c9796d6e-bfcc-4421-a862-61a582c55960,,26607,José Raúl Baena Urdiales,15,Left Center Midfield,64.5,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,17.582378,-3.0447536,1.0,Ground Pass,47.0,4.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9796d6e-bfcc-4421-a862-61a582c55960,138,1,00:04:19.625,4,19,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,761d3630-6082-4442-8112-2bbffc38f567,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,47.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28dc6d0e-a239-4b8d-aa69-7a1d47422af6,139,1,00:04:19.625,4,19,43,Carry,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.689601,,c9796d6e-bfcc-4421-a862-61a582c55960,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,47.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e694c24f-1fb5-43f6-acd4-615bc0287593,,44.6,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e694c24f-1fb5-43f6-acd4-615bc0287593,140,1,00:04:20.315,4,20,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.559091,,fe35d1ec-c748-4b98-abce-d600ab0fa16c,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,44.6,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,29.90418,1.5875171,1.0,Ground Pass,44.1,34.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe35d1ec-c748-4b98-abce-d600ab0fa16c,141,1,00:04:21.874,4,21,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e694c24f-1fb5-43f6-acd4-615bc0287593,,6713,Diego Javier Llorente Ríos,3,Right Center Back,44.1,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136a087a-7808-4532-bfd1-4d75991f7280,142,1,00:04:21.874,4,21,43,Carry,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.497025,,d7121167-061d-4b25-a974-cbc0a6dee480,,6713,Diego Javier Llorente Ríos,3,Right Center Back,44.1,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe35d1ec-c748-4b98-abce-d600ab0fa16c,,42.8,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7121167-061d-4b25-a974-cbc0a6dee480,143,1,00:04:23.371,4,23,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.41991,,97d788a2-bb67-462c-a473-170019ae634c,,6713,Diego Javier Llorente Ríos,3,Right Center Back,42.8,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,32.478455,1.3123757,1.0,Ground Pass,51.1,68.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97d788a2-bb67-462c-a473-170019ae634c,144,1,00:04:24.791,4,24,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d7121167-061d-4b25-a974-cbc0a6dee480,,6914,Roberto Román Triguero,2,Right Back,51.1,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18747db1-b1e3-4bd8-8187-6a11860e4cfa,145,1,00:04:24.791,4,24,43,Carry,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.99594903,,8911bca7-7ab8-4651-ba87-e1f909690a7e,,6914,Roberto Román Triguero,2,Right Back,51.1,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97d788a2-bb67-462c-a473-170019ae634c,,51.1,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8911bca7-7ab8-4651-ba87-e1f909690a7e,146,1,00:04:25.787,4,25,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.849061,,b99d2ebf-3458-431c-8850-1c39a810bd28,,6914,Roberto Román Triguero,2,Right Back,51.1,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,14.214429,0.1269728,1.0,Ground Pass,65.2,70.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b99d2ebf-3458-431c-8850-1c39a810bd28,147,1,00:04:26.636,4,26,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,8911bca7-7ab8-4651-ba87-e1f909690a7e,,7900,Tiago Manuel Dias Correia,21,Left Wing,65.2,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c33fb63-999e-4bee-a4db-3a14241fb044,148,1,00:04:26.636,4,26,43,Carry,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.042669,,3c02498b-9764-4789-b415-8e635c5eb78e,,7900,Tiago Manuel Dias Correia,21,Left Wing,65.2,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b99d2ebf-3458-431c-8850-1c39a810bd28,,64.1,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c02498b-9764-4789-b415-8e635c5eb78e,149,1,00:04:27.678,4,27,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.895214,,60c84893-d8e9-46a6-927e-15049028d29a,,7900,Tiago Manuel Dias Correia,21,Left Wing,64.1,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,19.0,3.1415927,1.0,Ground Pass,45.1,70.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60c84893-d8e9-46a6-927e-15049028d29a,150,1,00:04:29.574,4,29,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,3c02498b-9764-4789-b415-8e635c5eb78e,,6914,Roberto Román Triguero,2,Right Back,45.1,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e867eb00-2129-45ca-84d4-e8c9f4765fed,151,1,00:04:29.574,4,29,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.979727,,7229c812-db02-4bd3-b070-dca59c0c1cd8,,6914,Roberto Román Triguero,2,Right Back,43.6,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,22.022034,-2.1525018,1.0,Ground Pass,31.5,52.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7229c812-db02-4bd3-b070-dca59c0c1cd8,152,1,00:04:30.553,4,30,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e867eb00-2129-45ca-84d4-e8c9f4765fed,,6713,Diego Javier Llorente Ríos,3,Right Center Back,31.5,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f414bfb-f1aa-42ab-8513-24f8665828cb,153,1,00:04:30.553,4,30,43,Carry,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.910354,,7229c812-db02-4bd3-b070-dca59c0c1cd8,,6713,Diego Javier Llorente Ríos,3,Right Center Back,31.5,52.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6863185-fd7b-4659-b851-e80c716114ac,c69e8ca8-c633-44fb-9627-72f74ad6e51b,31.7,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
