id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,out,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,miscontrol,block,clearance,foul_won,50_50,foul_committed,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,interception_outcome_id,interception_outcome_name,pass_cross,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate
0b677584-b32b-4d11-8e24-43fe86613feb,410,1,00:09:31.878,9,31,17,Pressure,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.816598,,234032a0-20c7-4178-b605-ba501f5b7eb6,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,70.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9080ca4e-9e10-4712-979c-424236a1b62c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080ca4e-9e10-4712-979c-424236a1b62c,411,1,00:09:32.236,9,32,2,Ball Recovery,27,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.0,,0b677584-b32b-4d11-8e24-43fe86613feb,5456,Mateo Kovačić,13,Right Center Midfield,47.6,70.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3a6036c-59d0-47bc-8734-309f57db45f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234032a0-20c7-4178-b605-ba501f5b7eb6,412,1,00:09:32.236,9,32,43,Carry,27,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.459111,,0b677584-b32b-4d11-8e24-43fe86613feb,5456,Mateo Kovačić,13,Right Center Midfield,47.6,70.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9080ca4e-9e10-4712-979c-424236a1b62c,52.0,70.5,,,,,,,,,,,,,,be76402e-d0ce-4cb4-8f93-4cb7d0fd814e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be76402e-d0ce-4cb4-8f93-4cb7d0fd814e,413,1,00:09:32.695,9,32,3,Dispossessed,27,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.0,,d45b123f-237d-435c-9b61-0bdcfabd6944,5456,Mateo Kovačić,13,Right Center Midfield,52.0,70.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d45b123f-237d-435c-9b61-0bdcfabd6944,414,1,00:09:32.695,9,32,4,Duel,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,be76402e-d0ce-4cb4-8f93-4cb7d0fd814e,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,68.1,9.6,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d281cd5f-19c3-47a7-a73b-dbf02c0bc6a8,415,1,00:09:33.597,9,33,17,Pressure,27,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.424536,,72ddc714-5d0f-498f-bdbc-80061624f014,5456,Mateo Kovačić,13,Right Center Midfield,59.3,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72ddc714-5d0f-498f-bdbc-80061624f014,416,1,00:09:33.910,9,33,30,Pass,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.765433,,d281cd5f-19c3-47a7-a73b-dbf02c0bc6a8,6914,Roberto Román Triguero,6,Left Back,59.3,1.8,,,,True,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,10.049875,1.4711276,1.0,Ground Pass,60.3,11.8,40.0,Right Foot,,fb54ff86-a15c-4c2b-aa59-efbd36af2d18,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb54ff86-a15c-4c2b-aa59-efbd36af2d18,417,1,00:09:34.675,9,34,42,Ball Receipt*,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,72ddc714-5d0f-498f-bdbc-80061624f014,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,60.3,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91a50e6c-004b-48c2-bb9d-de163139dbf2,418,1,00:09:34.675,9,34,43,Carry,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.274833,,b7e07866-51c2-4691-85f7-9766e62d615a,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,60.3,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb54ff86-a15c-4c2b-aa59-efbd36af2d18,60.8,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7e07866-51c2-4691-85f7-9766e62d615a,419,1,00:09:34.950,9,34,30,Pass,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.599887,,d4da5afc-1128-4d59-9304-a2ba1f818b3d,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,60.8,12.1,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,7.543209,-0.25462466,1.0,Ground Pass,68.1,10.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958a34e2-793f-4789-9aef-fb2c8c3a7d9d,420,1,00:09:35.329,9,35,17,Pressure,27,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.291343,,d4da5afc-1128-4d59-9304-a2ba1f818b3d,6399,Gareth Frank Bale,17,Right Wing,53.3,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9c42e4c-90d2-4d31-88a0-122c7fe5b0bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4da5afc-1128-4d59-9304-a2ba1f818b3d,421,1,00:09:35.550,9,35,42,Ball Receipt*,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,958a34e2-793f-4789-9aef-fb2c8c3a7d9d,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,68.1,10.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7e07866-51c2-4691-85f7-9766e62d615a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9c42e4c-90d2-4d31-88a0-122c7fe5b0bd,422,1,00:09:35.550,9,35,30,Pass,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.694731,,0c74f7d7-1e20-4a62-b1f4-ff47c8a3c39c,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,67.9,8.3,,,,True,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,7.4242845,3.0606885,1.0,Ground Pass,60.5,8.9,40.0,Right Foot,,958a34e2-793f-4789-9aef-fb2c8c3a7d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c74f7d7-1e20-4a62-b1f4-ff47c8a3c39c,423,1,00:09:36.244,9,36,42,Ball Receipt*,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,f9c42e4c-90d2-4d31-88a0-122c7fe5b0bd,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,60.5,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53a0bd16-e2f0-4ddd-b0e8-e5fc749855ab,424,1,00:09:36.244,9,36,43,Carry,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.470524,,02e7aaa4-c7f2-4078-b254-1d80995f536f,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,60.5,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c74f7d7-1e20-4a62-b1f4-ff47c8a3c39c,60.2,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02e7aaa4-c7f2-4078-b254-1d80995f536f,425,1,00:09:36.715,9,36,30,Pass,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.731764,,304ee601-4b25-4978-bacf-71f489187421,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,60.2,8.9,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,9.492102,2.2965639,1.0,Ground Pass,53.9,16.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304ee601-4b25-4978-bacf-71f489187421,426,1,00:09:37.447,9,37,42,Ball Receipt*,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,02e7aaa4-c7f2-4078-b254-1d80995f536f,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,53.9,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d611105-0109-431f-88df-52334fd07a22,427,1,00:09:37.447,9,37,43,Carry,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,4.410706,,304ee601-4b25-4978-bacf-71f489187421,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,53.9,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6df4a005-d995-488c-af24-7fbeb3e50a5c,55.1,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6df4a005-d995-488c-af24-7fbeb3e50a5c,428,1,00:09:41.857,9,41,30,Pass,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.124953,,2849cfd1-788a-43f3-b602-aaf3f2a9ee0b,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,55.1,15.7,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,13.534031,-1.3168573,1.0,Ground Pass,58.5,2.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849cfd1-788a-43f3-b602-aaf3f2a9ee0b,429,1,00:09:42.982,9,42,42,Ball Receipt*,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,6df4a005-d995-488c-af24-7fbeb3e50a5c,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,58.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33335aa5-8ddc-4996-ab27-68bbdfbe8849,430,1,00:09:42.982,9,42,43,Carry,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.351941,,2849cfd1-788a-43f3-b602-aaf3f2a9ee0b,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,58.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973f8e21-2da8-486c-956d-730d5b3c22e5,58.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973f8e21-2da8-486c-956d-730d5b3c22e5,431,1,00:09:45.334,9,45,30,Pass,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.833224,,ac8427dd-8b7d-4796-9758-2753aa7b3d1e,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,58.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,0.0,0.0,1.0,Ground Pass,58.5,2.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac8427dd-8b7d-4796-9758-2753aa7b3d1e,432,1,00:09:46.168,9,46,42,Ball Receipt*,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,973f8e21-2da8-486c-956d-730d5b3c22e5,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,58.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a729c6c1-7d1d-450a-b0a3-e2a08014c0e8,433,1,00:09:46.168,9,46,43,Carry,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.936649,,ac8427dd-8b7d-4796-9758-2753aa7b3d1e,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,58.5,2.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad79dfc-15ce-4dc5-a795-4bccbf2a077b,51.2,11.6,,,,,,,,,,,,,,cdb3eece-873b-44b2-b20d-1277195e752c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdb3eece-873b-44b2-b20d-1277195e752c,434,1,00:09:46.575,9,46,17,Pressure,27,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.595567,,a729c6c1-7d1d-450a-b0a3-e2a08014c0e8,19677,Karim Benzema,23,Center Forward,68.7,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad79dfc-15ce-4dc5-a795-4bccbf2a077b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bad79dfc-15ce-4dc5-a795-4bccbf2a077b,435,1,00:09:47.104,9,47,30,Pass,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.980104,,6d077dc9-67e2-4297-96ab-eb5d8e7f7c97,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,51.2,11.6,,,,True,,,,,,,,,,,,,,,,,,,,,18404.0,José Ángel Crespo Rincón,14.747203,2.7812347,1.0,Ground Pass,37.4,16.8,40.0,Right Foot,,cdb3eece-873b-44b2-b20d-1277195e752c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d077dc9-67e2-4297-96ab-eb5d8e7f7c97,436,1,00:09:49.084,9,49,42,Ball Receipt*,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,bad79dfc-15ce-4dc5-a795-4bccbf2a077b,18404,José Ángel Crespo Rincón,5,Left Center Back,37.4,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cbf50ab-5bee-485f-b4c9-7d0c72df6747,437,1,00:09:49.084,9,49,30,Pass,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.986303,,605aa5f7-3df1-419d-8735-e3245d515a3c,18404,José Ángel Crespo Rincón,5,Left Center Back,33.7,16.2,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,32.61058,1.4570913,1.0,Ground Pass,37.4,48.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605aa5f7-3df1-419d-8735-e3245d515a3c,438,1,00:09:51.071,9,51,42,Ball Receipt*,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,9cbf50ab-5bee-485f-b4c9-7d0c72df6747,27144,Antonio Amaya Carazo,3,Right Center Back,37.4,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3158df1-07d0-46bf-8cd3-5c166b861d5c,439,1,00:09:51.071,9,51,43,Carry,27,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.733288,,605aa5f7-3df1-419d-8735-e3245d515a3c,27144,Antonio Amaya Carazo,3,Right Center Back,37.4,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfb31ad3-7b0e-4aa6-a15c-d36d096f35a2,37.0,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
