id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,clearance,counterpress,dribble,shot,goalkeeper,interception,foul_committed,foul_won,ball_recovery,out,miscontrol,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events,related_events_2,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,miscontrol_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,related_events_3,related_events_4,foul_committed_advantage,foul_won_advantage,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,pass_switch,clearance_head,foul_won_defensive,player,position,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,pass_technique_id,pass_technique_name,pass_outswinging,goalkeeper_punched_out,clearance_aerial_won,pass_inswinging,foul_committed_card_id,foul_committed_card_name
6037ff01-3981-4e17-b952-e93921829c72,1561,1,00:43:52.241,43,52,43,Carry,108,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.932489,,3fb61986-5b16-4634-9a59-13282648aad5,,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,65.1,47.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,66d4e5e8-6d0c-44df-b7c9-feec825bd711,69.1,55.0,,,,,,,,91f4bb6e-fab7-4608-ad32-45999bf1d70c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fb61986-5b16-4634-9a59-13282648aad5,1562,1,00:43:52.751,43,52,17,Pressure,108,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.422554,,6037ff01-3981-4e17-b952-e93921829c72,,6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,49.6,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66d4e5e8-6d0c-44df-b7c9-feec825bd711,1563,1,00:43:53.174,43,53,3,Dispossessed,108,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,c5431f1e-d95a-46f3-9d5f-707ede096269,,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,69.1,55.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5431f1e-d95a-46f3-9d5f-707ede096269,1564,1,00:43:53.174,43,53,4,Duel,108,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.0,,66d4e5e8-6d0c-44df-b7c9-feec825bd711,,6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,51.0,25.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a461121e-ea0e-4e61-986d-dca6b83392f5,1565,1,00:44:03.166,44,3,30,Pass,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.651448,,693116c9-e593-445b-a2f6-2ac960025cbc,True,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,56.7,80.0,6914.0,Roberto Román Triguero,7.256721,-1.7790023,2.0,Low Pass,55.2,72.9,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693116c9-e593-445b-a2f6-2ac960025cbc,1566,1,00:44:04.818,44,4,42,Ball Receipt*,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a461121e-ea0e-4e61-986d-dca6b83392f5,,6914.0,Roberto Román Triguero,2.0,Right Back,55.2,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ebef3dc-03a8-4427-b47a-e64a42697bfe,1567,1,00:44:07.770,44,7,30,Pass,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.736484,,1290b409-1a08-4168-9070-8e85834f8be1,,6914.0,Roberto Román Triguero,2.0,Right Back,56.2,73.2,26607.0,José Raúl Baena Urdiales,16.492422,-1.815775,1.0,Ground Pass,52.2,57.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290b409-1a08-4168-9070-8e85834f8be1,1568,1,00:44:08.507,44,8,42,Ball Receipt*,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1ebef3dc-03a8-4427-b47a-e64a42697bfe,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,52.2,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0a22a16-953f-4852-8264-2fe1214c1fbc,1569,1,00:44:08.507,44,8,43,Carry,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.97404,,1290b409-1a08-4168-9070-8e85834f8be1,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,52.2,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80369682-f52e-4553-b23f-d0d9c98f2681,56.4,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80369682-f52e-4553-b23f-d0d9c98f2681,1570,1,00:44:11.481,44,11,30,Pass,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.622241,,c7b76ee2-c665-4a5f-b5f9-7b0042d5707a,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,56.4,55.4,6713.0,Diego Javier Llorente Ríos,34.800575,-1.9598404,1.0,Ground Pass,43.2,23.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7b76ee2-c665-4a5f-b5f9-7b0042d5707a,1571,1,00:44:13.103,44,13,42,Ball Receipt*,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,80369682-f52e-4553-b23f-d0d9c98f2681,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,43.2,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b334d849-352a-4de1-827d-619e5b895b68,1572,1,00:44:13.103,44,13,43,Carry,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.034833,,9b35e01b-db9c-4c92-8983-9340d4667892,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,43.2,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7b76ee2-c665-4a5f-b5f9-7b0042d5707a,43.2,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b35e01b-db9c-4c92-8983-9340d4667892,1573,1,00:44:16.138,44,16,30,Pass,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.46477,,e8e00120-c7a0-49bf-b1f5-af41d0dd8b34,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,43.2,23.2,11298.0,José Ignacio Martínez García,17.149343,-0.8514178,1.0,Ground Pass,54.5,10.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8e00120-c7a0-49bf-b1f5-af41d0dd8b34,1574,1,00:44:17.602,44,17,42,Ball Receipt*,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,9b35e01b-db9c-4c92-8983-9340d4667892,,11298.0,José Ignacio Martínez García,6.0,Left Back,54.5,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813125c-918c-4b94-8a74-f2287a2e04c2,1575,1,00:44:17.602,44,17,43,Carry,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.033819,,31eef95f-cb07-4df2-8b00-57410a635629,,11298.0,José Ignacio Martínez García,6.0,Left Back,54.5,10.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,9f8fdbf4-2fd1-430a-9936-fefbb02c276a,44.7,12.7,,,,,,,,e8e00120-c7a0-49bf-b1f5-af41d0dd8b34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f8fdbf4-2fd1-430a-9936-fefbb02c276a,1576,1,00:44:17.703,44,17,17,Pressure,109,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.316669,,1813125c-918c-4b94-8a74-f2287a2e04c2,,6393.0,Iñaki Williams Arthuer,17.0,Right Wing,63.9,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31eef95f-cb07-4df2-8b00-57410a635629,1577,1,00:44:18.636,44,18,30,Pass,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.9241,,2da996ca-d9e1-4c47-bb01-f3bbfb4f82a9,,11298.0,José Ignacio Martínez García,6.0,Left Back,44.7,12.7,6713.0,Diego Javier Llorente Ríos,31.964043,-3.0129693,1.0,Ground Pass,13.0,8.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da996ca-d9e1-4c47-bb01-f3bbfb4f82a9,1578,1,00:44:19.030,44,19,42,Ball Receipt*,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,31eef95f-cb07-4df2-8b00-57410a635629,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,13.0,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03605859-f1d9-4857-80cf-bf45f8a43c55,1579,1,00:44:19.030,44,19,43,Carry,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.959865,,10411e51-f5f1-4db3-b3de-4511a97c65b8,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,13.0,8.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,2da996ca-d9e1-4c47-bb01-f3bbfb4f82a9,7.6,6.7,,,,,,,,476cc03a-20be-4cc4-8ec8-e6ccc2a5fa4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476cc03a-20be-4cc4-8ec8-e6ccc2a5fa4b,1580,1,00:44:19.030,44,19,10,Interception,109,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.0,,03605859-f1d9-4857-80cf-bf45f8a43c55,,6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,75.8,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411e51-f5f1-4db3-b3de-4511a97c65b8,1581,1,00:44:21.990,44,21,30,Pass,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.445519,,fccc6ab3-d025-4cbc-af16-fb2f5fed4243,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,7.6,6.7,24255.0,Juan Carlos Martín Corral,20.67704,1.7017499,1.0,Ground Pass,4.9,27.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fccc6ab3-d025-4cbc-af16-fb2f5fed4243,1582,1,00:44:23.436,44,23,42,Ball Receipt*,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,10411e51-f5f1-4db3-b3de-4511a97c65b8,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,4.9,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd9c952a-d83e-43d4-ad2d-a8602b96ef2f,1583,1,00:44:23.436,44,23,43,Carry,109,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.868236,,7eaff675-07ab-4ad5-91a4-1a79a0d8ca3b,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,4.9,27.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,e48b626b-c63d-4f9f-a98a-cdf1b34615ef,8.5,34.6,,,,,,,,fccc6ab3-d025-4cbc-af16-fb2f5fed4243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eaff675-07ab-4ad5-91a4-1a79a0d8ca3b,1584,1,00:44:24.025,44,24,17,Pressure,109,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,1.473399,,dd9c952a-d83e-43d4-ad2d-a8602b96ef2f,,6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,110.3,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e48b626b-c63d-4f9f-a98a-cdf1b34615ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
